name,ra,dec,PU_X,significance,F_b,HR_hms,P_inter,P_intra,G,J,W1,cp_counts,CSC_flags,Class,Class_prob,Class_prob_e,conf_flag,CT,PU_TeV,TeV_extent,true_Class,P_AGN,P_CV,P_HM-STAR,P_LM-STAR,P_HMXB,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_LM-STAR,e_P_HMXB,e_P_LMXB,e_P_NS,e_P_YSO
2CXO J110435.5-584824,166.14804166666664,-58.806925,0.73,20.68,3.3573276155811104e-14,-0.7378988059347164,,0.998,12.34267,11.390000343322754,10.896,8,extent,LM-STAR,0.9879,0.01911427098676158,1.0,30.701326787127066,12.0,point,,1e-05,0.00041000000000000005,0.0066500000000000005,0.9879,7.000000000000001e-05,0.00064,0.0,0.00432,0.00031622776601683794,0.0023102461421323126,0.012846888438160535,0.01911427098676158,0.0008341437500789632,0.003098386676965933,0.0,0.007949893131407546
2CXO J110435.5-585150,166.14820833333332,-58.86410277777778,0.96,2.97,9.967284868021328e-16,-0.6130366475934059,,0.482,17.135748,14.687999725341797,14.011,8,,LM-STAR,0.47169,0.2164432756904024,0.0,0.15568364423521816,12.0,point,,0.00126,0.02509,0.07035,0.47169,0.01574,0.009980000000000001,0.00023,0.40566,0.0036641268845150296,0.030121407656336377,0.11231380988948729,0.2164432756904024,0.0312766787020398,0.018240952067595937,0.0017464679069911788,0.2076860560988577
2CXO J110435.5-585254,166.14816666666664,-58.88171666666667,1.98,2.21,7.028599629685863e-16,-0.10410248333669161,,,18.903446,,,1,,AGN,0.28449,0.07568267812232711,0.0,0.16771950644093464,12.0,point,,0.28449,0.021330000000000002,0.12294,0.045899999999999996,0.00642,0.08312,0.17511000000000002,0.26069,0.07568267812232711,0.017465283740498928,0.045082022900362284,0.0349944940614179,0.008570709250526299,0.040314896637482396,0.07929991410068729,0.06622091141859271
2CXO J110435.9-584916,166.1497083333333,-58.82126666666667,1.21,2.43,1.7224968268412042e-15,0.672504074737818,,,,,,0,,AGN,0.62664,0.15288192595360414,0.0,1.261734165750294,12.0,point,,0.62664,0.00035,0.07351,2e-05,1e-05,0.03125,0.25455,0.01367,0.15288192595360414,0.003223024648973054,0.06330076529463832,0.0004469897088298563,0.00031622776601683794,0.07648390214474729,0.14202171547924516,0.02161708579800705
2CXO J110436.0-585108,166.1502083333333,-58.85226111111111,0.79,6.23,3.580250397543581e-15,-0.7858788070953461,,0.13,15.482309,,,3,,YSO,0.30497,0.08769771941156725,0.0,0.23157549556677764,12.0,point,,0.00554,0.1596,0.26487,0.17019,0.00058,0.08826,0.0059900000000000005,0.30497,0.008566316698662368,0.06259999008593183,0.0854639525600542,0.06075322917224113,0.002944872199650143,0.04360589265080896,0.009268538493516965,0.08769771941156725
2CXO J110436.3-585024,166.1515833333333,-58.84000833333334,1.71,2.05,6.24524577113387e-16,-0.198186318504222,,,19.258608,,,1,,LMXB,0.36042,0.13684352286370646,0.0,0.4244646351689944,12.0,point,,0.05985,0.04636,0.21625999999999998,0.04401,0.00029,0.36042,0.2539,0.01891,0.08022040147501637,0.030236809763344166,0.08762471392529901,0.027593138300695007,0.0020049737953200092,0.13684352286370646,0.11410789022066185,0.017239753742704946
2CXO J110436.3-585124,166.15137499999997,-58.85673888888889,0.99,3.76,1.4857594620406136e-15,-0.1948898657141437,,0.739,18.336227,16.031999588012695,15.227,8,,YSO,0.5008,0.1158981984001149,0.0,1.8444485189260165,12.0,point,,0.030699999999999998,0.12448000000000001,0.07147,0.07292,0.0281,0.16089,0.01064,0.5008,0.02282610415798175,0.07560321054985328,0.04861792676372373,0.06043778889342599,0.030592906464177675,0.06838994871386501,0.011972206719470463,0.1158981984001149
2CXO J110436.7-584757,166.15312499999996,-58.79936388888888,1.07,5.35,2.23112021154392e-15,-0.6161388262915746,,0.351,13.437493,12.284000396728516,11.628,9,,LM-STAR,0.93237,0.13681667260206964,1.0,3.311235942137753,12.0,point,,4e-05,0.00185,0.05741,0.93237,0.00085,0.00202,2e-05,0.00544,0.0006315051850925681,0.005942458482211955,0.12742302982007817,0.13681667260206964,0.0037136627864268034,0.010537107317980144,0.0006324555320336757,0.010710794607363218
2CXO J110436.8-585002,166.15341666666666,-58.83399722222222,0.8,4.72,4.021099057151949e-15,0.7661837967827092,,,,,,0,,AGN,0.49912,0.15214589700012934,0.0,0.43476144140569256,12.0,point,,0.49912,0.00028000000000000003,0.08197,2.9999999999999997e-05,0.0,0.036789999999999996,0.35693,0.02488,0.15214589700012934,0.001981293901854424,0.07868933289278228,0.0005471740119919798,0.0,0.06864187940031659,0.1749070254951686,0.028102942468278578
2CXO J110437.3-585027,166.15574999999998,-58.84095,0.89,4.0,1.1075051737264458e-15,-0.5663670184719576,,0.268,17.458231,15.67300033569336,,6,,YSO,0.31787,0.08579116051915384,0.0,0.800417834497385,12.0,point,,0.0177,0.1849,0.14871,0.16333,0.01488,0.14905000000000002,0.0035600000000000002,0.31787,0.01525590845353835,0.08033457315280669,0.0815014010823027,0.07056479639657784,0.019949525898717076,0.06427385649413475,0.006795040292196403,0.08579116051915384
2CXO J110437.5-585402,166.15633333333332,-58.90055833333333,1.46,3.03,1.941480846175679e-15,0.26365485252351567,,0.805,18.818909,16.742000579833984,15.368,8,,YSO,0.42826,0.14269875730130016,0.0,0.8420717139739666,12.0,point,,0.014060000000000001,0.19809000000000002,0.054259999999999996,0.0445,0.02656,0.22154,0.01273,0.42826,0.013442362035635598,0.1187204550464934,0.06341193478733698,0.03486496186095099,0.026778414506529024,0.10279102292707468,0.01382889505124463,0.14269875730130016
2CXO J110437.6-585539,166.1567083333333,-58.92762777777777,1.36,6.41,3.985558519192562e-15,-0.4441127238266312,,0.482,16.984093,14.699000358581545,,6,conf,CV,0.31462,0.13295161425019156,0.0,0.2609439532245289,12.0,point,,0.0176,0.31462,0.08113,0.06268,0.005810000000000001,0.25739,0.006719999999999999,0.25405,0.014962080866773302,0.13295161425019156,0.05961524198623265,0.040672741140374,0.010200389597851044,0.08636751268415255,0.008917461585065624,0.07648364038961038
2CXO J110437.9-585242,166.1579583333333,-58.878475,1.12,4.19,3.980122993688773e-15,0.8868763633456821,,,,,,0,,CV,0.38854,0.10327310266344154,0.0,1.531709130514705,12.0,point,,0.11234000000000001,0.38854,0.09735,0.00408,0.055670000000000004,0.11605,0.09135000000000001,0.13462000000000002,0.03847082536682053,0.10327310266344154,0.05200559664192001,0.006495829107650214,0.0380657339361807,0.054547896137000305,0.0675562087549423,0.06250249724740736
2CXO J110438.4-584847,166.16004166666664,-58.81305833333333,0.93,3.7,2.214324763161279e-15,0.6391433765749054,,0.999,,,,0,,AGN,0.47164999999999996,0.23529032925098936,0.0,0.4577639405770835,12.0,point,,0.47164999999999996,0.09028,0.00222,0.00639,5.9999999999999995e-05,0.28787,0.11021,0.03132,0.23529032925098936,0.059812198581051156,0.005683652338409162,0.019142474613652604,0.0007726558075864032,0.16618297108873673,0.10709119676436724,0.02421247289815405
2CXO J110438.4-585345,166.16,-58.89606111111111,1.21,3.81,3.0862034718248176e-15,0.5707996434126542,,0.675,,,,0,,AGN,0.73442,0.22687780221329987,0.0,1.3238879618692736,12.0,point,,0.73442,0.00903,0.01593,0.0005200000000000001,1e-05,0.16775,0.06944,0.0029,0.22687780221329987,0.03536112992410606,0.019968320756484102,0.00453322734375303,0.00031622776601683783,0.20115690791419913,0.06429790525841897,0.007684337905704633
2CXO J110438.5-585227,166.16066666666663,-58.874427777777775,0.88,4.67,1.8102177514900818e-15,-0.5640303497463941,,0.998,16.562517,15.170000076293944,,6,,LM-STAR,0.66847,0.18058341415941134,0.0,1.814427442089045,12.0,point,,0.00128,0.05361,0.0703,0.66847,0.00511,0.04309,0.0004,0.15774000000000002,0.0038699582138023866,0.060812548590451834,0.05432366943663749,0.18058341415941134,0.013489620820092389,0.05237265311968446,0.0029066214835180132,0.10089932146983484
