_rs_gaia,_q,_r_gaia,EDR3Name_gaia,RA_ICRS_gaia,e_RA_ICRS_gaia,DE_ICRS_gaia,e_DE_ICRS_gaia,Source_gaia,SolID_gaia,RandomI_gaia,Epoch_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,E_BP_RP__gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RVDR2_gaia,e_RVDR2_gaia,o_RVDR2_gaia,Tefftemp_gaia,loggtemp_gaia,__Fe_H_temp_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,PS1_gaia,SDSSDR13_gaia,SkyMapper2_gaia,URAT1_gaia,GmagCorr_gaia,e_GmagCorr_gaia,FGCorr_gaia,E_BP_RP_Corr_gaia,RAJ2000_gaia,e_RAJ2000_gaia,DEJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_r_gaiadist,RA_ICRS_gaiadist,DE_ICRS_gaiadist,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,Flag_gaiadist
[0.3575109307821357],38.0,0.3575109307821357,Gaia EDR3 2549166856586651648,10.96497426621,1.0474,0.91717724787,0.4824,2549166856586651648,1636042515805110272,705463552,2016.0,-2.217,1.3171,-1.6832,2.848,-1.505,1.936,-2.418,1.223,0.4576,-0.1504,-0.2256,-0.2921,0.0883,-0.1411,-0.1538,0.4682,0.3616,0.4421,266,0,264,2,1.0989,312.57,1.172,0.398,31,0,1.63,,,,,,,,31,12,2.87539,31,4,1,0.0222,37.1,1,0,1.047,0.421,0.724,0.389,0.26,-13.291,-14.443,-14.899,-7.188,0,258,113.57,0.89177,127.355,20.549194,0.008959,25,74.301,8.49,8.752,20.661055,0.124093,27,67.152,8.5502,7.854,20.180254,0.138295,0,0,0,1,0,1.245,0.480801,0.11186,0.36894,,,0,,,,118.908268385,-61.8953551353,10.4393972011,-3.4951998305,109100109649541024,1237663716556013824,16727680,,20.549194,0.008959,113.57,0.067,10.96498095799,31.2334,0.91718799406,19.6421,0.4503,0.358,10.96497426621,0.91717724787,1517.28015,797.77533,2426.87842,307.348663,295.506927,328.004761,20122.0
[0.10300930609362723],39.0,0.10300930609362723,Gaia EDR3 2780975419896754944,11.35943223441,0.1128,14.61209400694,0.0558,2780975419896754944,1636042515805110272,600011336,2016.0,0.1559,0.1268,1.2301,0.158,0.113,0.153,0.11,0.095,0.3494,-0.0098,-0.4041,-0.0133,0.131,-0.0663,-0.1329,0.0738,-0.0567,0.2454,569,0,566,3,-0.0223,583.28,0.0,0.0,31,1,1.606,,,,,,,,66,18,0.2215,69,21,0,0.0468,75.7,0,0,0.999,0.243,0.644,0.271,0.283,0.432,-14.612,1.565,2.207,0,561,1091.2,3.3338,327.31,18.092628,0.004312,65,642.07,13.752,46.69,18.319592,0.023421,62,677.09,8.2346,82.225,17.671272,0.013735,0,1,0,0,0,1.209,0.648319,0.226963,0.421356,,,0,,,,120.7524519182,-48.2342629336,16.1772340333,8.9540942358,125530113594005056,1237649919501074432,,524003455,18.092628,0.004312,1091.2,0.02,11.35943171719,2.5012,14.61209351625,1.5306,0.243,0.103,11.35943223441,14.61209400694,3559.45044,2550.36987,5369.56982,5582.77979,4489.44629,7479.2207,10023.0
[0.23966805006255634],40.0,0.23966805006255634,Gaia EDR3 2549256471079162112,11.54290063741,0.3871,1.11223323542,0.2338,2549256471079162112,1636042515805110272,939659149,2016.0,0.0152,0.4431,0.0342,0.836,-0.704,0.667,0.452,0.578,0.4342,0.1603,0.0261,-0.0581,0.079,-0.0322,0.0229,-0.0934,-0.0134,0.3319,363,0,358,5,3.2621,460.43,1.375,2.68,95,0,,1.4998,0.0893,-0.069,0.017,-0.115,-0.0,0.023,42,17,1.00551,48,9,0,0.0522,133.0,2,0,1.124,0.401,0.605,0.256,0.168,-23.338,-18.039,-19.157,1.773,0,395,281.39,1.6182,173.891,19.564075,0.006825,40,341.98,9.4139,36.328,19.003527,0.030017,40,742.67,20.022,37.092,17.570902,0.029514,0,0,0,0,0,3.855,1.432625,-0.560549,1.993174,,,0,,,,120.151719251,-61.7310849957,11.0486537,-3.5415156355,109330115428214992,1237666340797349888,16731276,,19.563811,0.006823,281.46,2.592,11.54290376584,10.6694,1.11223122595,9.2493,0.3354,0.24,11.54290063741,1.11223323542,2079.94946,1416.74707,3644.07349,3205.30396,2724.62061,3736.73071,10033.0
[0.2705990733322096],41.0,0.2705990733322096,Gaia EDR3 2549253958522697472,11.55644748677,0.1161,1.07381022645,0.0689,2549253958522697472,1636042515805110272,1174800996,2016.0,0.0837,0.1298,0.6451,0.293,0.274,0.17,0.105,0.159,0.4259,0.2546,-0.1467,-0.0927,0.0572,-0.1093,-0.1027,0.0163,0.0964,0.3764,342,0,342,0,0.8257,373.14,0.0,0.0,31,1,1.593,,,,,,,,40,17,0.267662,48,11,0,0.0108,166.0,0,0,1.031,0.405,0.589,0.217,0.182,-30.358,-18.824,-25.415,2.764,0,391,1219.7,1.4325,851.485,17.971724,0.003036,38,707.99,7.486,94.576,18.21347,0.011814,39,768.98,7.4578,103.11,17.533108,0.011188,0,3,0,2,0,1.211,0.680363,0.241747,0.438616,,,0,,,,120.1768198427,-61.770054657,11.046114632,-3.5821771158,109280115564619072,1237666340797349888,16730951,,17.971724,0.003036,1219.7,0.02,11.55644626842,2.7345,1.07380976195,2.545,0.3799,0.271,11.55644748677,1.07381022645,3907.63159,2764.54126,5788.44922,5576.09473,4551.81104,6632.32178,10023.0
[0.432895333224953],42.0,0.432895333224953,Gaia EDR3 2342029483072132864,12.09016902566,0.4019,-28.86879951445,0.2716,2342029483072132864,1636042515805110272,1299671821,2016.0,-0.1353,0.4686,-0.2888,0.701,-0.005,0.476,-0.701,0.427,-0.0041,0.4349,0.5556,-0.0915,-0.0898,-0.1245,0.2311,0.2427,-0.0784,0.3059,342,0,342,0,0.1098,359.75,0.0,0.0,31,0,1.563,,,,,,,,39,18,0.746215,49,8,0,0.0362,33.6,0,0,1.003,0.401,0.274,0.0649,0.422,-40.672,-16.031,39.989,9.239,0,401,211.31,1.2504,168.992,19.875044,0.006991,41,139.81,7.0706,19.774,19.974667,0.054979,38,155.84,8.6338,18.05,19.266184,0.060269,0,0,0,1,0,1.399,0.708483,0.099623,0.60886,,,0,,,,324.0711776264,-88.1316172727,358.4104451527,-31.0594080472,73350120902087584,,9854538,,19.875044,0.006991,211.31,0.206,12.09016904956,7.4065,-28.868796398,6.7751,0.3276,0.433,12.09016902566,-28.86879951445,3156.15503,1677.33289,4771.0293,10599.2842,7781.58008,12980.2402,11033.0
[0.1282620616338541],43.0,0.1282620616338541,Gaia EDR3 2536673793154726528,12.52645862421,0.4971,-0.88867729383,0.289,2536673793154726528,1636042515805110272,671965101,2016.0,0.5436,0.5775,0.9413,0.52,0.471,0.648,-0.22,0.658,0.4684,0.2281,-0.1024,0.0284,0.1471,0.0198,0.133,0.2108,0.0189,0.3825,347,0,346,1,-1.6617,332.3,0.0,0.0,95,0,,1.1681,0.1071,-0.058,0.121,-0.05,-0.03,0.199,40,16,1.06334,45,7,0,0.0125,32.3,0,0,0.936,0.339,0.626,0.203,0.162,-34.788,-19.382,-31.969,-2.881,0,365,174.94,0.73933,236.62,20.080145,0.005352,30,46.383,5.7607,8.052,21.172636,0.134874,35,163.62,7.7748,21.045,19.21331,0.05173,0,0,0,0,0,1.2,1.959326,1.092491,0.866835,,,0,,,,122.178816871,-63.7584794155,11.1735200697,-5.7675974635,106930125264614016,1237657189836980736,13535313,,20.07203,0.005323,176.25,-0.129,12.52645652867,10.4231,-0.88867631775,10.4973,0.3801,0.128,12.52645862421,-0.88867729383,1316.2511,838.112061,1966.51746,1917.07874,1566.83789,2302.41846,10033.0
[0.31951367097085825],44.0,0.31951367097085825,Gaia EDR3 2536732655682517504,12.54091218427,1.4043,-0.65017581408,0.7608,2536732655682517504,1636042515805110272,332306672,2016.0,,,,,,,,,0.4713,,,,,,,,,,333,0,331,2,12.7729,771.82,7.546,45.6,3,0,,,,,,,,,39,16,3.72734,41,41,0,0.0801,153.0,0,0,,0.395,0.65,0.269,0.196,-25.719,-16.34,-21.773,-4.095,0,345,100.01,0.78585,127.269,20.687218,0.008965,33,95.501,5.8517,16.32,20.38852,0.066585,35,160.46,8.8248,18.182,19.234507,0.059833,0,0,0,1,0,2.559,1.154013,-0.298698,1.452711,,,0,,,,122.2174860059,-63.5201581535,11.2804113645,-5.5536412781,107220125409040256,1237663783129121024,13544061,,20.687218,0.008965,100.01,1.327,12.54091218427,1.4043,-0.65017581408,0.7608,0.4713,,,,,,,,,,
"[0.10227375205474953, 1.4563034613444121]",45.0,0.10227375205474953,Gaia EDR3 2369490546185699328,12.61593102664,0.0577,-17.66921418526,0.04,2369490546185699328,1636042515805110272,675068491,2016.0,0.0574,0.0773,0.7419,0.087,0.069,0.083,-0.053,0.098,0.226,0.5059,-0.0719,-0.1242,0.0579,-0.0721,-0.1317,0.0551,-0.1093,0.3383,249,0,249,0,2.3078,309.9,0.141,1.08,31,1,1.62,,,,,,,,29,15,0.146812,39,6,0,0.0721,145.0,0,0,1.105,0.555,0.301,0.06,0.573,-33.845,-18.298,45.048,16.553,0,300,4526.5,13.348,339.125,16.547964,0.004224,36,2982.7,34.057,87.581,16.65201,0.012707,34,3315.8,33.194,99.894,15.946408,0.011507,0,32,0,32,0,1.391,0.705602,0.104046,0.601556,,,0,,,,121.520127658,-80.5382936019,4.317827886,-21.1774136665,86790126158477312,,12096346,,16.547964,0.004224,4526.5,0.199,12.61593070421,1.3304,-17.66921394863,1.5666,0.3431,0.102,12.61593102664,-17.66921418526,6082.38184,4309.43311,7949.83691,4327.88623,3585.04932,5434.2124,10033.0
[0.2596284192823057],46.0,0.2596284192823057,Gaia EDR3 311984160934363392,12.73206305424,0.5004,29.55781150577,0.3791,311984160934363392,1636042515805110272,883404235,2016.0,-1.2379,0.5662,-2.1862,4.562,-4.5,0.657,0.751,0.405,0.1097,0.1548,-0.4182,0.1086,-0.2527,0.2167,-0.3997,-0.1768,0.2236,0.3502,478,0,476,2,3.9311,889.47,2.975,11.0,95,0,,0.9442,0.101,-0.103,0.109,-0.071,-0.029,0.021,55,16,0.96496,57,43,0,0.214,61.6,1,0,1.13,0.558,0.616,0.602,0.226,-48.149,-29.572,-39.203,-39.648,0,467,265.55,2.0442,129.901,19.627008,0.008801,54,376.96,9.7155,38.8,18.897806,0.028122,56,961.82,23.56,40.824,17.290161,0.026863,0,1,0,1,0,5.042,1.607645,-0.729202,2.336847,,,0,,,,122.7992910432,-33.3138072449,23.6808853192,22.1069984283,143460127320629952,1237680332181864960,,598007058,19.624445,0.008782,266.18,3.758,12.73208604633,10.7281,29.55780816906,6.6452,0.318,0.26,12.73206305424,29.55781150577,3055.0481,1939.88513,5318.39844,2696.26562,2385.18091,3052.07764,10033.0
[0.04162817298131209],47.0,0.04162817298131209,Gaia EDR3 2776564419764249984,13.60338134556,0.3714,12.70418198916,0.258,2776564419764249984,1636042515805110272,1213410968,2016.0,-0.1732,0.3901,-0.444,0.692,-0.681,0.57,0.121,0.446,0.4852,-0.1874,-0.4698,-0.075,-0.1329,-0.0987,-0.255,0.2307,0.2088,0.534,327,0,327,0,-0.6649,322.73,0.0,0.0,31,0,1.63,,,,,,,,38,16,0.904282,42,21,0,0.0729,139.0,0,0,0.973,0.365,0.56,0.231,0.204,159.066,-29.572,33.809,34.922,0,319,282.93,2.6167,108.127,19.558163,0.010412,40,187.48,8.4554,22.173,19.656158,0.049046,37,181.04,9.6599,18.742,19.103453,0.058055,0,1,0,3,0,1.303,0.552706,0.097996,0.45471,,,0,,,,124.0647328928,-50.1610229659,17.4469686689,6.3443505474,123240136033395488,1237678859551178752,,,19.558163,0.010412,282.93,0.12,13.60338444757,9.3019,12.70418145067,7.1997,0.5257,0.042,13.60338134556,12.70418198916,2258.52344,1501.7428,3381.96021,2479.54248,1728.03979,3939.01929,10022.0
[9.363020885884753],48.0,9.363020885884753,Gaia EDR3 2776570432718480384,13.61798646028,0.3417,12.74218019093,0.2682,2776570432718480384,1636042515805110272,1585092023,2016.0,0.4236,0.4124,1.0273,12.326,12.311,0.517,-0.598,0.458,0.5163,0.0684,-0.0814,0.0963,-0.1294,0.0656,-0.0687,-0.0176,0.1794,0.5685,342,0,341,1,-0.2744,344.05,0.0,0.0,95,0,,1.3742,0.0827,0.019,-0.096,0.186,-0.05,-0.0,39,17,0.847483,43,21,0,0.00124,168.0,0,0,0.988,0.286,0.583,0.27,0.2,170.97,-29.421,40.164,38.64,0,334,252.27,0.93587,269.555,19.682709,0.00488,38,92.765,8.0851,11.473,20.420086,0.094671,39,235.54,11.497,20.487,18.817715,0.05313,0,2,0,1,0,1.301,1.602371,0.737377,0.864994,,,0,,,,124.0858790428,-50.1227716853,17.4750471256,6.3738140498,123290136179271120,1237678859551179264,,,19.680221,0.004873,252.85,0.019,13.61793036094,8.3047,12.74218285051,7.345,0.5587,9.363,13.61798646028,12.74218019093,1726.4834,1208.5188,2712.35669,2666.10059,2187.69482,3084.72314,10033.0
[0.1513912367644731],49.0,0.1513912367644731,Gaia EDR3 2535665236049750272,14.06091673915,0.1417,-1.30787183583,0.079,2535665236049750272,1636042515805110272,1046859312,2016.0,-0.2635,0.1617,-1.6293,0.188,-0.041,0.208,0.183,0.193,0.5669,0.2288,-0.0656,-0.0355,0.289,-0.005,0.1007,0.1123,-0.0001,0.3905,393,0,392,1,2.045,464.65,0.13,0.206,31,0,1.589,,,,,,,,45,16,0.327944,52,8,0,0.0293,166.0,0,0,1.074,0.536,0.694,0.431,0.294,-21.868,-20.801,-19.173,-13.127,0,431,1134.1,3.4869,325.255,18.050718,0.004328,45,669.35,9.7934,68.347,18.274403,0.016129,43,731.48,7.9784,91.683,17.587383,0.012431,0,2,0,0,0,1.235,0.687019,0.223684,0.463335,,,0,,,,125.6879341018,-64.1539022707,12.4308409286,-6.7511559289,106430140609101024,1237678882100543488,13887805,,18.050718,0.004328,1134.1,0.044,14.06091692134,3.3351,-1.3078726493,3.0879,0.3922,0.151,14.06091673915,-1.30787183583,4730.54102,3330.81494,6454.99268,5752.71387,4858.08887,6785.73438,10013.0
"[0.24369220153376273, 4.751357747841184]",50.0,0.24369220153376273,Gaia EDR3 2778173653815206656,14.25470530737,0.2182,14.83416733168,0.1676,2778173653815206656,1636042515805110272,1540422206,2016.0,-0.7175,0.2564,-2.7979,0.584,-0.077,0.303,-0.579,0.241,0.4316,0.1826,-0.1875,-0.0145,-0.0339,-0.0468,-0.1352,0.0592,0.174,0.4849,252,0,251,1,-0.6989,241.57,0.0,0.0,31,1,1.64,,,,,,,,29,16,0.468688,32,17,0,0.00745,179.0,0,0,0.967,0.0937,0.471,0.216,0.269,-126.637,-25.727,48.978,25.241,0,250,519.91,2.0756,250.482,18.897554,0.005136,28,336.38,8.6792,38.757,19.02147,0.028153,28,328.78,11.716,28.063,18.455645,0.038873,0,1,0,0,0,1.279,0.565824,0.123915,0.44191,,,0,,,,124.9483877761,-48.0157306755,18.8698640765,8.0602538891,125800142547131536,1237649920039125248,,,18.897554,0.005136,519.91,0.096,14.25470566168,4.8902,14.83416990304,3.8758,0.4806,0.244,14.25470530737,14.83416733168,5116.13525,3037.13135,7430.13281,11557.2607,8985.92676,14418.7666,10121.0
[0.46212973416929526],51.0,0.46212973416929526,Gaia EDR3 5034270530740524288,14.32468093295,0.3785,-27.3085397007,0.3719,5034270530740524288,1636042515805110272,976517662,2016.0,-0.946,0.5623,-1.6825,0.559,0.556,0.467,-0.061,0.614,0.1104,0.3926,0.3699,-0.119,-0.113,0.1242,0.56,0.2568,-0.2027,0.472,286,0,284,2,0.3765,305.32,0.764,0.657,31,1,1.57,,,,,,,,33,16,0.9519,41,7,0,0.0273,95.6,0,0,1.015,0.497,0.348,0.246,0.242,-43.69,-38.017,58.339,20.074,0,329,204.54,1.1229,182.144,19.910444,0.006567,37,117.24,5.4265,21.605,20.165852,0.050331,35,129.32,7.4588,17.338,19.468754,0.062737,0,1,0,1,0,1.205,0.697098,0.255407,0.44169,,,0,,,,221.1445507389,-88.6846355437,1.2781103749,-30.5554696099,75230143246040080,,10235626,,19.910444,0.006567,204.54,0.014,14.32467815343,7.3451,-27.30853942931,9.6153,0.4922,0.462,14.32468093295,-27.3085397007,2721.09326,1799.81238,3959.47217,11012.2324,8711.90039,13628.7617,10023.0
[0.15011760707859204],52.0,0.15011760707859204,Gaia EDR3 2535739624883271296,14.39542260624,30.6809,-1.39099374341,13.166,2535739624883271296,1636042515805110272,56365884,2016.0,,,,,,,,,0.868,,,,,,,,,,45,0,45,0,5.4619,110.13,18.391,3.3,3,0,,,,,,,,,6,5,100.777,10,4,6,0.289,139.0,0,16,,0.334,0.723,0.425,0.259,7.528,-17.692,-10.755,-15.862,0,43,43.192,2.5419,16.992,21.598866,0.063957,0,,,,,,0,,,,,,,,,,0,,,,,,,0,,,,126.4643480275,-64.2205972339,12.7087122992,-6.9576231742,106330143954181296,1237678882100674560,13888106,,21.598866,0.063957,43.192,,14.39542260624,30.6809,-1.39099374341,13.166,0.868,,,,,,,,,,
[0.07767609072155414],53.0,0.07767609072155414,Gaia EDR3 5034253488310253696,14.54763741981,0.7439,-27.44327410455,0.6655,5034253488310253696,1636042515805110272,666695428,2016.0,1.6061,1.024,1.5684,0.929,0.251,0.758,0.894,0.965,0.0817,0.4709,0.6398,-0.1663,-0.0343,0.102,0.6418,0.2354,-0.2954,0.3504,287,0,284,3,0.5701,315.4,0.0,0.0,31,0,1.613,,,,,,,,34,13,1.48997,37,3,0,0.089,119.0,0,0,1.023,0.498,0.393,0.262,0.183,-36.536,-34.039,58.011,23.279,0,293,138.86,1.318,105.355,20.33096,0.010667,27,82.951,10.136,8.184,20.541483,0.132695,25,98.457,8.4798,11.611,19.764774,0.093587,0,1,0,2,0,1.306,0.776709,0.210524,0.566185,,,0,,,,225.1762625717,-88.4669800167,1.4137620025,-30.7646013689,75060145475948384,,10235734,,20.33096,0.010667,138.86,0.109,14.54763616034,11.6654,-27.44327807775,15.0137,0.3809,0.078,14.54763741981,-27.44327410455,658.46344,455.014282,1053.776,11463.6025,9733.34082,13588.3877,10033.0
[0.24864381208411418],54.0,0.24864381208411418,Gaia EDR3 5034206174950513280,14.57568541266,0.3037,-27.47998574224,0.3382,5034206174950513280,1636042515805110272,1187661609,2016.0,0.1774,0.4659,0.3808,0.387,-0.237,0.405,-0.306,0.574,0.2007,0.287,-0.1453,-0.3406,-0.1818,-0.005,0.3916,0.0031,-0.3583,0.6071,308,0,306,2,-0.4952,306.51,0.0,0.0,31,0,1.61,,,,,,,,36,17,0.902811,44,9,0,0.00365,157.0,0,0,0.979,0.473,0.433,0.254,0.203,-43.358,-43.243,-51.557,21.001,0,353,220.93,1.0623,207.961,19.826746,0.005903,35,127.15,7.9365,16.02,20.077787,0.067829,36,136.66,5.352,25.534,19.408813,0.042689,0,2,0,1,0,1.194,0.668974,0.251041,0.417932,,,0,,,,226.3126011167,-88.4349848748,1.420508689,-30.8085734176,75020145756274368,,10235717,,19.826746,0.005903,220.93,0.004,14.57568660033,6.5355,-27.4799843844,9.0525,0.6274,0.249,14.57568541266,-27.47998574224,1966.36658,1215.70264,3234.22754,10851.7656,9125.0791,13960.2656,10023.0
[0.4862814824616707],55.0,0.4862814824616707,Gaia EDR3 2535789717086721408,14.86167860756,2.2651,-0.8273158808,0.7552,2535789717086721408,1636042515805110272,1159682352,2016.0,,,,,,,,,-0.3148,,,,,,,,,,141,0,141,0,1.6991,165.23,1.765,0.646,3,0,,,,,,,,,16,9,4.98849,16,2,0,0.0902,88.3,1,0,,0.209,0.619,0.0326,0.473,-10.867,0.908,26.468,15.745,0,138,94.419,1.3834,68.25,20.749718,0.016145,8,89.912,16.007,5.617,20.454002,0.193311,11,58.354,7.4126,7.872,20.332722,0.137972,0,0,0,0,0,1.57,0.121281,-0.295715,0.416996,,,0,,,,127.4427864036,-63.6288991945,13.3614960127,-6.6186949606,107000148615837728,1237663783130169600,,,20.749718,0.016145,94.419,0.411,14.86167860756,2.2651,-0.8273158808,0.7552,-0.3148,,,,,,,,,,
"[0.13191799905706744, 6.961509834541783, 7.713897360906305, 9.415394579571295, 9.750482224776107]",56.0,0.13191799905706744,Gaia EDR3 5027218572398395264,15.10899859625,1.0518,-33.68539236049,0.3912,5027218572398395264,1636042515805110272,165483315,2016.0,-2.0837,1.2706,-1.6399,0.938,-0.936,1.16,-0.059,0.724,-0.4636,0.3922,0.6207,-0.6207,0.0372,-0.4744,0.4138,0.2272,-0.3055,-0.5916,635,0,629,6,3.0156,787.21,2.482,2.54,95,0,,1.4923,0.1412,-0.082,-0.115,0.157,0.022,0.16,74,17,1.93817,74,20,0,0.109,29.6,0,0,1.086,0.173,0.651,0.325,0.683,-159.383,11.366,55.434,10.492,0,617,97.439,0.54122,180.038,20.71553,0.00663,61,91.882,4.1808,21.977,20.43047,0.049482,58,151.62,4.5341,33.439,19.29604,0.032689,0,0,0,1,0,2.499,1.13443,-0.285061,1.419491,,,0,,,,287.0094233955,-83.1624828401,358.4579241712,-36.5225765428,67570151090287824,,9960245,,20.718143,0.006643,97.205,1.269,15.10900359765,17.9295,-33.68539209758,11.4322,-0.5681,0.132,15.10899859625,-33.68539236049,1519.21179,908.672791,2228.14331,7497.73535,6427.47021,9368.63184,20033.0
[0.22968561243243132],57.0,0.22968561243243132,Gaia EDR3 2532642365051870464,15.1342687806,0.2695,-2.01279336392,0.2039,2532642365051870464,1636042515805110272,805275007,2016.0,-0.207,0.3327,-0.6223,0.399,0.124,0.346,0.379,0.396,0.3894,0.2877,-0.0401,0.0135,-0.0529,0.0298,0.0288,-0.0125,-0.0423,0.5702,255,0,255,0,1.7252,299.74,0.602,0.884,95,0,,1.6096,0.0697,-0.073,-0.104,0.154,-0.002,0.055,29,14,0.645967,36,11,0,0.0512,149.0,1,0,1.077,0.151,0.437,0.236,0.382,-78.375,-24.798,-58.619,22.696,0,294,444.67,2.0115,221.062,19.067276,0.005632,34,586.58,17.954,32.671,18.417723,0.033349,34,825.29,28.433,29.026,17.456385,0.037596,0,2,0,1,0,3.175,0.961338,-0.649553,1.610891,,,0,,,,128.2756517517,-64.7900925346,13.1519261181,-7.8171896078,105580151342515104,1237679435598856192,13878225,,19.070809,0.005646,443.22,1.962,15.13426822705,5.5484,-2.01279505037,6.3338,0.5676,0.23,15.1342687806,-2.01279336392,3413.17261,1973.0459,4791.24463,5059.78076,4357.75488,6040.6167,11033.0
[0.4959999743556263],58.0,0.4959999743556263,Gaia EDR3 2352222338114613888,15.70983440458,0.1033,-22.15798796951,0.0928,2352222338114613888,1636042515805110272,685206930,2016.0,-0.1041,0.1506,-0.691,0.186,-0.185,0.144,0.015,0.215,0.2674,0.3871,0.0126,-0.0116,-0.07,0.217,0.5232,-0.1378,-0.3318,0.4526,385,0,384,1,-1.6835,347.88,0.0,0.0,31,1,1.557,,,,,,,,44,17,0.321634,56,9,0,0.026,104.0,0,0,0.939,0.187,0.32,0.379,0.422,-122.838,-25.298,54.386,10.991,0,462,962.92,4.2571,226.19,18.228394,0.005535,52,548.97,13.18,41.651,18.489676,0.026216,53,661.8,9.2072,71.879,17.696081,0.015571,0,2,0,2,0,1.257,0.793594,0.261282,0.532312,,,0,,,,151.0698396275,-84.3956812996,5.1306728494,-26.4738561096,81410157097960832,,12286450,,18.228394,0.005535,962.92,0.058,15.70983529246,2.3016,-22.1579880378,3.388,0.4536,0.496,15.70983440458,-22.15798796951,5776.62891,4069.35303,7244.31885,5638.65674,4503.34912,7114.50537,10033.0
[0.37186744460099047],59.0,0.37186744460099047,Gaia EDR3 2536289994877063168,16.31041884277,0.7119,0.0405892713,0.5065,2536289994877063168,1636042515805110272,72003411,2016.0,-0.7822,0.8007,-0.9769,1.237,0.004,0.966,1.237,0.623,0.3556,0.3615,-0.0103,-0.0371,0.094,-0.0295,0.2672,0.0908,-0.0121,0.491,247,0,246,1,1.5774,288.39,1.985,1.78,95,0,,1.5852,0.1503,-0.117,0.031,-0.103,-0.101,-0.231,29,15,1.42583,30,8,0,0.00997,7.15,0,0,1.071,0.117,0.52,0.328,0.161,145.011,-23.079,36.919,24.098,0,240,158.11,1.3611,116.167,20.189949,0.009744,24,164.8,10.871,15.16,19.796125,0.071672,25,282.32,14.111,20.008,18.621021,0.054397,0,0,0,0,0,2.828,1.175104,-0.393824,1.568928,,,0,,,,130.4551840017,-62.6293526415,15.0436311895,-6.3765560046,108040163103429168,1237663784204501248,16785250,,20.19226,0.009763,157.78,1.594,16.31041882575,15.484,0.04058377391,9.8518,0.5004,0.372,16.31041884277,0.0405892713,2098.53149,1305.66821,3671.48511,5505.22998,4546.9043,6253.84961,10033.0
[0.14961690590578292],60.0,0.14961690590578292,Gaia EDR3 2474864510777022592,16.81654527747,0.1927,-8.57486291463,0.148,2474864510777022592,1636042515805110272,51695556,2016.0,0.1215,0.2583,0.4703,0.529,-0.503,0.254,-0.166,0.28,0.5985,0.2222,0.0369,-0.1297,0.2642,-0.0217,0.0243,0.0699,-0.0755,0.5076,618,0,613,5,2.6036,732.14,0.79,2.48,95,0,,1.6917,0.0331,0.009,0.014,0.082,-0.119,0.049,72,16,0.454887,75,9,0,0.176,6.91,0,0,1.075,0.118,0.693,0.294,0.339,61.09,-34.495,-2.649,-43.63,0,632,537.99,2.3029,233.615,18.860424,0.005403,63,404.6,9.3468,43.287,18.820988,0.025237,57,500.0,8.6795,57.608,18.00046,0.019222,0,5,0,2,0,1.681,0.820528,-0.039436,0.859964,,,0,,,,135.0758487515,-71.0724694884,12.1138563591,-14.512539114,97710168165150672,1237680240920821760,13651390,,18.864224,0.005417,536.11,0.48,16.81654753691,4.0653,-8.57486217597,4.4765,0.5158,0.15,16.81654527747,-8.57486291463,3141.8103,1845.74097,5282.58643,5557.36621,4697.87988,7041.16162,10033.0
