name,usrid,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,sep,_r_simbad,main_id,main_type
2CXO J053508.3-052829,2517,83.78495833333332,-5.474805555555555,0.73,0.72,157.1,27.42,False,False,False,False,True,9.009548850383164e-15,1.0295766327543442e-15,8.580202115439197e-15,1.021500055496928e-15,3.508126926351828e-16,1.115183020324232e-16,7.853404230878394e-17,6.426000035287964e-17,1.0,1.0,1.0,19.05,,,,,,,,,,0,27.42,8.930819122085017e-17,2.6367659410350906e-17,5.91010600036573e-16,7.360797680706697e-17,7.462276055119554e-15,4.729467514271785e-16,750.5994874111085,11.0,1.0,1.0,27.42,0,8.142594846376977e-15,4.793662664371903e-16,V* V1397 Ori,83.784875,-5.4748056,,YSO,D,2012AJ....144..192M,0.277515,0.115236,V* V1397 Ori,Orion_V*
2CXO J053508.4-052119,2518,83.78508333333332,-5.355413888888888,0.77,0.76,40.9,2.91,False,False,False,False,False,9.547404230878396e-16,3.6346765266693144e-16,6.886404230878394e-16,3.4430000658612993e-16,2.121e-16,1.032e-16,5.4e-17,5.4e-17,0.997,0.872,0.754,19.34,,,,,,,,,,0,2.7,7.979649218143436e-17,4.448593024181711e-17,8.341433327331684e-17,2.5985174170852502e-17,3.5574251625904245e-16,1.0362128209067805e-16,3.8669492271718444,3.0,0.997,0.724,2.7,0,5.189533417137937e-16,1.1572206949534404e-16,V* V2183 Ori,83.7850833,-5.3555833,,YSO,D,2012AJ....144..192M,0.60989,0.314508,V* V2183 Ori,Orion_V*
2CXO J053508.5-052517,2519,83.78554166666666,-5.4216500000000005,0.72,0.71,16.9,11.99,False,False,False,False,False,1.2286786158649348e-15,1.701840367487115e-16,4.3350000000000004e-16,1.3590000000000002e-16,3.6730846175678853e-16,6.591376247523822e-17,4.2787015410814626e-16,7.84166581820767e-17,1.0,0.999,0.994,19.17,,,,,,,,,,0,5.88,4.972628562378938e-16,6.56781395132772e-17,3.9042791209201435e-16,5.2635010670943125e-17,4.651456504741829e-16,1.0762003305558207e-16,12.909249945892023,10.0,1.0,0.771,5.88,0,1.3528364188040912e-15,1.366240603742268e-16,V* V2184 Ori,83.7855,-5.4215833,,YSO,D,2012AJ....144..192M,0.306457,0.049487,V* V2184 Ori,Orion_V*
2CXO J053508.5-052440,2520,83.78570833333332,-5.411155555555556,0.71,0.71,13.7,18.83,True,False,False,False,True,8.04280503588059e-15,7.4773591186235835e-16,7.402307887399054e-15,7.317015456947403e-16,6.112786158649348e-16,1.5242880359311315e-16,2.921853261660093e-17,2.2074912270100362e-17,1.0,1.0,1.0,19.2,5.13342102916525e-15,1.8832909011682996e-15,4.291064611891383,0.7163242320432716,512.868268412043,120.10624692836461,0.00024026679535214191,0.00016095835278723286,1.78,0,10.5,7.77288833403183e-17,2.779448019604797e-17,9.106315028391742e-16,1.0703267484943996e-16,8.838897190325728e-15,5.087884916108409e-16,54.14088452424063,5.0,1.0,1.0,10.5,0,9.82725757650522e-15,5.206671257247082e-16,COUP   315,83.7855833,-5.4112778,,YSO,D,2012AJ....144..192M,0.616751,0.29274,COUP   315,V*
2CXO J053508.5-052619,2521,83.78583333333331,-5.438711111111111,0.72,0.72,55.1,16.6,False,False,False,False,False,2.017896263519941e-15,4.09338419193905e-16,1.743797884560803e-15,4.005001415483242e-16,2.072e-16,7.31e-17,6.689837895913807e-17,4.259070377368026e-17,1.0,1.0,1.0,19.13,,,,,,,,,,0,11.72,1.301860164312741e-16,3.0307866750791695e-17,3.5135418333442385e-16,5.2565666385652873e-17,2.561302426188908e-15,2.8059142569127214e-16,108.43599634865078,12.0,1.0,1.0,11.72,0,3.042842625954606e-15,2.870771050449899e-16,V* V2186 Ori,83.7858333,-5.4387222,,YSO,D,2012AJ....144..192M,0.058354,0.112085,V* V2186 Ori,Orion_V*
2CXO J053508.6-044652,2522,83.7862083333333,-4.781266666666666,0.77,0.75,156.5,5.86,False,False,False,False,False,1.5132665350224067e-14,2.7544426513192383e-15,1.3486380779055484e-14,2.710677686368354e-15,1.3887606346317591e-15,4.471500114102876e-16,2.5752393653682413e-16,1.9808500025757178e-16,0.431,0.482,,20.95,,,,,,,,,,0,5.86,2.5752393653682413e-16,1.9808500025757178e-16,1.3887606346317591e-15,4.471500114102876e-16,1.3486380779055484e-14,2.710677686368354e-15,,0.0,0.431,,5.86,0,1.5132665350224067e-14,2.7544426513192383e-15,V* V555 Ori,83.7862083,-4.7811389,,YSO,D,2012AJ....144..192M,0.462229,0.190733,V* V555 Ori,Orion_V*
2CXO J053508.8-053149,2523,83.78695833333333,-5.530297222222222,0.72,0.72,37.4,68.11,True,False,False,False,False,7.156223269831169e-14,2.1642883226000727e-15,2.734202115439197e-14,1.765003211901544e-15,1.7496063463175913e-14,7.05072366643928e-16,2.6724148080743798e-14,1.0352683531893554e-15,1.0,1.0,1.0,18.95,6.215031731587958e-14,1.915665956037676e-15,2.9189894228040143,0.1055134328210908,23.593724992904374,2.7453489989156195,3.806532305945692e-05,3.151842339856096e-06,1.504,0,31.18,2.2068375893341537e-14,5.194946811558448e-16,1.2447035837015872e-14,3.3178103310811493e-16,1.9929284905320383e-14,8.406077293814441e-16,171.58150308879334,7.0,1.0,1.0,31.18,0,5.444469663567779e-14,1.0423889544576575e-15,V* LM Ori,83.786875,-5.5302222,,YSO,D,2012AJ....144..192M,0.408674,0.309894,V* LM Ori,Orion_V*
2CXO J053508.9-051933,2524,83.78720833333333,-5.325902777777777,0.85,0.79,90.2,2.83,False,False,False,False,False,3.8190012424048973e-16,1.646608835962931e-16,1.7401862271110496e-16,1.3147292097511988e-16,1.446760634631759e-16,7.821500065231863e-17,6.320543806620887e-17,6.091380229422283e-17,,,0.402,19.44,,,,,,,,,,0,2.26,1.0064187747062993e-16,2.987050028657994e-17,9.850603908236911e-17,2.940350555323501e-17,3.4243899971182633e-16,1.0681577340402468e-16,10.16503104126652,9.0,,0.663,2.26,0,5.415869162648254e-16,1.1474503202356797e-16,V* V2188 Ori,83.787125,-5.3258611,,YSO,D,2012AJ....144..192M,0.319873,0.332163,V* V2188 Ori,Orion_V*
2CXO J053509.2-053058,2525,83.78841666666666,-5.516275,0.72,0.71,7.6,71.95,True,False,False,False,False,4.633777489222408e-14,1.8697117370883864e-15,3.775021154391971e-14,1.8103131779546673e-15,7.512457116858324e-15,4.365946680686152e-16,1.0751062314460445e-15,1.6725212508007408e-16,1.0,1.0,1.0,18.97,4.038052885979928e-14,1.9668022941381315e-15,2.5467767301688315,0.17553908114019373,145.57661529728458,17.30838679319188,4.241024600538379e-05,9.603771773429213e-06,1.34,0,45.38,1.2170106557203922e-15,1.1231304578398132e-16,9.674513304862548e-15,2.9432827536798375e-16,4.7174301272900136e-14,1.2399294304671393e-15,2147.722631198137,11.0,1.0,1.0,45.38,0,5.806582523348307e-14,1.2793233940145591e-15,V* V1486 Ori,83.788375,-5.5162222,,YSO,D,2012AJ....144..192M,0.258904,0.207607,V* V1486 Ori,Orion_V*
2CXO J053509.3-052141,2526,83.78887499999999,-5.361497222222222,0.71,0.71,88.4,52.6,True,False,False,False,False,1.3331567017798381e-14,8.635587863251288e-16,1.093202115439197e-14,8.350067892075872e-16,2.303797884560803e-15,2.1550026306301264e-16,9.574797884560802e-17,4.5355000124991984e-17,1.0,1.0,1.0,19.34,1.0158503110545433e-14,1.2552556742180006e-15,3.391149229459269,0.3131043069188226,255.96921126009462,36.39054162444852,4.40026533985835e-05,1.6995781432638035e-05,1.057,0,37.52,1.0909368150810256e-16,2.777433342865296e-17,2.3766216053237036e-15,1.410595054225112e-16,1.1493348725413367e-14,5.542353770064697e-16,1768.1284083073417,10.0,1.0,1.0,37.52,0,1.3979064012245173e-14,5.725784232687721e-16,2MASS J05350934-0521415,83.7889167,-5.3615833,,YSO,D,2012AJ....144..192M,0.329589,0.274311,2MASS J05350934-0521415,YSO
2CXO J053509.4-052748,2527,83.78954166666665,-5.463594444444444,0.71,0.71,21.3,43.27,True,False,False,False,False,2.954637135057497e-14,1.2968519564071586e-15,2.106616923513577e-14,1.2302949375888887e-15,6.9850000000000005e-15,3.7299999999999995e-16,1.4952021154391973e-15,1.7050033249301197e-16,1.0,1.0,1.0,19.08,2.5490105771959857e-14,1.1351248612241211e-15,2.773383076486423,0.14902434812663495,105.04628649425031,10.298612225312182,2.872565186249118e-05,4.979048179970334e-06,0.826,0,18.29,1.3127415368256176e-15,1.0123664105452052e-16,5.173140995059323e-15,2.0065568994080997e-16,1.3565845546891179e-14,5.924065287797874e-16,297.5859152496084,11.0,1.0,1.0,18.29,0,2.0051728078776122e-14,6.336063910177528e-16,2MASS J05350949-0527488,83.7895417,-5.4634444,,YSO,D,2012AJ....144..192M,0.541728,0.152671,2MASS J05350949-0527488,YSO
2CXO J053509.5-052822,2528,83.78995833333332,-5.473002777777778,0.78,0.72,9.3,13.14,False,False,False,False,True,3.190909813817957e-15,4.035683869772509e-16,2.7427978845608028e-15,3.925001444333844e-16,3.726914233716645e-16,7.922086951957646e-17,7.542050588548989e-17,5.035010843836133e-17,0.926,0.911,0.983,19.06,,,,,,,,,,0,6.75,1.178260972836168e-16,3.3717982341603604e-17,4.4259184291930474e-16,6.149906404960261e-17,3.338688863255821e-15,3.280325340667574e-16,15.756131477243512,11.0,0.926,0.85,6.75,0,3.899106803458743e-15,3.354465391361553e-16,V* V484 Ori,83.7899167,-5.4730556,,YSO,D,2012AJ....144..192M,0.230364,0.182654,V* V484 Ori,Orion_V*
2CXO J053509.6-052623,2529,83.79020833333331,-5.439808333333334,0.72,0.72,0.0,19.14,False,False,False,False,False,4.444551713388783e-15,4.474408108544988e-16,3.610063463175914e-15,4.311183621754809e-16,6.596e-16,1.0129999999999999e-16,1.7488825021286883e-16,6.386350298302067e-17,1.0,1.0,1.0,19.14,3.1662727096646887e-15,7.437482518561646e-16,2.486064611891383,0.5554182256753755,141.62885709518335,53.55683573374988,4.988579880793459e-06,2.837937342341064e-06,0.699,0,10.84,6.23948586480027e-17,2.1134245655021495e-17,6.092460311051867e-16,6.852026954433553e-17,2.3371945922650835e-15,2.597026164524917e-16,265.6801212917205,12.0,1.0,1.0,10.84,0,3.008835482018273e-15,2.6941999307791767e-16,V* V2191 Ori,83.7902083,-5.43975,,YSO,D,2012AJ....144..192M,0.212528,0.113563,V* V2191 Ori,Orion_V*
2CXO J053509.6-052355,2530,83.79029166666665,-5.398847222222223,0.71,0.71,32.2,56.12,True,False,False,False,False,5.962559439066305e-14,1.8097490802091054e-15,4.968223269831169e-14,1.7553908114019385e-15,8.894000000000001e-15,4.130000000000002e-16,1.0493616923513577e-15,1.5240023806853346e-16,1.0,1.0,1.0,19.24,5.201e-14,1.8499999999999997e-15,2.878787307364817,0.13401522931441337,209.8180961047226,14.753112823549554,9.246684981551367e-05,1.657911038242293e-05,0.938,0,29.81,7.855864926819366e-16,8.002042411634289e-17,7.889887525354652e-15,2.5527981258891884e-16,3.754797240108992e-14,9.968023967459372e-16,493.76074928402704,10.0,1.0,1.0,29.81,0,4.622344641912651e-14,1.0320785188878014e-15,2MASS J05350968-0523558,83.7902917,-5.3988333,,YSO,D,2012AJ....144..192M,0.075987,0.06485,2MASS J05350968-0523558,YSO
2CXO J053509.7-052550,2531,83.79079166666665,-5.430572222222223,0.87,0.78,28.9,3.89,False,False,False,False,False,,,,,,,,,,,0.975,19.16,,,,,,,,,,0,2.21,5.192475290063217e-17,2.0040690703891456e-17,1.5204322419241557e-16,3.7044403295137085e-17,2.277324788515156e-16,7.743248955734258e-17,11.256943995343825,6.0,,0.919,2.0,0,4.317004559445633e-16,8.814594453762335e-17,2MASS J05350979-0525500,83.7907083,-5.4305833,,YSO,D,2012AJ....144..192M,0.357196,0.136502,2MASS J05350979-0525500,YSO
2CXO J053509.8-051933,2532,83.79099999999998,-5.326027777777777,0.71,0.71,94.3,50.05,False,False,False,False,True,3.193787077621724e-14,1.6400502103212544e-15,1.6910211543919715e-14,1.4503909136078892e-15,8.964000000000001e-15,5.889999999999999e-16,6.06365923229752e-15,4.890908812260393e-16,1.0,1.0,1.0,19.44,2.7776169235135768e-14,1.3702648041370846e-15,2.851978845608029,0.14903804219984657,47.71319613310509,5.571469474462741,2.2838836508441577e-05,3.1704136195232954e-06,1.091,0,25.65,5.774315424594069e-15,2.1551477287576749e-16,8.148516100848821e-15,2.4503873168079276e-16,1.3012195913315876e-14,5.759593067889147e-16,168.46211779693994,10.0,1.0,1.0,25.65,0,2.6935027438758767e-14,6.619816617008302e-16,2MASS J05350985-0519339,83.791,-5.3261389,,YSO,D,2012AJ....144..192M,0.403991,0.284563,2MASS J05350985-0519339,YSO
2CXO J053509.9-052143,2533,83.79137499999999,-5.362111111111111,0.8,0.8,0.0,1.79,False,False,False,False,False,,,1.7670117259114548e-16,1.7407579770844296e-16,5.253271948326066e-17,3.9689028505281487e-17,,,,,0.662,19.34,,,,,,,,,,0,1.79,8.243115623647627e-17,3.752576643656342e-17,8.037271145654367e-17,2.5943261627035e-17,2.596411132433416e-16,7.902756600634435e-17,10.835724814546996,5.0,,0.945,1.79,0,4.2244498093636153e-16,9.125016251704657e-17,[AD95] 3249,83.7912917,-5.3620278,,YSO,D,2012AJ....144..192M,0.454826,0.288297,[AD95] 3249,YSO
2CXO J053510.0-052401,2534,83.79174999999998,-5.400525,0.74,0.73,77.1,22.76,False,False,False,False,False,,,,,,,,,0.993,0.998,1.0,19.24,,,,,,,,,,0,3.64,5.0606225089729476e-17,1.6098480835143382e-17,1.870444109987381e-16,3.90651308393954e-17,3.254426985111648e-16,8.706411207780475e-17,22.67184759275215,10.0,0.993,0.988,3.64,0,5.630933345996324e-16,9.677502335104399e-17,2MASS J05351003-0524018,83.7917083,-5.4005,,YSO,D,2012AJ....144..192M,0.189948,0.157875,2MASS J05351003-0524018,YSO
2CXO J053510.1-052232,2535,83.79225,-5.375680555555555,0.72,0.72,53.4,8.07,False,False,False,False,False,,,3.7757978845608024e-15,7.815000725401293e-16,6.414020005676503e-16,1.7293545965307614e-16,,,1.0,1.0,1.0,19.3,,,,,,,,,,0,6.16,6.940966726968e-17,2.252429127070699e-17,2.0318008856311127e-16,4.373895013353725e-17,4.0614631754943897e-16,1.0268512634637039e-16,41.56871768161295,10.0,1.0,1.0,6.16,0,6.787360733822303e-16,1.138625251292178e-16,2MASS J05351014-0522326,83.7922917,-5.3756389,,YSO,D,2012AJ....144..192M,0.255698,0.214809,2MASS J05351014-0522326,YSO
2CXO J053510.1-051931,2536,83.79233333333332,-5.3254166666666665,0.73,0.72,85.2,13.43,True,False,False,False,True,1.5186136120582416e-15,3.8995483314481833e-16,1.3108404230878394e-15,3.8310000591909297e-16,1.871e-16,7.109999999999999e-17,2.067318897040224e-17,1.561881422496724e-17,0.116,0.553,1.0,19.45,,,,,,,,,,0,13.43,4.281276927993451e-17,1.4628850430751772e-17,1.5243334504971272e-16,3.958700152761e-17,5.101861744531136e-16,1.337206274788504e-16,160.74359074533294,10.0,0.116,1.0,13.43,0,7.054322887827609e-16,1.4022246670277124e-16,V* V2198 Ori,83.7922917,-5.3254722,,YSO,D,2012AJ....144..192M,0.215407,0.3294,V* V2198 Ori,Orion_V*
2CXO J053510.1-052020,2537,83.79245833333331,-5.339108333333333,0.73,0.73,87.8,12.61,False,False,False,False,False,9.992712789479393e-16,1.9665314626195156e-16,1.4481604778572007e-16,1.0941006491051927e-16,3.5249999999999996e-16,1.051e-16,5.019552311622194e-16,1.251234895253504e-16,1.0,1.0,1.0,19.41,,,,,,,,,,0,10.54,1.853648243867837e-16,3.8564935182571907e-17,3.7050600055709866e-16,5.2860068047062716e-17,3.149009191248073e-16,8.344890872412723e-17,66.60357306860247,10.0,1.0,1.0,10.54,0,8.707717440686897e-16,1.0604320528361914e-16,V* V2199 Ori,83.7923333,-5.3391111,,YSO,D,2012AJ....144..192M,0.384011,0.252736,V* V2199 Ori,Orion_V*
2CXO J053510.2-051833,2538,83.79249999999999,-5.309322222222222,0.83,0.79,127.1,7.2,False,False,False,False,False,1.8740533387090283e-15,4.006854243739791e-16,1.2952819038952775e-15,3.8445011944072074e-16,5.256202115439197e-16,1.0385000545884565e-16,5.315122326983117e-17,4.42955001548578e-17,0.999,0.978,0.998,19.5,,,,,,,,,,0,4.78,6.866870546661923e-17,2.0613548413440882e-17,1.4584469411976066e-16,3.30526462106881e-17,8.919175835295938e-16,1.8098363516040488e-16,18.622428406052546,10.0,0.999,0.955,4.78,0,1.1064309831159737e-15,1.851282582308728e-16,V* V2200 Ori,83.7925417,-5.3093333,,YSO,D,2012AJ....144..192M,0.08732,0.303363,V* V2200 Ori,Orion_V*
2CXO J053510.2-052321,2539,83.79254166666665,-5.389283333333334,0.71,0.71,10.7,80.93,True,False,False,False,False,1.0137763578047462e-13,2.5192035425555087e-15,7.940031731587958e-14,2.415528111018735e-15,1.9138084617567887e-14,6.701353657017454e-16,2.8392338470271543e-15,2.5005804393835037e-16,1.0,1.0,1.0,19.27,8.856936536824085e-14,2.28223667056835e-15,2.7415957691216057,0.09700233770848271,153.8787307364817,9.102242409535565,0.00011335109218106263,1.436126240054156e-05,1.12,0,40.76,2.51151076153405e-15,1.4361994453479967e-16,1.8151767889346797e-14,3.8930415544402005e-16,7.756929887189402e-14,1.4247629728971401e-15,752.1125151403763,10.0,1.0,1.0,40.76,0,9.823257752277488e-14,1.4839588750544462e-15,2MASS J05351021-0523215,83.7925417,-5.3893333,,YSO,D,2012AJ....144..192M,0.185345,0.108043,2MASS J05351021-0523215,YSO
2CXO J053510.2-052316,2540,83.79274999999998,-5.387833333333334,0.72,0.72,74.6,7.8,True,False,False,False,False,1.048439365368241e-15,2.2587950527085635e-16,5.417797884560803e-16,2.0315000279055444e-16,3.4917978845608026e-16,7.915000716236401e-17,1.5747978845608027e-16,5.905000960035719e-17,1.0,1.0,0.97,19.27,,,,,,,,,,0,4.32,5.698357936722187e-17,1.860401713910013e-17,3.2392152073091603e-16,5.1765613739036456e-17,6.231219227152006e-16,1.345164281349014e-16,9.600962285349478,10.0,1.0,0.524,4.32,0,1.0040270228133385e-15,1.4532879156472452e-16,2MASS J05351026-0523163,83.7927083,-5.3876389,,YSO,P,2012AJ....144..192M,0.703268,0.189676,2MASS J05351026-0523163,YSO
2CXO J053510.2-051955,2541,83.79283333333332,-5.332219444444444,0.74,0.73,82.1,10.84,False,False,False,False,False,7.9442961614876e-16,2.3538974511733804e-16,4.088211543919714e-16,2.133265759879984e-16,2.0220846175678857e-16,7.051286466767692e-17,1.834e-16,7.020000000000001e-17,1.0,1.0,1.0,19.43,,,,,,,,,,0,8.21,2.0443137248960173e-16,4.2016421816519405e-17,1.8592183564386646e-16,3.809887647297173e-17,5.61570121179906e-16,1.33477173054387e-16,35.24507440190935,10.0,1.0,1.0,8.21,0,9.519233293133742e-16,1.4502778981063326e-16,2MASS J05351029-0519563,83.792875,-5.33225,,YSO,D,2012AJ....144..192M,0.143824,0.365416,2MASS J05351029-0519563,YSO
2CXO J053510.3-052112,2542,83.79295833333332,-5.353544444444444,0.71,0.71,34.5,20.59,False,False,False,False,False,4.211843251631994e-15,3.993548719467668e-16,2.0430423087839427e-15,3.480651549509847e-16,1.5950211543919715e-15,1.6503435406836737e-16,5.737797884560803e-16,1.0535000538112127e-16,1.0,1.0,1.0,19.37,3.579988274088545e-15,4.2854910428453377e-16,3.791468842769778,0.42251607495457394,104.08142098409691,20.971162340215756,1.1170440079814705e-05,4.240669737659254e-06,0.986,0,11.61,4.50541815343348e-16,5.919306104107775e-17,1.3061931809582633e-15,1.0140630966619e-16,2.3355837788311062e-15,2.4428449903921497e-16,55.55222238213522,10.0,1.0,1.0,11.61,0,4.0923187751327176e-15,2.7103869573617747e-16,V* V2201 Ori,83.7929583,-5.3535833,,YSO,D,2012AJ....144..192M,0.14319,0.27568,V* V2201 Ori,Orion_V*
2CXO J053510.3-054633,2543,83.79308333333331,-5.776102777777778,0.72,0.71,125.5,29.83,False,False,False,False,False,2.4833e-13,1.0184707785501038e-14,1.43e-13,9.299999999999996e-15,6.124202115439198e-14,3.115001819906815e-15,4.408797884560803e-14,2.745002065212843e-15,0.998,1.0,1.0,18.53,2.1354042308783942e-13,7.80029071311482e-15,2.558191538243211,0.11200809829490964,40.44553460337663,4.050677425199075,0.0001295766152972846,1.3610666897060516e-05,1.115,0,29.83,4.408797884560803e-14,2.745002065212843e-15,6.124202115439198e-14,3.115001819906815e-15,1.43e-13,9.299999999999996e-15,,0.0,0.996,,29.83,0,2.4833e-13,1.0184707785501038e-14,V* AA Ori,83.7930417,-5.7759444,,YSO,D,2012AJ....144..192M,0.583844,0.353388,V* AA Ori,Orion_V*
2CXO J053510.4-052134,2544,83.79341666666664,-5.359527777777777,0.72,0.72,52.3,11.99,False,False,False,False,False,1.2679559232297519e-15,3.4808816341285425e-16,8.589606346317591e-16,3.289500155102907e-16,3.335202115439197e-16,1.0125000559902343e-16,7.547507705407312e-17,5.201627793403871e-17,1.0,1.0,1.0,19.35,,,,,,,,,,0,7.55,5.138113151575788e-17,1.7425108280874114e-17,5.124006570488208e-16,6.483973254641958e-17,1.3278679964617963e-15,2.0684833732311685e-16,43.10949165564603,10.0,1.0,1.0,7.55,0,1.891649785026375e-15,2.1747197513387638e-16,COUP   375,83.7933333,-5.3593889,,YSO,D,2012AJ....144..192M,0.566233,0.351246,COUP   375,Star
