CSC_ID,CSC_RA,CSC_DEC,CSC_err_r0,CSC_err_r1,CSC_PA,CSC__2CXO,CSC__r,CSC_fe,CSC_fc,GAIA_RA,GAIA_DEC,GAIA_PU,GAIA_Source,GAIA__r,GAIA_e_Pos,GAIA_Plx,GAIA_e_Plx,GAIA_PM,GAIA_e_PM,GAIA_epsi,GAIA_Gmag,GAIA_BPmag,GAIA_RPmag,GAIA_e_Gmag,GAIA_e_BPmag,GAIA_e_RPmag,TMASS_RA,TMASS_DEC,TMASS_err0,TMASS_err1,TMASS_errPA,TMASS__2MASS,TMASS__r,TMASS_Jmag,TMASS_Hmag,TMASS_Kmag,TMASS_e_Jmag,TMASS_e_Hmag,TMASS_e_Kmag,ALLWISE_RA,ALLWISE_DEC,ALLWISE_err0,ALLWISE_err1,ALLWISE_errPA,ALLWISE_AllWISE,ALLWISE__r,ALLWISE_W1mag,ALLWISE_W2mag,ALLWISE_W3mag,ALLWISE_W4mag,ALLWISE_e_W1mag,ALLWISE_e_W2mag,ALLWISE_e_W3mag,ALLWISE_e_W4mag,CATWISE_RA,CATWISE_DEC,CATWISE_PU,CATWISE_Name,CATWISE__r,CATWISE_W1mproPM,CATWISE_W2mproPM,CATWISE_e_W1mproPM,CATWISE_e_W2mproPM,Separation_GAIA_CSC,Separation_GAIA_CSC_ra,Separation_GAIA_CSC_dec,Separation_TMASS_CSC,Separation_TMASS_CSC_ra,Separation_TMASS_CSC_dec,Separation_TMASS_GAIA,Separation_TMASS_GAIA_ra,Separation_TMASS_GAIA_dec,Separation_ALLWISE_CSC,Separation_ALLWISE_CSC_ra,Separation_ALLWISE_CSC_dec,Separation_ALLWISE_GAIA,Separation_ALLWISE_GAIA_ra,Separation_ALLWISE_GAIA_dec,Separation_ALLWISE_TMASS,Separation_ALLWISE_TMASS_ra,Separation_ALLWISE_TMASS_dec,Separation_CATWISE_CSC,Separation_CATWISE_CSC_ra,Separation_CATWISE_CSC_dec,Separation_CATWISE_GAIA,Separation_CATWISE_GAIA_ra,Separation_CATWISE_GAIA_dec,Separation_CATWISE_TMASS,Separation_CATWISE_TMASS_ra,Separation_CATWISE_TMASS_dec,Separation_CATWISE_ALLWISE,Separation_CATWISE_ALLWISE_ra,Separation_CATWISE_ALLWISE_dec,Separation_max,ncat,dist_bayesfactor,dist_bayesfactor_corrected,dist_post,p_single,p_any,p_i,match_flag,name,Gaia
1,239.8652028,53.5151527,0.841,0.812,123.3,J155927.6+533054,0.013,0,0,239.86528529171,53.51514314699,0.0122711876061128,1405037051250807808,0.183,0.0004382229264911,-0.0002961,0.0004616,0.0007239999999999,0.0005873297712131,0.0042759999999999,19.558077,18.930113,17.419611,0.006447,0.038344,0.022531,239.865272,53.515072,0.2199999988079071,0.1800000071525573,178,15592766+5330542,0.338,15.93,15.241,14.554,0.083,0.101,0.105,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.17989929,0.17658147,-0.034390938,0.32610458,0.14812928,-0.29052007,0.25770465,-0.028452195,-0.25612918,,,,,,,,,,,,,,,,,,,,,,0.32610458,3,23.031277,25.842678,1.0,1.0,0.99999636,0.97321326,1,2CXO J155927.6+533054,Gaia DR3 1405037051250807808
1,240.4187635,43.2795965,0.717,0.715,22.41,J160140.5+431646,0.014,0,1,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,240.418689,43.279715,0.926991186331732,J160140.48+431646.9,0.457,15.438,14.698,0.033,0.03,,,,,,,,,,,,,,,,,,,0.4691606,-0.19525415,0.42659992,,,,,,,,,,0.4691606,2,10.7577,10.7577,0.946027,0.946027,0.946027,1.0,1,2CXO J160140.5+431646,-99
1,240.5319939,38.1286157,0.826,0.779,97.68,J160207.6+380743,0.015,0,0,240.53202032417,38.12862912251,0.0016588617054159,1379336482348067840,0.076,4.4337978383503865e-05,-0.0001378,4.81e-05,6e-05,6.272284217918488e-05,0.0,16.947575,17.313828,16.348341,0.003526,0.011496,0.007212,240.531964,38.128666,0.1599999964237213,0.1199999973177909,3,16020767+3807431,0.192,15.289,14.509,14.393,0.051,0.055,0.081,240.5320219,38.1286323,0.0722048236213347,0.0712048913642037,152.0,J160207.68+380743.0,0.086,13.384,12.001,8.546,6.111,0.024,0.023,0.02,0.042,240.5320007,38.1286407,0.1692791227783427,J160207.68+380743.1,0.049,13.389,12.052,0.011,0.008,0.08907507,0.07482945,0.048321024,0.19989847,-0.0846725,0.18107998,0.207523,-0.15950193,0.13275892,0.09928985,0.07929198,0.05975999,0.0122786,0.0044625234,0.011438964,0.20396781,0.16396436,-0.121320054,0.092037044,0.019256623,0.089999996,0.06946563,-0.05557282,0.041678958,0.13819124,0.10392906,-0.09108002,0.06722127,-0.06003534,0.030239994,0.207523,5,48.922546,48.922546,1.0,1.0,0.97709507,0.99590075,1,2CXO J160207.6+380743,Gaia DR3 1379336482348067840
1,240.6140477,1.9656382,0.712,0.712,0.0,J160227.3+015756,0.026,1,0,240.61405204627,1.96562184043,0.0705328144274467,4412510483488294656,0.072,0.0088380765307933,0.0,0.0,0.0,0.0,0.034141,20.577799,17.883291,16.349306,0.01995,0.022075,0.011698,240.61405,1.965679,0.1400000005960464,0.1199999973177909,7,16022737+0157564,0.135,14.796,13.997,13.566,0.086,0.101,0.087,240.6140381,1.9655865,0.0602,0.0588,120.4,J160227.36+015756.1,0.207,11.8,11.357,6.816,3.791,0.092,0.021,0.016,0.023,240.6140106,1.9656225,0.3883232827288729,J160227.36+015756.2,0.224,12.238,11.398,0.013,0.009,0.060935076,0.015637366,-0.05889445,0.14711292,0.008275128,0.14688,0.20590611,-0.007362237,0.20577446,0.18929777,-0.034539662,-0.18612,0.13676284,-0.05017703,-0.12722555,0.33574113,-0.04281479,-0.333,0.14495447,-0.13348141,-0.05652,0.14913768,-0.14911878,0.0023744502,0.24792433,-0.14175653,-0.2034,0.16305101,-0.09894175,0.1296,0.33574113,5,47.27124,47.27124,1.0,1.0,0.96521187,0.97611594,1,2CXO J160227.3+015756,Gaia DR3 4412510483488294656
1,240.6932488,52.732928,0.725,0.724,37.95,J160246.3+524358,0.013,0,0,240.69327947324,52.73296545694,0.061470732324224,1404744581158308352,0.139,0.0050238480390136,0.0,0.0,0.0,0.0,0.0303219999999999,20.640785,17.836338,16.316263,0.020697,0.03511,0.018348,240.693366,52.732956,0.1599999964237213,0.1199999973177909,0,16024640+5243586,0.27,14.653,13.846,13.281,0.06,0.064,0.048,240.6933112,52.7329348,0.0742,0.0718,130.5,J160246.39+524358.5,0.137,12.512,12.35,9.486,7.663,0.023,0.022,0.028,0.08,240.6932806,52.7329239,0.3146129916294189,J160246.38+524358.5,0.047,12.407,12.325,0.011,0.008,0.15051275,0.06686497,0.13484497,0.27465168,0.2554857,0.10079979,0.19166844,0.18862057,-0.034045096,0.13821173,0.13602652,0.02447994,0.13024494,0.06916149,-0.110364996,0.14175764,-0.11945911,-0.076320045,0.07087515,0.06932121,-0.0147600155,0.14962515,0.0024562355,-0.14960499,0.21911484,-0.18616438,-0.11556011,0.07739106,-0.0667053,-0.039240014,0.27465168,5,47.94438,47.94438,1.0,1.0,0.9802394,0.9901078,1,2CXO J160246.3+524358,Gaia DR3 1404744581158308352
1,240.7959487,43.4912582,0.712,0.712,34.44,J160311.0+432928,0.014,1,0,240.79584151915,43.49139153731,0.0071404695708665,1384486487437392768,0.547,0.0003414922516046,0.0004747,0.0003567,0.000361,0.0004972114826625,0.0013779999999999,20.025108,19.92013,19.100927,0.019447,0.062958,0.041881,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,240.7958167,43.4914246,0.1104,0.1078,158.8,J160310.99+432929.1,0.682,14.753,13.798,11.277,8.807,0.028,0.031,0.091,0.25,240.7958194,43.4914144,0.1514817934225523,J160310.99+432929.0,0.649,14.941,14.026,0.015,0.012,0.5556732,-0.279927,0.48001415,,,,,,,0.6911582,-0.3447478,0.59903973,0.13553166,-0.06482067,0.11902568,,,,0.6559285,-0.33769614,0.56231976,0.10055588,-0.057769027,0.08230568,,,,0.037390962,0.00705164,-0.03672,0.6911582,4,36.077114,36.077114,1.0,1.0,0.98925453,0.99681187,1,2CXO J160311.0+432928,Gaia DR3 1384486487437392768
1,241.0425534,43.4374104,0.85,0.75,150.7,J160410.2+432614,0.014,0,0,241.04258895111,43.43740918238,0.0041680028387227,1385232643515427072,0.09,8.570887728965708e-05,9.88e-05,8.9299996e-05,0.000185,0.0001154598868497,0.0,17.97526,18.237276,17.552788,0.003049,0.014685,0.017659,241.042487,43.437611,0.6800000071525574,0.6200000047683716,173,16041019+4326153,0.731,16.691,16.224,15.51,0.152,0.239,0.248,241.042536,43.4373842,0.1142,0.1104,7.9,J160410.20+432614.5,0.118,15.007,13.875,10.583,8.344,0.031,0.03,0.054,0.181,241.0425648,43.4374106,0.2653765089500541,J160410.21+432614.6,0.041,15.058,13.933,0.016,0.013,0.09303582,0.09293249,-0.004383452,0.74272645,-0.17357314,0.7221599,0.77388006,-0.26650563,0.72654325,0.1047144,-0.045484524,-0.09432001,0.16506928,-0.13841702,-0.089936614,0.8264661,0.12808818,-0.81648004,0.029808903,0.029800206,0.000719998,0.06333823,-0.063132286,0.005103423,0.7495574,0.20337267,-0.7214401,0.12124518,0.075284764,0.095039986,0.8264661,5,46.53539,46.53539,1.0,1.0,0.9760505,0.97892946,1,2CXO J160410.2+432614,Gaia DR3 1385232643515427072
1,241.090771,43.3985459,0.712,0.711,6.52,J160421.7+432354,0.014,0,0,241.09073011611,43.39851326357,0.0106285759191315,1385231578363524608,0.172,0.0002418418616351,0.0004331,0.0002445,0.000434,0.0003446747317834,0.000216,19.4482,19.661148,19.057518,0.006023,0.043851,0.051446,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,241.0907294,43.3984268,0.319243123666131,0.2884477283809124,14.9,J160421.77+432354.3,0.456,16.625,15.53,12.084,9.418,0.065,0.076,0.185,1e+20,241.0907482,43.3985028,0.908176466151295,J160421.78+432354.5,0.229,16.679,15.543,0.032,0.03,0.15887295,-0.10694128,-0.11749117,,,,,,,0.4423525,-0.10881443,-0.42876002,0.3112745,-0.0018731524,-0.31126887,,,,0.16622695,-0.05963868,-0.15516001,0.060468845,0.047302626,-0.037668858,,,,0.2779842,0.04917585,0.27359998,0.4423525,4,33.943565,33.943565,0.99999976,0.99999976,0.9896957,0.94971377,1,2CXO J160421.7+432354,Gaia DR3 1385231578363524608
1,241.1726557,16.7605995,0.795,0.782,151.7,J160441.4+164538,0.021,0,0,241.1727882719,16.76064766319,0.0013897546479015,1199252283199546496,0.468,6.702040589285363e-05,-8.060000000000001e-05,8.780001e-05,0.000171,7.700038077623764e-05,0.0,17.230915,17.600622,16.642925,0.003707,0.010573,0.013077,241.172806,16.760689,0.1800793596741174,0.1401020105944681,89,16044147+1645384,0.589,15.697,15.436,14.846,0.063,0.109,0.099,241.1727875,16.7606673,0.1290033099778714,0.111203839795426,150.6,J160441.46+164538.4,0.495,14.247,13.495,9.967,7.37,0.029,0.034,0.058,0.12,241.1728098,16.7606538,0.1133020444040892,J160441.47+164538.3,0.492,14.282,13.556,0.014,0.012,0.4887714,0.45698395,0.17338733,0.6101098,0.5180939,0.3221998,0.16087133,0.061109897,0.14881252,0.5157369,0.45432314,0.24407984,0.07074257,-0.0026607888,0.07069252,0.10084361,-0.063770674,-0.07812,0.5660195,0.5311927,0.1954798,0.07742749,0.07420874,0.022092512,0.1273952,0.013098841,-0.12672,0.090944394,0.07686952,-0.048600003,0.6101098,5,48.70795,48.70795,1.0,1.0,0.96373266,0.9956672,1,2CXO J160441.4+164538,Gaia DR3 1199252283199546496
1,241.2308237,38.2004363,0.725,0.722,180.0,J160455.3+381201,0.015,0,0,241.23083320732,38.20045218264,0.0015720843545559,1379375480650836736,0.048,2.4644236932044896e-05,-4.65e-05,2.6e-05,4.9000000000000005e-05,3.436028005525233e-05,0.0,15.695868,15.924744,15.278258,0.003158,0.006887,0.005274,241.23083,38.200459,0.1200013139214495,0.1200013139214495,90,16045539+3812016,0.069,14.72,14.208,13.746,0.036,0.041,0.048,241.2308214,38.2004531,0.0686070867442805,0.0674072129043861,143.6,J160455.39+381201.6,0.049,12.971,11.833,8.143,5.954,0.024,0.022,0.019,0.036,241.2308133,38.2004611,0.3228792536740668,J160455.39+381201.6,0.058,12.942,11.866,0.012,0.008,0.063187875,0.026896853,0.057177503,0.08364103,0.017823128,0.08172,0.026166134,-0.009073724,0.024542496,0.060829017,-0.006506856,0.06048,0.033566557,-0.033403702,0.0033024938,0.032296833,-0.024329975,-0.021240002,0.09400314,-0.029422306,0.08928,0.06482605,-0.056319147,0.03210249,0.047846455,-0.047245417,0.0075599956,0.036804315,-0.022915445,0.0288,0.09400314,5,49.085247,49.085247,1.0,1.0,0.9789452,0.9924528,1,2CXO J160455.3+381201,Gaia DR3 1379375480650836736
1,241.3239486,-1.165404,0.965,0.821,167.1,J160517.7-010955,0.027,0,0,241.32400906603,-1.16540930138,0.0107331465929461,4406550408912083328,0.197,0.0002161432647366,-0.0001165,0.0002482,0.000246,0.0002707612100701,0.000648,19.029871,19.359518,18.498699,0.006008,0.044793,0.0279,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,241.3238879,-1.165353,0.16,0.1526,167.6,J160517.73-010955.2,0.296,15.318,14.155,11.178,8.727,0.036,0.042,0.168,0.515,241.3239911,-1.1653617,1.4887693377340538,J160517.75-010955.3,0.157,15.329,14.202,0.02,0.017,0.21846789,0.21763268,-0.019084966,,,,,,,0.2853773,-0.2184748,0.18360001,0.48090637,-0.4361075,0.20268498,,,,0.21584372,0.15296835,0.15228,0.18315957,-0.06466433,0.17136496,,,,0.37276128,0.37144315,-0.031319994,0.48090637,4,32.119823,32.119823,0.9999626,0.9999626,0.9704265,0.73053384,1,2CXO J160517.7-010955,Gaia DR3 4406550408912083328
1,241.3270961,32.8214648,0.71,0.71,0.0,J160518.5+324917,0.016,0,0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,2CXO J160518.5+324917,-99
1,241.3293743,54.3498881,0.834,0.782,1.137,J160519.0+542059,0.013,1,0,241.32940205439,54.3499884343,0.0119160428771901,1429104364350907904,0.353,0.000314412921073,0.0002519,0.0003019,0.000449,0.0003783099612075,0.001145,19.853605,19.680826,18.369244,0.012272,0.051612,0.031161,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,241.3294083,54.3500127,0.1349511843517967,0.1305562796572904,5.7,J160519.05+542100.0,0.441,15.259,14.986,13.443,9.778,0.03,0.044,0.539,1e+20,241.3293906,54.3499917,0.4202272758968668,J160519.05+542059.9,0.376,15.232,14.911,0.016,0.017,0.3658677,0.05823432,0.36120346,,,,,,,0.4541974,0.07133887,0.44855997,0.08833397,0.01310452,0.08735652,,,,0.37452483,0.034200694,0.37296,0.026754962,-0.024033565,0.011756518,,,,0.084229425,-0.037138063,-0.075600006,0.4541974,4,35.330555,35.330555,1.0,1.0,0.9861156,0.9887789,1,2CXO J160519.0+542059,Gaia DR3 1429104364350907904
1,241.441205,25.862581,0.71,0.71,91.22,J160545.8+255145,0.018,1,0,241.44116531191,25.86253902932,0.217281786094823,1315375795016730880,0.217,0.0002253011503534,0.0004029,0.0003128,0.007856,0.0003045791224507,0.000679,19.537958,19.525272,19.475763,0.011393,0.050534,0.049375,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,0.19839104,-0.12856697,-0.15109447,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19839104,2,11.172981,11.172981,0.99708384,0.99708384,0.9977869,0.7583792,1,2CXO J160545.8+255145,Gaia DR3 1315375795016730880
1,241.4624404,44.0945796,0.788,0.775,123.3,J160550.9+440540,0.014,0,0,241.46246542038,44.09456195662,0.0331520804953329,1386024532406168192,0.098,0.000813413811368,-0.0005786,0.0008216,0.000192,0.0011090380814766,0.0061239999999999,20.308811,20.380188,18.924452,0.010089,0.090978,0.031456,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,241.462463,44.0945604,0.1106760170688495,0.1061833355768421,173.0,J160550.99+440540.4,0.098,15.153,13.666,10.144,7.14,0.03,0.029,0.04,0.07,241.4624742,44.0945506,0.3706787974168181,J160550.99+440540.3,0.15,15.206,13.76,0.016,0.011,0.090659246,0.06468999,-0.06351618,,,,,,,0.09050904,0.058432113,-0.069120005,0.008400233,-0.006257874,-0.005603832,,,,0.13614811,0.08738962,-0.10440002,0.04676282,0.022699641,-0.04088383,,,,0.045642264,0.028957516,-0.03528,0.13614811,4,35.74504,35.74504,1.0,1.0,0.9881633,0.9922164,1,2CXO J160550.9+440540,Gaia DR3 1386024532406168192
1,241.4921662,44.0554454,0.714,0.711,39.08,J160558.1+440319,0.014,0,0,241.492154674,44.05543532558,0.0261212600277897,1386024193104628864,0.06,0.0004558652255222,0.0005018,0.00047799997,0.0005669999999999,0.0006895968078742,0.004655,18.972551,17.251221,15.892849,0.012434,0.014987,0.007548,241.492176,44.055462,0.1603702585768265,0.1204932377217793,88,16055812+4403196,0.051,14.344,13.665,13.223,0.051,0.061,0.051,241.4920897,44.055436,0.0734,0.0716,107.4,J160558.10+440319.5,0.208,12.341,12.02,9.068,6.668,0.024,0.022,0.025,0.046,241.4921037,44.0554167,0.7326709110885053,J160558.10+440319.4,0.242,12.348,12.202,0.011,0.008,0.04695316,-0.02982009,-0.036267914,0.06491619,0.025354581,0.059759997,0.11075018,0.055174682,0.0960279,0.20079307,-0.19792096,-0.03384009,0.16811843,-0.1681009,0.0024278457,0.24210106,-0.22327548,-0.09360012,0.19189051,-0.16170013,-0.10332006,0.14794707,-0.13188006,-0.067052126,0.24816236,-0.18705466,-0.16308008,0.07835445,0.036220834,-0.06948,0.24816236,5,46.90725,46.90725,1.0,1.0,0.9859576,0.9674458,1,2CXO J160558.1+440319,Gaia DR3 1386024193104628864
1,241.5356168,54.3685014,0.975,0.884,92.99,J160608.5+542206,0.013,0,0,241.53538303022,54.36863312749,0.4891989306594357,1429098587618633216,0.672,5.2001920099148895e-05,0.0022232,5.3199998e-05,0.024652,7.69533233959408e-05,0.000654,11.538121,11.740412,11.117982,0.002857,0.002871,0.00379,241.535228,54.36871,0.423897138025775,0.4119329872814614,169,16060845+5422073,1.099,10.695,10.439,10.46,1e+20,0.028,1e+20,241.5354685,54.3686272,0.2583679097604635,0.2564341178431432,129.0,J160608.51+542207.0,0.538,10.305,10.327,10.271,9.467,0.023,0.02,0.041,1e+20,241.5353858,54.3686225,0.5508997279488218,J160608.49+542207.0,0.698,10.375,10.408,0.014,0.01,0.68209344,-0.49027404,0.47421816,1.1085275,-0.81541145,0.7509577,0.4269649,-0.32513633,0.27674067,0.5493951,-0.3110224,0.45287967,0.18051675,0.17925106,-0.021339072,0.5858821,0.5043864,-0.29808086,0.65174145,-0.48446512,0.43595922,0.03869744,0.005808907,-0.038258962,0.4568912,0.33094463,-0.31500039,0.17426553,-0.17344217,-0.0169201,1.1085275,5,44.952312,44.952312,1.0,1.0,0.95737,0.94159216,1,2CXO J160608.5+542206,Gaia DR3 1429098587618633216
1,241.6276002,54.3353871,0.819,0.754,112.6,J160630.6+542007,0.013,0,0,241.6275476523,54.3353823139,0.00619811546572,1429097556826755456,0.114,0.0001661613470719,-7.85e-05,0.0001552,0.000232,0.0002077345597945,0.0,19.014408,19.122864,18.662149,0.005677,0.025706,0.026777,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,241.6275715,54.3353856,0.0866573938838183,0.0846587497824958,140.9,J160630.61+542007.3,0.062,14.521,13.18,10.105,7.931,0.025,0.024,0.037,0.097,241.6275674,54.3353735,0.214555827965626,J160630.61+542007.3,0.109,14.587,13.288,0.013,0.009,0.111632295,-0.110294595,-0.01723,,,,,,,0.060481194,-0.060239647,-0.0054000122,0.0514339,0.050054953,0.011829952,,,,0.08447935,-0.06884531,-0.048960015,0.052199993,0.04144929,-0.031730045,,,,0.044401925,-0.008605664,-0.043560002,0.111632295,4,36.372204,36.372204,1.0,1.0,0.9863545,0.9965716,1,2CXO J160630.6+542007,Gaia DR3 1429097556826755456
1,241.6801448,-53.0285075,0.846,0.772,30.16,J160643.2-530142,0.031,0,0,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,241.6803021,-53.028645,0.0918,0.089,126.9,J160643.27-530143.1,0.597,9.801,9.883,9.48,7.558,0.025,0.024,0.183,1e+20,-99.0,-99.0,-99.0,-99,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,,,,0.6008436,0.34057075,-0.49499962,,,,,,,,,,,,,,,,,,,0.6008436,2,10.996905,13.549407,0.9999087,0.9999087,0.9644548,0.8640039,1,2CXO J160643.2-530142,-99
1,242.1829648,7.2523343,0.809,0.778,175.2,J160843.9+071508,0.025,0,0,242.18293285265,7.25240007895,0.0005619565790306,4450498820685024000,0.261,4.484033233554038e-05,-1.93e-05,5.79e-05,4.9000000000000005e-05,5.528600133487984e-05,0.0,16.507198,16.797525,16.023062,0.003981,0.01215,0.007903,242.182958,7.252428,0.1800088072391331,0.1200131970451771,1,16084390+0715087,0.327,14.913,14.517,14.065,0.043,0.071,0.054,242.1829267,7.2524107,0.0834008441823195,0.079200888949074,106.5,J160843.90+071508.6,0.305,13.255,12.537,9.689,7.481,0.06,0.023,0.044,0.125,242.1829407,7.2524229,0.0971202318605805,J160843.90+071508.7,0.304,13.264,12.567,0.013,0.01,0.26285517,-0.11409035,0.23680422,0.338193,-0.024284156,0.33732,0.13479085,0.089806184,0.100515775,0.3068551,-0.1360627,0.27504,0.044099417,-0.021972336,0.03823578,0.12795794,-0.11177851,-0.062280003,0.3303677,-0.0860659,0.31896,0.08680404,0.028024446,0.08215578,0.0644521,-0.061781734,-0.018360002,0.066548064,0.049996782,0.04392,0.338193,5,49.231003,49.231003,1.0,1.0,0.9605607,0.9959001,1,2CXO J160843.9+071508,Gaia DR3 4450498820685024000
1,242.3049516,53.9082427,0.724,0.719,123.5,J160913.1+535429,0.014,0,0,242.30498559735,53.90826154862,0.008009111781131,1428929885599406976,0.091,9.012808556769648e-05,0.0001150999999999,9.45e-05,0.000381,0.0001291729182098,0.000322,18.05448,18.261642,17.657288,0.006279,0.021082,0.018237,242.305112,53.908344,0.6800698857137778,0.5200913572545185,170,16091322+5354300,0.489,16.668,15.879,15.777,0.151,1e+20,0.238,242.3049717,53.9082801,0.0896930648251477,0.0878949707191951,150.8,J160913.19+535429.8,0.129,14.471,13.419,10.497,7.878,0.026,0.025,0.043,0.096,242.3049825,53.9082448,0.1601899076647705,J160913.19+535429.6,0.038,14.465,13.474,0.013,0.01,0.09900704,0.072097786,0.067855015,0.49869728,0.34015843,0.3646796,0.3999517,0.2680605,0.29682472,0.14122638,0.042625837,0.13464,0.072998814,-0.029471936,0.06678496,0.37609008,-0.29753187,-0.2300403,0.065963924,0.06552927,0.007559986,0.06065176,-0.0065685115,-0.06029503,0.45050603,-0.2746285,-0.35712025,0.12912743,0.022903414,-0.12708001,0.49869728,5,47.768017,47.768017,1.0,1.0,0.9835291,0.99058056,1,2CXO J160913.1+535429,Gaia DR3 1428929885599406976
1,242.3288149,8.4044841,0.711,0.711,99.94,J160918.9+082416,0.024,0,0,242.32889200129,8.40455061297,0.0025399976138146,4451471269998990336,0.34,0.0001151864691081,0.0002075,0.0001341,0.000272,0.0001473164147034,0.0,18.126469,18.208061,17.873083,0.009179,0.027937,0.030946,242.32892,8.404483,0.6400404787771411,0.6000432162720021,150,16091894+0824161,0.355,16.697,17.731,15.859,0.141,1e+20,0.252,242.3288897,8.4045271,0.1110080728699553,0.1076083279412021,168.5,J160918.93+082416.2,0.284,14.412,13.436,10.822,7.898,0.303,0.03,0.095,0.19,242.3288761,8.404546,0.1093186041270962,J160918.93+082416.3,0.306,14.481,13.485,0.016,0.012,0.36432266,0.27458385,0.23944667,0.3743177,0.37429675,-0.00396005,0.26303893,0.099712886,-0.2434067,0.30810013,0.26638818,0.15479997,0.08504253,-0.008195673,-0.084646694,0.19196093,-0.10790858,0.15876,0.31170753,0.21795397,0.22283998,0.05901462,-0.056629878,-0.016606692,0.2754656,-0.15634279,0.2268,0.08351835,-0.04843421,0.06804,0.3743177,5,47.956543,47.956543,1.0,1.0,0.96089983,0.98371863,1,2CXO J160918.9+082416,Gaia DR3 4451471269998990336
1,242.5297436,53.9704791,0.987,0.829,2.964,J161007.1+535813,0.013,0,0,242.52966398268,53.97060434613,0.0087215075032968,1428929159748546432,0.469,0.0001533909208732,-8.19e-05,0.00015909999,0.000392,0.0001957071925933,0.000333,18.597366,18.738894,18.276207,0.004614,0.022269,0.023902,-99.0,-99.0,-99.0,-99.0,-99,-99,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,242.5297291,53.97057,0.1324,0.1268,19.9,J161007.13+535814.0,0.315,15.811,14.496,10.861,8.405,0.034,0.035,0.054,0.135,242.5297423,53.9705817,0.408837849831645,J161007.14+535814.0,0.378,15.71,14.479,0.017,0.013,0.48137447,-0.16859184,0.45088598,,,,,,,0.3286773,-0.030704144,0.32724,0.18520601,0.13788728,-0.12364613,,,,0.36937025,-0.0027527853,0.36936,0.18479432,0.16583855,-0.08152616,,,,0.050550662,0.027951298,0.04212,0.48137447,4,34.88189,34.88189,0.99999994,0.99999994,0.977874,0.98392344,1,2CXO J161007.1+535813,Gaia DR3 1428929159748546432
