_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[0.952],804.0,0.952,J120130.41+011139.1,180.3767225,1.1942125,0.043,0.0417,113.5,Im,12.754,0.024,12.347,0.024,9.892,0.055,7.226,0.112,15.181,0.093,14.405,0.09,13.795,0.105,1063.666,1209.666,1.8001015013510216e+18,44.9,5.86,44.4,1.64,19.7,0.954,9.7,1.05,2.78,1.0,0.0,0.0,0.0,0.0,0.0,0000,5.0,3400,24,24,24,24,13,13,8,13,0.0,180.3767222,0.0927,1.1942115,0.0945,0.0171,31,122,76,129,5.86,1.64,0.953,1.05,2.77,1N000,AAAB,15.0,1111.0,24.413,24.122,12.894,12.76,854716050,0.578,2M
[0.089],805.0,0.089,J120436.62+015025.6,181.1526155,1.8404493,0.1526,0.1395,13.6,Im,16.067,0.064,14.757,0.07,11.434,0.218,8.422,,,,,,,,2991.813,2901.615,1.8151015013510426e+18,17.1,0.958,15.6,0.985,5.0,0.968,0.6,0.876,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,20,22,16,22,3,12,0,12,0.0,181.1526161,0.1703,1.8404502,0.1826,0.036,198,529,192,576,0.959,0.983,0.968,0.876,0.95,2N000,AABU,7.0,1111.0,22.451,22.806,12.922,12.788,,,2M
[1.069],806.0,1.069,J120507.73-074527.3,181.2822475,-7.7575892,0.2521,0.2341,15.2,Im,16.575,0.093,15.321,0.127,11.617,,7.87,,,,,,,,2678.836,1562.499,1.8150076013510141e+18,11.6,0.93,8.5,0.996,1.6,1.06,1.3,0.939,0.968,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,11,25,4,25,0,7,0,7,0.0,181.2822471,0.2823,-7.7575809,0.3042,0.071,64,884,-907,952,0.927,0.998,1.06,0.939,0.967,2N000,ABUU,3.0,3333.0,25.22,25.44,6.991,6.927,,,2M
[0.064],807.0,0.064,J120533.21-263404.4,181.3883973,-26.5679019,0.042,0.0399,133.6,Im,13.11,0.024,11.964,0.023,9.594,0.046,7.431,0.115,16.98,0.195,15.974,,15.041,0.121,777.317,3857.239,1.8080273013510513e+18,45.4,1.54,47.1,0.979,23.6,1.01,9.4,0.995,1.18,1.0,0.0,0.0,0.001,0.0,0.0,0000,0.0,2211,27,27,24,25,13,13,7,13,0.0,181.3883942,0.072,-26.5679022,0.0754,-0.0482,164,83,26,92,1.54,0.961,1.01,0.994,1.17,2N000,AAAB,15.0,122.0,26.304,24.484,12.828,12.502,41224900,0.204,2M
[0.16],808.0,0.16,J120534.58-074121.8,181.3940854,-7.689404,0.1155,0.1059,13.4,Im,15.565,0.047,14.473,0.06,11.257,0.24,8.22,,,,,,,,2388.76,1741.145,1.8150076013510275e+18,23.3,0.998,18.1,1.0,4.5,1.01,0.7,0.959,0.992,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,22,23,17,23,2,7,0,7,0.0,181.3940828,0.12,-7.6894096,0.129,0.0255,182,371,371,408,0.998,0.999,1.01,0.959,0.991,1N000,AABU,7.0,3333.0,23.184,23.878,8.166,7.975,,,2M
[0.277],809.0,0.277,J120550.19+020131.6,181.4591324,2.0254654,0.0544,0.0519,166.8,Im,14.319,0.029,13.018,0.029,9.491,0.043,7.415,0.126,15.94,0.095,15.733,0.129,14.866,0.128,2189.701,3385.931,1.8151015013510577e+18,38.0,0.974,36.9,0.923,25.2,0.783,8.6,1.06,0.935,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0000,22,22,22,22,12,12,6,12,0.0,181.4591331,0.0977,2.0254662,0.0889,-0.0224,270,194,111,187,0.978,0.906,0.784,1.06,0.932,1N001,AAAB,15.0,1111.0,21.569,21.4,12.333,12.398,854820794,0.135,2M
[0.026],810.0,0.026,J120913.60+433921.0,182.3067006,43.6558377,0.0442,0.0425,160.3,Im,13.681,0.026,12.529,0.024,9.584,0.043,7.051,0.081,16.306,0.106,15.206,0.095,14.886,0.092,3588.693,1366.872,1.8311439013510134e+18,41.7,1.24,45.5,1.1,25.0,0.809,13.5,1.12,1.09,1.0,0.0,0.0,0.0,0.0,0.001,0000,0.0,1111,29,29,29,29,16,16,14,16,0.0,182.3067014,0.043,43.6558383,0.0599,0.0358,40,65,39,112,1.24,1.1,0.809,1.12,1.09,3N000,AAAA,15.0,0.0,28.396,28.518,15.977,15.905,1063360685,0.153,2M
[0.081],811.0,0.081,J121057.03+095426.9,182.737644,9.9074954,0.0618,0.0597,173.6,Im,14.361,0.028,13.811,0.04,10.249,0.076,7.893,0.225,16.025,0.101,15.706,0.155,15.005,0.153,2922.591,232.509,1.8301106013510075e+18,38.7,1.13,27.1,0.912,14.4,1.09,4.8,0.934,1.01,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,111n,23,23,23,23,12,12,2,12,0.0,182.7376403,0.104,9.9074922,0.0999,-0.0289,61,209,395,213,1.11,0.904,1.09,0.934,1.01,2N002,AAAB,15.0,1111.0,22.499,22.372,13.902,13.777,870863372,0.028,2M
[0.416],812.0,0.416,J121217.27+131218.7,183.0719738,13.2052031,0.0378,0.0345,131.5,Im,9.909,0.022,9.937,0.021,9.494,0.041,8.31,0.34,12.686,0.143,12.114,0.157,11.851,0.12,2129.807,935.82,1.8311136013510188e+18,50.3,71.1,51.9,38.5,26.3,1.91,3.2,0.848,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0000,5.0,210n,24,24,22,22,13,13,0,13,0.0,183.0719934,0.0373,13.2052124,0.0372,-0.0124,-527,39,27,40,70.9,38.4,1.92,0.847,35.9,2N004,AAAB,15.0,1111.0,23.771,21.598,12.998,12.905,1039757698,0.144,2M
[0.212],813.0,0.212,J121249.83+065945.4,183.2076266,6.9959626,0.0526,0.0511,170.8,Im,14.075,0.028,13.123,0.029,9.804,0.057,6.507,0.073,16.24,0.132,15.642,0.137,14.937,0.144,1640.563,539.347,1.8301075013510052e+18,39.4,1.02,37.5,0.917,19.0,0.902,15.0,1.03,0.963,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0000,22,22,22,22,11,11,11,11,0.0,183.2076263,0.1031,6.9959627,0.0932,-0.0203,134,192,267,183,1.0,0.916,0.901,1.03,0.959,3N000,AAAA,15.0,1111.0,21.449,21.338,11.852,11.842,870899575,0.354,2M
"[0.292, 8.12]",814.0,0.292,J121417.82+293143.3,183.5742806,29.5286987,0.0298,0.0264,79.1,Im,11.408,0.023,10.134,0.019,6.445,0.012,3.826,0.022,15.583,0.091,14.607,0.091,13.585,0.063,1716.899,4022.921,1.8341287013510602e+18,48.0,2.92,56.5,1.21,91.6,1.91,48.8,0.827,1.85,2.0,1.0,0.0,0.0,0.0,0.0,0000,2.0,nnnn,26,26,26,26,12,12,12,12,0.0,183.5742926,0.0258,29.5287046,0.0249,-0.003,668,32,328,32,11.4,3.24,1.94,0.829,5.43,1N001,AAAA,15.0,0.0,25.963,26.464,12.858,12.127,932037550,0.325,2M
[0.251],815.0,0.251,J121518.23+014751.0,183.825978,1.7975218,0.0586,0.056,168.6,Im,13.992,0.027,13.536,0.039,10.332,0.086,8.162,0.246,15.713,0.094,15.276,0.134,14.675,0.127,3912.57,2789.453,1.8451015013510318e+18,40.6,1.0,27.8,1.08,12.6,0.786,4.4,1.02,0.98,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,27,27,16,16,12,12,0,10,0.0,183.8259773,0.0845,1.7975182,0.0835,-0.0081,47,152,242,158,0.998,1.08,0.787,1.01,0.977,3N000,AAAB,15.0,3455.0,26.342,15.54,11.928,10.848,870101577,0.113,2M
[0.317],816.0,0.317,J121540.50-003433.6,183.9187752,-0.5760093,0.0846,0.0799,9.8,Im,14.981,0.035,14.148,0.052,11.905,,8.041,0.272,,,,,,,3670.47,539.928,1.8451000013510093e+18,31.2,0.943,20.8,0.733,1.0,0.986,4.0,1.11,0.897,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,26,26,22,22,0,8,0,9,0.0,183.9187761,0.086,-0.5760038,0.091,0.0128,-21,226,-164,246,0.941,0.734,0.986,1.11,0.897,1N000,AAUB,11.0,2344.0,25.172,21.362,7.928,9.505,,,2M
"[1.135, 5.584]",817.0,1.135,J121651.78+375437.9,184.2157905,37.9105443,0.0445,0.0368,141.4,Im,12.807,0.025,12.231,0.025,8.451,0.028,5.642,0.052,15.258,0.069,14.546,0.067,13.959,0.069,1169.775,2179.425,1.8371378013510303e+18,43.3,2.89,43.8,1.17,39.3,0.887,20.9,0.936,1.65,2.0,1.0,0.0,0.0,0.0,0.0,0000,4.0,nnnn,27,27,27,27,14,14,14,14,0.0,184.2157121,0.0343,37.9105845,0.0338,-0.013,63,45,136,48,3.65,1.25,0.851,0.948,1.92,2N026,AAAA,15.0,0.0,26.497,26.405,14.47,14.066,225752537,0.246,2M
[0.343],818.0,0.343,J121727.99+115504.0,184.3666333,11.9177961,0.0731,0.0688,11.4,Im,14.768,0.033,13.805,0.04,11.178,0.157,8.253,0.26,16.937,0.167,16.554,0.303,15.24,0.158,756.919,1531.422,1.8381121013510236e+18,32.9,1.05,26.8,0.858,6.9,0.852,4.2,1.06,0.953,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,23,23,22,22,3,13,1,13,0.0,184.3666333,0.0836,11.9177966,0.0869,0.0054,-28,201,-47,216,1.05,0.858,0.852,1.06,0.952,1N000,AABB,15.0,1111.0,26.388,25.657,15.961,15.812,1039850707,0.236,2M
"[1.821, 9.011]",819.0,1.821,J121733.07+374645.5,184.3878018,37.7793324,0.2808,0.2579,15.2,Im,16.766,0.091,16.43,0.235,12.001,,9.158,,,,,,,,812.274,1837.841,1.837137801351028e+18,12.0,1.09,4.6,0.867,1.6,1.05,-1.4,0.875,0.969,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1nnn,13,27,1,27,0,14,0,14,0.0,184.3878205,0.3484,37.7793286,0.3774,0.0734,821,1051,-235,1134,1.09,0.866,1.05,0.875,0.968,2N002,ABUU,3.0,0.0,27.19,27.097,13.882,13.864,,,2M
[0.519],820.0,0.519,J121838.97-010134.1,184.6623864,-1.0261644,0.0647,0.0633,171.3,Im,14.261,0.028,13.526,0.043,10.385,0.113,7.927,0.362,17.069,0.206,15.807,0.128,15.54,0.224,1723.719,3326.38,1.8450016013510482e+18,38.1,1.05,25.5,0.953,9.6,1.1,3.0,0.923,0.998,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,21,21,21,21,4,5,0,6,0.0,184.6623845,0.0797,-1.0261665,0.0816,-0.0112,116,172,119,184,1.05,0.952,1.1,0.923,0.997,1N000,AABC,15.0,2322.0,20.447,20.416,4.33,5.813,238677075,0.454,2M
[0.09],821.0,0.09,J121843.39+153617.2,184.6808044,15.6047995,0.041,0.0398,135.0,Im,13.222,0.024,12.247,0.024,8.959,0.03,6.721,0.088,15.269,0.049,14.517,0.052,13.837,0.053,2084.745,3253.283,1.8461151013510456e+18,44.9,1.05,45.5,1.05,35.7,1.04,12.4,0.955,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,1111,24,24,22,22,12,12,12,12,0.0,184.6808045,0.0404,15.6047995,0.0405,-0.0286,100,60,46,63,1.04,1.06,1.05,0.955,1.03,3N000,AAAA,15.0,111.0,24.602,22.366,12.877,13.666,241097664,0.647,2M
[0.098],822.0,0.098,J121857.50+471814.4,184.7395849,47.3040128,0.0305,0.0297,138.6,Im,8.53,0.023,8.19,0.02,5.482,0.015,3.328,0.02,11.069,0.086,10.542,0.114,10.068,0.077,3320.12,2986.494,1.8541469013510403e+18,47.4,50.2,53.9,27.6,70.8,9.15,53.2,5.97,27.5,1.0,0.0,0.0,0.0,0.0,0.0,0000,5.0,2211,34,34,34,34,19,19,19,19,0.0,184.7395919,0.0553,47.3040062,0.0743,0.0442,218,47,-347,60,49.8,27.4,9.12,5.94,27.4,1N002,AAAA,15.0,0.0,36.806,37.389,20.744,20.603,977682175,0.107,2M
[0.332],823.0,0.332,J121946.54+145259.3,184.9439378,14.883165,0.0436,0.0421,137.0,Im,13.299,0.025,12.38,0.024,9.806,0.05,7.43,0.142,16.77,0.165,15.737,0.145,14.779,,1419.055,1364.283,1.8461151013510218e+18,43.3,1.07,45.9,1.09,21.5,0.941,7.6,0.919,1.03,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,2211,28,28,26,26,13,13,5,13,0.0,184.9439336,0.093,14.8831614,0.0813,-0.0348,238,127,199,119,1.06,1.07,0.94,0.919,1.02,2N000,AAAB,15.0,111.0,28.06,26.542,13.277,13.32,241114826,0.361,2M
[0.218],824.0,0.218,J122033.87+334312.1,185.1411653,33.7200327,0.0527,0.0513,2.3,Im,14.435,0.029,13.122,0.028,9.977,0.054,7.894,0.169,,,,,,,2610.021,3101.863,1.8531333013510436e+18,38.0,1.15,38.9,0.873,20.2,0.947,6.4,0.953,0.985,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,011n,27,27,27,27,14,14,2,14,0.0,185.1411665,0.0886,33.7200334,0.0833,-0.0206,140,169,87,168,1.15,0.867,0.947,0.953,0.984,3N000,AAAB,15.0,0.0,27.632,29.205,15.407,15.088,,,2M
[0.304],825.0,0.304,J122048.21+751807.1,185.2008764,75.3019849,0.0677,0.0646,45.9,Im,15.376,0.033,14.147,0.033,11.041,0.112,8.892,0.327,,,,,,,2456.006,949.872,1.8581757013510188e+18,32.4,0.941,32.5,0.927,9.7,0.878,3.3,1.01,0.935,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,000n,50,50,50,50,13,24,0,24,0.0,185.2009131,0.1087,75.3019783,0.1091,0.0026,228,227,-155,223,0.938,0.926,0.878,1.01,0.934,1N000,AABB,15.0,0.0,50.881,52.005,24.975,25.047,,,2M
[0.495],826.0,0.495,J122134.81+042315.2,185.3950489,4.3875682,0.0622,0.0594,12.0,Im,14.326,0.029,13.088,0.036,10.189,0.085,8.091,0.252,,,,,,,1842.491,1640.191,1.8531045013510172e+18,37.4,0.91,29.9,0.973,12.7,1.1,4.3,1.02,0.97,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,110n,23,23,14,14,8,8,1,10,0.0,185.3950455,0.0763,4.387568,0.0773,0.0117,385,166,26,174,0.904,0.957,1.1,1.02,0.963,1N000,AAAB,15.0,3455.0,24.559,14.58,8.757,11.802,,,2M
[0.157],827.0,0.157,J122436.89+131732.3,186.1537452,13.2923141,0.1048,0.0977,9.5,Im,15.389,0.04,14.785,0.071,11.926,0.266,8.505,0.382,,,,,,,2185.038,1163.897,1.862113601351019e+18,27.1,0.993,15.4,0.904,4.1,0.87,2.8,1.11,0.961,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,25,25,18,23,2,13,0,13,0.0,186.1537428,0.114,13.2923155,0.1255,0.0202,329,320,-408,352,0.988,0.904,0.869,1.11,0.959,2N000,AABC,15.0,111.0,24.455,22.358,12.936,12.789,,,2M
[0.091],828.0,0.091,J122503.74+125313.3,186.2656024,12.8870448,0.0322,0.031,119.4,Im,8.034,0.023,8.018,0.02,7.168,0.016,5.925,0.043,10.661,0.078,10.053,0.109,9.806,0.094,1899.778,102.88,1.8621136013510057e+18,47.9,71.0,53.6,49.6,66.9,16.1,25.5,1.68,41.7,1.0,0.0,0.0,0.0,0.0,0.0,0000,5.0,2200,25,25,23,23,14,14,14,14,0.0,186.2656115,0.0324,12.8870561,0.0332,-0.009,-300,36,-361,37,70.9,49.3,16.1,1.67,41.6,1N000,AAAA,15.0,111.0,26.147,24.662,13.991,13.875,151834864,0.155,2M
[0.138],829.0,0.138,J122523.22+245849.3,186.3467524,24.9803727,0.0879,0.0817,11.5,Im,15.331,0.04,14.16,0.044,10.73,0.098,8.796,0.389,16.846,0.199,16.522,0.351,15.539,0.206,2662.025,4010.217,1.8661242013510633e+18,27.4,0.835,24.9,0.928,11.0,0.871,2.8,1.1,0.915,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,001n,25,25,25,25,9,13,1,13,0.0,186.3467527,0.1089,24.980373,0.1161,0.0073,43,280,34,304,0.835,0.928,0.871,1.1,0.915,1N000,AAAC,15.0,0.0,24.514,24.896,12.945,12.792,1076653431,0.69,2M
[0.03],830.0,0.03,J122527.39+223512.9,186.3641579,22.5869431,0.0378,0.037,141.9,Im,12.975,0.024,11.936,0.022,8.772,0.025,6.609,0.062,14.896,0.038,14.401,0.046,13.661,0.039,448.105,1711.928,1.8571227013510275e+18,45.9,1.09,48.8,1.12,42.7,1.06,17.4,0.825,1.04,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0000,27,27,27,27,15,15,15,15,0.0,186.3641585,0.0374,22.5869431,0.0376,-0.0209,109,51,15,53,1.09,1.11,1.05,0.825,1.04,3N000,AAAA,15.0,0.0,26.333,26.221,14.961,14.89,267065841,0.098,2M
[0.24],831.0,0.24,J122556.60+003535.0,186.4858546,0.5930809,0.1208,0.1123,178.5,Im,15.459,0.045,14.727,0.08,12.236,0.423,8.727,,,,,,,,909.866,3600.766,1.8601000013510515e+18,24.1,1.02,13.6,0.949,2.6,0.835,0.5,0.905,0.939,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,22,22,11,18,1,12,0,12,0.0,186.4858543,0.1268,0.5930687,0.1337,0.0054,252,388,1356,419,0.999,0.942,0.836,0.905,0.931,1N001,AACU,7.0,3411.0,22.456,18.669,12.967,12.86,,,2M
[0.172],832.0,0.172,J122652.00-001159.5,186.7167035,-0.1998809,0.0487,0.0477,9.6,Im,13.754,0.028,12.384,0.027,9.674,0.05,7.203,0.104,16.868,0.143,16.266,0.174,15.674,0.252,305.439,1524.676,1.860100001351023e+18,39.3,0.934,40.6,1.14,21.9,0.999,10.4,0.938,0.992,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0000,22,22,14,14,11,11,8,12,0.0,186.7167039,0.0687,-0.1998802,0.0698,0.0097,222,132,232,139,0.923,1.12,0.999,0.938,0.985,2N000,AAAA,15.0,3411.0,23.32,15.782,12.944,13.493,249727874,0.06,2M
[0.183],833.0,0.183,J122709.84+124854.6,186.7910029,12.8151784,0.0593,0.0575,174.1,Im,14.144,0.027,13.649,0.035,11.483,0.203,8.473,0.278,16.181,0.113,15.31,0.109,14.726,0.086,2460.985,3879.816,1.8691121013510607e+18,39.6,1.67,30.8,1.04,5.4,0.908,3.9,0.965,1.21,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,21nn,27,27,24,24,0,14,0,14,0.0,186.7910034,0.0669,12.8151837,0.0682,-0.0127,-36,131,-304,140,1.66,1.03,0.907,0.965,1.21,1N000,AABB,15.0,1222.0,28.59,24.972,14.985,14.851,464552176,0.137,2M
[0.177],834.0,0.177,J122711.65+630646.7,186.7985812,63.1129727,0.0809,0.0758,23.4,Im,15.381,0.035,14.614,0.047,11.333,0.149,9.124,0.464,,,,,,,3779.079,775.222,1.8821636013510106e+18,31.4,0.995,23.3,0.911,7.3,0.917,2.3,0.941,0.943,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,37,37,35,37,6,19,0,19,0.0,186.7985737,0.1039,63.1129741,0.1072,0.0149,-129,251,50,261,0.995,0.91,0.917,0.941,0.943,1N000,AABC,15.0,0.0,39.09,39.127,20.6,20.658,,,2M
[0.524],835.0,0.524,J122745.67+130031.7,186.9402952,13.0088149,0.0289,0.0282,98.0,Im,8.46,0.021,8.357,0.02,6.048,0.014,4.316,0.026,10.795,0.039,9.643,0.028,9.789,0.05,178.769,424.473,1.862113601351e+18,50.8,68.4,55.6,46.8,77.8,22.3,41.5,3.23,42.4,1.0,0.0,0.0,0.0,0.0,0.0,0000,5.0,4410,26,26,24,24,13,13,13,13,0.0,186.9402985,0.0329,13.0088219,0.0346,0.0144,-201,36,-455,37,67.9,46.5,22.4,3.19,42.2,1N002,AAAA,15.0,111.0,25.852,24.471,13.739,14.119,464569391,0.382,2M
[0.295],836.0,0.295,J122824.19+114349.2,187.1008101,11.730354,0.0704,0.0668,8.4,Im,14.906,0.034,13.691,0.037,11.001,0.119,8.324,0.305,,,,,,,1668.5,1039.582,1.8691121013510185e+18,32.1,0.96,29.2,0.87,9.1,0.874,3.6,0.973,0.916,1.0,0.0,0.0,0.0,0.0,0.0,d000,0.0,110n,28,28,25,25,6,13,0,13,0.0,187.1008114,0.085,11.7303541,0.0869,-0.0127,-136,197,-22,210,0.962,0.868,0.873,0.973,0.916,2N000,AABB,15.0,1222.0,28.843,25.711,14.192,14.802,,,2M
[0.145],837.0,0.145,J122915.73+473622.0,187.3155705,47.6061142,0.1012,0.0934,27.2,Im,15.803,0.045,14.473,0.048,11.318,0.122,8.575,0.316,,,,,,,2617.095,3772.776,1.8761469013510612e+18,24.0,0.851,22.5,0.809,8.9,0.889,3.4,0.943,0.86,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,32,32,32,32,5,19,0,19,0.0,187.3155801,0.1203,47.6061241,0.1232,0.032,368,330,490,349,0.851,0.802,0.888,0.943,0.858,1N000,AABB,15.0,0.0,31.344,31.753,19.237,19.928,,,2M
[0.536],838.0,0.536,J122923.75+075359.0,187.3489811,7.8997307,0.151,0.1386,9.3,Im,15.932,0.054,14.92,0.091,11.887,,8.775,,,,,,,,2769.284,2905.703,1.876107501351037e+18,20.0,1.02,11.9,1.03,1.4,0.799,0.4,1.01,0.984,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,00nn,23,26,11,20,0,11,0,11,0.0,187.3489812,0.1584,7.8997156,0.1715,0.0197,164,516,1069,560,1.01,1.03,0.799,1.01,0.98,1N001,AAUU,3.0,2344.0,26.425,20.319,15.924,15.836,,,2M
[0.713],839.0,0.713,J122946.80+080001.7,187.4450132,8.000479,0.0302,0.0292,108.3,Im,7.543,0.023,7.909,0.02,7.308,0.016,6.121,0.061,11.237,0.169,10.644,0.199,9.648,0.088,2520.126,3169.343,1.8761075013510367e+18,47.4,109.0,54.6,68.5,68.9,25.1,17.8,1.79,74.0,1.0,0.0,0.022,0.0,0.0,0.0,0000,5.0,n320,25,25,20,20,10,10,11,11,9000.0,187.4450119,0.0315,8.0004858,0.0316,-0.0072,32,36,-191,36,109.0,68.6,25.1,1.79,74.0,1N000,AAAA,15.0,2344.0,25.104,20.019,16.007,17.902,871791110,0.75,2M
[0.766],840.0,0.766,J123005.86+030203.5,187.5244389,3.0343152,0.0954,0.0879,11.8,Im,15.167,0.039,14.142,0.052,11.407,0.202,8.302,,,,,,,,2151.041,2062.208,1.8751030013510316e+18,27.6,2.27,20.8,1.01,5.4,0.959,1.8,1.16,1.48,1.0,0.0,0.0,0.0,0.0,0.0,0000,2.0,11nn,26,26,19,20,0,13,0,13,0.0,187.5244378,0.1054,3.034317,0.1112,0.0214,207,274,-137,298,2.27,1.01,0.959,1.16,1.48,1N000,AABU,7.0,3411.0,25.65,19.791,12.902,12.892,,,2M
[0.974],841.0,0.974,J123025.88+030534.7,187.6078553,3.0929727,0.1239,0.1141,7.4,Im,15.667,0.049,14.466,0.066,11.339,0.178,8.843,0.462,,,,,,,1932.954,2215.785,1.8751030013510316e+18,22.1,1.19,16.3,1.08,6.1,1.01,2.3,0.892,1.07,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,23,24,16,19,3,13,0,13,0.0,187.607852,0.1291,3.0929758,0.1421,0.0279,82,418,1388,449,1.18,1.08,1.01,0.892,1.06,1N001,AABC,15.0,3411.0,23.986,19.005,13.612,13.717,,,2M
[0.196],842.0,0.196,J123027.39+030627.5,187.6141531,3.107659,0.0635,0.0613,176.7,Im,14.476,0.03,13.463,0.036,10.818,0.117,8.147,,17.183,0.262,16.085,0.175,15.563,0.228,1916.491,2254.237,1.8751030013510316e+18,36.3,0.902,30.0,0.871,9.3,0.882,1.9,0.841,0.875,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,210n,24,24,19,19,5,13,0,13,0.0,187.6141523,0.0754,3.107658,0.077,-0.004,188,177,334,188,0.896,0.869,0.882,0.841,0.872,1N000,AABU,7.0,3411.0,23.368,18.76,12.86,13.089,863883818,0.13,2M
[0.119],843.0,0.119,J123107.83+254734.1,187.7826434,25.7928135,0.1241,0.1147,17.4,Im,15.821,0.05,14.739,0.063,11.593,0.188,9.113,,,,,,,,3348.522,2174.448,1.8831257013510377e+18,21.6,1.0,17.3,0.906,5.8,1.11,-0.2,0.923,0.974,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,11nn,24,25,21,25,2,14,0,14,0.0,187.7826448,0.1404,25.792815,0.1501,0.0331,278,413,228,445,1.0,0.907,1.11,0.923,0.974,1N000,AABU,7.0,11.0,26.026,26.108,14.871,15.588,,,2M
[0.402],844.0,0.402,J123132.38+013814.2,187.8849399,1.6372908,0.1805,0.1635,19.3,Im,16.067,0.062,15.544,0.13,12.152,0.358,8.439,0.361,,,,,,,1207.362,2369.697,1.8751015013510275e+18,17.5,0.911,8.4,0.896,3.0,1.03,3.0,0.677,0.902,1.0,0.0,0.0,0.0,0.0,0.0,0000,0.0,0nnn,21,24,3,21,0,14,1,14,0.0,187.8849376,0.2043,1.6372938,0.2201,0.0534,-666,629,333,682,0.908,0.896,1.03,0.677,0.901,3Y001,ABCC,15.0,3411.0,25.523,20.603,13.978,14.173,,,2M
[0.231],845.0,0.231,J123248.32+134945.1,188.2013561,13.8292197,0.0546,0.0523,168.8,Im,14.199,0.028,13.077,0.029,10.564,0.096,8.239,0.275,,,,,,,924.066,2570.614,1.8771136013510492e+18,39.4,1.16,38.1,0.908,11.4,1.03,3.9,1.03,1.04,1.0,0.0,0.0,0.0,0.0,0.0,h000,0.0,110n,27,27,24,24,10,12,0,14,0.0,188.2013533,0.074,13.8292187,0.0718,-0.0197,209,140,71,144,1.16,0.908,1.03,1.03,1.03,2N000,AAAB,15.0,222.0,26.552,24.184,12.085,14.343,,,2M
