name,ra,dec,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,powlaw_gamma_mean,e_powlaw_gamma_mean,e_Fcsc_h,var_intra_prob,var_inter_prob,Class
2CXO J053531.6-044107,83.88191666666665,-4.685483333333334,6.3360000000000004e-15,1.1199999999999997e-15,6.749000000000001e-15,1.027e-15,7.230202115439199e-15,,,2.1565000262880188e-15,0.906,,YSO
2CXO J053531.6-051657,83.88179166666666,-5.282711111111111,1.95437904364974e-15,1.576469779794338e-16,2.588067126100197e-15,1.5510250239016814e-16,4.547766483644856e-15,3.349298458918538,0.365357671391289,4.581383096910572e-16,1.0,1.0,YSO
2CXO J053531.7-052120,83.88229166666666,-5.3557,6.426818269900264e-17,2.0877685430725925e-17,9.383309409493289e-16,9.493947670317795e-17,1.6978508145946292e-14,2.886723844188903,0.4171761507744799,6.974130437975627e-16,1.0,1.0,YSO
2CXO J053531.9-051619,83.88333333333331,-5.272097222222222,1.1262329580486189e-15,1.3670359605907727e-16,3.823889050624014e-15,1.9889100433069834e-16,1.3171772070488035e-14,2.262160955370724,0.4242098562346686,7.359417330830833e-16,1.0,1.0,YSO
2CXO J053532.2-054426,83.88429166666666,-5.740758333333333,3.4372021154391974e-14,2.65500213522e-15,1.944e-14,1.7200000000000013e-15,2.3267978845608027e-14,3.710904805236129,0.3078730987938952,3.575001585737098e-15,0.999,,YSO
2CXO J053532.7-045011,83.88629166666665,-4.836591666666666,1.2028190389527742e-14,1.4353199573070188e-15,1.403202115439197e-14,1.4550038962225365e-15,2.6944465396623373e-14,2.779149229459269,0.2241457271756842,3.820718205130732e-15,0.966,,YSO
2CXO J053532.7-052117,83.88624999999999,-5.354952777777777,5.141035790161647e-17,1.8892127927475928e-17,1.805884050521552e-15,1.3411640213750479e-16,2.3702835723627182e-14,2.000723844188903,0.4751546493248399,8.48732084772241e-16,1.0,1.0,YSO
2CXO J053532.8-053021,83.88695833333331,-5.505936111111111,7.823137485266573e-15,2.927184627066465e-16,7.602004390998254e-15,2.5861571936200715e-16,1.6520703105569072e-14,2.1593936536824088,0.0715071354624744,7.321200329136071e-16,1.0,1.0,YSO
2CXO J053533.0-044358,83.88749999999997,-4.733008333333333,6.629e-14,3.5299999999999986e-15,4.612e-14,2.6399999999999987e-15,8.672202115439197e-14,2.81158519192562,0.115524047847857,6.645000853124306e-15,1.0,,YSO
2CXO J053533.2-051957,83.8885,-5.332616666666667,6.136165703311225e-16,7.19827589444631e-17,1.931361035932294e-15,1.2699663091884295e-16,3.2223934301557334e-15,,,3.111336211555999e-16,1.0,1.0,YSO
2CXO J053534.3-052659,83.89329166666664,-5.4498444444444445,3.023211002253708e-15,1.7408578231119475e-16,1.3608519015866753e-15,1.0219708349565279e-16,9.405830030649307e-16,5.449086914998824,0.73469209911776,1.8546394993637754e-16,1.0,1.0,YSO
2CXO J053534.6-044857,83.89424999999999,-4.816016666666666,7.978845608028655e-18,6.028102749890869e-18,1.4137390207536002e-15,4.740430980438291e-16,1.093946654533884e-14,,,2.463365385908857e-15,,,YSO
2CXO J053536.2-052020,83.90087499999998,-5.3389,8.473716132706999e-16,8.543475365959083e-17,3.415410164861501e-15,1.7160655607906483e-16,7.905802680959256e-15,2.7913724992904374,0.1795533660460585,4.814813214375805e-16,1.0,1.0,YSO
2CXO J053536.6-052327,83.90274999999998,-5.391080555555556,5.868956727307545e-17,2.024330825964501e-17,1.1892422872943659e-16,3.355746507303218e-17,1.2269268353842094e-15,,,2.243567488584281e-16,0.965,0.914,YSO
2CXO J053536.6-063833,83.90262499999999,-6.642605555555555,2.0962867330070823e-15,7.1663298986486125e-16,9.485989422804014e-15,1.1655012160035236e-15,8.505797884560805e-14,1.43917038385124,0.2250493779698489,6.695000846752957e-15,0.167,,YSO
2CXO J053540.0-044555,83.91670833333332,-4.765319444444445,3.1274359624663515e-14,2.7355989634042814e-15,1.1070797884560804e-14,1.2995000436245576e-15,8.586202115439196e-15,3.877245572938609,0.3892768336711716,2.11350002682286e-15,0.956,,YSO
2CXO J053541.7-052014,83.92374999999998,-5.337325,5.926054826262476e-17,2.338094888334445e-17,5.935317566188439e-16,7.973766089433404e-17,5.485186254071541e-15,,,4.722102350379149e-16,0.997,1.0,YSO
2CXO J053542.4-052732,83.92699999999999,-5.459086111111112,6.451994256363971e-15,2.497759864713527e-16,1.0141437107485496e-14,2.939986735001414e-16,2.215424651615009e-14,2.6159894228040144,0.1165121646253762,8.299063880195343e-16,1.0,1.0,YSO
2CXO J053542.7-051945,83.92804166666666,-5.329272222222222,1.649894882866187e-16,4.6631630521100537e-17,1.4385560614957144e-16,3.575795537332419e-17,1.6816221822282318e-15,,,3.311815633056528e-16,0.866,0.945,YSO
2CXO J053544.1-044804,83.93395833333331,-4.801341666666667,1.0217606346317592e-14,1.4815003443880966e-15,3.2640846175678854e-15,7.091279210158148e-16,7.400498276926796e-15,,,2.4809543249132097e-15,0.9,,YSO
2CXO J053544.5-044415,83.93541666666665,-4.7377416666666665,1.3037978845608031e-14,1.55500364566221e-15,1.528e-14,1.53e-15,1.979202115439197e-14,3.107936536824086,0.2641931910645488,3.285001725725995e-15,1.0,,YSO
2CXO J053544.8-052434,83.93687499999999,-5.409447222222223,3.243443407093855e-15,1.8610652003292966e-16,2.071634769153704e-15,1.3063153248603034e-16,2.4525675588788945e-15,2.973224418546638,0.4214277238010805,3.0413212987533526e-16,1.0,1.0,YSO
2CXO J053545.3-052810,83.93912499999999,-5.469575,1.1047189924484506e-15,1.8859605232630744e-16,4.327844424467897e-15,2.3239906666578867e-16,1.3939110383674872e-14,2.5353513448984657,0.2336283975470823,8.017914186941662e-16,1.0,1.0,YSO
2CXO J053547.2-062910,83.94670833333332,-6.486158333333333,1.8882021154391972e-14,2.565002210139937e-15,3.946e-15,9.71e-16,3.1632009667237278e-15,3.3321174978713115,0.2778105493429449,1.7627902616461158e-15,0.997,,LM-STAR
2CXO J053547.6-051914,83.94849999999998,-5.3206,5.961770401152767e-15,8.582381561104121e-16,7.515471472093344e-15,9.11922242039417e-16,1.5210591045988215e-14,,,2.311388748671269e-15,0.849,0.916,YSO
2CXO J053600.1-064233,84.00074999999998,-6.7093138888888895,6.681572317298696e-16,3.0615736257570463e-16,2.884e-15,6.149999999999999e-16,3.820202115439196e-15,,,1.2065000469872465e-15,0.521,,YSO
2CXO J053623.5-064614,84.09795833333332,-6.770763888888889,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,3.777839520727461e-15,,,1.5706382098905437e-15,,,YSO
2CXO J053625.1-064441,84.10474999999998,-6.744927777777778,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,1.1128161444811353e-15,,,5.828435138578445e-16,,,YSO
2CXO J053626.7-064343,84.11145833333332,-6.7287,3.809239105298827e-16,1.8665642156874639e-16,2.1779158974752543e-16,1.459646807755122e-16,2.2478661174721488e-15,,,9.00307844422006e-16,0.384,0.213,YSO
2CXO J053635.7-064249,84.14904166666665,-6.713872222222222,2.050375528970381e-15,5.038207193503263e-16,4.083505927224447e-15,7.185971608490889e-16,2.8152460086592304e-15,,,1.074840013305587e-15,1.0,1.0,YSO
2CXO J053825.0+281709,84.60441666666665,28.28601666666667,4.96e-13,9.500000000000012e-15,1.873e-13,4.699999999999995e-15,5.216e-14,6.66258519192562,0.1595174148209341,4.320000000000001e-15,0.148,,NS
2CXO J053829.5+261941,84.62320833333332,26.328127777777777,6.5241375035478136e-15,1.1547074441007765e-15,8.004595769121605e-16,3.0660000739597044e-16,5.729609031125379e-16,,,4.3287805846966334e-16,0.806,,LM-STAR
2CXO J053850.8-283757,84.71204166666665,-28.632738888888888,2.2667978845608032e-14,5.665001000708011e-15,4.976360773378983e-15,1.4662233404890285e-15,1.533850770540731e-14,,,4.820677411019288e-15,0.128,,AGN
2CXO J053905.5-283316,84.77308333333333,-28.55458611111111,9.907595769121606e-15,2.403000094365564e-15,1.6702021154391972e-14,2.895001958207069e-15,5.2429248109126316e-14,,,1.0406896398890442e-14,0.416,,AGN
2CXO J053908.3+262121,84.78474999999999,26.356072222222224,8.07e-15,1.083e-15,4.546095194763871e-15,7.416548017514317e-16,7.684392504966941e-15,3.079256150134595,0.3577335183800538,1.6887780054421076e-15,0.976,,LM-STAR
2CXO J053914.3+262525,84.80970833333333,26.42365,1.164e-14,1.4699999999999998e-15,7.465202115439199e-15,9.4350006008491e-16,4.492200966723728e-15,4.7153207620259785,0.6445343567927678,1.665807163676031e-15,0.119,,LM-STAR
2CXO J053918.4+262010,84.82708333333333,26.33611111111111,4.4234994256422656e-15,8.336502305660568e-16,3.466680386689492e-15,6.651230871415461e-16,3.468202115439197e-15,,,1.2745000444802766e-15,0.322,,LM-STAR
2CXO J053923.5-284223,84.84795833333334,-28.706416666666662,3.955783515981188e-14,5.812793542273293e-15,2.939275558519755e-14,3.845503629936701e-15,1.080715490815794e-13,,,1.4489427097994863e-14,0.242,0.99,AGN
2CXO J053949.9-283832,84.95820833333333,-28.642294444444445,1.4408296161487602e-14,2.320478884295567e-15,9.451808461756791e-15,1.5470005863229797e-15,5.109e-14,1.424383076486423,0.144025193402295,7.15e-15,0.974,,AGN
2CXO J053954.2-283956,84.97616666666667,-28.665588888888887,2.089e-13,8.600000000000009e-15,2.106e-13,7.300000000000004e-15,1.0567978845608028e-12,1.298,0.052,3.2501744264387214e-14,0.994,,AGN
2CXO J054045.7-283907,85.19049999999999,-28.65213333333333,1.6952021154391975e-15,6.545000866159054e-16,4.41e-15,1.044e-15,9.161191538243212e-15,,,2.9400003085176104e-15,0.819,,AGN
2CXO J054120.6-015858,85.33608333333332,-1.9829722222222224,3.629e-14,2.53e-15,1.3212126926351828e-14,1.210168653047779e-15,1.592202115439197e-14,3.5126921126009463,0.2999919198446384,2.5750022015568768e-15,0.999,,LM-STAR
2CXO J054129.5-015426,85.37304166666667,-1.9072444444444443,2.148e-15,4.45e-16,7.125510002838251e-15,8.611780188413531e-16,1.6676275007095627e-14,2.8937449985808747,0.2981285713142562,2.175440444104822e-15,0.837,,YSO
2CXO J054131.9-015519,85.38308333333333,-1.9219638888888888,1.546e-15,3.749999999999999e-16,5.886701541081463e-15,7.981636599372744e-16,2.144435962466351e-14,2.4259153824321142,0.3122905832141147,2.7256011609512106e-15,0.313,,YSO
2CXO J054132.8-015444,85.38683333333333,-1.9124944444444445,3.884797884560803e-16,1.8495000306515886e-16,8.7072021154391975e-16,3.0725000184508103e-16,1.7912867330070823e-15,,,7.496271354231049e-16,0.969,,YSO
2CXO J054133.2-014811,85.38866666666667,-1.8031055555555555,1.0297712118277448e-14,9.966597890250306e-16,7.919999999999999e-14,2.869999999999998e-15,2.79e-13,2.7891915382432115,0.0990091616146814,1.0299999999999991e-14,0.997,,YSO
2CXO J054133.8-015323,85.39091666666666,-1.8899472222222224,3.665e-15,8.190000000000001e-16,1.8747978845608028e-14,1.4450039231859425e-15,8.6732021154392e-14,2.876766152972846,0.2250644915091537,5.445001041140652e-15,1.0,,YSO
2CXO J054133.9-015351,85.3915,-1.8975833333333327,2.653e-16,1.575e-16,2.569e-15,5.260000000000003e-16,6.8657978845608025e-15,,,1.4205000399085622e-15,0.093,,YSO
2CXO J054134.7-015552,85.39483333333332,-1.9312694444444445,7.978845608028655e-18,6.028102749890869e-18,1.6583217981233174e-16,1.566425026147825e-16,1.806435962466352e-14,,,2.7755903315472506e-15,,,YSO
2CXO J054135.4-015419,85.39779166666666,-1.9054888888888888,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,4.438977696892559e-15,,,1.488268796584197e-15,,,YSO
2CXO J054135.8-015622,85.39916666666666,-1.939605555555556,9.630466648890584e-17,7.275920019118279e-17,4.272839044629276e-16,2.1818317996872807e-16,9.991434813750884e-15,,,1.855876398843592e-15,0.662,,YSO
2CXO J054136.2-015424,85.40095833333334,-1.9068,6.334999999999998e-16,2.8659999999999996e-16,3.1024676940543085e-15,5.531049641370937e-16,3.964e-14,1.9115005743577345,0.4138027391437133,4.03e-15,0.784,,YSO
2CXO J054136.5-015319,85.40225,-1.8886527777777773,1.3969999999999998e-16,1.106e-16,3.568e-15,5.800000000000004e-16,1.3002021154391972e-14,,,1.985002855923076e-15,1.0,,YSO
2CXO J054136.8-015359,85.40341666666666,-1.899775,1.77524442422314e-15,3.9956257417379043e-16,7.310202115439197e-15,8.555000662654726e-16,1.777e-14,3.0280963434793406,0.3648732326802631,2.48e-15,0.996,,YSO
2CXO J054136.9-015339,85.40391666666666,-1.894411111111111,8.423808461756789e-17,8.42500010766075e-17,6.614000000000003e-16,2.533e-16,2.11e-15,,,7.750000000000003e-16,0.331,,YSO
2CXO J054137.3-015245,85.40575,-1.8791972222222224,9.01609553707238e-17,6.811756107376684e-17,6.212881353413219e-16,2.487903099569312e-16,3.6070000000000004e-15,,,1.428e-15,0.928,,YSO
2CXO J054137.3-015313,85.40558333333333,-1.8870944444444444,5.878455968142853e-16,2.1348888144146448e-16,3.074797884560803e-15,5.475001035435772e-16,1.419e-14,,,2.3000000000000003e-15,0.028,,YSO
2CXO J054137.4-014953,85.40599999999999,-1.831511111111111,1.1190372499290438e-15,3.473502758205104e-16,5.247999999999999e-15,7.39e-16,2.2782021154391973e-14,2.5042773045265663,0.3994776728250973,2.6950021035284484e-15,0.501,,YSO
2CXO J054137.6-015424,85.40679166666666,-1.9069166666666664,1.51e-15,4.14e-16,7.848318464595041e-15,9.071959878625208e-16,3.6079999999999996e-14,2.986128075067297,0.3042154952383967,3.33e-15,0.9,,YSO
2CXO J054138.1-015455,85.409125,-1.915361111111111,7.978845608028655e-18,6.028102749890869e-18,4.633668660778035e-16,2.3678861796318427e-16,3.226202115439197e-15,,,1.1165000507748433e-15,,,YSO
2CXO J054138.4-015038,85.41004166666667,-1.843980555555556,8.468393653682407e-16,2.772500184025611e-16,8.783329041791025e-15,9.88713374961126e-16,4.746e-14,2.215351344898466,0.2856050212100929,4.22e-15,0.385,,YSO
2CXO J054138.7-015246,85.41133333333333,-1.879575,1.8070094284805163e-16,1.8368025178584182e-16,6.921e-16,2.6510000000000006e-16,4.009202115439197e-15,,,1.3125000431924672e-15,0.904,,YSO
2CXO J054138.9-015936,85.41229166666666,-1.9935111111111112,3.303e-14,1.819999999999999e-15,6.927797884560803e-14,2.635002151426597e-15,1.643010577195986e-13,2.609393653682408,0.082506184144273,7.651852393826482e-15,1.0,,YSO
2CXO J054139.0-015358,85.41287499999999,-1.8995916666666663,1.3996808461756788e-16,1.1082000081848206e-16,3.715000000000001e-15,6.120000000000001e-16,1.7292021154391972e-14,,,2.315002448815717e-15,0.87,,YSO
2CXO J054139.0-015626,85.41274999999999,-1.940775,7.978845608028655e-18,6.028102749890869e-18,2.4230740403719e-15,5.506261352123144e-16,4.914797884560803e-14,3.342458265573792,0.5869337388852695,4.305001316843326e-15,,,YSO
2CXO J054139.1-015207,85.413,-1.8687916666666664,6.078e-16,2.346e-16,1.388e-14,1.2399999999999996e-15,1.061e-13,3.252553460337663,0.2701016031610588,6e-15,0.94,,YSO
2CXO J054139.1-015414,85.41329166666665,-1.9040027777777777,4.591424236554896e-16,1.966323966247088e-16,8.033116349155844e-15,9.18686684995809e-16,4.637e-14,2.836351344898466,0.3055981481298888,4.03e-15,0.394,,YSO
2CXO J054139.2-015307,85.41341666666666,-1.8854194444444443,7.978845608028655e-18,6.028102749890869e-18,1.3789574614729636e-16,1.0504000777168324e-16,1.7678825021286885e-15,,,7.396165907591777e-16,,,YSO
2CXO J054139.4-014700,85.41420833333333,-1.7835416666666666,3.9678553654026083e-16,3.864817882348994e-16,3.359680386689491e-15,6.591242076033174e-16,6.645797884560802e-14,2.3233301905064945,0.4106503635306948,5.505001029793074e-15,1.0,,YSO
2CXO J054139.4-015327,85.41454166666665,-1.8908583333333333,2.599797884560803e-16,1.4525000390293372e-16,5.1057978845608015e-15,7.23500078355371e-16,4.601052885979928e-14,2.1127449985808746,0.3141220225229036,4.205842515385832e-15,1.0,,YSO
2CXO J054140.2-015220,85.41779166666666,-1.8724888888888889,3.879e-16,1.7029999999999998e-16,4.94e-15,6.939999999999998e-16,3.4234465396623366e-14,2.1375428831416774,0.3536168889998667,3.600762086422459e-15,1.0,,YSO
2CXO J054140.2-015407,85.4175,-1.9021055555555555,7.978845608028655e-18,6.028102749890869e-18,1.930797884560803e-15,4.825001174924494e-16,5.2628613477367176e-14,2.8201174978713115,0.4936746918024347,4.356094612969729e-15,,,YSO
2CXO J054140.2-015644,85.41770833333332,-1.9456166666666668,7.978845608028655e-18,6.028102749890869e-18,7.116913085001178e-16,2.8794312772674503e-16,1.9077978845608028e-14,,,2.575002201556878e-15,,,YSO
2CXO J054140.5-015221,85.41883333333332,-1.872586111111111,7.022182019626019e-17,5.305333230178954e-17,9.547530008514752e-16,2.886477995970117e-16,3.956e-15,,,1.047e-15,0.824,,YSO
2CXO J054141.3-015332,85.42229166666667,-1.892486111111111,2.5124676940543084e-15,5.870988854980866e-16,2.7362232698311688e-14,1.8153778947520424e-15,1.7624042308783944e-12,2.3257978845608025,0.0865006553745556,2.7008397229575264e-14,0.874,,YSO
2CXO J054141.4-015439,85.42287499999999,-1.9110138888888888,7.978845608028655e-18,6.028102749890869e-18,1.4266486551015342e-15,4.0757358616625e-16,1.924233847027154e-14,,,2.630551754637683e-15,,,YSO
2CXO J054141.6-015412,85.42345833333331,-1.9035083333333327,7.978845608028655e-18,6.028102749890869e-18,2.191441480807438e-16,1.753350015842904e-16,4.029945965304603e-15,,,1.2117227625425537e-15,,,YSO
2CXO J054141.6-015754,85.42354166666667,-1.965272222222222,7.19227156094922e-17,7.316315371370976e-17,9.803191538243212e-16,3.2680002775525646e-16,2.3106380779055485e-14,,,2.8906354871161628e-15,0.758,,YSO
2CXO J054141.9-015424,85.42491666666665,-1.9067388888888888,7.978845608028655e-18,6.028102749890869e-18,1.3405212692635182e-15,4.0630005022997717e-16,8.803680386689492e-14,1.9099365368240864,0.4481138719174728,6.381282951324924e-15,,,YSO
2CXO J054142.1-015301,85.42545833333332,-1.8838083333333333,7.725813056618666e-17,7.616030134487434e-17,8.982249257841776e-17,9.131527437952604e-17,3.4440000000000003e-15,,,1.1270000000000002e-15,0.49,,YSO
2CXO J054142.4-015502,85.42691666666667,-1.9174888888888888,2.9342021154391977e-16,1.6305000347685455e-16,3.3260740403719003e-15,6.236113699884324e-16,3.167e-14,2.6249259596281003,0.4626501278275514,3.389999999999999e-15,0.993,,YSO
2CXO J054142.5-015618,85.42720833333333,-1.9383388888888888,1.0244837760708792e-16,7.740083930859875e-17,1.3400475973819357e-15,3.613294358895202e-16,9.091985976657609e-16,,,5.066358633326902e-16,0.934,,YSO
2CXO J054142.8-015436,85.428375,-1.9101083333333333,7.956191538243211e-16,2.865000316593986e-16,1.1342021154391971e-14,1.095005177167105e-15,1.0882021154391972e-13,2.997361922094452,0.2500734595948816,6.050093701941838e-15,0.828,,YSO
2CXO J054143.3+692046,85.43045833333332,69.34616388888888,1.6927978845608032e-14,2.345002417487616e-15,1.6877978845608032e-14,1.985002855923076e-15,5.1462021154391973e-14,1.7601280750672974,0.1833577583391089,6.165000919547602e-15,0.731,,AGN
2CXO J054143.5-015357,85.4315,-1.8991722222222225,6.52430205368503e-17,4.929179618585764e-17,1.2366061165744974e-15,3.9196873959460085e-16,2.7839999999999995e-14,,,2.969999999999999e-15,0.895,,YSO
2CXO J054144.1-015347,85.433875,-1.896525,7.899404230878394e-17,7.900000028703853e-17,5.184999999999999e-16,2.346e-16,9.288e-14,3.1886498038170035,0.6809198188681945,6.459999999999999e-15,1.0,,YSO
2CXO J054144.2-015405,85.43424999999999,-1.9014972222222224,6.904095104627195e-17,5.21611730948057e-17,3.5612021154391973e-16,1.9905000284803382e-16,1.2227978845608028e-14,,,2.1950025826915933e-15,0.856,,YSO
2CXO J054144.3-015523,85.43499999999999,-1.923125,7.978845608028655e-18,6.028102749890869e-18,3.608478271250294e-15,5.986296580788735e-16,1.0989574614729636e-14,,,2.384003424232604e-15,,,YSO
2CXO J054144.8-015425,85.43675,-1.9070527777777777,7.978845608028655e-18,6.028102749890869e-18,8.293202115439198e-16,3.046500018608276e-16,7.931392504966939e-15,,,1.5917949464880905e-15,,,YSO
2CXO J054145.0-015406,85.43775,-1.901830555555556,2.94392021154392e-16,2.2430500002527373e-16,3.6752021154391966e-15,6.695000846752955e-16,1.7572126926351834e-13,1.890776730168832,0.2565267413108106,8.802318835508508e-15,1.0,,YSO
