_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
"[0.501, 3.477, 5.808]",276.0,0.501,1670m591o0136611,166.4279059,-58.7612807,1417.018,1416.677,1439.217,1439.342,4924.5,6345.9,0.005,0.01,0.005,0.01,16.437,39.599,1.0,1.0,20.12,13.81,0.5778,0.6809,5060.5,6430.1,16.73,40.477,2.631,2.8549,-0.000245929,0.00196475,0.000156644,0.000272,-68.465,-53.941,166.4279059,166.4277167,-58.7612807,-58.7615404,1670m591,1670m591w1o0154998,1670m591w2o0032728,197.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.723],277.0,0.723,1670m591o0036571,166.4649366,-58.7813108,1391.02,1391.029,1413.851,1413.847,35938.0,34163.0,0.001,0.003,0.001,0.003,32.049,66.546,1.0,1.0,91.39,16.39,0.9708,0.9636,36041.0,34274.0,32.665,67.967,2.63,2.851,0.000293434,-0.000743687,5.20016e-05,9.9e-05,-65.144,-57.209,166.4649366,166.464942,-58.7813108,-58.7813035,1670m591,1670m591w1o0037298,1670m591w2o0032204,191.0,186.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.14],278.0,0.14,1670m591o0036897,166.4482633,-58.770883,1404.572,1404.566,1425.285,1425.294,36275.0,34565.0,0.001,0.003,0.001,0.003,32.288,66.908,1.0,1.0,219.1,25.92,0.962,0.9536,36181.0,34543.0,32.819,68.233,2.6344,2.8549,0.00149012,0.000345409,5.01443e-05,9.6e-05,-66.769,-59.274,166.4482633,166.4482502,-58.770883,-58.7708874,1670m591,1670m591w1o0037635,1670m591w2o0032492,200.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.881],279.0,1.881,1670m591o0036181,166.482634,-58.7936598,1374.955,1374.964,1401.708,1401.686,16855.0,15095.0,0.002,0.005,0.002,0.005,23.448,50.43,1.0,1.0,46.54,6.835,0.923,0.8622,16914.0,15122.0,23.905,51.568,2.6322,2.8525,0.000777066,0.000127912,7.37315e-05,0.000155,-61.825,-43.559,166.482634,166.4826675,-58.7936598,-58.7936529,1670m591,1670m591w1o0036891,1670m591w2o0031856,197.0,193.0,1.0,1.0,160.0,160.0,0.0,0.0,1.0
"[3.872, 7.123, 8.115]",280.0,3.872,1670m591o0099536,166.4979564,-58.8880039,1251.536,1251.539,1390.313,1390.326,74536.0,72606.0,0.001,0.002,0.001,0.002,48.862,100.22,1.0,1.0,271.8,43.0,0.7935,0.7664,74492.0,72384.0,49.584,101.83,2.6349,2.8553,0.000860214,0.000167668,3.63125e-05,6.9e-05,-79.027,-72.339,166.4979564,166.4979369,-58.8880039,-58.8880021,1670m591,1670m591w1o0106469,1670m591w2o0091611,207.0,203.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.958, 8.466]",281.0,1.958,1670m591o0174582,166.3494761,-58.7380701,1446.885,0.0,1492.777,0.0,830.33,0.0,0.025,0.0,0.022,0.0,11.28,0.0,1.0,0.0,47.73,0.0,0.1976,0.0,807.11,0.0,11.559,0.0,2.6314,0.0,0.0125517,0.0,0.000529827,0.0,-45.714,0.0,166.3494761,0.0,-58.7380701,0.0,1670m591,1670m591w1o0155404,,195.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0
"[0.491, 6.427]",282.0,0.491,1670m591o0030645,166.3639865,-58.9602503,1156.137,1156.182,1479.975,1480.003,7105.8,7651.2,0.003,0.008,0.003,0.008,16.842,39.294,1.0,1.0,123.1,11.97,0.8176,0.8346,7107.7,7670.9,17.11,40.099,2.6295,2.8512,0.00348008,0.00234628,0.00011004,0.000223,-64.911,-55.506,166.3639865,166.3639457,-58.9602503,-58.9602155,1670m591,1670m591w1o0031226,1670m591w2o0026987,218.0,201.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.466, 9.436]",283.0,2.466,1670m591o0097400,166.1608432,-58.9459501,1173.261,1173.294,1617.343,1617.417,3921.5,4177.1,0.009,0.021,0.008,0.019,20.789,50.624,1.0,1.0,222.5,28.48,0.1323,0.1236,4026.2,4253.8,21.086,51.56,2.6344,2.8551,0.00747937,0.00380504,0.000228867,0.000511,-61.112,-16.051,166.1608432,166.1607339,-58.9459501,-58.9459243,1670m591,1670m591w1o0103991,1670m591w2o0089543,197.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.301],284.0,1.301,1670m591o0217122,166.0972181,-58.912632,0.0,1216.289,0.0,1660.923,0.0,370.95,0.0,0.148,0.0,0.143,0.0,29.45,0.0,1.0,0.0,7.932,0.0,0.2064,0.0,326.31,0.0,30.36,0.0,2.8523,0.0,-0.0300341,0.0,0.003844,0.0,48.867,0.0,166.0972181,0.0,-58.912632,1670m591,,1670m591w2o0166310,0.0,186.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
[1.536],285.0,1.536,1670m591o0104528,166.2607701,-58.7333682,1452.379,1452.417,1553.112,1553.141,2488.2,2268.5,0.009,0.026,0.008,0.024,12.924,32.293,1.0,1.0,26.13,1.893,0.5559,0.5339,2471.9,2327.2,13.201,33.158,2.6319,2.8536,0.00314236,-0.000120878,0.000211443,0.000566,-42.129,-23.317,166.2607701,166.260728,-58.7333682,-58.7333394,1670m591,1670m591w1o0112170,1670m591w2o0054428,191.0,184.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.568],286.0,0.568,1670m591o0035574,166.5047254,-58.8132375,1349.449,1349.471,1386.519,1386.532,27196.0,26838.0,0.002,0.004,0.001,0.004,31.167,66.711,0.99722,0.99683,73.33,33.44,0.786,0.7331,27324.0,26226.0,31.924,68.744,2.6364,2.8561,-0.000338674,0.00110882,5.68498e-05,0.000113,-54.762,-41.104,166.5047254,166.5047064,-58.8132375,-58.8132206,1670m591,1670m591w1o0036269,1670m591w2o0031315,189.0,190.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.642, 7.934]",287.0,1.642,1670m591o0192974,166.1910287,-58.9559606,1160.42,0.0,1596.793,0.0,358.34,0.0,0.047,0.0,0.046,0.0,9.652,0.0,1.0,0.0,35.95,0.0,0.2167,0.0,374.24,0.0,9.9184,0.0,2.6334,0.0,-0.0153016,0.0,0.00107423,0.0,-52.553,0.0,166.1910287,0.0,-58.9559606,0.0,1670m591,1670m591w1o0190850,,195.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[1.729, 4.188, 5.992, 6.134]",288.0,1.729,1670m591o0031411,166.4412613,-58.9383055,1185.361,1185.582,1428.072,1427.921,6087.9,8348.0,0.004,0.008,0.004,0.008,17.129,40.282,1.0,1.0,25.16,47.06,0.6714,0.823,6046.5,8312.2,17.417,41.143,2.6314,2.8533,0.000133753,0.00455499,0.00012674,0.000208,-69.4,-66.001,166.4412613,166.4414878,-58.9383055,-58.9381379,1670m591,1670m591w1o0032014,1670m591w2o0027659,201.0,196.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.356, 5.31]",289.0,1.356,1670m591o0035947,166.4961802,-58.8011711,1365.198,1365.463,1392.44,1392.446,3469.2,4067.9,0.007,0.017,0.007,0.016,15.11,38.557,0.9985,0.99756,84.83,10.2,0.4817,0.4371,3467.9,3961.1,15.451,39.676,2.6348,2.8563,0.00596094,0.00476259,0.000177048,0.00038,-59.432,-34.51,166.4961802,166.4961748,-58.8011711,-58.8009688,1670m591,1670m591w1o0036650,1670m591w2o0031645,192.0,187.0,1.0,1.0,32.0,160.0,0.0,0.0,1.0
[0.053],290.0,0.053,1670m591o0037296,166.1497739,-58.7557744,1422.109,1422.083,1628.137,1628.126,6171300.0,7965100.0,0.001,0.001,0.001,0.001,1726.3,4940.7,0.0539,0.03818,609.8,152.2,0.9791,0.9761,6119200.0,7745000.0,2660.4,8281.5,2.6301,2.851,-1.51396e-05,0.000769138,4.9135e-06,1.5e-05,-35.589,-6.1241,166.1497739,166.1497883,-58.7557744,-58.7557944,1670m591,1670m591w1o0038047,1670m591w2o0032849,1.0,7.0,1.0,1.0,97.0,225.0,24.0,24.0,1.0
[1.618],291.0,1.618,1670m591o0036969,166.1263422,-58.7666045,1407.718,1407.678,1643.853,1643.931,2388.6,2298.1,0.009,0.025,0.008,0.024,12.614,32.193,1.0,1.0,16.81,6.382,0.6148,0.5657,2445.8,2371.8,12.901,33.082,2.6316,2.8525,-0.000196457,-0.00246865,0.000218431,0.000563,-40.744,-16.012,166.1263422,166.1262265,-58.7666045,-58.7666336,1670m591,1670m591w1o0037708,1670m591w2o0095448,193.0,191.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[2.091, 5.697, 6.643, 8.707, 9.897]",292.0,2.091,1670m591o0033841,166.0617162,-58.8662176,1276.702,1276.687,1685.81,1685.82,37140.0,35927.0,0.001,0.003,0.001,0.003,33.551,70.561,1.0,1.0,57.88,7.804,0.9556,0.9477,37069.0,35838.0,34.085,71.869,2.6322,2.8531,0.000179231,0.00042367,5.01036e-05,9.6e-05,-7.1507,54.331,166.0617162,166.061701,-58.8662176,-58.8662292,1670m591,1670m591w1o0034501,1670m591w2o0029774,200.0,195.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.356, 7.315]",293.0,0.356,1670m591o0032501,166.4921071,-58.9065263,1227.257,1227.383,1394.07,1394.044,3504.2,3098.6,0.006,0.017,0.005,0.017,12.901,31.337,1.0,1.0,22.59,7.183,0.7823,0.7222,3517.3,3146.0,13.161,32.138,2.6306,2.853,0.000567555,-0.00306761,0.000159548,0.000414,-74.648,-78.042,166.4921071,166.4921474,-58.9065263,-58.9064301,1670m591,1670m591w1o0033132,1670m591w2o0028602,199.0,187.0,1.0,1.0,0.0,128.0,0.0,0.0,1.0
"[1.064, 1.714, 3.977, 9.135]",294.0,1.064,1670m591o0204924,166.4543093,-58.7669485,0.0,1409.759,0.0,1421.227,0.0,13152.0,0.0,0.008,0.0,0.007,0.0,65.024,0.0,1.0,0.0,79.27,0.0,0.3436,0.0,13142.0,0.0,66.165,0.0,2.8529,0.0,0.00198233,0.0,0.000235,0.0,-58.877,0.0,166.4543093,0.0,-58.7669485,1670m591,,1670m591w2o0095518,0.0,195.0,0.0,1.0,0.0,128.0,0.0,0.0,1.0
[0.165],295.0,0.165,1670m591o0036162,166.4932431,-58.7943342,1374.132,1374.124,1394.505,1394.567,7314.9,6806.0,0.003,0.01,0.003,0.009,17.245,39.77,1.0,1.0,35.25,10.8,0.8213,0.7458,7358.6,6926.1,17.591,40.77,2.6344,2.8538,-0.000813723,-0.00253207,0.0001111,0.000252,-62.533,-45.822,166.4932431,166.4931522,-58.7943342,-58.79434,1670m591,1670m591w1o0036870,1670m591w2o0031838,192.0,189.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.924, 7.453]",296.0,1.924,1670m591o0104527,166.3461316,-58.733847,1452.39,1452.399,1495.107,1495.124,2307.2,2280.3,0.009,0.026,0.009,0.025,12.61,32.381,1.0,1.0,57.69,4.932,0.5529,0.5253,2353.3,2412.2,12.86,33.192,2.6319,2.8534,0.00605214,0.00261438,0.000219288,0.00056,-44.854,-12.01,166.3461316,166.3461066,-58.733847,-58.7338401,1670m591,1670m591w1o0112169,1670m591w2o0054437,198.0,190.0,1.0,1.0,0.0,16.0,0.0,0.0,1.0
"[1.465, 3.861, 7.506]",297.0,1.465,1670m591o0103139,166.4736097,-58.7785448,1394.691,1394.936,1407.997,1407.893,12890.0,14279.0,0.003,0.006,0.003,0.006,24.304,52.383,1.0,1.0,218.8,37.55,0.6165,0.6706,12906.0,14296.0,24.706,53.45,2.6307,2.8508,-0.000854313,0.000957429,9.16012e-05,0.000165,-66.213,-56.665,166.4736097,166.4737653,-58.7785448,-58.7783579,1670m591,1670m591w1o0110601,1670m591w2o0095138,192.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.37, 6.891]",298.0,0.37,1670m591o0031811,166.4674629,-58.926339,1201.181,1201.192,1410.509,1410.491,51223.0,49386.0,0.001,0.002,0.001,0.002,38.521,79.044,1.0,1.0,177.2,31.29,0.9464,0.934,51260.0,49388.0,39.084,80.367,2.6347,2.8542,-0.000722468,-0.00059098,4.31159e-05,8.2e-05,-68.22,-68.379,166.4674629,166.4674902,-58.926339,-58.9263308,1670m591,1670m591w1o0032427,1670m591w2o0028005,204.0,202.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.841, 6.962]",299.0,0.841,1670m591o0030779,166.1741056,-58.9551877,1161.286,1161.266,1608.23,1608.245,105920.0,103130.0,0.001,0.001,0.001,0.001,52.961,107.3,1.0,1.0,522.4,91.7,0.9848,0.986,106210.0,103300.0,53.918,109.28,2.6327,2.8533,-0.000317812,0.000311613,3.08864e-05,5.6e-05,-55.369,-21.809,166.1741056,166.1740832,-58.9551877,-58.9552026,1670m591,1670m591w1o0031364,1670m591w2o0027117,201.0,188.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.883, 9.699]",300.0,0.883,1670m591o0038065,166.3528874,-58.7328401,1453.755,1453.773,1490.53,1490.536,15972.0,14904.0,0.002,0.005,0.002,0.005,22.926,49.613,1.0,1.0,60.95,13.31,0.9337,0.9233,15917.0,14954.0,23.355,50.736,2.6351,2.8545,-0.000245929,-0.000971615,7.46556e-05,0.000154,-43.02,-9.6888,166.3528874,166.3528797,-58.7328401,-58.7328267,1670m591,1670m591w1o0038832,1670m591w2o0033510,200.0,198.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.182, 6.786, 8.178]",301.0,2.182,1670m591o0136433,166.4732684,-58.7747164,1399.701,1399.197,1408.271,1408.155,1412.6,1366.9,0.02,0.051,0.017,0.044,14.289,33.637,1.0,1.0,83.0,21.98,0.1265,0.1373,1440.7,1401.1,14.502,34.313,2.6336,2.852,0.00749505,0.0100986,0.000368082,0.000928,-66.943,-57.405,166.4732684,166.4734336,-58.7747164,-58.7751017,1670m591,1670m591w1o0154715,1670m591w2o0153361,195.0,188.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.151, 7.532, 9.346, 9.495]",302.0,1.151,1670m591o0034698,166.5241056,-58.8424646,1311.291,1311.3,1373.086,1373.125,7266.6,7129.7,0.003,0.009,0.003,0.008,16.75,38.457,1.0,1.0,26.51,6.709,0.874,0.867,7270.8,7042.6,17.062,39.34,2.6309,2.8527,-0.000502467,0.00078553,0.000110546,0.000235,-67.891,-56.021,166.5241056,166.5240478,-58.8424646,-58.8424574,1670m591,1670m591w1o0035371,1670m591w2o0030546,196.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.371, 8.5, 9.274]",303.0,0.371,1670m591o0033187,166.0619076,-58.8848406,1252.326,1252.34,1685.323,1685.329,37086.0,36192.0,0.001,0.003,0.001,0.003,33.391,70.457,1.0,1.0,164.0,14.28,0.9607,0.9609,36870.0,35878.0,33.968,71.908,2.6344,2.8547,-0.000741541,0.000163853,5.01495e-05,9.5e-05,9.8639,82.436,166.0619076,166.0618996,-58.8848406,-58.8848295,1670m591,1670m591w1o0033836,1670m591w2o0029202,199.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.533],304.0,0.533,1670m591o0030246,166.2794406,-58.9723058,1139.742,1139.786,1536.864,1536.874,7246.1,6724.7,0.003,0.009,0.003,0.009,16.776,38.147,1.0,1.0,53.02,8.659,0.8408,0.8307,7286.1,6769.4,17.148,39.193,2.6312,2.8519,-0.000580847,-0.000982463,0.000111113,0.000246,-66.294,-43.724,166.2794406,166.2794264,-58.9723058,-58.9722725,1670m591,1670m591w1o0030817,1670m591w2o0026647,208.0,199.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.377, 8.092]",305.0,1.377,1670m591o0104682,166.250945,-58.7291385,1457.838,1457.992,1559.853,1559.778,3424.4,3585.6,0.007,0.018,0.007,0.018,14.741,36.305,1.0,1.0,69.18,12.63,0.4965,0.4477,3401.3,3605.9,15.028,37.164,2.6306,2.8516,0.00263166,0.00355625,0.000176269,0.000409,-42.117,-25.366,166.250945,166.2510585,-58.7291385,-58.7290219,1670m591,1670m591w1o0112345,1670m591w2o0096635,189.0,179.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.97, 6.286, 6.964, 8.989, 9.184]",306.0,1.97,1670m591o0038035,166.3649036,-58.7344505,1451.73,1451.729,1482.345,1482.305,16347.0,15336.0,0.002,0.005,0.002,0.005,23.908,51.675,1.0,1.0,49.91,9.146,0.8759,0.8483,16282.0,15290.0,24.288,52.725,2.6343,2.8539,0.000246525,0.000450969,7.20044e-05,0.000152,-41.162,-4.7474,166.3649036,166.3649613,-58.7344505,-58.7344515,1670m591,1670m591w1o0038800,1670m591w2o0033486,197.0,191.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.556, 8.985]",307.0,1.556,1670m591o0189451,166.3690984,-58.7340503,1452.283,0.0,1479.5,0.0,627.42,0.0,0.03,0.0,0.032,0.0,11.051,0.0,1.0,0.0,34.42,0.0,0.1574,0.0,577.96,0.0,11.314,0.0,2.6357,0.0,0.00560987,0.0,0.000622767,0.0,-40.833,0.0,166.3690984,0.0,-58.7340503,0.0,1670m591,1670m591w1o0185857,,196.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
"[1.709, 9.511]",308.0,1.709,1670m591o0133502,166.2852046,-58.9727117,1139.255,1139.217,1532.969,1532.892,2846.2,2994.7,0.008,0.02,0.008,0.02,13.624,34.185,1.0,1.0,87.66,8.9,0.3956,0.356,2902.8,3023.5,13.892,35.033,2.6304,2.8518,0.00346875,0.00332624,0.000186289,0.000443,-67.75,-47.166,166.2852046,166.2853169,-58.9727117,-58.9727417,1670m591,1670m591w1o0150195,1670m591w2o0129971,209.0,194.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.871],309.0,0.871,1670m591o0099120,166.507634,-58.8992275,1236.896,1236.861,1383.649,1383.678,2165.5,1967.2,0.008,0.026,0.008,0.025,11.26,28.808,1.0,1.0,27.57,8.37,0.6588,0.5939,2275.8,1989.2,11.54,29.642,2.6333,2.8531,-0.00134581,-0.00675243,0.00021844,0.000594,-81.717,-77.833,166.507634,166.5075919,-58.8992275,-58.8992541,1670m591,1670m591w1o0105998,1670m591w2o0091227,196.0,200.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.275, 3.213, 8.912]",310.0,2.275,1670m591o0148251,166.0575826,-58.820998,1335.854,1335.421,1689.478,1689.73,1116.2,1248.6,0.017,0.044,0.016,0.043,11.067,29.895,1.0,1.0,50.68,12.12,0.4225,0.4346,1175.3,1342.7,11.329,30.712,2.6346,2.8548,-0.00418562,0.0025909,0.00037974,0.000915,-31.509,4.3122,166.0575826,166.0572016,-58.820998,-58.8213262,1670m591,1670m591w1o0175610,1670m591w2o0031038,200.0,199.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[0.113],311.0,0.113,1670m591o0059528,166.355958,-58.9688052,1144.883,1144.851,1485.28,1485.277,4511.4,4408.3,0.005,0.013,0.005,0.013,14.326,34.087,1.0,1.0,33.85,4.67,0.7551,0.7096,4530.6,4427.9,14.605,34.912,2.6323,2.8528,-0.00260818,-0.00209892,0.00014457,0.000326,-67.366,-60.128,166.355958,166.355961,-58.9688052,-58.9688297,1670m591,1670m591w1o0061090,1670m591w2o0052739,209.0,208.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.705, 8.32]",312.0,0.705,1670m591o0036184,166.0774867,-58.7911868,1375.074,1375.021,1676.551,1676.554,9594.8,8658.6,0.003,0.008,0.003,0.007,18.67,41.397,1.0,1.0,26.76,8.1,0.9099,0.8979,9774.3,8831.9,19.045,42.426,2.634,2.8533,-0.000772893,-0.00206459,9.73357e-05,0.000215,-44.922,-20.591,166.0774867,166.0774818,-58.7911868,-58.7912273,1670m591,1670m591w1o0036894,1670m591w2o0031859,200.0,196.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[2.765, 8.171, 8.792, 9.461]",313.0,2.765,1670m591o0134883,166.519336,-58.8839067,1257.015,1257.047,1375.893,1375.835,1747.9,2035.4,0.012,0.029,0.011,0.027,12.623,32.299,1.0,1.0,43.06,7.8,0.3175,0.3358,1740.2,2022.5,12.868,33.084,2.6296,2.8512,0.00369412,0.00552094,0.000296691,0.000646,-80.899,-75.728,166.519336,166.5194215,-58.8839067,-58.8838821,1670m591,1670m591w1o0152270,1670m591w2o0131871,199.0,186.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
[5.371],314.0,5.371,1670m591o0101723,166.5215112,-58.8216189,1338.566,1338.781,1375.055,1375.148,1610.2,2397.1,0.017,0.03,0.016,0.029,15.288,38.553,1.0,1.0,79.91,12.72,0.1241,0.1415,1571.0,2257.5,15.601,39.482,2.6317,2.8521,-0.00518769,0.00553805,0.000358766,0.000616,-67.144,-45.136,166.5215112,166.5213758,-58.8216189,-58.8214543,1670m591,1670m591w1o0108997,1670m591w2o0093773,202.0,203.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[],315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.617, 7.774, 9.481]",316.0,0.617,1670m591o0172721,166.3142262,-58.9744573,1137.187,0.0,1513.361,0.0,1987.1,0.0,0.016,0.0,0.013,0.0,15.618,0.0,1.0,0.0,57.31,0.0,0.1646,0.0,2085.3,0.0,15.803,0.0,2.634,0.0,-0.000749052,0.0,0.000277562,0.0,-72.409,0.0,166.3142262,0.0,-58.9744573,0.0,1670m591,1670m591w1o0150157,,204.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
[0.698],317.0,0.698,1670m591o0038036,166.203547,-58.7330816,1452.286,1452.284,1591.997,1591.989,24516.0,23468.0,0.002,0.004,0.002,0.004,29.48,62.826,1.0,1.0,58.3,16.19,0.7986,0.7467,24303.0,23090.0,29.97,64.159,2.6306,2.852,0.000899553,0.00103837,5.93405e-05,0.000121,-42.376,-30.244,166.203547,166.2035586,-58.7330816,-58.7330831,1670m591,1670m591w1o0038801,1670m591w2o0033487,190.0,186.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.611, 9.21]",318.0,0.611,1670m591o0030269,166.2267072,-58.9709859,1141.051,1141.065,1572.467,1572.571,4993.4,4992.3,0.005,0.013,0.005,0.013,15.973,37.797,0.99562,0.99552,39.22,9.472,0.6513,0.6208,5001.1,5000.1,16.285,38.769,2.6341,2.8535,0.0001899,0.00197548,0.00013904,0.000312,-57.396,-24.117,166.2267072,166.2265541,-58.9709859,-58.9709741,1670m591,1670m591w1o0030840,1670m591w2o0026664,201.0,196.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.741, 5.438, 8.463, 8.712]",319.0,0.741,1670m591o0031652,166.4761247,-58.9309734,1195.164,1195.144,1404.605,1404.813,2664.7,3044.3,0.008,0.018,0.007,0.017,12.157,30.876,1.0,1.0,42.28,12.06,0.6947,0.7331,2677.8,3048.4,12.413,31.68,2.6342,2.8519,0.00270408,0.00508314,0.00018998,0.000413,-70.166,-69.434,166.4761247,166.4758165,-58.9309734,-58.9309877,1670m591,1670m591w1o0032264,1670m591w2o0027873,202.0,185.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.017, 7.635]",320.0,1.017,1670m591o0038214,166.3483291,-58.7277319,1460.411,1460.414,1493.697,1493.672,11988.0,11741.0,0.002,0.006,0.002,0.006,20.386,45.789,1.0,1.0,26.82,3.828,0.9234,0.9136,12027.0,11854.0,20.791,46.887,2.6346,2.8551,-0.000363708,-0.00104183,8.67135e-05,0.000178,-42.537,-12.775,166.3483291,166.3483657,-58.7277319,-58.7277298,1670m591,1670m591w1o0038988,1670m591w2o0033640,199.0,188.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.052, 7.96, 9.951]",321.0,0.052,1670m591o0038144,166.2108614,-58.7298389,1456.592,1456.578,1587.08,1587.145,24816.0,25074.0,0.002,0.005,0.002,0.005,35.123,75.775,0.99969,0.99929,88.31,9.928,0.5482,0.5117,24771.0,25008.0,35.612,77.107,2.6316,2.8535,-0.00105315,0.000720322,6.67177e-05,0.000135,-44.09,-31.279,166.2108614,166.2107654,-58.7298389,-58.7298492,1670m591,1670m591w1o0038917,1670m591w2o0033579,193.0,185.0,1.0,1.0,162.0,162.0,0.0,0.0,1.0
"[0.304, 6.867, 9.002]",322.0,0.304,1670m591o0038358,166.2782546,-58.7225961,1466.617,1466.451,1541.393,1541.431,5815.2,5717.4,0.004,0.011,0.004,0.011,16.18,37.609,1.0,1.0,15.89,10.01,0.7768,0.7971,5799.4,5735.7,16.522,38.579,2.6359,2.8562,-0.000414908,0.000370443,0.000126245,0.000279,-43.326,-23.458,166.2782546,166.2781954,-58.7225961,-58.7227231,1670m591,1670m591w1o0039139,1670m591w2o0033764,192.0,190.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[0.454, 9.679, 9.78]",323.0,0.454,1670m591o0096398,166.3312764,-58.9763176,1134.875,1134.901,1501.831,1501.778,3067.7,2846.9,0.007,0.02,0.006,0.019,13.27,32.321,1.0,1.0,33.3,8.138,0.5406,0.4761,3156.8,2957.8,13.55,33.175,2.6307,2.8519,-0.00240725,-0.00443292,0.000179764,0.000456,-72.02,-62.385,166.3312764,166.3313555,-58.9763176,-58.976298,1670m591,1670m591w1o0102831,1670m591w2o0129917,211.0,205.0,1.0,1.0,128.0,128.0,0.0,0.0,1.0
[],324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[4.391, 7.741, 9.391]",325.0,4.391,1670m591o0133754,166.1451468,-58.9555614,1160.539,1160.838,1627.774,1627.803,1072.7,886.36,0.017,0.058,0.015,0.056,10.227,27.789,1.0,1.0,43.28,5.344,0.5054,0.4622,1141.0,979.21,10.478,28.587,2.6338,2.8521,0.00410914,0.00049752,0.000368875,0.001207,-58.43,-27.17,166.1451468,166.1451095,-58.9555614,-58.9553326,1670m591,1670m591w1o0150573,1670m591w2o0130322,192.0,192.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
"[1.052, 5.654]",326.0,1.052,1670m591o0038143,166.386994,-58.7305069,1457.042,1457.054,1467.386,1467.41,308210.0,300690.0,0.0,0.001,0.0,0.001,87.748,174.9,1.0,1.0,980.5,99.28,0.991,0.994,307870.0,299650.0,89.483,178.13,2.6334,2.8532,-0.000141442,0.000868618,1.79947e-05,3.3e-05,-36.849,-2.9943,166.386994,166.386959,-58.7305069,-58.7304975,1670m591,1670m591w1o0038916,1670m591w2o0033578,190.0,195.0,1.0,1.0,1.0,0.0,8.0,0.0,1.0
