_rs_gaia,_q,_r_gaia,EDR3Name_gaia,RA_ICRS_gaia,e_RA_ICRS_gaia,DE_ICRS_gaia,e_DE_ICRS_gaia,Source_gaia,SolID_gaia,RandomI_gaia,Epoch_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,E_BP_RP__gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RVDR2_gaia,e_RVDR2_gaia,o_RVDR2_gaia,Tefftemp_gaia,loggtemp_gaia,__Fe_H_temp_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,PS1_gaia,SDSSDR13_gaia,SkyMapper2_gaia,URAT1_gaia,GmagCorr_gaia,e_GmagCorr_gaia,FGCorr_gaia,E_BP_RP_Corr_gaia,RAJ2000_gaia,e_RAJ2000_gaia,DEJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia,_r_gaiadist,RA_ICRS_gaiadist,DE_ICRS_gaiadist,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,Flag_gaiadist
"[0.7454394499974205, 0.9610248696267285, 2.982104157798481, 3.8330481283340996, 4.1653009469962265, 4.211282941859333, 4.8453061190792335, 5.536192880700331, 8.228231732920767, 8.478424085498673, 8.9930067758674, 9.319819186966146]",110.0,0.7454394499974205,Gaia EDR3 5338658642604589184,166.4419968695,0.1664,-58.79006115698,0.1641,5338658642604589184,1.6360425158051103e+18,1136706646.0,2016.0,2.0412,0.1999,10.2114,11.176,-10.093,0.21,4.8,0.191,0.1335,-0.1923,-0.0913,0.1402,0.1531,0.1846,-0.0815,0.0984,0.0332,0.1953,351.0,0.0,326.0,25.0,38.6926,3607.49,1.742,61.4,95.0,0.0,,1.2062,0.0429,-0.025,-0.207,-0.086,-0.085,-0.012,42.0,25.0,0.306669,49.0,19.0,0.0,0.0419,37.8,17.0,0.0,2.869,0.087,0.158,0.0785,0.148,-95.358,-33.82,-33.105,25.759,0.0,358.0,1926.1,3.484,552.851,17.475647,0.003384,39.0,585.82,12.207,47.991,18.419134,0.022795,41.0,2704.9,15.344,176.29,16.167513,0.007226,0,39,0,41,0,1.708,2.251621,0.943487,1.308134,,,0.0,,,,289.5994191361,1.3191502717,204.4237962972,-56.4101370944,,,424008409,,17.462397,0.00337,1949.8,0.338,166.44208343508,3.3748,-58.79008249037,3.0682,0.1767,0.745,166.4419968695,-58.79006115698,501.044678,458.257141,559.820312,522.975647,472.112671,565.369446,10033.0
"[4.127882816061774, 4.260111156599517, 4.96232259145675, 6.213638111067458, 9.588677768357606]",111.0,4.127882816061774,Gaia EDR3 5338651397023341056,166.45239562984,0.056,-58.91183180295,0.0539,5338651397023341056,1.6360425158051103e+18,1398345163.0,2016.0,0.1354,0.0671,2.0176,5.812,-5.584,0.074,1.611,0.071,-0.0039,-0.1789,-0.0267,0.1695,0.1848,0.203,-0.1897,0.1444,0.1248,0.1125,330.0,9.0,329.0,1.0,0.7328,355.98,0.113,0.384,31.0,0.0,1.529,,,,,,,,38.0,24.0,0.106251,47.0,16.0,0.0,0.0105,133.0,0.0,0.0,1.028,,,,,,,,,0.0,375.0,2500.0,1.6933,1476.413,17.192524,0.002852,44.0,1260.3,7.5331,167.308,17.587317,0.007064,42.0,1748.4,7.9055,221.163,16.641287,0.006195,0,6,0,2,0,1.204,0.94603,0.394793,0.551237,,,0.0,,,,289.6525909589,1.2094636383,204.5849323126,-56.4933664573,,,424010049,,17.192524,0.002852,2500.0,-0.008,166.45244369657,1.1805,-58.91183896244,1.1475,0.0937,4.128,166.45239562984,-58.91183180295,5600.61133,4297.19385,7542.49902,4869.94727,4106.06201,5776.76074,10033.0
"[0.5289454160868987, 2.9162941941889344, 3.9873661826626345, 5.181119746094226, 5.787116939638947, 5.792402373685802, 6.167583366272287, 6.794682066135009, 8.171143201785597, 9.119101598307047, 9.670402720126473]",112.0,0.5289454160868987,Gaia EDR3 5338658681288546560,166.46491454623,0.0097,-58.78125676124,0.008,5338658681288546560,1.6360425158051103e+18,480454023.0,2016.0,2.0903,0.0107,194.8463,11.54,-10.093,0.012,5.596,0.01,0.0716,-0.1041,-0.2574,0.1308,0.1161,0.1755,-0.098,0.2193,0.0828,0.2418,370.0,370.0,368.0,2.0,-5.3643,408.7,0.0,0.0,31.0,1.0,1.592,,,,,,,,43.0,25.0,0.0178375,52.0,21.0,0.0,0.00678,127.0,0.0,0.0,0.807,,,,,,,,,0.0,407.0,235650.0,35.243,6686.496,12.256683,0.00276,45.0,135110.0,72.671,1859.231,12.511803,0.002851,43.0,144500.0,50.736,2848.021,11.848254,0.003799,0,0,0,0,0,1.187,0.663548,0.255119,0.408429,8.75,7.6,4.0,6000.0,3.5,0.0,289.6068417909,1.3319374285,204.4280289337,-56.3955394191,,,424008372,,12.256683,0.00276,235650.0,-0.003,166.46500109205,0.1971,-58.7812816315,0.1622,0.2223,0.529,166.46491454623,-58.78125676124,472.85083,470.877563,475.356781,472.491272,470.01944,475.150909,10033.0
"[0.3282258303900921, 3.9768037879606464, 4.201774662215792, 4.457169775415698, 5.131806802416687, 5.910994712703371, 7.403018101635731, 7.481812735890531, 8.009174477215964, 8.248871908506025, 8.34939392078155, 9.422323923305894, 9.47001746900226, 9.734805505478546]",113.0,0.3282258303900921,Gaia EDR3 5338657886672480768,166.46622237394,0.0314,-58.85155755079,0.028,5338657886672480768,1.6360425158051103e+18,1468293105.0,2016.0,2.0979,0.0372,56.3491,11.281,-9.911,0.04,5.388,0.035,-0.009,-0.1818,-0.1015,0.0894,0.163,0.1512,-0.0849,0.2035,0.1712,0.1348,357.0,0.0,355.0,2.0,-0.6093,346.3,0.0,0.0,31.0,0.0,1.386,,,,,,,,41.0,25.0,0.0574313,51.0,18.0,0.0,0.0234,147.0,1.0,0.0,0.976,0.11,0.113,0.0461,0.204,-67.937,-8.705,50.177,30.582,0.0,393.0,6692.0,15.587,429.332,16.123482,0.00374,42.0,2321.5,24.721,93.909,16.924122,0.011894,43.0,6554.5,37.768,173.547,15.20654,0.007309,0,1,0,0,0,1.326,1.717582,0.80064,0.916942,,,0.0,,,,289.6352916348,1.2676437079,204.5177773254,-56.4453249289,,,424009596,,16.123482,0.00374,6692.0,0.029,166.46630753611,0.6461,-58.85158149744,0.5652,0.1214,0.328,166.46622237394,-58.85155755079,469.084167,460.815033,477.205261,475.385162,467.992737,483.032135,10033.0
"[0.5028340102064658, 3.4760852252204346, 4.38688579062364, 5.8267310106153545, 5.854305253454416, 6.028371846752769, 6.045190030895032, 6.354258139152956, 6.51398735913238, 7.712535780968851, 7.933573187697512, 9.587712670348841]",114.0,0.5028340102064658,Gaia EDR3 5338658436446157824,166.46676136462,0.0139,-58.79428981109,0.0127,5338658436446157824,1.6360425158051103e+18,1028701139.0,2016.0,0.3104,0.0162,19.125,7.857,-7.56,0.017,2.141,0.015,0.0465,-0.1862,-0.2649,0.1484,0.0851,0.1982,-0.1171,0.2301,0.0725,0.2015,364.0,0.0,363.0,1.0,-0.5258,331.23,0.0,0.0,31.0,0.0,1.384,,,,,,,,43.0,27.0,0.0255753,52.0,22.0,0.0,0.0231,130.0,0.0,0.0,0.979,0.0449,0.127,0.0884,0.2,-101.411,-35.195,-28.968,27.33,0.0,410.0,43646.0,74.252,587.817,14.087492,0.003317,43.0,14916.0,94.329,158.125,14.904419,0.007412,44.0,41942.0,230.35,182.081,13.19128,0.00706,1,0,0,0,0,1.303,1.713139,0.816927,0.896212,,,0.0,,,,289.6128799852,1.3203470855,204.4457243173,-56.4041929189,,,424008401,,14.087492,0.003317,43646.0,0.006,166.46682621417,0.2823,-58.79429932785,0.247,0.18,0.503,166.46676136462,-58.79428981109,2910.57715,2764.33179,3052.85474,2960.93018,2836.71436,3089.80054,10033.0
"[0.6707722277838818, 3.906013155626778, 4.423738357425523, 4.434058811169912, 5.957061054391241, 7.474083160874193, 7.562619655095339, 9.063656908384361, 9.25611284732592, 9.949793666525286]",115.0,0.6707722277838818,Gaia EDR3 5338657925374686080,166.46689592338,0.108,-58.84262871853,0.1044,5338657925374686080,1.6360425158051103e+18,1259930227.0,2016.0,2.3958,0.1371,17.4737,19.495,-19.21,0.139,-3.325,0.135,-0.0638,-0.3347,-0.2243,-0.095,0.3935,-0.0083,-0.1829,0.1156,0.1174,0.1824,326.0,0.0,325.0,1.0,2.5477,498.64,0.578,3.76,95.0,0.0,,1.1931,0.028,-0.094,-0.121,-0.021,-0.027,0.021,38.0,24.0,0.209106,45.0,19.0,0.0,0.0056,102.0,1.0,0.0,1.101,0.0588,0.114,0.059,0.231,-72.716,-9.16,-13.424,29.105,0.0,339.0,1229.1,2.7734,443.176,17.963406,0.003687,34.0,343.29,29.24,11.741,18.999386,0.092519,32.0,1865.3,29.306,63.648,16.57102,0.017472,1,0,0,1,0,1.797,2.428366,1.03598,1.392386,,,0.0,,,,289.6320775347,1.2759815798,204.5069271798,-56.4387013009,,,,,17.947009,0.003663,1247.8,0.401,166.46706093744,2.2527,-58.8426139425,2.1822,0.1832,0.671,166.46689592338,-58.84262871853,418.585388,395.91275,440.175262,417.145874,397.984375,442.783264,10033.0
"[0.3161712443667653, 2.372778362431581, 6.556708271607703, 6.771410225647589, 7.604002460719395, 7.970893033516486, 9.623914502051795, 9.82173156769967, 9.913478091263784]",116.0,0.3161712443667653,Gaia EDR3 5338651392675718528,166.4674536255,0.0112,-58.9263084427,0.0113,5338651392675718528,1.6360425158051103e+18,1728583466.0,2016.0,2.1148,0.0139,152.619,11.144,-9.804,0.015,5.299,0.015,-0.0066,-0.1988,-0.0723,0.1546,0.1482,0.1889,-0.1861,0.0941,0.127,0.1215,331.0,331.0,331.0,0.0,-2.5909,520.73,0.077,6.15,31.0,0.0,1.57,,,,,,,,39.0,26.0,0.0224057,47.0,17.0,0.0,0.0136,130.0,0.0,0.0,0.899,,,,,,,,,0.0,338.0,287930.0,71.777,4011.465,12.03914,0.002769,41.0,158740.0,112.98,1405.037,12.336847,0.002895,39.0,185410.0,105.32,1760.461,11.577565,0.003829,0,0,0,0,0,1.195,0.759282,0.297708,0.461575,5.04,7.5,3.0,6000.0,3.5,0.0,289.6654625122,1.1992460425,204.6133548087,-56.4982504311,,,424021082,,12.03914,0.002769,287930.0,-0.001,166.46753804951,0.2471,-58.92633199209,0.2446,0.1042,0.316,166.4674536255,-58.9263084427,467.275604,463.67392,470.477081,467.254425,464.198425,470.023621,10033.0
"[0.3111401936537195, 2.6258329700557943, 3.0765794956594115, 3.277982203622932, 3.663962793798084, 5.317238652179837, 6.092434132776267, 6.853102990206767, 7.254793562816335, 9.713576762034135, 9.894829816210384]",117.0,0.3111401936537195,Gaia EDR3 5338658440770347776,166.47129736349,0.0336,-58.80100509447,0.0301,5338658440770347776,1.6360425158051103e+18,1495135306.0,2016.0,0.7773,0.0399,19.4743,6.174,-4.731,0.042,3.967,0.036,0.0629,-0.2612,-0.1211,0.1592,0.0648,0.223,0.0012,0.1429,0.1221,0.156,344.0,0.0,343.0,1.0,-0.4167,340.88,0.0,0.0,31.0,0.0,1.486,,,,,,,,41.0,25.0,0.0603409,50.0,20.0,0.0,0.00985,158.0,0.0,0.0,0.983,0.0707,0.14,0.063,0.191,-89.406,-27.663,-29.511,26.527,0.0,378.0,6407.3,16.778,381.891,16.170681,0.003959,41.0,2921.7,38.092,76.701,16.674444,0.014428,41.0,4898.4,53.132,92.193,15.522757,0.012368,1,0,0,1,0,1.221,1.151688,0.503763,0.647924,,,0.0,,,,289.6176965774,1.3151097287,204.4572446028,-56.4073529798,,,424008666,,16.170681,0.003959,6407.3,-0.011,166.4713379525,0.6754,-58.80102272658,0.5845,0.1355,0.311,166.47129736349,-58.80100509447,1244.77869,1185.75183,1321.64917,1277.58655,1215.10303,1358.71875,10033.0
"[0.26509128943501636, 3.6166824760596303, 4.917806374086542, 6.878486532383658, 7.851204766040118, 8.44614238107774, 9.135539729247396, 9.351442707815737, 9.497808165087516, 9.575477349839376]",118.0,0.26509128943501636,Gaia EDR3 5338657925374209408,166.47175194502,0.077,-58.84182640737,0.065,5338657925374209408,1.6360425158051103e+18,1205036147.0,2016.0,1.2513,0.0837,14.956,18.465,-17.926,0.108,4.427,0.086,0.0383,-0.1589,-0.0136,0.3144,0.2224,0.4323,0.1947,0.2877,0.1995,0.3538,321.0,0.0,321.0,0.0,3.4197,453.88,0.396,4.26,95.0,0.0,,1.3413,0.0183,-0.033,-0.036,-0.02,-0.019,0.063,37.0,24.0,0.164348,44.0,17.0,0.0,0.0294,95.3,6.0,0.0,1.138,0.082,0.155,0.0124,0.238,-34.386,-3.575,24.398,29.59,0.0,316.0,2599.9,3.5508,732.199,17.149984,0.003129,32.0,1016.3,27.848,36.493,17.821026,0.029882,32.0,3130.9,29.959,104.506,16.00873,0.011055,0,1,1,0,0,1.595,1.812296,0.671042,1.141254,,,0.0,,,,289.6340680084,1.2777125573,204.5091595663,-56.4363703919,,,,,17.14431,0.003125,2613.5,0.286,166.47190592867,1.7286,-58.84184608138,1.3716,0.3216,0.265,166.47175194502,-58.84182640737,800.868103,742.232056,883.700256,799.990784,754.654114,844.149963,10033.0
"[0.31436695594680525, 2.070643746267336, 3.333152905506662, 4.297510124421854, 4.399238492651467, 4.463658520532995, 5.177054304322452, 5.427949477922483, 7.5561601225999855, 7.787875178739281, 8.459800940706705, 8.51521649358559]",119.0,0.31436695594680525,Gaia EDR3 5338651774980489216,166.47203612479,0.0722,-58.9062305017,0.0737,5338651774980489216,1.6360425158051103e+18,643027472.0,2016.0,2.1,0.0872,24.0748,11.691,-10.426,0.091,5.29,0.093,0.1632,-0.3121,0.0769,0.2252,0.0449,0.2415,-0.0555,0.057,0.0245,0.2885,313.0,0.0,313.0,0.0,25.9959,1567.81,0.738,46.9,31.0,0.0,1.331,,,,,,,,36.0,24.0,0.145731,45.0,16.0,0.0,0.0323,132.0,0.0,0.0,2.212,0.157,0.199,0.122,0.105,-40.839,-54.42,33.493,23.117,0.0,360.0,6924.8,10.051,688.955,16.086355,0.003174,42.0,1915.9,15.026,127.502,17.132622,0.008961,42.0,7796.9,21.61,360.805,15.018098,0.004831,0,33,0,33,0,1.403,2.114524,1.046267,1.068257,,,0.0,,,,289.6596899131,1.2186216232,204.5909369603,-56.4822646413,,,424010003,,16.086355,0.003174,6924.8,0.052,166.47212584742,1.4514,-58.90625401314,1.4974,0.2654,0.314,166.47203612479,-58.9062305017,470.266998,451.424103,493.886841,472.937836,455.117767,496.824371,10033.0
"[0.33477579464920215, 3.9242325084962126, 4.852039564192851, 5.433824773050903, 5.444245752116491, 5.583765498497679, 6.963137389725265, 7.024362315466008, 7.686444068556443, 7.735061748233122]",120.0,0.33477579464920215,Gaia EDR3 5338658058464947200,166.47874992834,0.097,-58.81652910438,0.0832,5338658058464947200,1.6360425158051103e+18,520017548.0,2016.0,2.3109,0.1109,20.8421,10.197,-8.397,0.127,5.786,0.102,0.0108,-0.1149,-0.1498,0.2164,0.1443,0.267,-0.0884,0.3333,0.11,0.1608,358.0,358.0,358.0,0.0,91.6611,40315.95,1.121,1330.0,31.0,0.0,1.69,,,,,,,,41.0,25.0,0.18291,47.0,18.0,1.0,0.00907,144.0,1.0,0.0,5.993,,,,,,,,,1.0,377.0,2412700.0,552.14,4369.767,9.731092,0.002767,36.0,1621900.0,806.48,2011.052,9.813506,0.002842,35.0,1189200.0,525.75,2261.813,9.559805,0.00381,0,0,0,0,0,1.165,0.253701,0.082415,0.171287,,,0.0,,,,289.6273852943,1.3023790748,204.4818500452,-56.4157551709,,,424008565,,9.731092,0.002767,2412700.0,0.0,166.47882200352,2.046,-58.81655481786,1.6445,0.135,0.335,166.47874992834,-58.81652910438,434.385406,410.504028,461.114166,429.551666,412.387634,450.875183,10033.0
"[0.46227681767255263, 2.529701203551627, 2.7170595406176252, 5.381898776679442, 5.413236795518659, 6.211619678040683, 6.394409432905182, 7.3263804167441995, 9.117099222866553, 9.465004670450863, 9.74236903726576, 9.809571075213881, 9.962382539248823, 9.991742901873991]",121.0,0.46227681767255263,Gaia EDR3 5338651946779241216,166.48819382486,0.065,-58.88045414561,0.071,5338651946779241216,1.6360425158051103e+18,1110305938.0,2016.0,0.5247,0.0913,5.7463,8.337,-8.143,0.087,1.792,0.084,0.0429,-0.2033,0.0367,-0.0458,0.3034,0.0762,-0.0224,0.2331,0.2365,0.1772,251.0,0.0,251.0,0.0,0.9104,273.68,0.0,0.0,95.0,0.0,,1.488,0.0199,0.089,-0.098,-0.245,-0.14,-0.121,29.0,22.0,0.1299,39.0,13.0,0.0,0.027,20.5,0.0,0.0,1.04,0.0636,0.094,0.13,0.259,-134.654,-57.062,44.186,32.856,0.0,277.0,2168.8,4.6774,463.668,17.346844,0.003616,9.0,1135.6,98.916,11.48,17.70048,0.094614,10.0,2462.8,113.58,21.683,16.269321,0.050216,0,7,0,7,0,1.659,1.431158,0.353636,1.077522,,,0.0,,,,289.6571610496,1.2455977371,204.5690533884,-56.4580162073,,,,,17.346598,0.003616,2169.2,0.397,166.48826384657,1.3834,-58.88046211199,1.3442,0.1751,0.462,166.48819382486,-58.88045414561,1964.02429,1687.54517,2484.36816,2013.76709,1728.25403,2344.98755,10033.0
"[0.3508460119389349, 0.848077714532474, 2.792897091484873, 4.849241920488186, 5.625483842666036, 6.807057001901981, 6.922897761281817, 8.877338282322086, 9.081872631721202, 9.98335142081183]",122.0,0.3508460119389349,Gaia EDR3 5338651053425997184,166.4921345539,0.0314,-58.90639013381,0.0305,5338651053425997184,1.6360425158051103e+18,696894519.0,2016.0,0.4178,0.0391,10.6907,6.508,-6.023,0.04,2.466,0.039,-0.0261,-0.326,-0.0996,0.1242,0.2594,0.1745,-0.106,0.1618,0.0508,0.2017,345.0,0.0,345.0,0.0,-1.1771,322.87,0.0,0.0,31.0,0.0,1.469,,,,,,,,40.0,25.0,0.0595372,49.0,17.0,0.0,0.00948,131.0,0.0,0.0,0.954,0.151,0.0838,0.055,0.169,-60.285,-47.363,28.912,25.333,0.0,383.0,6873.4,8.6887,791.07,16.094446,0.003078,43.0,3120.5,16.531,188.767,16.602982,0.006393,43.0,5738.4,27.637,207.634,15.350913,0.006452,0,43,0,43,0,1.289,1.252069,0.508535,0.743533,,,0.0,,,,289.6692885676,1.2225800934,204.6045557256,-56.475109395,,,424009987,,16.094446,0.003078,6873.4,0.047,166.49218638697,0.6363,-58.90640109167,0.6242,0.1846,0.351,166.4921345539,-58.90639013381,2268.28857,2075.88672,2492.88184,2264.53809,2082.78662,2448.31006,10033.0
"[0.5418630101481271, 1.8418482412211747, 2.7524766633132884, 3.0324691078837955, 4.607495125775762, 4.968640988730933, 6.553485338129305, 6.580808877740424, 6.844791255466545, 7.424269936050616, 7.450690274961993, 7.45357998085627, 7.518849785330022, 8.016636144028965, 8.630903085904803, 8.92230330863973, 9.651718068473988]",123.0,0.5418630101481271,Gaia EDR3 5338658406410623872,166.4963442315,0.0941,-58.80094803406,0.0939,5338658406410623872,1.6360425158051103e+18,111454023.0,2016.0,2.3556,0.1232,19.1238,17.267,-17.262,0.127,-0.398,0.108,0.0445,-0.163,-0.1864,0.0684,0.1456,0.179,-0.0723,0.3306,0.2121,0.1857,341.0,9.0,338.0,3.0,-0.5473,397.3,0.365,1.44,95.0,0.0,,1.1955,0.0283,0.098,-0.197,-0.223,-0.161,-0.084,40.0,25.0,0.18586,48.0,21.0,1.0,0.0116,118.0,0.0,0.0,0.978,,,,,,,,,0.0,370.0,1051.4,1.6134,651.657,18.132946,0.00322,15.0,188.14,9.209,20.43,19.652359,0.053218,17.0,1505.0,18.434,81.644,16.804022,0.013825,0,2,0,4,0,1.61,2.848337,1.519413,1.328924,,,0.0,,,,289.6295939542,1.3202934041,204.4739415372,-56.3982436862,,,424008533,,18.109547,0.003202,1074.3,0.152,166.49649233845,2.0446,-58.80094626294,1.7376,0.1704,0.542,166.4963442315,-58.80094803406,422.0849,399.584961,445.435303,416.773193,394.80896,445.718018,10033.0
"[0.4195147961943652, 2.041478076397067, 2.75554638745426, 3.9273426279024206, 4.679567174030446, 7.489427694319583, 8.030038080261585, 8.26112312581428, 8.325951165328176, 9.12082071132349, 9.47942354356612, 9.760442279997255]",124.0,0.4195147961943652,Gaia EDR3 5338651190833648640,166.49965229949,0.1439,-58.88763558449,0.1662,5338651190833648640,1.6360425158051103e+18,926508894.0,2016.0,0.2851,0.1721,1.6566,6.048,-5.947,0.224,1.099,0.236,-0.1608,-0.395,0.6075,-0.3781,-0.0382,-0.2795,0.38,-0.1813,0.2288,-0.3778,156.0,0.0,156.0,0.0,0.4642,173.43,0.231,0.414,95.0,0.0,,1.3283,0.0389,0.057,-0.133,-0.289,-0.074,-0.241,18.0,14.0,0.391516,27.0,16.0,0.0,0.0196,70.4,0.0,28.0,1.025,0.174,0.178,0.229,0.289,-5.925,83.15,25.365,22.378,0.0,170.0,1352.2,4.8768,277.285,17.859722,0.004788,0.0,,,,,,0.0,,,,,,,,,,2,,,,,,,0.0,,,,289.6654411079,1.2413422522,204.5858046231,-56.458999835,,,,,17.859722,0.004788,1352.2,,166.49970345409,3.5015,-58.88764046716,3.7092,-0.365,0.42,166.49965229949,-58.88763558449,3556.24609,2460.92822,4899.52246,,,,10099.0
"[0.3709650827637937, 2.0097584810460765, 2.9977332333172884, 3.7476583761557203, 4.749788619561847, 5.305031473808087, 6.868542294718412, 7.108018713529037, 8.10050396467647, 9.371024113219331, 9.494693879319342, 9.529055851580546, 9.62404762906407]",125.0,0.3709650827637937,Gaia EDR3 5338657959733969536,166.50498384578,0.0099,-58.8403974046,0.0093,5338657959733969536,1.6360425158051103e+18,1569205796.0,2016.0,2.1146,0.0115,183.5948,11.278,-9.975,0.013,5.264,0.012,0.0913,-0.203,-0.2672,0.0926,0.0884,0.1126,-0.2271,0.2344,0.0411,0.2798,382.0,382.0,377.0,5.0,-5.2333,463.84,0.046,2.26,31.0,1.0,1.597,,,,,,,,44.0,27.0,0.0195318,51.0,22.0,0.0,0.00717,146.0,0.0,0.0,0.814,,,,,,,,,0.0,397.0,261990.0,64.297,4074.667,12.141655,0.002768,47.0,151840.0,124.65,1218.14,12.385083,0.002929,44.0,160180.0,82.161,1949.643,11.736341,0.00382,0,1,0,4,0,1.191,0.648743,0.243428,0.405314,10.72,6.51,5.0,6000.0,3.5,0.0,289.6493000571,1.285824144,204.5295754497,-56.4233222933,,,424008616,,12.141655,0.002768,261990.0,0.002,166.50506952446,0.2044,-58.84042079967,0.1975,0.2633,0.371,166.50498384578,-58.8403974046,466.914948,464.149292,469.521698,467.18924,464.073273,469.872284,10033.0
"[4.630397910318032, 7.143470602653627, 7.7656944355488475, 9.455689806786141]",126.0,4.630397910318032,Gaia EDR3 5338651122114211456,166.52367486632,0.1302,-58.89150047536,0.1331,5338651122114211456,1.6360425158051103e+18,1710569772.0,2016.0,0.3225,0.1669,1.932,5.674,-5.346,0.185,1.901,0.161,0.002,-0.1659,-0.051,0.0136,0.2804,0.113,-0.1994,0.2848,0.1452,0.1836,283.0,0.0,281.0,2.0,-0.6493,273.1,0.0,2.42e-15,95.0,0.0,,1.3995,0.0403,0.089,-0.303,-0.275,-0.161,0.068,33.0,25.0,0.269148,42.0,15.0,0.0,0.0113,154.0,0.0,0.0,0.971,0.0401,0.118,0.0687,0.136,118.429,-13.25,6.318,31.936,0.0,301.0,696.62,1.1612,599.884,18.579884,0.003297,36.0,277.73,10.135,27.403,19.22948,0.03972,36.0,603.57,14.053,42.95,17.796072,0.02556,0,0,0,0,0,1.265,1.433409,0.649597,0.783812,,,0.0,,,,289.6783735056,1.2426956887,204.6067419598,-56.4530713307,,,,,18.579611,0.003296,696.79,0.003,166.52372085567,2.9775,-58.89150892576,2.6025,0.1745,4.63,166.52367486632,-58.89150047536,3789.40625,2539.19482,6948.5166,3496.87939,2747.98242,4828.24023,10033.0
"[0.6129678667256374, 1.2909834374212101, 1.9442156806178463, 7.462463221499621, 7.895009488138708, 8.074939861760312, 8.469299335342818, 8.616881382513053, 9.927789299181136]",127.0,0.6129678667256374,Gaia EDR3 5338657238179472512,166.52439668356,0.0837,-58.84250873629,0.126,5338657238179472512,1.6360425158051103e+18,414821846.0,2016.0,0.2948,0.0967,3.049,4.819,-4.77,0.097,0.688,0.131,0.5488,-0.1065,-0.4852,-0.4126,0.2373,-0.3761,-0.6762,0.0748,-0.1463,0.5381,232.0,0.0,231.0,1.0,5.6321,385.63,0.455,6.37,95.0,0.0,,1.4202,0.0212,-0.106,-0.253,-0.162,-0.023,0.05,28.0,17.0,0.226183,48.0,19.0,0.0,0.0633,68.0,0.0,53.0,1.275,0.149,0.51,0.142,0.22,-123.213,-58.823,-43.249,-44.837,0.0,227.0,3255.4,14.549,223.757,16.905848,0.00558,0.0,,,,,,0.0,,,,,,,,,,2,,,,,,,0.0,,,,289.6593640201,1.2878525868,204.5452256174,-56.4178068003,,,424008611,,16.905848,0.00558,3255.4,,166.52443765855,1.5956,-58.84251179296,2.1869,0.5465,0.613,166.52439668356,-58.84250873629,3678.66479,2854.5896,4860.69824,,,,10099.0
