name,ra,dec,PU,significance,flux_significance_b_max,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
2CXO J110458.1-585235,166.2424583333333,-58.87660833333334,0.79,2.86,2.86,3.4250000000000004e-16,1.4790000000000002e-16,1.6993616923513578e-16,9.914000365964012e-17,2.1415221611948904e-16,1.6179427780707094e-16,7.26588385354625e-16,2.4058374562040787e-16,0.9,,,Gaia DR3 5338654867356835456,0.147737237314968,0.0006511644646323,166.24238695356,-58.87662630243,13.547595,0.002836,13.733782,0.003546,13.210839,0.004447,0.3251,0.0133,6.63,2768.343994140625,2660.32666015625,2859.975341796875,2737.031982421875,2653.535400390625,2823.8984375,0,11045818-5852359,0.132,0.1400015123761168,166.242442,-58.876644,12.854000091552734,0.032999999821186,12.734000205993652,0.032999999821186,12.656000137329102,0.032999999821186,0,,,,,,,,,,-8,1670m591o0033520,0.323,0.0385054991864798,166.2425278,-58.8766906,12.558064068671449,-0.0022664530596762,12.463990189625504,-0.004766984464609,0,J110458.20-585236.0,0.244,0.1250016938589233,166.2425207,-58.8766679,12.446,0.031,12.47,0.032,11.481,,9.159,,0,True,0.0,allwise,12.446,0.031,12.47,0.032
2CXO J110458.5-585241,166.24416666666664,-58.87811111111111,0.83,3.2,3.2,5.937202115439197e-16,2.0955000270532632e-16,4.562762706826437e-17,4.6428640224958505e-17,9.566635884026356e-17,7.227695197119151e-17,7.350141974524476e-16,2.264746786137179e-16,0.853,,,Gaia DR3 5338654867324996736,0.1998308941219171,0.0044928311608605,166.24414275191,-58.87805699625,19.36557,0.004135,20.467852,0.120135,17.950443,0.032556,2.0254,0.2476,12.706,511.6975402832031,452.5341491699219,577.5618896484375,615.6932373046875,528.6205444335938,735.048583984375,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110523.7-584949,166.3490833333333,-58.83034444444445,0.73,7.8,7.8,3.1074676940543084e-15,5.231109837817359e-16,1.1363987125373077e-15,2.7022026645762867e-16,8.08781674152184e-16,3.924060705857415e-16,5.052648080743801e-15,7.075638614217585e-16,1.0,,,Gaia DR3 5338655210954387328,0.0456846298314947,0.0044990762162915,166.34907312938,-58.83035598344,17.621939,0.003056,19.000868,0.018813,16.500748,0.005628,2.2286,0.0893,11.255,445.0013732910156,425.8491516113281,462.204345703125,445.9273071289063,429.3836364746094,462.7275085449219,0,11052380-5849494,0.274,0.1200842158062415,166.349186,-58.830399,15.050000190734863,0.0640000030398368,14.25100040435791,0.0680000036954879,14.008999824523926,0.0680000036954879,0,,,,,,,,,,-8,1670m591o0035029,0.689,0.1100918656659065,166.3487733,-58.8302401,14.01188653348616,-0.0055164031054548,13.834054431803954,-0.0123952049670138,0,J110523.82-584949.6,0.516,0.1914528111201295,166.3492542,-58.8304571,13.943,0.047,13.884,0.043,11.942,,9.186,,0,True,0.0,allwise,13.943,0.047,13.884,0.043
2CXO J110526.3-585124,166.35991666666666,-58.85691111111111,0.93,3.59,3.59,1.2843191538243212e-15,3.898000232694149e-16,1.0440951947638712e-16,8.326378834529184e-17,1.8630604494746907e-16,1.407561992099518e-16,1.5750347182481774e-15,4.2271648206153206e-16,0.549,,,Gaia DR3 5338655107875129088,0.1216651534215961,0.0041924953619533,166.35985740936,-58.85692535724,14.494283,0.00279,14.983194,0.003279,13.848518,0.003978,2.0961,0.0188,11.598,469.41607666015625,465.7908630371094,473.9136352539063,470.3824768066406,466.5336608886719,475.6940612792969,0,11052638-5851250,0.188,0.1200732108115711,166.359952,-58.85696,13.079999923706056,0.0410000011324882,12.58899974822998,0.0309999994933605,12.552000045776367,0.0320000015199184,0,,,,,,,,,,-8,1670m591o0034203,0.414,0.044199275498587,166.359957,-58.8570242,12.423962075382782,-0.0020956761144807,12.474850849307629,-0.0049299597764832,0,,,,,,,,,,,,,,-8,True,0.0,unwise,12.423962075382782,-0.0020956761144807,12.474850849307629,-0.0049299597764832
2CXO J110453.1-585008,166.22166666666664,-58.83568611111112,0.84,2.54,2.54,3.226e-16,1.489e-16,1.9891747534768576e-16,1.307026007513187e-16,7.978845608028655e-18,6.028102749890869e-18,5.2949632095571445e-16,1.9821886354714543e-16,,,,Gaia DR3 5338655760710315904,0.2258718324536143,0.0068036497528899,166.22154598117,-58.8356921173,20.475702,0.012248,21.07915,0.405281,18.713339,0.203734,,,,,,,,,,2,,,,,,,,,,,,-8,,,,,,,,,,-8,1670m591o0101217,0.905,0.4125358167432253,166.2218634,-58.8359159,15.48474843496872,-0.0161028816063087,15.398188221878373,-0.0445405826768401,0,,,,,,,,,,,,,,-8,True,0.0,unwise,15.48474843496872,-0.0161028816063087,15.398188221878373,-0.0445405826768401
2CXO J110527.0-585103,166.36270833333333,-58.85094166666667,0.96,2.76,2.76,3.8318390446292765e-16,2.0728492473227847e-16,8.695595769121605e-17,6.625000034227992e-17,1.3872393653682408e-15,9.908500051492256e-16,1.8573792275223847e-15,1.0144652952520548e-15,0.979,,,Gaia DR3 5338655107875140480,0.283539729619616,0.0010684277982156,166.36285763949,-58.85092621791,18.578138,0.005858,18.514133,0.181377,17.443249,0.069582,0.3077,0.1606,7.778,5046.55810546875,2931.461669921875,7751.421875,5433.57666015625,4312.0078125,6967.3125,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110523.8-585218,166.34949999999998,-58.87183888888889,1.1,2.17,2.06,4.895000000000005e-16,2.2590000000000003e-16,7.978845608028655e-18,6.028102749890869e-18,7.978845608028655e-18,6.028102749890869e-18,5.054576912160573e-16,2.260608016563829e-16,,,,Gaia DR3 5338654695558234624,0.2518302404551271,0.0018158350365603,166.34962065889,-58.87187055511,16.0641,0.002829,16.545752,0.003762,15.418793,0.004638,0.9063,0.0387,9.558,1060.4256591796875,1013.1182250976562,1106.7210693359375,1079.777099609375,1031.92236328125,1136.656005859375,0,11052393-5852188,0.47,0.1200137205052822,166.349721,-58.871902,14.574000358581545,0.050000000745058,14.154000282287598,0.0529999993741512,14.067999839782717,0.0689999982714653,0,,,,,,,,,,-8,1670m591o0100099,0.541,0.1430115139054195,166.3496971,-58.8719493,14.131243008808635,-0.0058191191458516,14.21276821039161,-0.0161243929855221,0,,1.394,0.1822090368492188,,,,,,,,,,,-4,True,-4.0,allwise,,,,
2CXO J110456.2-584923,166.2343333333333,-58.82331944444445,0.75,4.54,4.54,9.514010577195984e-16,2.69450052597985e-16,3.808797884560802e-16,1.4585000388687779e-16,2.2365585191925616e-16,2.134650013012979e-16,1.5559366980949348e-15,3.734204885372819e-16,0.999,,,Gaia DR3 5338655795039275648,0.2973122160839599,0.0043009530943733,166.23433034377,-58.82323687222,18.57508,0.003696,19.780487,0.066052,17.187601,0.019773,2.0817,0.1518,12.197,494.1465148925781,452.3550415039063,534.9851684570312,482.1216125488281,455.5599670410156,514.583251953125,0,,0.483,0.1600575836270184,,,,,,,,,0,,,,,,,,,,-8,,,,,,,,,,-8,,0.699,0.1990463013384574,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110451.8-585147,166.21624999999997,-58.86321388888889,0.72,10.17,10.17,6.328797884560803e-15,7.315000774984428e-16,9.063989422804017e-16,2.1275006661586952e-16,8.655797884560807e-16,3.824500014822882e-16,8.100776615297285e-15,8.524218192063639e-16,0.991,,,Gaia DR3 5338655623271089536,0.0848551697375247,0.0042007545369849,166.21624189791,-58.86319069331,13.696711,0.002795,14.137936,0.003368,13.082735,0.003977,2.1003,0.0137,11.045,469.04248046875,466.10595703125,471.2907409667969,468.2066955566406,465.259033203125,470.9045104980469,0,11045191-5851475,0.094,0.1400630065046442,166.216299,-58.86322,12.343999862670898,0.0240000002086162,11.906999588012695,0.0230000000447034,11.803999900817873,0.0230000000447034,0,,,,,,,,,,-8,1670m591o0033976,0.169,0.0223974505495603,166.2162322,-58.8631678,11.720435377041245,-0.001343510856857,11.745142910169168,-0.0030215938150609,0,J110451.89-585147.4,0.129,0.0978901720864765,166.21622,-58.8631816,11.751,0.026,11.82,0.027,11.892,,8.978,0.501,0,True,0.0,allwise,11.751,0.026,11.82,0.027
2CXO J110450.7-585034,166.21162499999997,-58.84281111111111,0.83,3.26,3.26,5.028e-16,1.847e-16,1.655877673016883e-16,1.0034500683591959e-16,1.7828643596246635e-16,1.6890850009699596e-16,8.466742032641546e-16,2.696540224100461e-16,0.987,,,Gaia DR3 5338655657631092608,0.3806492387927699,0.0018891128605776,166.21176856976,-58.84288635997,16.722305,0.002847,17.324377,0.006118,15.973902,0.005677,0.9422,0.0501,7.411,1014.4747314453124,962.3425903320312,1069.1424560546875,1086.6162109375,1038.3162841796875,1148.47412109375,0,11045082-5850345,0.504,0.1400127172916803,166.21179,-58.842922,15.06999969482422,0.0579999983310699,14.461999893188477,0.061999998986721,14.362000465393066,0.0780000016093254,0,,,,,,,,,,-8,1670m591o0101019,0.819,0.2200080930406879,166.211973,-58.8426722,14.279858825632544,-0.0086842054557412,14.312406375646043,-0.0224021017809697,0,,,,,,,,,,,,,,-8,True,0.0,unwise,14.279858825632544,-0.0086842054557412,14.312406375646043,-0.0224021017809697
2CXO J110515.5-584841,166.31474999999998,-58.81155277777778,1.04,2.0,2.0,2.4971480807437997e-16,1.312211706667563e-16,5.759130759875082e-17,4.35108456487123e-17,7.978845608028655e-18,6.028102749890869e-18,3.1528496128115943e-16,1.3837820400259318e-16,,,,Gaia DR3 5338655520160761728,0.0932784555272813,0.0055352256033516,166.31472776445,-58.81157598927,20.0976,0.008667,,,,,0.4191,0.903,8.484,5083.84912109375,2786.7041015625,7715.6796875,,,,2,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110502.7-585320,166.261375,-58.88905,0.84,3.7,3.7,3.301169235135771e-16,1.562232259767045e-16,4.454e-16,1.719e-16,9.076857901590307e-16,5.751453424917638e-16,1.683202713672608e-15,6.202801555140522e-16,0.691,,,Gaia DR3 5338653316825572864,0.2582997854243575,0.0093469815234652,166.26123650161,-58.88905519405,18.681927,0.007046,19.247301,0.042613,17.383644,0.009252,0.7405,0.4757,7.953,2304.5263671875,1532.9737548828125,3545.809326171875,3084.204345703125,1951.9849853515625,4042.489013671875,2,11050269-5853208,0.399,0.220196982856169,166.261212,-58.889122,16.006999969482422,0.0939999967813491,15.116000175476074,0.0890000015497207,15.255999565124512,0.1729999929666519,0,,,,,,,,,,-8,1670m591o0099449,1.209,0.3136382649788766,166.2609955,-58.8893227,15.024301675409944,-0.0111271607021349,15.103430283641943,-0.0333311039760068,-4,,,,,,,,,,,,,,-8,True,-4.0,unwise,15.024301675409944,-0.0111271607021349,15.103430283641943,-0.0333311039760068
2CXO J110458.2-584855,166.24262499999998,-58.81550833333333,1.11,1.75,1.57,4.564000000000001e-16,2.503e-16,7.978845608028655e-18,6.028102749890869e-18,1.0005472392467932e-15,7.559240848363151e-16,1.4649260848548218e-15,7.9630876552904e-16,,,,Gaia DR3 5338656173027193856,0.9348328263884912,0.0041864261894842,166.24291377421,-58.81572063885,20.145924,0.005531,21.08268,0.173393,18.799847,0.041384,0.9442,0.5169,12.207,3068.869873046875,1594.838134765625,5035.50537109375,4639.5009765625,1754.0255126953125,6063.91796875,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110518.3-584842,166.3263333333333,-58.81194722222222,0.78,5.09,5.09,9.458404230878395e-16,2.5910000875185072e-16,4.762988274088545e-16,1.625776225309952e-16,6.905816741521835e-16,3.8260750676449343e-16,2.1127209246488776e-15,4.898497750490263e-16,0.011,,,Gaia DR3 5338655314033619840,0.3496235021062092,0.0015512103403471,166.32623416781,-58.81202965243,17.617765,0.003567,,,,,0.681,0.0937,8.724,1545.9808349609375,1326.7872314453125,1824.4385986328125,,,,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110454.3-584918,166.2264583333333,-58.82179166666667,0.76,5.09,5.09,1.1611965970981105e-15,3.0170624134798423e-16,4.621392504966939e-16,1.579797186877171e-16,2.2975212692635184e-16,2.193300009304902e-16,1.853087974521157e-15,4.0508011169785556e-16,0.141,,,Gaia DR3 5338655790726793216,0.0717743335972374,0.0042107036941584,166.22647919301,-58.82180842603,17.991615,0.003082,19.360662,0.031861,16.875378,0.00684,2.1012,0.1,12.248,468.7043762207031,450.4539794921875,497.6701965332031,467.247802734375,444.2486877441406,489.4275817871094,0,11045437-5849187,0.343,0.140063200612295,166.226576,-58.821865,15.345999717712402,0.0570000000298023,14.767000198364258,0.0839999988675117,14.503000259399414,0.0790000036358833,0,,,,,,,,,,-8,1670m591o0060682,0.393,0.1430618753049183,166.2266629,-58.8218176,14.339160550833784,-0.0068237974992143,14.154775406981123,-0.0158478777440462,0,,,,,,,,,,,,,,-8,True,0.0,unwise,14.339160550833784,-0.0068237974992143,14.154775406981123,-0.0158478777440462
2CXO J110515.1-584831,166.31329166666666,-58.80886666666667,0.74,8.29,8.29,4.212202115439197e-15,5.805000976573806e-16,5.152202115439197e-16,1.818500031174107e-16,1.914922945926877e-16,1.4467446599738088e-16,4.918914621575804e-15,6.25284325827585e-16,0.413,,,Gaia DR3 5338655520192048512,0.038366603780798,0.0042374016283566,166.31327209076,-58.80886995235,12.575594,0.00277,12.862728,0.002914,12.128795,0.003867,2.1183,0.012,11.674,467.637451171875,464.8955078125,470.515869140625,467.0559692382813,464.791259765625,470.0431213378906,0,11051519-5848320,0.148,0.1400641107905947,166.313306,-58.808907,11.638999938964844,0.0240000002086162,11.395000457763672,0.0289999991655349,11.319000244140623,0.0209999997168779,0,,,,,,,,,,-8,1670m591o0035671,0.08,0.0170354081712179,166.3133141,-58.8088857,11.305660658622507,-0.0010762325669909,11.301720653784637,-0.00234006636999,0,J110515.19-584831.9,0.075,0.078714135525711,166.3132924,-58.8088874,11.322,0.023,11.371,0.02,12.647,,9.299,,0,True,0.0,allwise,11.322,0.023,11.371,0.02
2CXO J110449.7-585144,166.20729166666663,-58.862452777777776,0.86,2.92,2.92,5.333881353413219e-16,2.321931918219522e-16,1.9912021154391967e-16,1.1465000494462384e-16,1.149751652116929e-16,8.686496062592742e-17,8.474835120969347e-16,2.731370047188994e-16,0.293,,,Gaia DR3 5338655618927466240,0.3757144127499645,0.0007078669366484,166.20739832556,-58.86254137949,18.12714,0.011771,,,,,0.1547,0.1166,6.211,4997.03466796875,3431.85546875,6977.27392578125,,,,0,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110524.4-584913,166.35204166666668,-58.82049722222222,0.74,8.54,8.54,2.4507332726694194e-16,1.2506799175342475e-16,1.3110423087839426e-15,2.9807608439969314e-16,1.0517978845608028e-14,1.525003717379982e-15,1.2074094481658912e-14,1.558886683718561e-15,0.97,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110512.4-585342,166.30208333333331,-58.895125,0.91,3.58,3.58,5.635458652950638e-17,4.257648972247921e-17,3.0790000000000003e-16,1.421e-16,1.2964624054563157e-15,5.428408898039066e-16,1.6607169919858219e-15,5.627445238473542e-16,0.044,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110453.3-584900,166.22249999999997,-58.81692777777778,0.73,7.79,7.79,3.498e-16,1.34e-16,1.192558289449468e-15,2.711185109806681e-16,6.944000000000001e-15,1.2830000000000001e-15,8.486358289449471e-15,1.3181616922807213e-15,0.52,,,Gaia DR3 5338655795039243904,1.0054185601365864,0.0014714017942085,166.22269667384,-58.81718783382,19.353382,0.003892,20.166332,0.059579,18.54191,0.03347,0.6604,0.2478,9.531,3202.946533203125,1809.89990234375,4974.66748046875,3328.314697265625,2740.317626953125,4394.63134765625,-4,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110528.5-584930,166.36920833333332,-58.825188888888896,0.75,8.66,8.66,5.273797884560803e-15,7.015000808127022e-16,6.141222121115699e-16,1.8158442298307547e-16,5.916e-16,3.585e-16,6.4795200966723725e-15,8.084537810229624e-16,0.968,,,Gaia DR3 5338655245314145152,0.203829568534108,0.0042083645564518,166.36927188079,-58.82523497188,12.886455,0.00278,13.267041,0.003004,12.317951,0.003898,2.0867,0.0291,11.883,476.1868896484375,468.7690734863281,483.5775146484375,474.3251037597656,467.9876098632813,481.9158630371094,0,11052864-5849309,0.363,0.1200737604591444,166.369354,-58.825256,11.67300033569336,0.0240000002086162,11.29800033569336,0.0219999998807907,11.22599983215332,0.0209999997168779,0,,,,,,,,,,-8,1670m591o0035180,0.242,0.0170281517141467,166.3693243,-58.8252194,11.148529432854437,-0.0009858659245413,11.167413638794374,-0.0021483033081681,0,J110528.62-584930.9,0.275,0.0795114328307571,166.3692875,-58.8252533,11.191,0.023,11.268,0.021,12.703,,9.399,,0,True,0.0,allwise,11.191,0.023,11.268,0.021
2CXO J110451.0-584913,166.21274999999997,-58.82052777777778,0.87,3.41,3.41,7.978845608028655e-18,6.028102749890869e-18,2.124977926635653e-16,1.2207974213123462e-16,1.2258985976657609e-15,5.249328700080231e-16,1.4463752359373546e-15,5.3897524940988915e-16,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
2CXO J110446.1-585110,166.19241666666665,-58.85286666666667,0.93,3.64,3.64,6.351797884560803e-16,2.432500023305288e-16,3.0573501961829967e-16,1.3097182138641484e-16,2.439930986935162e-16,1.8433938209166278e-16,1.1849079067678962e-15,3.321222507165295e-16,0.842,,,Gaia DR3 5338655691959850880,0.2109893733351069,0.0017215914033242,166.19237192887,-58.8528128201,18.213566,0.004015,,,,,0.5718,0.163,7.009,2841.444091796875,1710.8326416015625,6927.9794921875,,,,2,,0.761,0.1400102099882719,,,,,,,,,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
2CXO J110532.6-585110,166.38591666666665,-58.85281388888889,0.92,3.35,3.35,2.8109776968925593e-16,1.5662554104890346e-16,2.7455417344262077e-16,1.2996958158899495e-16,5.107159576912161e-16,4.44090000051062e-16,1.066367900823093e-15,4.885075029031103e-16,0.616,,,Gaia DR3 5338652255985494144,0.2980137954909454,0.0044185524462203,166.38590200092,-58.85289632221,17.684866,0.00303,18.6932,0.039507,16.530605,0.010605,2.1691,0.0949,11.2,459.7524719238281,441.1243896484375,475.27978515625,467.1763000488281,444.650146484375,486.829833984375,0,,,,,,,,,,,,-8,,,,,,,,,,-8,1670m591o0204761,1.058,0.1705571728403118,166.3854969,-58.8530119,,,13.90172184658856,-0.0186478242988008,-4,,,,,,,,,,,,,,-8,True,-4.0,unwise,,,13.90172184658856,-0.0186478242988008
2CXO J110508.4-584758,166.285375,-58.7995,0.81,3.53,3.53,5.995797884560803e-16,2.3735000238846064e-16,1.272877673016883e-16,8.484500808474683e-17,5.506202115439197e-16,3.269500017339077e-16,1.2774877673016884e-15,4.128316880576215e-16,0.574,,,Gaia DR3 5338655554520510464,0.2459542506386859,0.0029265084999022,166.28527996477,-58.79945262953,19.364578,0.006447,,,,,,,,,,,,,,2,11050851-5847586,0.517,0.140011264461114,166.285497,-58.799629,14.734000205993652,0.0270000007003545,14.369999885559082,0.0509999990463256,14.17099952697754,0.0649999976158142,0,,,,,,,,,,-8,1670m591o0102420,0.369,0.1650095578322661,166.2855438,-58.7995535,14.13158576721378,-0.0065114788355724,14.200758506151583,-0.0178478064756116,0,,0.695,0.2486063437967744,,,,,,,,,,,0,True,0.0,allwise,,,,
2CXO J110503.5-584801,166.265,-58.80048333333333,0.92,2.59,2.56,4.747999999999999e-16,1.8039999999999998e-16,6.363129372402852e-17,4.807411943037968e-17,2.258013307072109e-16,1.705953078219116e-16,7.642326244312394e-16,2.528992685040017e-16,0.301,,,Gaia DR3 5338655554521217152,0.2838657935317466,0.003195251670839,166.26496978,-58.80056061536,15.237689,0.002804,15.682098,0.003852,14.439886,0.005306,1.4859,0.0629,9.939,653.371337890625,631.330810546875,683.3543701171875,666.8377685546875,641.4974975585938,694.199462890625,2,11050362-5848021,0.429,0.1400364154956845,166.265086,-58.800594,13.574000358581545,0.0560000017285347,13.09000015258789,0.06700000166893,12.972999572753906,0.0430000014603138,0,,,,,,,,,,-8,1670m591o0102369,0.458,0.0550926280447756,166.2649667,-58.8006093,12.633313778803176,-0.0025770833475625,12.648509412402486,-0.0061108320431706,0,,,,,,,,,,,,,,-8,True,0.0,unwise,12.633313778803176,-0.0025770833475625,12.648509412402486,-0.0061108320431706
2CXO J110452.3-585310,166.21804166666664,-58.88616666666667,1.5,2.42,2.42,3.523211543919713e-16,1.8523060768340439e-16,4.886386522632832e-17,4.8009931552902554e-17,2.1175856243708048e-16,1.5998584698210367e-16,6.1294358205538005e-16,2.4942093493742405e-16,,,,Gaia DR3 5338654107113829504,0.0120576143475641,0.0027315903865696,166.21804807241,-58.88616615552,19.947617,0.005178,,,,,0.8595,0.3855,6.829,2471.2685546875,1726.970458984375,3446.29150390625,,,,2,,,,,,,,,,,,-8,,,,,,,,,,-8,1670m591o0134813,2.209,0.1485236978599711,166.2169568,-58.8864163,14.760870861225088,-0.0097251117776813,14.198297610029368,-0.0161861155832876,-4,,,,,,,,,,,,,,-8,True,-4.0,unwise,14.760870861225088,-0.0097251117776813,14.198297610029368,-0.0161861155832876
2CXO J110448.6-584926,166.20262499999998,-58.824000000000005,1.7,3.06,3.06,4.857000000000001e-16,2.04e-16,1.230680846175679e-16,7.91200011464128e-17,7.978845608028655e-18,6.028102749890869e-18,6.167469302255966e-16,2.1888881333720921e-16,,,,Gaia DR3 5338655825084097152,0.2298538461564144,0.0009384702659114,166.20274087336,-58.82402187522,12.609324,0.002764,13.349789,0.003017,11.770342,0.003842,0.469,0.0115,7.88,2099.9931640625,2046.344482421875,2160.402099609375,2103.420166015625,2053.43310546875,2148.46875,0,11044866-5849265,0.347,0.1400031441539796,166.202778,-58.824055,10.61400032043457,0.0270000007003545,10.036999702453612,0.0299999993294477,9.901000022888184,0.0260000005364418,0,,,,,,,,,,-8,1670m591o0035183,0.484,0.0055794599200997,166.2028598,-58.8240574,9.764110691007303,-0.0005027043690958,9.830988749447611,-0.0011014312896043,0,J110448.67-584926.5,0.371,0.0838052526575751,166.2028063,-58.8240425,9.767,0.024,9.823,0.021,10.433,0.164,9.337,,0,True,0.0,allwise,9.767,0.024,9.823,0.021
