ra,dec,COMPONENT,significance,net_counts,NET_COUNTS_ERR,KS,KP,ra.1,dec.1,NET_COUNTS_y,NET_ERR,SRC_SIGNIFICANCE_0.7-1.2,THETA_0.7-1.2,NET_COUNTS_0.7-1.2,NET_ERR_0.7-1.2,NET_FLUX_APER_0.7-1.2,NET_FLUX_APER_LO_0.7-1.2,NET_FLUX_APER_HI_0.7-1.2,NET_MFLUX_APER_0.7-1.2,NET_MFLUX_APER_LO_0.7-1.2,NET_MFLUX_APER_HI_0.7-1.2,NET_UMFLUX_APER_0.7-1.2,NET_UMFLUX_APER_LO_0.7-1.2,NET_UMFLUX_APER_HI_0.7-1.2,SRC_SIGNIFICANCE_soft,THETA_soft,NET_COUNTS_soft,NET_ERR_soft,NET_FLUX_APER_soft,NET_FLUX_APER_LO_soft,NET_FLUX_APER_HI_soft,NET_MFLUX_APER_soft,NET_MFLUX_APER_LO_soft,NET_MFLUX_APER_HI_soft,NET_UMFLUX_APER_soft,NET_UMFLUX_APER_LO_soft,NET_UMFLUX_APER_HI_soft,SRC_SIGNIFICANCE_medium,THETA_medium,NET_COUNTS_medium,NET_ERR_medium,flux_aper90_m.1,flux_aper90_lolim_m.1,flux_aper90_hilim_m.1,NET_MFLUX_APER_medium,NET_MFLUX_APER_LO_medium,NET_MFLUX_APER_HI_medium,NET_UMFLUX_APER_medium,NET_UMFLUX_APER_LO_medium,NET_UMFLUX_APER_HI_medium,SRC_SIGNIFICANCE_hard,THETA_hard,NET_COUNTS_hard,NET_ERR_hard,flux_aper90_h.1,flux_aper90_lolim_h.1,flux_aper90_hilim_h.1,NET_MFLUX_APER_hard,NET_MFLUX_APER_LO_hard,NET_MFLUX_APER_HI_hard,NET_UMFLUX_APER_hard,NET_UMFLUX_APER_LO_hard,NET_UMFLUX_APER_HI_hard,flux_significance_b,theta,NET_COUNTS_broad,NET_ERR_broad,NET_FLUX_APER_broad,NET_FLUX_APER_LO_broad,NET_FLUX_APER_HI_broad,NET_MFLUX_APER_broad,NET_MFLUX_APER_LO_broad,NET_MFLUX_APER_HI_broad,NET_UMFLUX_APER_broad,NET_UMFLUX_APER_LO_broad,NET_UMFLUX_APER_HI_broad,SRC_SIGNIFICANCE_0.7-7.0,THETA_0.7-7.0,NET_COUNTS_0.7-7.0,NET_ERR_0.7-7.0,NET_FLUX_APER_0.7-7.0,NET_FLUX_APER_LO_0.7-7.0,NET_FLUX_APER_HI_0.7-7.0,NET_MFLUX_APER_0.7-7.0,NET_MFLUX_APER_LO_0.7-7.0,NET_MFLUX_APER_HI_0.7-7.0,NET_UMFLUX_APER_0.7-7.0,NET_UMFLUX_APER_LO_0.7-7.0,NET_UMFLUX_APER_HI_0.7-7.0,obsid,name,usrid,PU.1,kp_prob_b,ks_prob_b,flux_aper90_s.1,flux_aper90_lolim_s.1,flux_aper90_hilim_s.1,flux_aper90_b.1,flux_aper90_lolim_b.1,flux_aper90_hilim_b.1,per_remove_code,flux_aper90_mean_s.1,e_flux_aper90_mean_s.1,flux_aper90_mean_m.1,e_flux_aper90_mean_m.1,flux_aper90_mean_h.1,e_flux_aper90_mean_h.1,flux_aper90_mean_b.1,e_flux_aper90_mean_b.1,flux_aper90_ave2_b,e_flux_aper90_ave2_b
130.5792457691213,-48.13680822935239,11,106.086174,395.3169,20.049992,0.042276061042159,0.0119811655367372,130.57924576361577,-48.13680801187701,141.0,11.874342087037917,6.20997,2.1154386652642483,39.59094627761112,6.325878001888752,3.628692104537254e-14,3.077122401699597e-14,4.238306237081517e-14,2.6140262609999998e-14,2.2166881439999998e-14,3.0531782489999996e-14,2.2224477450000002e-13,1.8846304800000002e-13,2.595815205e-13,6.39593,2.1154386652642483,41.59094627761112,6.4820315098570775,5.938100597123374e-14,5.0580176088480164e-14,6.910773893863989e-14,2.78316129e-14,2.3706703150000003e-14,3.23904893e-14,3.711010884e-13,3.161003774000001e-13,4.3188822280000005e-13,7.89328,2.1154386652642483,62.79305118339746,7.937793494576351,2.3808742735558405e-14,2.0829128414156002e-14,2.681838018467929e-14,2.5333277130000003e-14,2.216287052e-14,2.8535629325e-14,4.855162716e-14,4.247549264e-14,5.46889859e-14,5.67751,2.1154386652642483,32.75201306379864,5.74545468929609,3.040155116615947e-14,2.5379111502120067e-14,3.601151924785003e-14,3.2360562500000003e-14,2.70144875e-14,3.8332025e-14,3.557834455e-14,2.9700681010000004e-14,4.2143581180000006e-14,11.7913,2.1154386652642483,140.33602124102666,11.875502273041883,1.1671041967301e-13,1.0693297122811051e-13,1.2658671905742946e-13,1.1047227513000001e-13,1.0121742901e-13,1.1982068863e-13,1.9811224209e-13,1.8151533293e-13,2.1487694759000002e-13,11.7066,2.1154386652642483,138.33602124102666,11.790994624586297,9.329323998373521e-14,8.542092173198612e-14,1.012450045650229e-13,1.0885216002000001e-13,9.966694096000001e-14,1.1813007502e-13,1.705843248e-13,1.561899904e-13,1.851239248e-13,21137.0,IC2395_CXO_noconversion-11.0,11.0,0.264844604736805,0.9880188344632628,0.957723938957841,5.938100597123374e-14,5.0580176088480164e-14,6.910773893863989e-14,1.1671041967301e-13,1.0693297122811051e-13,1.2658671905742946e-13,0,6.011976974727777e-14,9.269026203786821e-15,2.3832697725631995e-14,2.9946429490472082e-15,3.0870331019636265e-14,5.3198835793652156e-15,1.1482279849254604e-13,1.1098824012334124e-14,1.0662876811810092e-13,6.5329456312573675e-15
130.6523779416921,-48.13373715531083,12,20.99404,51.62169,7.280141,0.92403923647793,0.982963450776692,130.65237794316,-48.13373653611068,13.0,3.605551275463989,0.0,1.7892965079196677,-0.0408319023087197,0.0408319023087197,,,,0.0,,7.212724349999999e-16,0.0,,6.235047375e-15,0.0,1.7892965079196677,-0.0408319023087197,0.0408319023087197,,,,0.0,,7.30214274e-16,0.0,,9.90820401e-15,2.60967,1.7892965079196677,6.959096651926721,2.646067475308142,2.432853319886064e-15,1.6155672071983282e-15,3.4877256034782818e-15,2.5204087433999997e-15,1.6737095004000002e-15,3.6132445938e-15,4.856950123e-15,3.225319538e-15,6.962897911e-15,2.30535,1.7892965079196677,5.753424657534247,2.451557307764193,4.635830649664997e-15,2.9048613541824804e-15,6.943801260498827e-15,5.401556712e-15,3.3846735420000002e-15,8.090747730000001e-15,5.943398112000001e-15,3.7241971920000004e-15,8.90234748e-15,3.50739,1.7892965079196677,12.792709536644846,3.606742833532715,7.266610832244577e-15,5.393354396048641e-15,9.53099197766424e-15,9.388245843e-15,6.968054043e-15,1.2313759176e-14,1.6875873239999998e-14,1.2525449240000002e-14,2.213463968e-14,3.50739,1.7892965079196677,12.792709536644846,3.606742833532715,7.266610832244577e-15,5.393354396048641e-15,9.53099197766424e-15,9.384675489e-15,6.9654040890000005e-15,1.2309076248e-14,1.4740206489e-14,1.0940335089e-14,1.9333468248e-14,21137.0,IC2395_CXO_noconversion-12.0,12.0,0.735758940230466,0.017036549223307995,0.07596076352207004,,,,7.266610832244577e-15,5.393354396048641e-15,9.53099197766424e-15,0,,,2.6224196575110214e-15,9.39491490266747e-16,5.096211090746755e-15,2.028794378347865e-15,,,,
130.64082787024043,-48.12860970835555,13,8.999271,20.20071,4.582604,0.926260449870348,0.9560797928085808,130.64082843817678,-48.12861018072967,6.0,2.449489742783178,0.912882,1.242529036331807,1.0,1.0,4.701697352982818e-16,1.121995358479852e-16,1.2074803469814198e-15,5.438206178999999e-16,1.2977530523999998e-16,1.396629045e-15,4.6952751310000004e-15,1.1204627835999998e-15,1.2058310050000001e-14,0.912882,1.242529036331807,1.0,1.0,4.701697352982818e-16,1.121995358479852e-16,1.2074803469814198e-15,5.506117277000001e-16,1.3139591012e-16,1.414069835e-15,7.461220514e-15,1.7805175783999996e-15,1.91617547e-14,1.66758,1.242529036331807,2.958515283842795,1.732547540956566,1.0950850285177894e-15,5.574982058909913e-16,1.891507518275249e-15,1.0715429396999999e-15,5.455131344699999e-16,1.8508439745000002e-15,2.064070975e-15,1.0508004725e-15,3.565207875e-15,1.51733,1.242529036331807,2.711104945550392,1.735489241539088,2.048478210835497e-15,9.444312904067414e-16,3.697917346615959e-15,2.4996789080000004e-15,1.1524530571999998e-15,4.5124258320000004e-15,2.7503712710000002e-15,1.2680323739e-15,4.964976234e-15,2.30535,1.242529036331807,5.752624372432679,2.451570744819,3.0428104646956738e-15,1.906655535064316e-15,4.557683704204151e-15,4.161147560000001e-15,2.607416768e-15,6.232788615999999e-15,7.47884083e-15,4.686316624e-15,1.1202206438e-14,2.30535,1.242529036331807,5.752624372432679,2.451570744819,3.0428104646956738e-15,1.906655535064316e-15,4.557683704204151e-15,4.15955162e-15,2.606416736e-15,6.230398132e-15,6.532448410000001e-15,4.093297648e-15,9.784649426e-15,21137.0,IC2395_CXO_noconversion-13.0,13.0,0.939312231911524,0.0439202071914192,0.07373955012965205,4.701697352982818e-16,1.121995358479852e-16,1.2074803469814198e-15,3.0428104646956738e-15,1.906655535064316e-15,4.557683704204151e-15,0,7.728395935074604e-16,5.623391610101958e-16,1.301606011106454e-15,6.726746777356968e-16,2.4836382390466953e-15,1.3889372256176875e-15,4.55808384366061e-15,1.642517327390805e-15,3.786156457709845e-15,8.417383033131689e-16
130.72137438853153,-48.12766761659804,14,38.56813,145.99208,12.369421,0.834319266924813,0.8225648710310963,130.721373494674,-48.12766767230033,40.0,6.324555320336759,3.87475,4.176202467983588,14.956985230733864,3.873222207719952,2.0907747346235912e-14,1.5998490557309257e-14,2.6798912721139014e-14,1.5640643808e-14,1.1968132584e-14,2.0047700088e-14,1.3736857068e-13,1.0511365689000001e-13,1.7607484323000003e-13,3.87475,4.176202467983588,14.956985230733864,3.873222207719952,2.0907747346235912e-14,1.5998490557309257e-14,2.6798912721139014e-14,1.5821487108e-14,1.2106512859e-14,2.0279499513e-14,2.1827457504000002e-13,1.6702247591999997e-13,2.7977769144e-13,3.79166,4.176202467983588,14.783841914235785,3.874189575073508,5.550930883570452e-15,4.221628758766738e-15,7.143174733295043e-15,9.767116368e-15,7.428148578000001e-15,1.256874213e-14,1.8919754376e-14,1.4388970221e-14,2.4346747285e-14,2.62309,4.176202467983588,7.52380584921676,2.8320689653460738,6.4458483864822135e-15,4.272806962080725e-15,9.204857621434544e-15,1.233215214e-14,8.174704455000001e-15,1.761066935e-14,1.3579900488e-14,9.001808586000001e-15,1.9392490020000003e-14,6.20003,4.176202467983588,39.52685612617811,6.3261640332061,3.6589786117531376e-14,3.1019196855751415e-14,4.2746659405903024e-14,5.14654075e-14,4.36300885e-14,6.0125365e-14,9.27227392e-14,7.860622335999999e-14,1.083249664e-13,6.20003,4.176202467983588,39.52685612617811,6.3261640332061,3.6589786117531376e-14,3.1019196855751415e-14,4.2746659405903024e-14,5.1448775950000005e-14,4.3615989009999996e-14,6.01059349e-14,8.098825669999999e-14,6.865824985999999e-14,9.46159514e-14,21137.0,IC2395_CXO_noconversion-14.0,14.0,0.7870638301790899,0.17743512896890368,0.16568073307518705,2.0907747346235912e-14,1.5998490557309257e-14,2.6798912721139014e-14,3.6589786117531376e-14,3.1019196855751415e-14,4.2746659405903024e-14,0,2.1691197047106292e-14,5.410322970845e-15,5.760728026275693e-15,1.4634536693252806e-15,6.913383055648189e-15,2.4739060139761342e-15,3.4365308129030175e-14,6.1264591941105734e-15,3.913248819922348e-14,3.640598500105496e-15
130.74482790072577,-48.12411586840355,15,62.383522,315.31177,18.193567,0.0763804555063126,0.0921625839333562,130.7448273628702,-48.12411576706827,91.0,9.539392014169456,3.87237,5.069778695669453,14.913884358044006,3.873462011159365,1.9166373413665843e-14,1.4659685764765487e-14,2.4501890588385143e-14,1.1138877288e-14,8.519735961000001e-15,1.4239707570000002e-14,9.840588016e-14,7.526720102000003e-14,1.258000174e-13,3.87237,5.069778695669453,14.913884358044006,3.873462011159365,1.9166373413665843e-14,1.4659685764765487e-14,2.4501890588385143e-14,1.1259476032e-14,8.611977704000001e-15,1.439387848e-14,1.5629327728000002e-13,1.1954323766000001e-13,1.998020542e-13,6.69815,5.069778695669453,43.827876756722574,6.633807850904267,1.843675770714566e-14,1.5815254618862994e-14,2.1288655497172785e-14,1.9264269336e-14,1.6525103244000003e-14,2.2244171118000003e-14,3.738839584e-14,3.207217936e-14,4.3171835920000005e-14,5.45484,5.069778695669453,31.092227754925307,5.660321589589058,2.331368371382608e-14,1.927938432267098e-14,2.7772476814600557e-14,3.49310502e-14,2.8886432100000005e-14,4.16116901e-14,3.847631274e-14,3.181820727e-14,4.5834991870000004e-14,9.40319,5.069778695669453,89.92101702157966,9.541832537343591,6.111650312253091e-14,5.4696064794810265e-14,6.760185009963507e-14,7.943362605000001e-14,7.10889291e-14,8.786268531e-14,1.432271655e-13,1.28180801e-13,1.584256441e-13,9.40319,5.069778695669453,89.92101702157966,9.541832537343591,6.111650312253091e-14,5.4696064794810265e-14,6.760185009963507e-14,7.94041641e-14,7.10625622e-14,8.783009702e-14,1.2509964855000001e-13,1.119576241e-13,1.3837453481e-13,21137.0,IC2395_CXO_noconversion-15.0,15.0,0.6673949034253194,0.9078374160666438,0.9236195444936874,1.9166373413665843e-14,1.4659685764765487e-14,2.4501890588385143e-14,6.111650312253091e-14,5.4696064794810265e-14,6.760185009963507e-14,0,1.982768369585434e-14,4.929009682009584e-15,1.8620586082558344e-14,2.737799793813943e-15,2.3652380690889315e-14,4.2489511128013314e-15,6.210065046930199e-14,7.0600474301046705e-15,7.624258803260703e-14,4.757533972491931e-15
130.56037242560387,-48.12254164797685,16,79.39858,288.79477,17.175625,0.399646868848483,0.2618932838733028,130.56037239414724,-48.122541490848384,107.0,10.3440804327886,5.92273,2.4151026027448785,34.750535790827264,5.916956317675192,3.5318191457416344e-14,2.972566820128268e-14,4.1579383610349036e-14,2.4303689420000003e-14,2.045527752e-14,2.86122359e-14,2.0642046230000001e-13,1.737344388e-13,2.4301458350000004e-13,5.92273,2.4151026027448785,34.750535790827264,5.916956317675192,3.5318191457416344e-14,2.972566820128268e-14,4.1579383610349036e-14,2.4630360650000004e-14,2.07302214e-14,2.8996819250000006e-14,3.280689278e-13,2.761202568e-13,3.86228831e-13,7.32667,2.4151026027448785,53.959067066316976,7.3485832311446195,1.947148172156721e-14,1.6846223178963112e-14,2.2123315662524406e-14,2.2401327336000004e-14,1.9381049948e-14,2.5452178884000002e-14,4.291735992e-14,3.713099156e-14,4.8762303480000007e-14,4.12342,2.4151026027448785,17.651378942556757,4.244430713324415,1.3428772590491701e-14,1.041942549319364e-14,1.6923482479340632e-14,1.8470218145999998e-14,1.4331098432e-14,2.3276916120000003e-14,2.0305952010000002e-14,1.5755449920000002e-14,2.55903822e-14,10.2719,2.4151026027448785,106.4972959883768,10.345098321279592,6.88308592406204e-14,6.221154313804942e-14,7.551707597496375e-14,8.755365174e-14,7.913380484000003e-14,9.605859702000001e-14,1.5698428881000002e-13,1.4188744646000002e-13,1.7223371313e-13,10.2719,2.4151026027448785,106.4972959883768,10.345098321279592,6.88308592406204e-14,6.221154313804942e-14,7.551707597496375e-14,8.751356766e-14,7.909757556000001e-14,9.601461918e-14,1.3712262717000002e-13,1.2393583822e-13,1.5044269341000002e-13,21137.0,IC2395_CXO_noconversion-16.0,16.0,0.331294409369441,0.7381067161266972,0.600353131151517,3.5318191457416344e-14,2.972566820128268e-14,4.1579383610349036e-14,6.88308592406204e-14,6.221154313804942e-14,7.551707597496375e-14,0,3.585171204646138e-14,5.931132826114178e-15,1.9492685821610333e-14,2.6385614158105847e-15,1.3816036068258318e-14,3.2561325369395698e-15,6.916043393633003e-14,7.262419847690577e-15,6.46161054171071e-14,4.331073406763784e-15
130.6216728820981,-48.1183682615846,17,2.9280066,5.7927475,2.4495018,0.473053614398344,0.9283065787299968,130.62167301589125,-48.11836764809813,3.0,1.7320508075688772,,0.2937006311424428,0.0,0.0,0.0,,,,,,,,,,0.2937006311424428,0.0,0.0,0.0,,,,,,,,,1.34867,0.2937006311424428,2.0,1.4142135623730951,6.615309332712846e-16,2.7826318787669733e-16,1.2915614511051637e-15,6.6770967298e-16,2.8086218321e-16,1.3036247147e-15,1.2854781086000002e-15,5.407173247000002e-16,2.5097450290000004e-15,0.845813,0.2937006311424428,0.9177660510114336,1.001689178928837,8.507879838645362e-16,1.5468849896132307e-16,2.281648542004589e-15,8.169114643999999e-16,1.4852914075999999e-16,2.1907982800000003e-15,8.987385088e-16,1.6340676352e-16,2.4102425600000002e-15,1.67051,0.2937006311424428,2.9590219224283305,1.7325354838621545,1.5567652198909204e-15,7.877604372617091e-16,2.68213891188599e-15,2.108782151e-15,1.067094208e-15,3.633204668e-15,3.789266698e-15,1.917459584e-15,6.528498664e-15,1.67051,0.2937006311424428,2.9590219224283305,1.7325354838621545,1.5567652198909204e-15,7.877604372617091e-16,2.68213891188599e-15,2.108103606e-15,1.0667508479999998e-15,3.632035608e-15,3.309806801e-15,1.6748414080000001e-15,5.7024408680000004e-15,21137.0,IC2395_CXO_noconversion-17.0,17.0,1.0151813873391948,0.07169342127000322,0.5269463856016561,0.0,,,1.5567652198909204e-15,7.877604372617092e-16,2.68213891188599e-15,0,,,8.584191395815063e-16,5.134172534867176e-16,1.4370425000791538e-15,1.0918794688296558e-15,,,,
130.54910025136317,-48.10913807004356,18,200.41777,1008.49335,32.00008,1.86327536033439e-13,9.457585782615453e-18,130.549099724748,-48.10913775144305,340.0,18.43908891458577,7.29789,2.822421631591624,53.75139756658994,7.349170057109594,5.371213644162184e-14,4.644168852568369e-14,6.105590481380821e-14,4.040616102e-14,3.493680328e-14,4.5930675720000004e-14,3.434296884e-13,2.969432176e-13,3.9038496240000004e-13,7.36578,2.822421631591624,54.75139756658994,7.416892916061027,7.608161832783031e-14,6.587826210990463e-14,8.638811958464744e-14,4.170972059e-14,3.6116002340000005e-14,4.735998536e-14,5.55992706e-13,4.814281560000002e-13,6.31311024e-13,12.0217,2.822421631591624,145.5863166268894,12.083754110098353,5.5789306097222986e-14,5.120511825872802e-14,6.041987560072148e-14,6.749756114199999e-14,6.1951310067e-14,7.3099927797e-14,1.2934980322000002e-13,1.1872117497e-13,1.4008596927e-13,11.4122,2.822421631591624,131.4171771471434,11.49018115758535,1.1118988484942125e-13,1.0156547947226441e-13,1.209116124221444e-13,1.4884016115e-13,1.3595681255e-13,1.6185378645e-13,1.6364734464000001e-13,1.4948231168000002e-13,1.7795561472000001e-13,18.346,2.822421631591624,339.04681063537635,18.440160060095717,2.466487857760444e-13,2.333680543040966e-13,2.60062556608107e-13,3.011502720000001e-13,2.849349240000001e-13,3.175280568e-13,5.400232800000002e-13,5.10945885e-13,5.69391957e-13,18.3188,2.822421631591624,338.04681063537635,18.413025363637264,2.2421114988122637e-13,2.121197981297528e-13,2.364223855588489e-13,3.0013536000000005e-13,2.83949536e-13,3.164816640000001e-13,4.703127450000001e-13,4.449495245e-13,4.95927438e-13,21137.0,IC2395_CXO_noconversion-18.0,18.0,0.2604010371525215,1.0,0.9999999999998137,7.608161832783031e-14,6.587826210990463e-14,8.638811958464744e-14,2.466487857760444e-13,2.333680543040966e-13,2.60062556608107e-13,0,7.616391616188522e-14,1.0254987549936939e-14,5.5826313311633627e-14,4.607405140442236e-15,1.1126753672668705e-13,9.673121984234338e-15,2.432577662002059e-13,1.4831124053807008e-14,2.7630641606744157e-13,1.0531036601686283e-14
130.6579987362922,-48.10684120546122,19,70.11868,238.01646,15.5885105,0.0696042223115762,0.0259855812902514,130.6579992264093,-48.106841515353,104.0,10.198039027185567,4.67983,1.6083153356222897,22.628132761345675,4.797433170667465,2.2872952715404232e-14,1.8356639109068842e-14,2.8069135537781823e-14,1.537473141e-14,1.2338957694e-14,1.886749932e-14,1.339526295e-13,1.0750339530000001e-13,1.64383434e-13,4.67983,1.6083153356222897,22.628132761345675,4.797433170667465,2.2872952715404232e-14,1.8356639109068842e-14,2.8069135537781823e-14,1.556171703e-14,1.2489022602e-14,1.9096963560000003e-14,2.12884203e-13,1.708497602e-13,2.61246356e-13,6.64304,1.6083153356222897,44.667740780522735,6.709232409420318,1.5845407148906076e-14,1.348914239746052e-14,1.8225431412394444e-14,1.825245326e-14,1.5538252745e-14,2.099402255e-14,3.526335736e-14,3.0019578820000004e-14,4.05600118e-14,5.2285,1.6083153356222897,27.79251827077914,5.2923161029545565,2.369075984940737e-14,1.9440890019104142e-14,2.8438079207802145e-14,2.8156382159999998e-14,2.3105427280000002e-14,3.3798554e-14,3.099355539e-14,2.543364187e-14,3.720425975e-14,10.1306,1.6083153356222897,103.54844006568143,10.198947835101253,6.81662563991652e-14,6.151938780564985e-14,7.488034995949234e-14,8.249434229000002e-14,7.445034689e-14,9.061969289e-14,1.4845963942000002e-13,1.3398339022e-13,1.6308229822e-13,10.1306,1.6083153356222897,103.54844006568143,10.198947835101253,6.81662563991652e-14,6.151938780564985e-14,7.488034995949234e-14,8.246513903000001e-14,7.442399123e-14,9.058761323000001e-14,1.2967220882e-13,1.1702791562e-13,1.4244438362e-13,21137.0,IC2395_CXO_noconversion-19.0,19.0,0.2841481571462855,0.9740144187097486,0.9303957776884237,2.2872952715404232e-14,1.8356639109068842e-14,2.8069135537781823e-14,6.81662563991652e-14,6.151938780564985e-14,7.488034995949234e-14,0,2.3415409866249453e-14,4.861641036947181e-15,1.5864364496737247e-14,2.3681580211249695e-15,2.4087667147650286e-14,4.501711890565238e-15,6.336744151063698e-14,7.036272872110905e-15,4.0043076808081767e-14,3.1637374417947127e-15
130.65273074108347,-48.10225667545828,20,32.81651,88.835976,9.53943,0.156171076340015,0.2782381678411943,130.65273009399058,-48.10225663464049,21.0,4.58257569495584,2.41734,1.5097439484287296,5.959024390243902,2.449832443371359,5.647613465915661e-15,3.627143457669651e-15,8.301021122402196e-15,4.07198535e-15,2.6152064250000004e-15,5.985118600000001e-15,3.54757326e-14,2.2784061300000003e-14,5.2143229600000005e-14,2.41734,1.5097439484287296,5.959024390243902,2.449832443371359,5.647613465915661e-15,3.627143457669651e-15,8.301021122402196e-15,4.121309897999999e-15,2.646884799e-15,6.057617208e-15,5.637904242e-14,3.620907771e-14,8.286750232000001e-14,2.73239,1.5097439484287296,7.83595974938295,2.82961610487282,2.860883711860209e-15,1.934997879106777e-15,4.036448185413378e-15,3.3962572862e-15,2.2971051282e-15,4.7918118807999986e-15,6.561561818e-15,4.438002198e-15,9.257770312e-15,2.06789,1.5097439484287296,4.710002488181139,2.2387527955429984,3.341047951573156e-15,1.9502694007101584e-15,5.211387902243618e-15,5.021257185e-15,2.931057675e-15,7.83218898e-15,5.527204256e-15,3.2263940800000004e-15,8.621368448e-15,4.5001,1.5097439484287296,20.71213840045377,4.583867118188891,1.2916272931354992e-14,1.0252823844033104e-14,1.5980668234100142e-14,1.7615177762e-14,1.3982773168000001e-14,2.179439171e-14,3.1700834772e-14,2.5163843807999995e-14,3.922188126e-14,4.5001,1.5097439484287296,20.71213840045377,4.583867118188891,1.2916272931354992e-14,1.0252823844033104e-14,1.5980668234100142e-14,1.7609282126e-14,1.3978093264e-14,2.1787097329999998e-14,2.7688854474e-14,2.1979169135999998e-14,3.425805567e-14,21137.0,IC2395_CXO_noconversion-20.0,20.0,0.5473612876338982,0.7217618321588057,0.843828923659985,5.647613465915661e-15,3.627143457669651e-15,8.301021122402196e-15,1.291627293135499e-14,1.0252823844033102e-14,1.598066823410014e-14,0,6.15262464339765e-15,2.346636820379301e-15,3.0600984445165632e-15,1.0540832061632456e-15,3.7236825884365425e-15,1.6385354915510238e-15,1.2936405676350756e-14,3.0500154637882768e-15,1.7283287030340762e-14,2.5473606100137525e-15
130.60455996446296,-48.09434647842238,21,146.5676,630.8333,25.318043,0.0013004098735327,1.01187892352317e-05,130.60455952882373,-48.09434621041351,359.0,18.947295321496416,8.53125,1.3042297553152349,74.06414552417425,8.662452267513697,7.42564966158241e-14,6.565850159440498e-14,8.294145202318125e-14,5.694184224e-14,5.0348672640000007e-14,6.360169536e-14,4.918654728e-13,4.349134608e-13,5.493934992e-13,8.64243,1.3042297553152349,76.02345619913834,8.777228201894097,8.437203233950633e-14,7.472834818407204e-14,9.411315604371602e-14,5.918137537e-14,5.2416971620000005e-14,6.601412649000002e-14,8.023762880999999e-13,7.106650506e-13,8.950141737000002e-13,12.5019,1.3042297553152349,158.0091743119266,12.61107725064619,5.87495422771744e-14,5.410748127927217e-14,6.343845970442348e-14,7.445260543799999e-14,6.8569776015e-14,8.0394815464e-14,1.4343748109999998e-13,1.3210385174999998e-13,1.548855108e-13,10.4153,1.3042297553152349,109.487702306614,10.489131076685398,9.576916087882251e-14,8.66861554113587e-14,1.0494413668359833e-13,1.2572894202000002e-13,1.1380447012e-13,1.3777415564000002e-13,1.3833718644000001e-13,1.2521691464e-13,1.5159030808000002e-13,18.8008,1.3042297553152349,357.0490318985931,18.949432303029,2.402026269329886e-13,2.275818990814946e-13,2.529504721074689e-13,3.19019691e-13,3.022577565e-13,3.3595045350000005e-13,5.734040138e-13,5.432762167e-13,6.038352613e-13,18.7501,1.3042297553152349,355.0905418581975,18.89654099379917,2.303007922481098e-13,2.181670178769403e-13,2.425557233242364e-13,3.171542572e-13,3.004444658e-13,3.340308972e-13,4.981064880000002e-13,4.71862932e-13,5.24612088e-13,21137.0,IC2395_CXO_noconversion-21.0,21.0,0.2108119254664432,0.9999898812107648,0.9986995901264673,8.437203233950633e-14,7.472834818407204e-14,9.411315604371602e-14,2.402026269329886e-13,2.275818990814946e-13,2.529504721074689e-13,0,8.444977785108582e-14,9.69245946205127e-15,5.878692829872459e-14,4.665515890207729e-15,9.58425425910156e-14,9.129043162669778e-15,2.39079248740826e-13,1.4108516506393429e-14,1.0320330671640018e-13,5.635408843326174e-15
130.59988012127272,-48.092992273951836,22,2.7632787,5.654929,2.4495094,0.0014996697483651,0.0015369681320972,130.59988038772678,-48.09299252076171,6.0,2.449489742783178,1.668,1.4670015789361837,3.0,1.7320508075688772,1.0945603075944595e-14,5.651655240452772e-15,1.8958057613179507e-14,2.06200832e-15,1.064697856e-15,3.5714498560000004e-15,1.7799672649999998e-14,9.190687119999999e-15,3.0829477120000005e-14,1.668,1.4670015789361837,3.0,1.7320508075688772,1.0945603075944595e-14,5.651655240452772e-15,1.8958057613179507e-14,2.088060305e-15,1.078149544e-15,3.616572544e-15,2.82871698e-14,1.4605803840000002e-14,4.899408384e-14,1.68049,1.4670015789361837,3.0,1.7320508075688772,1.2431045234981396e-15,6.334309025329895e-16,2.137824676469363e-15,1.2806285800000001e-15,6.525514965999999e-16,2.2023565420000002e-15,2.46641472e-15,1.2567754943999998e-15,4.2416081280000004e-15,0.0,1.4670015789361837,-0.2489793431235147,0.1016453911909904,,,,0.0,,1.3240486479e-15,0.0,,1.4568415784999999e-15,2.38475,1.4670015789361837,5.917962466487936,2.45017654026243,1.1851383987121571e-14,7.537278778314538e-15,1.750435392417077e-14,5.302011779999999e-15,3.371989374e-15,7.831008666e-15,9.528715949999999e-15,6.060101385e-15,1.4073800715e-14,2.38475,1.4670015789361837,5.917962466487936,2.45017654026243,1.1851383987121571e-14,7.537278778314538e-15,1.750435392417077e-14,5.29982786e-15,3.370600438e-15,7.827783041999999e-15,8.322919120000001e-15,5.2932350960000004e-15,1.2292853064000001e-14,21137.0,IC2395_CXO_noconversion-22.0,22.0,0.9816521368921968,0.9984630318679028,0.9985003302516349,1.0945603075944595e-14,5.651655240452772e-15,1.8958057613179507e-14,1.185138398712157e-14,7.537278778314537e-15,1.7504353924170767e-14,0,1.3114657601704526e-14,6.71587652552322e-15,1.4705387504961855e-15,7.582957689522932e-16,,,,,,
