_rs_unwise,_q,_r_unwise,objID_unwise,RAJ2000_unwise,DEJ2000_unwise,XposW1_unwise,XposW2_unwise,YposW1_unwise,YposW2_unwise,FW1_unwise,FW2_unwise,e_XposW1_unwise,e_XposW2_unwise,e_YposW1_unwise,e_YposW2_unwise,e_FW1_unwise,e_FW2_unwise,q_W1_unwise,q_W2_unwise,rchi2W1_unwise,rchi2W2_unwise,fFW1_unwise,fFW2_unwise,FW1lbs_unwise,FW2lbs_unwise,e_FW1lbs_unwise,e_FW2lbs_unwise,fwhmW1_unwise,fwhmW2_unwise,SpModW1_unwise,SpModW2_unwise,e_SpModW1_unwise,e_SpModW2_unwise,skyW1_unwise,skyW2_unwise,RAW1deg_unwise,RAW2deg_unwise,DEW1deg_unwise,DEW2deg_unwise,coaddID_unwise,detIDW1_unwise,detIDW2_unwise,nmW1_unwise,nmW2_unwise,PrimW1_unwise,PrimW2_unwise,FlagsW1_unwise,FlagsW2_unwise,f_FlagsW1_unwise,f_FlagsW2_unwise,Prim_unwise
"[4.49, 5.343, 8.674]",117.0,4.49,1304m485o0034651,130.7132737,-48.1897498,1379.935,1379.88,837.36,837.366,4656.6,4941.1,0.005,0.012,0.005,0.012,14.961,35.644,1.0,1.0,26.84,2.636,0.9348,0.909,4397.3,4878.0,15.249,36.499,2.6441,2.8677,0.0030272,0.00234055,0.000141598,0.000304,107.79,92.445,130.7132737,130.7132669,-48.1897498,-48.1897919,1304m485,1304m485w1o0035640,1304m485w2o0030495,227.0,225.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.322, 4.777, 6.867]",118.0,0.322,1304m485o0040162,130.5988517,-48.0153438,1608.46,1608.477,936.925,936.934,8262.0,8346.8,0.003,0.008,0.003,0.008,17.991,40.855,1.0,1.0,9.448,2.49,0.7705,0.7619,8259.3,8363.2,18.258,41.655,2.6421,2.8667,-4.16637e-05,-0.000432014,0.000107522,0.000219,-30.499,-29.397,130.5988517,130.5988416,-48.0153438,-48.0153311,1304m485,1304m485w1o0041337,1304m485w2o0035230,221.0,227.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.105],119.0,0.105,1304m485o0034001,130.6572508,-48.2113847,1351.731,1351.729,886.311,886.292,8224.5,8650.9,0.003,0.008,0.003,0.007,17.909,41.239,1.0,1.0,18.59,1.64,0.9262,0.9245,8167.2,8584.7,18.238,42.193,2.6444,2.8678,-0.000784814,0.000123739,0.000104786,0.000212,73.221,76.336,130.6572508,130.6572721,-48.2113847,-48.211386,1304m485,1304m485w1o0034980,1304m485w2o0029923,232.0,227.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.298, 4.296]",120.0,0.298,1304m485o0152825,130.6359515,-48.0128404,1611.688,0.0,904.43,0.0,8495.1,0.0,0.004,0.0,0.004,0.0,28.641,0.0,1.0,0.0,158.5,0.0,0.1545,0.0,8546.7,0.0,29.045,0.0,2.6461,0.0,0.00240141,0.0,0.000178628,0.0,-32.822,0.0,130.6359515,0.0,-48.0128404,0.0,1304m485,1304m485w1o0115794,,217.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0
[0.341],121.0,0.341,1304m485o0036598,130.4686412,-48.1293017,1459.322,1459.331,1050.892,1050.898,6473.1,6804.9,0.005,0.013,0.005,0.012,20.133,49.395,1.0,1.0,16.95,13.06,0.4854,0.374,6453.6,7129.8,20.533,50.608,2.6419,2.8664,-0.00158829,-0.00550854,0.000131777,0.000303,15.64,14.367,130.4686412,130.4686339,-48.1293017,-48.1292948,1304m485,1304m485w1o0037645,1304m485w2o0032156,225.0,230.0,1.0,1.0,33.0,33.0,0.0,0.0,1.0
"[0.163, 8.438]",122.0,0.163,1304m485o0036260,130.469381,-48.1406011,1444.53,1444.619,1050.239,1050.28,5578.4,6136.7,0.005,0.013,0.005,0.012,18.353,44.557,1.0,1.0,61.73,14.37,0.4743,0.3909,5504.2,6138.4,18.691,45.598,2.6442,2.8683,-0.00102562,0.000930429,0.000136194,0.000293,2.7035,-14.087,130.469381,130.4693346,-48.1406011,-48.1405332,1304m485,1304m485w1o0037288,1304m485w2o0092956,232.0,230.0,1.0,1.0,33.0,32.0,0.0,0.0,1.0
"[0.732, 8.986]",123.0,0.732,1304m485o0101189,130.7703697,-48.0818357,1521.052,1521.206,787.031,787.26,350.86,292.95,0.035,0.143,0.032,0.137,6.8931,22.146,1.0,1.0,3.683,2.219,0.7236,0.7224,362.7,312.33,7.0549,22.752,2.6399,2.8671,-0.00424409,-0.0128396,0.00072815,0.003005,-29.321,-30.034,130.7703697,130.7701069,-48.0818357,-48.0817193,1304m485,1304m485w1o0113099,1304m485w2o0094722,217.0,216.0,1.0,1.0,0.0,0.0,160.0,0.0,1.0
[0.585],124.0,0.585,1304m485o0035305,130.7549667,-48.1697756,1405.973,1405.983,800.885,800.879,17531.0,17816.0,0.002,0.005,0.002,0.005,24.543,53.586,1.0,1.0,55.69,7.54,0.9102,0.8776,17191.0,17651.0,24.906,54.57,2.6404,2.865,0.00216806,0.00141776,6.87764e-05,0.000137,105.28,88.831,130.7549667,130.7549739,-48.1697756,-48.1697684,1304m485,1304m485w1o0036310,1304m485w2o0031053,228.0,226.0,1.0,1.0,0.0,0.0,160.0,0.0,1.0
"[1.048, 7.696]",125.0,1.048,1304m485o0033723,130.6380022,-48.2205934,1339.708,1339.698,903.125,903.127,4746.8,5287.7,0.005,0.012,0.004,0.011,14.553,35.738,1.0,1.0,51.91,6.415,0.9445,0.9352,4736.6,5282.0,14.81,36.548,2.6419,2.8665,0.00315148,0.00178379,0.000136841,0.000286,66.219,68.322,130.6380022,130.6379996,-48.2205934,-48.2206009,1304m485,1304m485w1o0034697,1304m485w2o0029672,224.0,226.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
"[0.413, 6.518]",126.0,0.413,1304m485o0033973,130.6874036,-48.2119217,1350.969,1350.938,860.008,860.114,10233.0,9148.2,0.003,0.007,0.003,0.007,19.188,42.417,1.0,1.0,203.4,3.792,0.9582,0.9111,10014.0,9238.1,19.531,43.387,2.6398,2.865,0.00340676,-0.000525117,9.13214e-05,0.000206,77.976,80.979,130.6874036,130.6872829,-48.2119217,-48.2119453,1304m485,1304m485w1o0034952,1304m485w2o0029900,229.0,218.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
[1.582],127.0,1.582,1304m485o0040117,130.5430257,-48.0174795,1605.71,1605.699,985.814,985.801,14302.0,14340.0,0.002,0.005,0.002,0.005,21.208,46.783,1.0,1.0,116.8,25.3,0.8903,0.8981,13950.0,13890.0,21.58,47.842,2.6426,2.867,0.00238478,0.0027073,7.82486e-05,0.000152,-18.401,-8.0126,130.5430257,130.5430411,-48.0174795,-48.0174874,1304m485,1304m485w1o0041292,1304m485w2o0035188,220.0,226.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[0.679, 5.52, 8.552, 8.56]",128.0,0.679,1304m485o0040449,130.5889939,-48.006877,1619.556,1619.581,945.545,945.614,2193.3,2181.4,0.007,0.022,0.007,0.021,10.4,27.085,1.0,1.0,11.77,1.463,0.8194,0.8216,2197.5,2182.6,10.607,27.785,2.6471,2.8696,0.000228763,0.000323296,0.000205309,0.000505,-29.936,-27.964,130.5889939,130.5889148,-48.006877,-48.0068578,1304m485,1304m485w1o0041631,1304m485w2o0035465,209.0,227.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.491],129.0,0.491,1304m485o0040088,130.5366523,-48.018025,1604.998,1604.999,991.396,991.402,40452.0,39839.0,0.001,0.003,0.001,0.002,32.885,68.969,1.0,1.0,836.4,136.0,0.9838,0.9833,39953.0,39310.0,33.423,70.263,2.6443,2.8675,0.00348276,0.00293225,4.71098e-05,8.9e-05,-17.529,-7.522,130.5366523,130.5366456,-48.018025,-48.0180242,1304m485,1304m485w1o0041263,1304m485w2o0035165,215.0,221.0,1.0,1.0,32.0,32.0,66.0,66.0,1.0
[6.251],130.0,6.251,1304m485o0136221,130.5864235,-48.0019717,1625.98,1625.634,947.789,948.207,145.05,118.16,0.083,0.356,0.078,0.337,6.6138,21.877,1.0,1.0,17.34,1.54,0.3691,0.3341,161.31,141.33,6.7851,22.509,2.6417,2.8676,-0.00357163,-0.0185353,0.00165237,0.007747,-30.68,-27.968,130.5864235,130.5859464,-48.0019717,-48.0022363,1304m485,1304m485w1o0175709,1304m485w2o0158799,210.0,223.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
"[1.166, 6.206, 6.932]",131.0,1.166,1304m485o0040254,130.5395931,-48.0124523,1612.293,1612.288,988.817,988.83,12562.0,14010.0,0.002,0.005,0.002,0.005,20.334,46.884,1.0,1.0,16.96,2.741,0.9057,0.9107,12488.0,13853.0,20.712,47.965,2.6426,2.8667,0.000129342,0.000334084,8.44123e-05,0.000156,-20.128,-9.5022,130.5395931,130.5395781,-48.0124523,-48.0124562,1304m485,1304m485w1o0041430,1304m485w2o0035310,213.0,227.0,1.0,1.0,32.0,32.0,0.0,0.0,1.0
[0.165],132.0,0.165,1304m485o0033810,130.693734,-48.2175528,1343.583,1343.564,854.505,854.475,13820.0,14412.0,0.002,0.005,0.002,0.005,21.993,48.81,1.0,1.0,83.47,8.677,0.9376,0.9405,13809.0,14503.0,22.408,49.947,2.6468,2.8698,-0.00220823,-0.00151473,8.10638e-05,0.000158,83.527,84.175,130.693734,130.6937676,-48.2175528,-48.2175671,1304m485,1304m485w1o0034786,1304m485w2o0029754,233.0,228.0,1.0,1.0,32.0,0.0,160.0,0.0,1.0
