name,ra,dec,source_id,solution_id,source_id_2,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,classprob_dsc_combmod_whitedwarf,classprob_dsc_combmod_binarystar,classprob_dsc_specmod_quasar,classprob_dsc_specmod_galaxy,classprob_dsc_specmod_star,classprob_dsc_specmod_whitedwarf,classprob_dsc_specmod_binarystar,classprob_dsc_allosmod_quasar,classprob_dsc_allosmod_galaxy,classprob_dsc_allosmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,abp_gspphot,abp_gspphot_lower,abp_gspphot_upper,arp_gspphot,arp_gspphot_lower,arp_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,mg_gspphot,mg_gspphot_lower,mg_gspphot_upper,radius_gspphot,radius_gspphot_lower,radius_gspphot_upper,logposterior_gspphot,mcmcaccept_gspphot,libname_gspphot,teff_gspspec,teff_gspspec_lower,teff_gspspec_upper,logg_gspspec,logg_gspspec_lower,logg_gspspec_upper,mh_gspspec,mh_gspspec_lower,mh_gspspec_upper,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,fem_gspspec,fem_gspspec_lower,fem_gspspec_upper,fem_gspspec_nlines,fem_gspspec_linescatter,sife_gspspec,sife_gspspec_lower,sife_gspspec_upper,sife_gspspec_nlines,sife_gspspec_linescatter,cafe_gspspec,cafe_gspspec_lower,cafe_gspspec_upper,cafe_gspspec_nlines,cafe_gspspec_linescatter,tife_gspspec,tife_gspspec_lower,tife_gspspec_upper,tife_gspspec_nlines,tife_gspspec_linescatter,mgfe_gspspec,mgfe_gspspec_lower,mgfe_gspspec_upper,mgfe_gspspec_nlines,mgfe_gspspec_linescatter,ndfe_gspspec,ndfe_gspspec_lower,ndfe_gspspec_upper,ndfe_gspspec_nlines,ndfe_gspspec_linescatter,feiim_gspspec,feiim_gspspec_lower,feiim_gspspec_upper,feiim_gspspec_nlines,feiim_gspspec_linescatter,sfe_gspspec,sfe_gspspec_lower,sfe_gspspec_upper,sfe_gspspec_nlines,sfe_gspspec_linescatter,zrfe_gspspec,zrfe_gspspec_lower,zrfe_gspspec_upper,zrfe_gspspec_nlines,zrfe_gspspec_linescatter,nfe_gspspec,nfe_gspspec_lower,nfe_gspspec_upper,nfe_gspspec_nlines,nfe_gspspec_linescatter,crfe_gspspec,crfe_gspspec_lower,crfe_gspspec_upper,crfe_gspspec_nlines,crfe_gspspec_linescatter,cefe_gspspec,cefe_gspspec_lower,cefe_gspspec_upper,cefe_gspspec_nlines,cefe_gspspec_linescatter,nife_gspspec,nife_gspspec_lower,nife_gspspec_upper,nife_gspspec_nlines,nife_gspspec_linescatter,cn0ew_gspspec,cn0ew_gspspec_uncertainty,cn0_gspspec_centralline,cn0_gspspec_width,dib_gspspec_lambda,dib_gspspec_lambda_uncertainty,dibew_gspspec,dibew_gspspec_uncertainty,dibewnoise_gspspec_uncertainty,dibp0_gspspec,dibp2_gspspec,dibp2_gspspec_uncertainty,dibqf_gspspec,flags_gspspec,logchisq_gspspec,ew_espels_halpha,ew_espels_halpha_uncertainty,ew_espels_halpha_flag,ew_espels_halpha_model,classlabel_espels,classlabel_espels_flag,classprob_espels_wcstar,classprob_espels_wnstar,classprob_espels_bestar,classprob_espels_ttauristar,classprob_espels_herbigstar,classprob_espels_dmestar,classprob_espels_pne,azero_esphs,azero_esphs_uncertainty,ag_esphs,ag_esphs_uncertainty,ebpminrp_esphs,ebpminrp_esphs_uncertainty,teff_esphs,teff_esphs_uncertainty,logg_esphs,logg_esphs_uncertainty,vsini_esphs,vsini_esphs_uncertainty,flags_esphs,spectraltype_esphs,activityindex_espcs,activityindex_espcs_uncertainty,activityindex_espcs_input,teff_espucd,teff_espucd_uncertainty,flags_espucd,radius_flame,radius_flame_lower,radius_flame_upper,lum_flame,lum_flame_lower,lum_flame_upper,mass_flame,mass_flame_lower,mass_flame_upper,age_flame,age_flame_lower,age_flame_upper,flags_flame,evolstage_flame,gravredshift_flame,gravredshift_flame_lower,gravredshift_flame_upper,bc_flame,mh_msc,mh_msc_upper,mh_msc_lower,azero_msc,azero_msc_upper,azero_msc_lower,distance_msc,distance_msc_upper,distance_msc_lower,teff_msc1,teff_msc1_upper,teff_msc1_lower,teff_msc2,teff_msc2_upper,teff_msc2_lower,logg_msc1,logg_msc1_upper,logg_msc1_lower,logg_msc2,logg_msc2_upper,logg_msc2_lower,ag_msc,ag_msc_upper,ag_msc_lower,logposterior_msc,mcmcaccept_msc,mcmcdrift_msc,flags_msc,neuron_oa_id,neuron_oa_dist,neuron_oa_dist_percentile_rank,flags_oa,source_id_3,rgeo_gaiadist,b_rgeo_gaiadist,B_rgeo_gaiadist,rpgeo_gaiadist,b_rpgeo_gaiadist,B_rpgeo_gaiadist,flag,ph_qual,tmass_oid,_2MASS_2mass,RAJ2000_2mass,DEJ2000_2mass,err_maj,err_min,err_ang,Jmag_2mass,e_Jmag_2mass,Hmag_2mass,e_Hmag_2mass,Kmag_2mass,e_Kmag_2mass,ext_key,j_date,allwise_oid,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,ra_error,dec_error,radec_co_error,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,cc_flags,ext_flag,var_flag,ph_qual_2,w1mjd_mean,w2mjd_mean,w3mjd_mean,w4mjd_mean,w1gmag,w1gmag_error,w2gmag,w2gmag_error,w3gmag,w3gmag_error,w4gmag,w4gmag_error,tmass_key
2CXO J084211.6-480836,130.54862499999996,-48.14346944444444,5329115916756045696,1636148068921376768,5329115916756045824,1.0465975e-13,3.065245e-10,0.999739,2.0543296e-12,0.00026105408,0.0,0.0,0.9745516,0.0,0.025448423,3.7209408e-15,5.853468e-06,0.99999416,4797.216,4745.351,4874.412,4.2814,4.2412,4.3204,-1.0008,-1.0491,-0.9442,635.9583,620.1464,650.5478,1.6142,1.5641,1.6826,1.2189,1.179,1.2744,1.6071,1.5554,1.6779,0.9412,0.9115,0.9818,0.6659,0.6439,0.6963,5.468,5.4291,5.5141,1.0669,1.034,1.1027,-1205.433,0.4669906,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42811432,0.08908807,1,0.047553,,,,,,,,,,,,,,,,,,,,,,94,K,,,,,,,1.2082037,1.1832203,1.2265174,0.6661193,0.63895476,0.68947613,,,,,,,20,351,0.44128835,0.4302466,0.4491029,-0.10087006,0.19036642,0.2955096,0.05371532,0.013698151,0.12914407,0.0,554.4486,590.05225,507.09143,4265.7812,4400.166,3894.712,3777.019,3946.0522,3509.5947,4.8478785,5.0855675,4.418787,4.5005274,4.5837116,4.429078,0.009710969,0.091891654,0.0,186.68427,0.26732698,0.15407808,0,,,,,5329115916756045824,707.8605,693.6417,719.1019,707.28577,694.34894,720.91345,10033,AAA,101875431,08421167-4808366,130.54864,-48.143501,0.07,0.06,0,13.551,0.032,12.837,0.028,12.648,0.031,,2451138.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084246.7-480526,130.69491666666664,-48.09065277777778,5329110419188865024,1636148068921376768,5329110419188865024,1.5614897e-10,1.2875263e-07,0.9999999,5.5241617e-10,1.0000282e-10,1.5294496e-05,3.856133e-05,0.9999434,2.7483763e-06,0.0,8.5985647e-19,6.449985e-07,0.99999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.18572834,0.28052786,0,0.128987,,,,,,,,,,,,,,,,,,,,,,93,M,,,,,,,,,,,,,,,,,,,,,,,,,0.42131588,0.46840116,0.37860587,0.7964072,1.2712727,0.25410926,705.8344,913.1641,548.26666,4704.544,4867.4834,4504.5537,3705.1685,4300.5005,3062.8613,4.3152013,4.3716397,4.2024674,4.470766,4.581712,4.357641,0.59100175,0.9527167,0.20659947,-258.20764,0.27486873,0.26716378,0,,,,,5329110419188865024,698.80206,686.41095,711.8508,710.4535,695.66754,720.9416,10033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084238.0-480947,130.65854166666665,-48.16320277777778,5329109040498416128,1636148068921376768,5329109040498415616,1.345472e-12,9.109382e-13,0.9993886,2.1237953e-12,0.0006114288,0.0,0.0,0.9423454,0.0,0.057654582,1.1435265e-07,6.8553687e-09,0.9999999,3478.7927,3471.9263,3485.7131,4.2474,4.2195,4.2694,0.1336,0.1214,0.1454,558.1536,545.0467,573.2876,1.3593,1.3356,1.3831,0.856,0.8409,0.8713,1.3128,1.2906,1.3353,0.7334,0.7204,0.7464,0.5795,0.5702,0.5889,7.8426,7.7808,7.8929,0.9913,0.9693,1.0179,-706.8265,0.53714734,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14279947,0.23049645,1,-0.992469,,,,,,,,,,,,,,,,,,,,,,92,M,,,,,,,1.1335642,1.0892237,1.1914074,0.1495242,0.13947126,0.16356301,,,,,,,20,277,0.2578367,0.25054646,0.26855123,-0.9706463,0.00080583757,0.030509567,-0.0108433515,0.41004208,0.67607486,0.3020334,442.07288,474.65558,408.46143,3074.7886,3843.1797,3000.0,3124.8762,3724.2097,3000.0,4.799757,4.877548,4.739566,5.079531,5.163097,4.996657,0.24733084,0.417095,0.18208462,148.9997,0.33451074,0.025959486,0,,,,,5329109040498415616,637.1168,610.42926,665.7279,629.58685,605.3027,658.56757,10033,AAA,101789530,08423804-4809480,130.658518,-48.163338,0.07,0.06,0,14.373,0.037,13.633,0.035,13.369,0.041,,2451138.8489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2CXO J084217.8-480352,130.57424999999995,-48.06469166666666,5329122238947872512,1636148068921376768,5329122238947872768,1.0643104e-13,5.316177e-13,0.9995647,2.3109397e-08,0.00043531854,0.0,0.0,0.95815957,0.00011060836,0.041729797,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44708386,0.013714033,0,0.416814,,,,,,,,,,0.21806581,0.014989602,0.21070507,0.014327451,0.11211345,0.0076415134,10651.76,91.4252,4.2658863,0.023296494,43.49165,5.5631623,01,B,,,,,,,,,,,,,,,,,,,,,,,,,-0.5041438,-0.48383826,-0.5175858,0.0023908499,0.0135871805,0.0,1022.86444,1034.1743,1013.18243,7403.257,7433.843,7380.3564,7607.119,7662.705,7570.3174,3.7991638,3.8032742,3.7958045,3.9994836,4.004452,3.9940786,0.0021624286,0.012287691,0.0,-278518.12,0.28295943,1.0145338,1,,,,,5329122238947872768,708.56866,701.5066,716.1804,708.80585,701.9884,716.028,10023,AAA,102215276,08421782-4803531,130.574279,-48.064754,0.07,0.06,0,10.505,0.022,10.432,0.021,10.418,0.019,,2451138.849,108512458,J084217.82-480353.0,130.5742595,-48.0647458,0.037,0.0361,-0.0102,10.405,0.023,10.446,0.02,10.55,0.083,9.34,,hhhH,0,110n,AAAU,55432.32427327,55432.32427327,55341.94399064,55341.94399064,,,,,,,,,157283052
2CXO J084212.1-480914,130.55075,-48.15405,5329115848026889088,1636148068921376768,5329115848026889216,0.0,0.0,0.9988458,0.0,0.0011541765,0.0,0.0,0.9988458,0.0,0.0011541765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202105281205440000,0.00027214884,25,2042,,,,,,,,,AAA,101830143,08421209-4809142,130.550396,-48.153954,0.07,0.06,7,14.684,0.034,13.958,0.038,13.754,0.058,,2451138.8489,108080386,J084212.10-480914.4,130.550439,-48.1540075,0.0554,0.0553,-0.0057,13.513,0.028,13.351,0.031,12.573,,9.116,,hhHH,0,10nn,AAUU,55437.09827554,55437.09827554,55341.93302236,55341.93302236,,,,,,,,,157282319
2CXO J084245.2-480919,130.68862499999997,-48.15541944444444,5329109079168306816,1636148068921376768,5329109079168307200,2.7838655e-13,5.8341665e-11,0.99648726,2.6990153e-12,0.003512766,0.0,0.0,0.73935795,0.0,0.26064208,1.02458335e-08,8.3944474e-07,0.99999917,3557.275,3550.9102,3567.838,4.1682,4.1421,4.1985,-0.2395,-0.2516,-0.2257,665.8292,648.2994,682.0461,0.7807,0.7608,0.8006,0.5145,0.5014,0.528,0.7477,0.7288,0.7666,0.4291,0.4182,0.4403,0.3184,0.3107,0.3262,7.5019,7.4537,7.5631,1.0177,0.9894,1.0428,-467.1725,0.54316616,PHOENIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.033033542,0.21129002,1,-0.847386,,,,,,,,,,,,,,,,,,,,,,93,M,,,,,,,1.1006696,1.0535076,1.1541889,0.17497937,0.16171786,0.19048978,,,,,,,20,303,0.33890867,0.32769603,0.3531252,-0.7355358,0.20678717,0.25174323,0.1683009,0.2941537,0.4538241,0.0,553.079,617.7378,508.21204,3504.715,3730.5085,3344.7517,3121.399,3740.8228,3000.0,4.6721625,4.8805404,4.0459323,4.734395,5.1015406,4.3171864,0.18761477,0.29061458,0.0,176.05359,0.21088305,0.033288673,0,202105281205440192,1.4051492e-05,0,0050,5329109079168307200,742.4239,715.3341,774.43994,744.19055,716.9033,774.1543,10033,AAA,101823873,08424526-4809193,130.688601,-48.155376,0.06,0.06,90,14.435,0.035,13.708,0.034,13.426,0.041,,2451138.8497,108073685,J084245.25-480919.4,130.6885649,-48.1553895,0.054,0.0542,0.002,13.407,0.028,13.353,0.029,10.478,,8.116,,hh00,0,42nn,AAUU,55434.87477703,55434.87477703,55342.1041606,55342.1041606,,,,,,,,,157287197
2CXO J084250.6-480610,130.71112499999998,-48.10302777777778,5329110350478614272,1636148068921376768,5329110350478614528,1.4137003e-13,2.2936958e-12,0.99648726,2.6990153e-12,0.0035127662,0.0,0.0,0.73935795,0.0,0.26064208,2.812299e-10,2.3395847e-08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16295214,0.115688495,1,-0.839411,,,,,,,,,,,,,,,,,,,,,,93,M,,,,,,,,,,,,,,,,,,,,,,,,,0.20042087,0.24925764,0.12926097,0.5068766,0.71131754,0.43619174,424.94104,445.76013,401.73334,3508.017,3636.6768,3441.5718,3096.8816,3704.2131,3000.0,4.603031,4.6559696,4.546726,4.7850895,4.937048,4.5820904,0.32284665,0.44268984,0.27582008,11.443512,0.27109784,0.06655806,0,202105281205440160,2.7241662e-05,0,0050,5329110350478614528,686.95953,663.20575,708.4326,678.4538,660.9723,701.66626,10033,AAA,102049020,08425066-4806113,130.711107,-48.103153,0.06,0.06,90,13.758,0.029,13.058,0.022,12.855,0.037,,2451138.8497,108325856,J084250.66-480611.4,130.7110834,-48.1031937,0.0472,0.0469,-0.0052,12.69,0.026,12.664,0.027,11.231,0.182,9.107,,0h00,0,21nn,AABU,55434.95531621,55434.95531621,55342.12669604,55342.12669604,,,,,,,,,157286788
2CXO J084208.1-480825,130.53395833333332,-48.14054444444445,5329115912443805312,1636148068921376768,5329115912443805696,1.03971736e-13,3.4147762e-10,0.99980706,2.0408373e-12,0.00019293292,0.0,6.565045e-06,0.98106134,0.0,0.018932082,0.0,3.952377e-13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12768307,0.20416097,1,-0.314174,,,,,,,,,,,,,,,,,,,,,,95,K,,,,,,,,,,,,,,,,,,,,,,,,,0.18536992,0.5,0.086864606,0.065203264,0.37885123,0.0,537.8107,813.0329,499.4007,4146.282,4910.169,3803.9238,3801.6865,5890.041,3748.7764,4.6066446,5.2,3.1282682,4.7928305,5.2,4.497835,0.046747584,0.27366453,0.0,86.91359,0.17362769,0.0136601105,0,,,,,5329115912443805696,449.75513,394.1004,547.1333,468.68018,418.17862,531.74835,10033,AAA,101887999,08420815-4808260,130.533961,-48.14056,0.07,0.06,0,13.657,0.032,12.847,0.021,12.778,0.029,,2451138.8489,108145545,J084208.14-480825.8,130.533953,-48.1405276,0.0538,0.0505,-0.0062,12.601,0.027,12.611,0.028,11.35,,8.728,,hhHH,0,10nn,AAUU,55437.08948013,55434.76332789,55341.92223316,55341.8746704,,,,,,,,,157282409
2CXO J084214.7-480350,130.56154166666664,-48.0639,5329122994862096512,1636148068921376768,5329122994862096384,1.0679834e-13,5.3345235e-13,0.99952716,2.09632e-12,0.00047284845,0.0,0.0,0.95482844,0.0,0.04517154,1.3598118e-24,5.516343e-21,1.0,5196.6733,4726.351,5408.345,4.2066,4.1519,4.234,-1.1185,-1.3286,-0.4474,691.5639,673.1644,706.861,2.8485,2.454,3.0323,2.1137,1.7878,2.2625,2.8151,2.3856,3.011,1.65,1.4181,1.7581,1.1651,0.9677,1.2534,4.73,4.4958,5.003,1.2833,1.2395,1.3818,-1365.4176,0.35216302,PHOENIX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1371943,0.5457514,0,0.133542,,,,,,,,,,,,,,,,,,,,,,95,G,,,,,,,1.3394977,1.2898307,1.382623,1.331598,1.2484466,1.3987889,0.91502917,0.87502915,0.9550292,,,,00,411,0.46623924,0.4595249,0.47456923,-0.0017477066,0.1000907,0.13659489,0.062320203,0.19590354,0.24265847,0.087709635,539.56067,564.48315,508.52917,3901.306,3957.363,3871.472,3800.1626,3825.5679,3776.459,4.799718,4.8283615,4.7726955,4.478859,4.6636286,4.3052855,0.135081,0.1665524,0.06177473,-295.26462,0.36844867,0.018435452,0,,,,,5329122994862096384,755.6973,738.0693,774.62317,756.543,740.1497,770.676,10033,AAA,102218760,08421477-4803502,130.561573,-48.063946,0.07,0.06,0,13.141,0.024,12.112,0.022,11.437,0.023,,2451138.849,108516425,J084214.77-480350.1,130.5615612,-48.063924,0.0334,0.0323,-0.0066,10.604,0.023,10.162,0.019,8.202,0.023,6.312,0.048,hdhh,1,9900,AAAA,55432.32427327,55432.32427327,55341.94399064,55341.94399064,,,,,,,,,157283058
2CXO J084209.7-480857,130.54054166666663,-48.14939444444445,5329115916756040320,1636148068921376768,5329115916756040704,1.1961862e-13,8.07129e-12,0.9982583,2.3478895e-12,0.0017417321,0.0,0.0,0.8514392,0.0,0.14856084,3.267433e-13,1.2509128e-07,0.9999999,7647.2007,7618.723,7666.0273,4.3859,4.3747,4.3934,-1.1866,-1.1946,-1.174,864.5165,855.8884,876.435,4.1488,4.1379,4.1568,3.2572,3.247,3.2645,4.2365,4.2247,4.2453,2.4284,2.4218,2.4333,1.8081,1.8027,1.812,3.2354,3.2051,3.2614,1.1408,1.1301,1.1568,-3808.61,0.48260188,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7478577,0.09006767,0,0.429153,,,,,,,,,,,,,,,,,,,,,,93,M,,,,,,,0.9569951,0.92804015,0.9870572,2.8029025,2.6756327,2.9386942,,,,,,,20,,0.64636964,0.63745487,0.6513648,-0.014478216,0.24601944,0.3098094,0.20254992,0.2869616,0.42217115,0.20996311,487.82855,500.32733,472.68634,3900.2275,3918.648,3881.2847,3079.2036,3621.025,3000.0,4.8002443,4.820758,4.784127,4.7965484,4.8523,4.679113,0.19522461,0.2839968,0.1416463,-53.122284,0.32692125,0.04971731,0,202105281205440352,3.1998694e-05,0,0051,5329115916756040704,724.89014,706.6897,742.7748,730.08844,710.00195,744.1078,10033,AAA,101849863,08420974-4808578,130.540612,-48.149406,0.07,0.06,0,13.541,0.026,12.799,0.021,12.613,0.03,,2451138.8489,108102521,J084209.74-480857.8,130.5406086,-48.1493905,0.0452,0.045,-0.0098,12.611,0.025,12.518,0.025,12.355,,9.029,,ddHH,0,21nn,AAUU,55437.09827554,55437.09827554,55341.93302236,55341.93302236,,,,,,,,,157282344
2CXO J084227.5-481038,130.6149583333333,-48.17745277777777,5329109663274476032,1636148068921376768,5329109663274475520,1.6366014e-09,4.010875e-08,0.9999842,1.896048e-09,1.5709076e-05,0.00016000403,0.00078508665,0.9974784,9.434334e-06,0.0015670054,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10909558,0.5069121,0,0.132952,,,,,,,,,,,,,,,,,,,,,,95,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA,101728592,08422759-4810388,130.614987,-48.177448,0.07,0.06,0,11.192,0.024,10.632,0.022,10.492,0.021,,2451138.8489,107967237,J084227.58-481038.7,130.6149447,-48.1774252,0.0369,0.0363,-0.0104,10.478,0.022,10.484,0.02,10.374,0.086,8.165,0.217,hhh0,0,000n,AAAB,55434.80692882,55434.80692882,55342.00161551,55342.00161551,,,,,,,,,157282131
2CXO J084232.3-480303,130.63462499999997,-48.05090555555555,5329122410746641024,1636148068921376768,5329122410746641408,1.7347235e-13,2.280196e-12,0.99296397,3.397543e-12,0.0070360494,0.0,0.0,0.5852708,0.0,0.41472915,2.209197e-11,1.6373587e-08,1.0,3592.5515,3590.0771,3604.5408,4.0171,4.0014,4.0383,-0.508,-0.5321,-0.4441,538.4396,533.3088,554.7999,1.0486,1.0345,1.0609,0.6968,0.6873,0.705,1.006,0.9926,1.0175,0.5812,0.5733,0.5881,0.4247,0.4193,0.4295,7.2104,7.1458,7.23,1.099,1.0892,1.1299,-528.0687,0.41059563,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2785967,0.11908844,1,-0.727426,,,,,,,,,,,,,,,,,,,,,,95,K,,,,,,,1.3859792,1.3260875,1.4362221,0.29201025,0.26963896,0.3096678,,,,,,,20,369,0.26095006,0.25319955,0.26838517,-0.6403981,0.19359773,0.25258338,0.06988248,0.49265337,0.93611073,0.0,451.2559,486.72464,395.46915,3657.5466,3723.174,3535.298,3105.0962,3956.5977,3000.0,4.5531034,4.88389,4.265394,4.786153,4.949074,4.519391,0.32124066,0.6037932,0.0,205.57695,0.24369928,0.19123144,0,202105281205440192,3.2407413e-06,50,0030,5329122410746641408,700.0813,674.4876,722.61926,690.7749,666.38385,717.77,10033,AAA,102274657,08423230-4803035,130.634592,-48.050995,0.07,0.06,0,13.87,0.026,13.158,0.022,12.865,0.023,,2451138.849,108578969,J084232.29-480303.7,130.6345597,-48.0510287,0.0426,0.0445,-0.0081,12.793,0.024,12.732,0.024,12.377,,9.211,,ddH0,1,nnnn,AAUU,55439.59090825,55439.59090825,55342.0235796,55342.0235796,,,,,,,,,157283175
2CXO J084210.6-480913,130.5444583333333,-48.153638888888885,5329115848036574336,1636148068921376768,5329115848036574208,1.02634704e-13,1.32926265e-11,0.9999394,2.0145927e-12,6.0625534e-05,0.0,0.0,0.99397343,0.0,0.006026543,2.317538e-22,2.4928983e-07,0.99999976,4848.559,4831.7314,4883.7305,4.1496,4.1463,4.1647,-0.5084,-0.5281,-0.4794,656.0353,649.1788,662.9122,0.9216,0.9046,0.9561,0.7122,0.6986,0.7398,0.9255,0.9081,0.9608,0.5419,0.5318,0.5624,0.3836,0.3763,0.3986,4.7977,4.7571,4.8302,1.4167,1.4034,1.4289,-1152.0088,0.49435738,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17262815,0.06392591,1,0.037486,,,,,,,,,,,,,,,,,,,,,,92,K,,,M2,,,,1.5021266,1.467404,1.5374418,1.1120842,1.0863057,1.1395711,,,,,,,20,,0.46203578,0.45970577,0.46424398,-0.06911509,0.34557766,0.47161436,0.2357552,0.3558157,0.53518486,0.0,530.489,722.34753,316.68805,4672.008,4768.3555,4541.2705,4189.0635,4518.4385,3000.0,4.959419,5.2,2.0,4.520531,4.7972302,4.2692857,0.26472577,0.38908908,0.0,-372.2301,0.20451073,0.08333806,0,,,,,5329115848036574208,695.1629,688.07526,703.1748,693.77563,685.4153,702.385,10033,AAA,101831571,08421066-4809130,130.544454,-48.153625,0.07,0.06,0,12.768,0.027,12.126,0.022,11.938,0.024,,2451138.8489,108082436,J084210.65-480912.9,130.5444092,-48.1535895,0.0416,0.041,-0.0104,11.832,0.024,11.859,0.023,12.318,,9.107,,hhHH,0,01nn,AAUU,55437.09827554,55437.09827554,55341.93302236,55341.93302236,,,,,,,,,157282321
