_rs_gaia,_q,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia
"[0.21986741369955265, 7.980292430742111, 9.876226227769461]",56.0,0.21986741369955265,Gaia DR3 5329109079168306816,130.688573443,-48.15536897566,1.6361480689213768e+18,5329109079168306816,999324247.0,0.0468,0.0539,1.3208,0.0573,23.0609,5.387,-4.194,0.064,3.381,0.073,-0.0139,0.0893,-0.0106,0.0348,-0.0251,0.0509,-0.2057,0.1366,-0.1002,-0.0792,385.0,0.0,384.0,1.0,-0.1388,392.5,0.0,0.0,31.0,0.0,1.296,,,,,,,,44.0,27.0,0.102999,47.0,19.0,0.0,0.0162,122.0,0.0,0.0,0.994,0.232,0.0874,0.0815,0.118,-64.765,-78.825,12.351,-11.667,0.0,385.0,2428.17863,8.678,279.81,17.224165,0.004759,39.0,513.18,14.021,36.602,18.56287,0.029794,39.0,2903.3,37.296,77.845,16.090656,0.01445,1.407,0,0,0,2,0.0,2.472214,1.338705,1.133509,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.69584337004,-3.58430801571,158.90491323151,-62.21450172281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.996487,3557.3,3550.9,3567.8,4.1682,4.1421,4.1985,-0.2395,-0.2516,-0.2257,665.8292,648.2994,682.0461,0.7807,0.7608,0.8006,0.5145,0.5014,0.528,0.3184,0.3107,0.3262,PHOENIX,,,,,,,,,,,,,,,,,441242286,0.10999,1,0,8,,,,,,,,,,,,J084245.25-480919.4,0.070415,8,108073685,1,0,,,,,,,S66G005003,0.222134,8,178605384,1,0,,,,,,08424526-4809193,0.033049,8,101831199,1,0,,,,,,130.68860138246,-48.15538400403,1.031702,1.181705,-0.0821
"[0.3900558535330583, 3.032309594876374, 5.213472807928418, 8.793188802071299]",57.0,0.3900558535330583,Gaia DR3 5329110350478614272,130.71106739696,-48.10312906831,1.6361480689213768e+18,5329110350478614272,45297738.0,0.0418,0.0459,1.4213,0.05,28.4036,5.653,-4.6,0.055,3.286,0.057,0.0003,-0.064,-0.0011,0.0864,0.0368,0.1009,-0.1966,0.1629,-0.0116,-0.0294,400.0,0.0,396.0,4.0,3.0434,503.7,0.243,2.786,31.0,0.0,1.277,,,,,,,,45.0,28.0,0.080652,49.0,21.0,0.0,0.0109,154.0,0.0,0.0,1.11,0.199,0.101,0.113,0.0604,-66.616,-71.344,16.981,-9.92,0.0,387.0,3746.7459,4.0338,928.84,16.753231,0.002993,44.0,747.28,7.0502,105.99,18.154839,0.010617,43.0,4665.3,16.73,278.86,15.575695,0.005426,1.445,0,2,0,2,0.0,2.579143,1.401607,1.177536,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.6638244178,-3.54034027573,158.86941167157,-62.16273241006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441246168,0.312239,1,0,40,,,,,,,,,,,,J084250.66-480611.4,0.215546,8,108325856,1,0,,,,,,,S66G005338,0.529717,8,179040606,1,0,,,,,,08425066-4806113,0.034172,8,102056329,1,0,,,,,,130.7110980092,-48.10314367269,0.887436,0.926979,-0.0381
"[0.08313614701748066, 0.5338582668084607, 6.706642819929948, 9.68398314543621]",58.0,0.08313614701748066,Gaia DR3 5329115912443805312,130.5339403607,-48.14052470955,1.6361480689213768e+18,5329115912443805312,1808947758.0,0.269,0.3072,2.4218,0.3131,7.7353,6.879,-5.902,0.362,3.534,0.364,0.0205,-0.0496,-0.0109,0.1095,-0.0285,0.1627,-0.3352,0.0826,-0.1368,-0.0563,319.0,0.0,311.0,8.0,183.2,71080.0,3.187,1161.0,95.0,0.0,,1.4256,0.0875,-0.144,0.091,0.103,0.146,0.017,37.0,23.0,0.533364,42.0,17.0,0.0,0.048,105.0,46.0,0.0,14.493,0.323,0.177,0.109,0.0877,-42.006,-79.679,11.329,-24.895,0.0,281.0,7405.46558,14.216,520.94,16.013487,0.003455,39.0,3364.8,25.194,133.56,16.521133,0.008595,37.0,9715.5,36.087,269.22,14.779227,0.005527,1.766,0,39,0,37,0.0,1.741906,0.507647,1.23426,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.6206149697,-3.65661431142,158.7030800096,-62.2595102126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441247363,0.21921,1,0,40,,,,,,,,,,,,J084208.14-480825.8,0.008555,8,108145545,1,0,,,,,,,S66G053647,0.288101,8,178728549,1,1,,,,,,08420815-4808260,0.08412,8,101895332,1,1,,,,,,130.53397967186,-48.14054041518,5.802957,5.934359,-0.0685
"[0.07255404578583652, 6.257920116329617, 8.33093455964619]",59.0,0.07255404578583652,Gaia DR3 5329122994862096512,130.56154460435,-48.06392005805,1.6361480689213768e+18,5329122994862096512,1146982020.0,0.0239,0.0274,1.2976,0.0292,44.3658,5.512,-4.411,0.031,3.306,0.035,0.0981,-0.0755,0.094,0.155,0.0308,0.1616,-0.1357,0.244,-0.0657,0.0442,391.0,0.0,390.0,1.0,0.2241,404.7,0.0,0.0,31.0,0.0,1.367,,,,,,,,44.0,26.0,0.048887,48.0,21.0,0.0,0.189,142.0,0.0,0.0,1.007,0.201,0.186,0.171,0.072,-48.914,-79.764,13.262,-30.313,0.0,384.0,7030.43473,161.77,43.461,16.069912,0.025133,44.0,2085.1,162.07,12.866,17.040714,0.084437,43.0,7976.8,473.74,16.838,14.993319,0.064592,1.431,1,4,0,1,0.0,2.047396,0.970802,1.076593,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.57133539284,-3.59505678873,158.6447824139,-62.18555115158,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999527,5196.7,4726.4,5408.3,4.2066,4.1519,4.234,-1.1185,-1.3286,-0.4474,691.5639,673.1644,706.861,2.8485,2.454,3.0323,2.1137,1.7878,2.2625,1.1651,0.9677,1.2534,PHOENIX,,,,,,,,,,,,,,,,,441246914,0.100093,1,0,8,,,,,,,,,,,,J084214.77-480350.1,0.016677,8,108516425,1,0,,,,,,,S66G160866,0.505396,8,179371273,1,0,,,,,,08421477-4803502,0.037514,8,102226069,1,0,,,,,,130.56157393979,-48.06393475036,0.496471,0.564486,0.029
"[0.08783101057459035, 7.743232591376087, 8.032462715484092]",60.0,0.08783101057459035,Gaia DR3 5329115916756040320,130.54057675528,-48.1493875762,1.6361480689213768e+18,5329115916756040320,313624988.0,0.0273,0.0328,1.3486,0.034,39.6223,5.564,-4.582,0.038,3.156,0.042,-0.0075,-0.0415,-0.0336,0.0588,0.0249,0.0673,-0.2765,0.1894,-0.1189,-0.0516,357.0,0.0,357.0,0.0,0.2186,371.8,0.008,0.005343,31.0,0.0,1.334,,,,,,,,41.0,25.0,0.059714,45.0,18.0,0.0,0.0242,2.78,0.0,0.0,1.007,0.225,0.168,0.19,0.0595,-47.698,-80.797,10.148,-13.473,0.0,371.0,6339.40878,13.986,453.27,16.182245,0.003651,41.0,1750.4,17.421,100.48,17.23067,0.01116,39.0,6870.8,38.242,179.66,15.155382,0.007128,1.36,0,1,0,1,0.0,2.075289,1.048426,1.026863,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.63035061536,-3.65855379944,158.72156873706,-62.26442032123,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.998258,7647.2,7618.7,7666.0,4.3859,4.3747,4.3934,-1.1866,-1.1946,-1.174,864.5165,855.8884,876.435,4.1488,4.1379,4.1568,3.2572,3.247,3.2645,1.8081,1.8027,1.812,A,,,,,,,,,,,,,,,,,441247366,0.091542,1,0,8,,,,,,,,,,,,J084209.74-480857.8,0.052392,8,108102521,1,0,,,,,,,S66G053143,0.577026,10,178655415,1,0,,,,,,08420974-4808578,0.013807,8,101857199,1,0,,,,,,130.54060727759,-48.14940160485,0.607606,0.684085,-0.0566
"[0.14386603328850484, 0.38674797021649154, 3.8058552826470557, 6.758719284536621, 7.07754126503087, 8.774093063146015]",61.0,0.14386603328850484,Gaia DR3 5329109663274476032,130.61500175187,-48.17748032359,1.6361480689213768e+18,5329109663274476032,1370025008.0,0.8757,0.8714,,,,,,,,,0.1306,,,,,,,,,,292.0,0.0,278.0,14.0,689.1545,2408000.0,9.635,70820.0,3.0,0.0,,,,,,,,,32.0,19.0,1.898897,47.0,18.0,0.0,0.249,55.9,80.0,14.0,,0.191,0.096,0.203,0.0858,-30.297,-57.974,-1.947,-21.891,0.0,246.0,61427.17928,206.57,297.37,13.716465,0.004574,28.0,48326.0,253.1,190.94,13.62809,0.006334,28.0,96186.0,443.54,216.86,12.290117,0.006273,2.353,0,28,0,28,0.0,1.337973,-0.088375,1.426348,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.68310610334,-3.63660702939,158.84378299098,-62.26017394249,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441242543,0.137047,1,1,16,,,,,,,,,,,,J084227.58-481038.7,0.241118,16,107967237,1,1,10742795,40281565,0.314466,1,1,16,S66G002904,0.183585,16,178421695,1,1,,,,,,08422759-4810388,0.121634,16,101735900,1,1,,,,,,130.61500175187,-48.17748032359,0.875693,0.871397,0.1306
"[0.3255987234893031, 4.397425153153225, 8.103839659464052, 9.091030316655383, 9.318958220557793, 9.769002867252622]",62.0,0.3255987234893031,Gaia DR3 5329122410746641024,130.63457456012,-48.0509894797,1.6361480689213768e+18,5329122410746641024,41476958.0,0.0454,0.0491,1.4087,0.0534,26.3796,5.05,-4.215,0.06,2.78,0.063,0.019,-0.1152,-0.0324,0.132,-0.0035,0.1259,-0.186,-0.0496,-0.0935,0.0426,383.0,0.0,381.0,2.0,6.0897,593.3,0.362,6.962,31.0,0.0,1.292,,,,,,,,43.0,26.0,0.08806,48.0,19.0,0.0,0.0128,121.0,0.0,0.0,1.229,0.193,0.0993,0.138,0.0828,-59.192,-71.536,15.257,-22.938,0.0,376.0,4172.31967,7.439,560.87,16.636423,0.003367,40.0,886.93,10.036,88.371,17.968813,0.012599,42.0,5095.6,26.048,195.62,15.479908,0.006715,1.434,0,1,0,2,0.0,2.488905,1.33239,1.156515,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.59114301705,-3.54859169812,158.71643552563,-62.14772800352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.992964,3592.6,3590.1,3604.5,4.0171,4.0014,4.0383,-0.508,-0.5321,-0.4441,538.4396,533.3088,554.7999,1.0486,1.0345,1.0609,0.6968,0.6873,0.705,0.4247,0.4193,0.4295,MARCS,,,,,,,,,,,,,,,,,441246626,0.105096,1,0,8,,,,,,,,,,,,J084232.29-480303.7,0.139141,8,108578969,1,0,,,,,,,S66G058541,1.522074,10,179480619,1,0,,,,,,08423230-4803035,0.040955,8,102281967,1,0,,,,,,130.6346025875,-48.05100183571,0.965888,1.013492,0.0299
"[0.14984851998840987, 4.7871031442244645, 6.375229262370349, 8.414100982089375]",63.0,0.14984851998840987,Gaia DR3 5329115848036574336,130.54442603321,-48.15360327617,1.6361480689213768e+18,5329115848036574336,1400289186.0,0.0137,0.0163,1.4078,0.0168,83.9209,5.6,-4.438,0.02,3.416,0.021,0.0061,-0.0925,-0.0432,0.0824,0.019,0.092,-0.3051,0.1666,-0.1386,-0.0561,366.0,0.0,364.0,2.0,0.2059,365.3,0.0,0.0,31.0,0.0,1.421,,,,,,,,42.0,25.0,0.029974,46.0,18.0,0.0,0.0145,153.0,0.0,0.0,1.007,0.245,0.169,0.17,0.0526,-45.36,-76.767,8.968,-18.866,0.0,349.0,27092.15448,74.919,361.62,14.605258,0.004075,44.0,10469.0,113.89,91.921,15.288824,0.012137,42.0,23908.0,172.48,138.61,13.801533,0.008697,1.269,0,1,0,0,0.0,1.487291,0.683566,0.803725,24.76,6.29,2,9,4,9,3.816,,,795.636,,4250.0,3.0,-1.5,111,,,,13.34717,0.1332,6,,VARIABLE,266.63526530121,-3.65911190051,158.73118993318,-62.26649866236,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999939,4848.6,4831.7,4883.7,4.1496,4.1463,4.1647,-0.5084,-0.5281,-0.4794,656.0353,649.1788,662.9122,0.9216,0.9046,0.9561,0.7122,0.6986,0.7398,0.3836,0.3763,0.3986,MARCS,,,,,,,,,,,,,,,,,441247298,0.09737,1,0,8,,,,,,,,,,,,J084210.65-480912.9,0.093363,8,108082436,1,0,10754832,40281740,3.077693,1,1,8,S66G053136,0.143249,8,178620259,1,0,,,,,,08421066-4809130,0.021617,8,101838879,1,0,,,,,,130.54445559955,-48.15361845746,0.314184,0.3409,-0.063
"[3.3325338469232215, 7.929716296566225, 8.159659203297357]",64.0,3.3325338469232215,Gaia DR3 5329109663274566144,130.62780645744,-48.17835533567,1.6361480689213768e+18,5329109663274566144,324655631.0,0.3257,0.3993,-0.2305,0.4063,-0.5673,3.522,-2.401,0.451,2.576,0.539,-0.1267,0.0323,0.1267,-0.0748,0.1346,0.0002,-0.0786,0.1404,0.0039,-0.2773,328.0,0.0,326.0,2.0,2.3082,401.4,1.421,1.471,95.0,0.0,,1.4982,0.1127,-0.271,-0.031,-0.098,0.035,0.1,37.0,23.0,0.792501,41.0,12.0,0.0,0.0527,145.0,0.0,0.0,1.092,0.318,0.24,0.186,0.127,-85.23,73.095,18.696,-3.055,0.0,334.0,166.61454,0.68094,244.68,20.133085,0.005223,29.0,59.75,6.1467,9.7206,20.897701,0.111729,33.0,175.88,6.9926,25.153,19.134832,0.043331,1.414,0,1,0,0,0.0,1.762869,0.764616,0.998253,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.68905309921,-3.63040656797,158.86007080789,-62.25615064882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441242487,0.198289,1,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.62782246248,-48.17836678611,7.178123,8.670049,-0.2742
"[0.2047428838481088, 7.661656939083071]",65.0,0.2047428838481088,Gaia DR3 5329109010448834816,130.69162388108,-48.15729667825,1.6361480689213768e+18,5329109010448834816,1546648628.0,0.0623,0.07,1.4814,0.0748,19.8113,5.666,-4.65,0.083,3.238,0.092,-0.0759,0.0853,0.0326,0.0486,-0.0512,0.0602,-0.1656,0.1346,-0.0192,-0.1628,381.0,0.0,379.0,2.0,-0.2002,386.6,0.0,0.0,31.0,0.0,1.268,,,,,,,,43.0,26.0,0.133205,46.0,18.0,0.0,0.00606,157.0,0.0,0.0,0.992,0.241,0.0837,0.0951,0.114,-69.551,82.795,15.267,-11.217,0.0,386.0,1582.59712,1.8677,847.34,17.68894,0.003039,38.0,264.35,6.191,42.7,19.283089,0.02558,38.0,2034.0,10.546,192.87,16.476995,0.00678,1.452,0,0,0,0,0.0,2.806093,1.594149,1.211945,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.69862029968,-3.58388867085,158.91084125439,-62.21497147065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.997667,3449.4,3438.5,3460.2,4.1352,4.0948,4.1602,-0.367,-0.3908,-0.3317,606.2379,591.879,633.396,1.3174,1.2751,1.3566,0.8434,0.8158,0.8687,0.5469,0.5307,0.562,MARCS,,,,,,,,,,,,,,,,,441242282,0.126107,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G052766,0.214985,8,178589221,1,0,,,,,,08424599-4809263,0.015968,8,101822697,1,0,,,,,,130.69165486122,-48.15731106874,1.331797,1.487615,-0.1667
"[0.30886441294565026, 6.408416700879362, 7.467390465577208, 7.856344742034468, 8.386141187218518, 9.22387097401156]",66.0,0.30886441294565026,Gaia DR3 5329122651264752128,130.5971585354,-48.04990008029,1.6361480689213768e+18,5329122651264752128,839389676.0,0.0486,0.0579,1.4369,0.0606,23.7249,5.611,-4.391,0.063,3.493,0.077,-0.0664,-0.1389,-0.0732,0.1183,0.018,0.1315,-0.1695,0.0889,0.0424,-0.121,358.0,0.0,357.0,1.0,6.0237,561.7,0.334,4.221,31.0,0.0,1.284,,,,,,,,40.0,26.0,0.108946,45.0,16.0,0.0,0.0253,60.6,0.0,0.0,1.234,0.255,0.177,0.0953,0.0943,-60.649,88.059,21.824,-14.756,0.0,357.0,3202.09362,4.643,689.65,16.923782,0.003173,38.0,645.23,9.3472,69.029,18.314255,0.015974,39.0,4053.7,14.886,272.33,15.728257,0.005494,1.467,0,2,0,1,0.0,2.585998,1.390472,1.195525,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.57488832723,-3.56765935306,158.67057681575,-62.16068730041,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1e-06,3521.4,3513.9,3535.5,4.0177,4.0067,4.0787,-0.536,-0.5663,-0.4498,537.961,520.9135,553.8663,1.0643,1.0467,1.0901,0.6982,0.6866,0.7155,0.4361,0.4293,0.4462,MARCS,,,,,,,,,,,,,,,,,441246854,0.030963,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G059072,0.340053,8,179489154,1,0,,,,,,08422332-4802597,0.031016,8,102286623,1,0,,,,,,130.59718773219,-48.04991560269,1.015529,1.243947,-0.1312
"[1.8858850068715503, 3.1880161063796413, 3.340639357072926, 5.768027691348318, 7.130323996883587, 8.829768055147587]",67.0,1.8858850068715503,Gaia DR3 5329122273307625984,130.59442213364,-48.04976671475,1.6361480689213768e+18,5329122273307625984,1370986692.0,0.0812,0.0916,1.1631,0.0964,12.0697,18.233,-10.694,0.108,14.767,0.148,0.1465,-0.125,-0.1071,0.1059,-0.0569,0.0811,-0.051,0.0329,-0.1153,0.2006,334.0,0.0,333.0,1.0,0.3496,355.0,0.0,0.0,95.0,0.0,,1.3911,0.0281,-0.273,-0.08,-0.156,-0.021,0.007,38.0,25.0,0.208594,44.0,16.0,0.0,0.0152,115.0,0.0,0.0,1.013,0.252,0.227,0.0567,0.115,-62.816,-73.786,40.424,-18.584,0.0,311.0,1246.05585,2.3768,524.25,17.948523,0.003447,41.0,560.24,27.688,20.234,18.467604,0.053732,42.0,1477.6,24.919,59.296,16.82402,0.018696,1.635,0,24,0,21,0.0,1.643583,0.519081,1.124502,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.57365741334,-3.56902120052,158.66715818331,-62.16159020626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1e-06,0.999997,4031.1,4003.6,4069.9,4.8287,4.8022,4.8521,-0.8812,-0.9596,-0.7921,612.7559,585.8536,643.1372,0.7285,0.6718,0.8006,0.5225,0.4813,0.575,0.2835,0.2615,0.3115,MARCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.59449323612,-48.04983234571,1.738775,2.368826,0.1911
"[0.23514335589118163, 3.1922587394998247, 9.336692505584818]",68.0,0.23514335589118163,Gaia DR3 5329122994862098432,130.56655213134,-48.05785476782,1.6361480689213768e+18,5329122994862098432,1300188571.0,0.0576,0.0694,1.3464,0.0698,19.286,5.415,-4.361,0.079,3.211,0.092,0.107,-0.0207,-0.1122,-0.0073,0.0128,-0.0051,-0.2795,0.0572,-0.0283,0.0996,367.0,0.0,364.0,3.0,-0.2438,368.5,0.0,0.0,31.0,0.0,1.29,,,,,,,,42.0,26.0,0.130568,44.0,19.0,2.0,0.00932,117.0,0.0,0.0,0.99,0.288,0.164,0.105,0.0444,-46.666,-74.962,11.554,-22.898,0.0,328.0,1890.32691,2.2075,856.33,17.496025,0.003033,39.0,380.61,8.2891,45.917,18.887339,0.02381,40.0,2325.7,10.309,225.61,16.331512,0.006119,1.432,0,3,0,2,0.0,2.555826,1.391314,1.164513,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.56859544355,-3.58869200192,158.64354707372,-62.17864781688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.998258,3550.2,3548.6,3554.0,4.1898,4.1577,4.2242,-0.3635,-0.3928,-0.3321,649.1157,627.9588,667.8981,1.1407,1.1216,1.1605,0.7482,0.7355,0.7613,0.4657,0.4586,0.4732,MARCS,,,,,,,,,,,,,,,,,441246908,0.139123,1,0,8,,,,,,,,,,,,J084215.98-480328.2,0.108665,8,108545924,1,0,,,,,,,S66G160876,0.622141,8,179423399,1,0,,,,,,08421598-4803284,0.110246,8,102252178,1,0,,,,,,130.56658112755,-48.05786903888,1.266904,1.49337,0.0984
"[0.2405704126460053, 4.711724669280131, 5.525114143156994, 9.698087979738638, 9.860611368766826]",69.0,0.2405704126460053,Gaia DR3 5329123029221847296,130.57544185212,-48.05379624071,1.6361480689213768e+18,5329123029221847296,1497182609.0,0.0822,0.0954,1.4563,0.0969,15.036,5.369,-4.278,0.112,3.244,0.122,-0.0474,-0.1787,-0.0413,0.1452,0.024,0.1659,-0.3355,0.0853,-0.0599,-0.1069,351.0,0.0,349.0,2.0,2.2876,432.0,0.367,1.648,31.0,0.0,1.248,,,,,,,,40.0,25.0,0.177105,45.0,19.0,0.0,0.0318,80.0,0.0,0.0,1.087,0.279,0.154,0.127,0.0794,-49.599,-77.773,13.631,-17.569,0.0,350.0,1324.55474,2.4357,543.81,17.882193,0.003403,41.0,177.87,6.1024,29.147,19.71331,0.037355,42.0,1876.1,7.9141,237.05,16.564774,0.005938,1.551,0,18,0,18,0.0,3.148537,1.831118,1.317419,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.56903954432,-3.58150994833,158.64932354212,-62.17197634922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999961,3400.0,3376.2,3422.0,4.4407,4.4245,4.4613,0.378,0.3631,0.3947,484.5528,468.1634,497.6033,1.3256,1.2502,1.3918,0.8128,0.7656,0.8543,0.5885,0.5567,0.6163,MARCS,,,,,,,,,,,,,,,,,441246871,0.052957,1,0,8,,,,,,,,,,,,J084218.11-480313.6,0.045747,8,108565578,1,0,,,,,,,S66G058271,0.432778,8,179456342,1,0,,,,,,08421811-4803137,0.02503,8,102269705,1,0,,,,,,130.57547029818,-48.05381065967,1.795432,1.978594,-0.1193
