name,usrid,ra_pnt,dec_pnt,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,conf_flag,flux_aper90_mean_b,e_flux_aper90_mean_b,flux_aper90_mean_h,e_flux_aper90_mean_h,flux_aper90_mean_m,e_flux_aper90_mean_m,flux_aper90_mean_s,e_flux_aper90_mean_s,kp_intra_prob_b,ks_intra_prob_b,var_inter_prob_b,nh_gal,flux_powlaw_mean,e_flux_powlaw_mean,powlaw_gamma_mean,e_powlaw_gamma_mean,powlaw_nh_mean,e_powlaw_nh_mean,powlaw_ampl_mean,e_powlaw_ampl_mean,powlaw_stat,remove_code,flux_significance_b_max,flux_aper90_ave_s,e_flux_aper90_ave_s,flux_aper90_ave_m,e_flux_aper90_ave_m,flux_aper90_ave_h,e_flux_aper90_ave_h,chisqr,dof,kp_prob_b_max,var_inter_prob,significance_max,flux_flag,flux_aper90_ave_b,e_flux_aper90_ave_b,name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,sep,CSC_ID,CSC_RA,CSC_DEC,CSC_err_r0,CSC_err_r1,CSC_PA,CSC__2CXO,CSC__r,CSC_fe,CSC_fc,GAIA_RA,GAIA_DEC,GAIA_PU,GAIA_Source,GAIA__r,GAIA_e_Pos,GAIA_Plx,GAIA_e_Plx,GAIA_PM,GAIA_e_PM,GAIA_epsi,Gmag,BPmag,RPmag,e_Gmag,e_BPmag,e_RPmag,TMASS_RA,TMASS_DEC,TMASS_err0,TMASS_err1,TMASS_errPA,TMASS__2MASS,TMASS__r,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,ALLWISE_RA,ALLWISE_DEC,ALLWISE_err0,ALLWISE_err1,ALLWISE_errPA,ALLWISE_AllWISE,ALLWISE__r,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,CATWISE_RA,CATWISE_DEC,CATWISE_PU,CATWISE_Name,CATWISE__r,W1mproPM,W2mproPM,e_W1mproPM,e_W2mproPM,Separation_GAIA_CSC,Separation_GAIA_CSC_ra,Separation_GAIA_CSC_dec,Separation_TMASS_CSC,Separation_TMASS_CSC_ra,Separation_TMASS_CSC_dec,Separation_TMASS_GAIA,Separation_TMASS_GAIA_ra,Separation_TMASS_GAIA_dec,Separation_ALLWISE_CSC,Separation_ALLWISE_CSC_ra,Separation_ALLWISE_CSC_dec,Separation_ALLWISE_GAIA,Separation_ALLWISE_GAIA_ra,Separation_ALLWISE_GAIA_dec,Separation_ALLWISE_TMASS,Separation_ALLWISE_TMASS_ra,Separation_ALLWISE_TMASS_dec,Separation_CATWISE_CSC,Separation_CATWISE_CSC_ra,Separation_CATWISE_CSC_dec,Separation_CATWISE_GAIA,Separation_CATWISE_GAIA_ra,Separation_CATWISE_GAIA_dec,Separation_CATWISE_TMASS,Separation_CATWISE_TMASS_ra,Separation_CATWISE_TMASS_dec,Separation_CATWISE_ALLWISE,Separation_CATWISE_ALLWISE_ra,Separation_CATWISE_ALLWISE_dec,Separation_max,ncat,dist_bayesfactor,dist_bayesfactor_corrected,dist_post,p_single,p_any,p_i,match_flag,Gaia,rare-type,remove_regions,GLAT,GLON,comment,rgeo,b_rgeo,B_rgeo,W1mag_comb,e_W1mag_comb,W2mag_comb,e_W2mag_comb
2CXO J180457.9-283353,3372, 18 05 05.18,-28 35 17.44,271.2415,-28.56473055555556,0.77,0.73,99.9,4.93,False,False,False,False,False,,,,,,,,,0.177,0.193,,32.28,,,,,,,,,,0,4.93,8.094606346317592e-16,5.9645000855412895e-16,5.197584043210151e-15,1.7117506900664449e-15,3.429701541081463e-14,9.391390887639942e-15,,0.0,0.177,,4.93,0,4.0304060088656547e-14,9.564730306814391e-15,OGLE-BLG-DN-651,271.2415,-28.564694444444445,,CV,CataclyV;CV*|X,2020RNAAS...4..219J;SIMBAD,0.1367,1,271.2414857,-28.5647303,0.77,0.731,99.88,J180457.9-283353,0.031,0,0,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,-99,1,|GalacticCenter,2.45891707997948,-3.475111592343953,,,,,,,,
2CXO J180950.2-233222,3383, 18 09 55.71,-23 33 15.87,272.45941666666664,-23.539683333333336,0.71,0.71,89.4,16.03,False,False,False,False,False,7.849356403753365e-14,7.246143397949967e-15,4.7247978845608036e-14,6.6650008505642926e-15,2.0079999999999998e-14,2.220000000000001e-15,1.1165585191925621e-14,1.7765015636444436e-15,0.314,0.241,0.253,48.51,7.988319613310508e-14,7.261127467884729e-15,2.117351344898466,0.2516192125820633,28.167673016883157,10.276676995772284,3.12553460337663e-05,7.785323390954346e-06,0.939,0,14.01,1.058513640922739e-14,1.4486057507046278e-15,1.990770516893544e-14,1.9071038531475186e-15,3.174899290667106e-14,4.6204567285687104e-15,9.131471188450654,1.0,0.314,0.997,14.01,0,6.224183448483389e-14,5.204240973306338e-15,J1809-2332,272.459375,-23.53963333333333,0.4499999999999999,NS,NRAD;Psr|X|XB*|gam,2005AJ....129.1993M;SIMBAD,0.247525,1,272.459428,-23.539682,0.714,0.711,89.39,J180950.2-233222,0.032,0,0,,,,,,,,,,,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,1,-99,1,|GalacticCenter,7.389907070466608,-1.9955358224119863,,,,,,,,
2CXO J173233.5-313123,87, 17 32 34.35,-31 31 34.65,263.13979166666667,-31.523319444444443,0.72,0.72,135.3,7.45,False,False,False,False,False,2.1190326744360085e-14,3.680689679824176e-15,8.962572317298695e-15,3.1255618800355144e-15,4.67875442706139e-15,1.2027512017175676e-15,7.549e-15,1.5270000000000002e-15,0.485,0.345,,113.8,,,,,,,,,,0,7.45,7.549e-15,1.5270000000000002e-15,4.67875442706139e-15,1.2027512017175676e-15,8.962572317298695e-15,3.1255618800355144e-15,,0.0,0.485,,7.45,0,2.1190326744360085e-14,3.680689679824176e-15,J1732-3131,263.13975,-31.523055555555555,2.0,NS,HE,2005AJ....129.1993M,0.95562,1,263.1397954,-31.5233182,0.716,0.715,135.3,J173233.5-313123,0.032,0,0,263.13978266079,-31.52344701665,0.0399557442737213,4.0552982639542994e+18,0.487,2.8886538087767205e-05,0.000446,3.1599997e-05,0.003672,3.883139227406233e-05,0.0,14.999011,16.591963,13.790696,0.002813,0.006296,0.003958,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.4653848,-0.03909331,-0.46373993,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4653848,2,11.127748,16.381655,0.99999946,0.99999946,0.87552905,0.3021014,1,Gaia DR3 4055298263954299392,1,|GalacticCenter,356.30723896254614,1.0069479629735851,,2013.7347,1898.8944,2175.9062,,,,
2CXO J174618.4-220946,90, 17 46 07.40,-22 03 04.09,266.5767916666666,-22.16289722222222,2.26,1.46,104.8,3.26,False,False,False,False,False,2.9560299846390776e-14,1.0923261618112722e-14,1.5885100028382513e-14,9.731575309966614e-15,7.458191538243211e-15,3.4430002634451888e-15,6.2170082797650464e-15,3.5720912012571956e-15,0.719,0.851,,32.75,,,,,,,,,,0,3.26,6.2170082797650464e-15,3.5720912012571956e-15,7.458191538243211e-15,3.4430002634451888e-15,1.5885100028382513e-14,9.731575309966614e-15,,0.0,0.719,,3.26,0,2.9560299846390776e-14,1.0923261618112722e-14,AT2021kwb,266.5771083333333,-22.16305,,CV,Cataclysmic_Variable,2020RNAAS...4..219J,1.245245,1,266.5767726,-22.1628984,2.258,1.458,104.8,J174618.4-220946,0.032,0,0,266.57695775581,-22.16302843444,0.0222113827337756,4.1170240221988987e+18,0.767,0.0098241711984557,0.0,0.0,0.0,0.0,0.005179,20.722225,,,0.021809,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.77473474,0.6173121,-0.4681236,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77473474,2,10.329711,10.329711,0.2730766,0.2730766,0.2730766,1.0,1,Gaia DR3 4117024022198898816,1,|GalacticCenter,5.87109890683263,3.386985847695597,,,,,,,,
2CXO J173527.5-325554,171, 17 35 20.24,-32 55 43.68,263.8649583333333,-32.93176944444444,0.72,0.71,82.5,18.22,False,True,False,False,False,2.3613154955019826e-12,1.356232196976811e-13,2.3442021154391973e-12,1.355004183765778e-13,1.522e-14,5.589999999999999e-15,1.8933800627852e-15,1.4304687825491034e-15,1.0,1.0,,151.3,1.777581745779212e-12,3.567276688381513e-13,0.4659576912160573,0.3620626355909332,492.6374796721376,111.85494734595233,0.0002180838346386,0.0001104277710817,0.692,0,17.75,1.8933800627852e-15,1.4304687825491034e-15,1.522e-14,5.589999999999999e-15,2.3442021154391973e-12,1.355004183765778e-13,,0.0,1.0,,17.75,0,2.3613154955019826e-12,1.356232196976811e-13,2MASS J17352760-3255544,263.865,-32.9318,,HMXB,HMXB;HMXB (SFXT);*|HX?|IR|X|gam,2018ApJS..235....4O;INTEGRAL General Reference Catalog;SIMBAD,0.183791,1,263.8649521,-32.9317685,0.718,0.713,82.48,J173527.5-325554,0.032,0,0,263.86499688215,-32.93182312091,0.1389494374379353,4.054559284753424e+18,0.242,0.0003287805801589,3.53e-05,0.0004148,0.010051,0.0004458199520285,0.001656,18.914875,21.316357,17.193676,0.00471,0.256269,0.011867,263.865018,-32.931797,0.2428984517907909,0.2428984517907909,45.0,17352760-3255544,0.212,12.509,10.993,10.272,0.049,0.038,0.032,263.8650649,-32.9318265,0.2945427158945877,0.1836322724538358,7.3,J173527.61-325554.5,0.389,9.828,9.668,9.45,5.435,0.064,0.066,,,263.8650989,-32.9318129,0.349399044158066,J173527.62-325554.6,0.532,9.485,9.516,0.011,0.009,0.23869349,0.13531137,-0.19663525,0.22399887,0.19911994,-0.10259994,0.1136405,0.06380853,0.09403528,0.39970335,0.34083048,-0.20879982,0.20587869,0.20551899,-0.012164658,0.1770884,0.1417105,-0.106199965,0.47148374,0.44356307,-0.15983969,0.31043985,0.30825153,0.036795426,0.25105542,0.24444306,-0.057239905,0.1138027,0.102732524,0.048960015,0.47148374,5,46.85679,46.85679,1.0,1.0,0.64517516,0.76002383,1,Gaia DR3 4054559284753424000,1,|GalacticCenter,355.45763324783104,-0.2729831925263467,,3826.5303,2056.549,5349.619,9.828,0.064,9.668,0.066
2CXO J174445.7-271344,173, 17 44 34.21,-27 11 50.47,266.1907083333333,-27.229025,0.72,0.72,112.2,10.98,False,False,False,False,False,9.5057e-13,1.0146089098761163e-13,7.045999999999999e-13,9.700000000000005e-14,1.7770000000000004e-13,2.52e-14,6.827e-14,1.582e-14,0.352,0.184,,81.3,8.25368268412043e-13,9.104021392339375e-14,1.7087449985808745,0.2851344332659237,37.1695056016648,16.746934713774124,0.0002380578060876,7.703870023278143e-05,0.808,0,10.98,6.827e-14,1.582e-14,1.7770000000000004e-13,2.52e-14,7.045999999999999e-13,9.700000000000005e-14,,0.0,0.352,,10.98,0,9.5057e-13,1.0146089098761163e-13,RX J1744.7-2713,266.1904167,-27.2288889,,HMXB,;*|Be*|Em*|Er*|IR|UV|V*|X|gam,2006A&A...455.1165L;SIMBAD,1.098317,1,266.1907234,-27.2290257,0.725,0.721,112.2,J174445.7-271344,0.032,0,0,266.19068598154,-27.2290321368,0.0374438403136499,4.060784345959549e+18,0.151,2.0247278929890823e-05,0.0007873,2.37e-05,0.002451,2.43495383049752e-05,8.7e-05,8.234564,8.511403,7.735419,0.003204,0.006559,0.005686,266.190711,-27.229004,0.1294175002517668,0.1294175002517668,90.0,17444577-2713444,0.088,7.054,6.843,6.507,0.018,0.038,0.023,266.1907033,-27.2289987,0.0742,0.0714,159.6,J174445.76-271344.3,0.119,5.809,5.633,4.965,3.975,0.077,0.053,0.016,0.026,,,,-99,,,,,,0.12199981,-0.119778916,-0.023172462,0.087625824,-0.039693207,0.07812,0.12912741,0.08008571,0.10129249,0.11656611,-0.0643414,0.097200006,0.13252491,0.055437513,0.12037248,0.031170186,-0.024648204,0.01908,,,,,,,,,,,,,0.13252491,4,36.29214,36.29214,0.9999994,0.9999994,0.48437032,0.93512625,1,Gaia DR3 4060784345959549184,1,|GalacticCenter,1.357846579201355,1.0519310842068996,,1207.5624,1177.9211,1241.2322,5.809,0.077,5.633,0.053
2CXO J181921.6-252425,182, 18 19 21.69,-25 25 00.46,274.8400833333333,-25.40718333333333,0.71,0.71,104.1,26.51,True,False,False,False,False,7.435620833653006e-15,1.6913612531348793e-15,6.346626351994093e-15,1.6618905921348021e-15,6.76614693202833e-16,2.545599040422981e-16,4.1237978845608014e-16,1.844500030734677e-16,1.0,1.0,1.0,20.98,,,,,,,,,,0,24.03,3.2302441343835593e-16,1.252862193134581e-16,5.647335547591831e-16,1.7939263093896303e-16,2.5006005183611438e-15,8.068887469555737e-16,363.5352811176485,4.0,1.0,1.0,24.03,0,3.388358486558684e-15,8.360309819310517e-16,V4641 Sgr,274.84,-25.406944,1.0,LMXB,XT;*|BH?|EB*|HXB|IR|LXB|V*|X|gam,2003A&A...404..301R;SIMBAD,0.894903,1,274.8400691,-25.4071846,0.711,0.711,104.1,J181921.6-252425,0.031,1,0,274.84013919092,-25.40717851926,0.0239201677487858,4.0530963889190825e+18,0.204,2.040045378507253e-05,0.0001692,2.62e-05,0.000891,2.63843861121984e-05,0.0,13.610272,13.793571,13.294106,0.008797,0.030105,0.026112,274.840143,-25.407167,0.1209551440765485,0.1209551440765485,45.0,18192163-2524258,0.221,12.532,12.364,12.27,0.032,0.028,0.032,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.22897142,0.22792259,0.021890724,0.24852146,0.24030901,0.063360065,0.043279663,0.012386418,0.041469336,,,,,,,,,,,,,,,,,,,,,,0.24852146,3,23.924265,23.924265,0.9996166,0.9996166,0.64723355,0.9887061,1,Gaia DR3 4053096388919082368,1,|GalacticCenter,6.7739235702232365,-4.789018344613663,,4738.7056,4137.1274,5504.5693,,,,
2CXO J172558.5-353231,3194, 17 25 49.76,-35 33 25.66,261.493875,-35.542002777777775,0.78,0.76,60.9,10.41,False,False,False,False,False,4.5219252703988185e-14,9.923919964517175e-15,2.0487978845608032e-14,8.495000667335041e-15,1.1837606346317591e-14,3.5315001444743057e-15,1.2893667512062568e-14,3.7212441271297696e-15,0.995,0.982,1.0,157.5,,,,,,,,,,0,5.67,1.2893667512062568e-14,3.7212441271297696e-15,1.1837606346317591e-14,3.5315001444743057e-15,2.0487978845608032e-14,8.495000667335041e-15,,0.0,0.269,,5.67,0,4.5219252703988185e-14,9.923919964517175e-15,HV 7898,261.4939167,-35.5421667,,CV,UG;CataclyV;*|CV*|IR|V*,2005JAD....11....2D;2020RNAAS...4..219J;SIMBAD,0.608248,1,261.4938636,-35.5420034,0.776,0.757,60.9,J172558.5-353231,0.031,0,0,261.49390179264,-35.54214175654,0.1234953104029315,5.975718398429645e+18,0.524,3.8741423942744754e-05,0.0011483,4.21e-05,0.007533,5.402043665764629e-05,6e-05,15.941648,16.288696,15.145193,0.054786,0.194982,0.128668,261.493915,-35.542103,0.1986192117356358,0.1986192117356358,17.0,17255853-3532315,0.397,14.258,13.706,13.586,0.038,0.036,0.051,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.5104936,0.11187703,-0.49808353,0.38888958,0.15056512,-0.35855997,0.14478806,0.038688023,0.13952355,,,,,,,,,,,,,,,,,,,,,,0.5104936,3,23.1812,23.1812,0.999938,0.999938,0.97897595,0.99441135,1,Gaia DR3 5975718398429644672,1,|GalacticCenter,352.19983973965606,-0.0706814280424724,,849.4798,820.30774,875.0357,,,,
2CXO J173317.4-301551,3200, 17 33 30.72,-30 17 38.27,263.32254166666667,-30.264352777777777,1.7,1.7,0.0,1.79,False,False,False,False,False,1.1640337857553002e-13,7.32925412113037e-14,9.582593575242413e-14,7.239751402618934e-14,1.3181052944463336e-14,9.958425742819716e-15,7.396389878642562e-15,5.588051249148835e-15,0.715,0.544,0.749,80.76,,,,,,,,,,0,1.79,6.198914922945927e-15,5.6818000574703536e-15,3.2311897002984604e-15,3.129588265871988e-15,1.8023989422804022e-14,1.3697500103467996e-14,,0.0,0.715,,1.79,0,2.7454094046048402e-14,1.5155813527866443e-14,OGLE-BLG-DN-37,263.3218708333333,-30.26440833333333,,CV,CataclyV;CV*|X,2020RNAAS...4..219J;SIMBAD,2.100138,1,263.3225433,-30.2643534,1.702,1.702,0.0,J173317.4-301551,0.032,0,0,263.32243321575,-30.26378040172,0.0265493516737992,4.0585178401845494e+18,2.077,0.0131990451766317,0.0,0.0,0.0,0.0,0.001415,20.17487,,,0.011589,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,2.0910003,-0.34229085,2.062794,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0910003,2,10.140184,10.140184,0.21705775,0.21705775,0.35307407,0.5079656,1,Gaia DR3 4058517840184549120,1,|GalacticCenter,357.4486071973972,1.5614980733047483,,,,,,,,
2CXO J173411.3-293117,3202, 17 34 46.32,-29 29 59.69,263.54729166666664,-29.521638888888887,1.84,1.36,82.4,4.78,False,False,False,False,False,,,1.678749115929229e-13,1.2683128185770392e-13,1.0970912711039401e-14,8.288641281099945e-15,,,0.919,0.948,0.703,70.82,,,,,,,,,,0,4.78,2.0156162342842956e-14,1.3243775400620752e-14,1.561327323543884e-14,6.213080305922049e-15,1.9621278034527072e-13,5.06911536468407e-14,,0.0,0.919,,4.78,0,2.3198221592355253e-13,5.2759766980129236e-14,CXOGBS J173411.3-293117,263.54754166666663,-29.52161111111111,,CV,CataclyV;**|CV*|X,2020RNAAS...4..219J;SIMBAD,0.756115,1,263.5473026,-29.5216397,1.841,1.363,82.42,J173411.3-293117,0.032,0,0,263.54807304445,-29.52186480456,0.0425077118496657,4.0585836391351296e+18,2.528,0.0002824284516645,-0.0001343,0.0003379,0.003043,0.0004138574668878,0.000678,18.871765,19.870098,17.75803,0.004445,0.14153,0.041767,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,2.5459166,2.4135025,-0.8103684,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5459166,2,9.913678,9.913678,0.14037405,0.14037405,0.14037405,1.0,1,Gaia DR3 4058583639135129600,1,|GalacticCenter,358.1783911712096,1.8012195324853668,,7354.195,4786.5654,10308.854,,,,
2CXO J173453.7-302521,3204, 17 34 35.03,-30 18 14.87,263.724125,-30.422508333333333,4.36,4.36,0.0,1.84,False,False,False,False,False,,,,,,,,,0.174,0.248,,97.08,,,,,,,,,,0,1.78,3.579436615973304e-15,1.9124800330773257e-15,3.587379472612775e-15,1.9232219129124656e-15,1.6132138872861916e-14,8.723225627132582e-15,1.520083384929124,1.0,0.174,0.782,1.78,0,2.3298954961447996e-14,9.135153405668061e-15,OGLE-BLG-DN-42,263.7244166666667,-30.42233333333333,,CV,CataclyV;CV*,2020RNAAS...4..219J;SIMBAD,1.073095,1,263.7241365,-30.422508,4.357,4.357,0.0,J173453.7-302521,0.031,0,0,263.7249885265,-30.42226115436,0.1820060229852083,4.058454515246205e+18,2.76,0.000110769836905,0.0001885,0.000111299996,0.005749,0.0001396109844919,0.000735,16.561703,20.118067,14.954292,0.003647,0.0659,0.005948,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,263.7248287,-30.4220464,0.7158298905396202,J173453.96-302519.3,3.225,9.111,9.324,0.022,0.019,2.790268,2.6449742,0.8886543,,,,,,,,,,,,,,,,2.7164118,2.1488194,1.6617665,0.918629,-0.49615598,0.77311605,,,,,,,2.790268,3,20.419868,20.419868,0.4873465,0.4873465,0.06257923,0.5519294,1,Gaia DR3 4058454515246204800,1,|GalacticCenter,357.50380404654226,1.184555862615113,,6203.1553,4098.8794,9083.531,9.111,0.022,9.324,0.019
2CXO J173535.0-295941,3205, 17 35 44.99,-29 54 41.64,263.89620833333333,-29.994802777777775,1.13,0.92,139.8,4.29,False,False,False,False,False,2.956992504065573e-13,7.492001184597913e-14,2.753095194763871e-13,7.426545933076531e-14,1.7122393653682412e-14,9.568500053321945e-15,3.2673372764877337e-15,2.468508076080311e-15,0.992,0.998,0.416,90.61,,,,,,,,,,0,4.29,3.6248183213340166e-15,1.9521325213261765e-15,9.205010413785086e-15,5.1413429806905786e-15,2.8491080734587775e-13,5.3476354637130215e-14,0.0082182992553205,1.0,0.992,0.072,4.29,0,2.977406360809969e-13,5.3758392222071087e-14,CXOGBS J173535.1-295942,263.8961666666666,-29.99488888888889,,CV,CataclyV;**|CV*|X,2020RNAAS...4..219J;SIMBAD,0.33175,1,263.8962045,-29.9948027,1.132,0.922,139.8,J173535.0-295941,0.032,0,0,263.89618535197,-29.99491704578,0.0058657515405284,4.0585034434527375e+18,0.439,0.001601534040788,0.0,0.0,0.0,0.0,0.002457,20.080917,,,0.025631,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.41595146,-0.059700776,-0.41164482,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41595146,2,10.8692045,10.8692045,0.6441376,0.6441376,0.6441376,1.0,1,Gaia DR3 4058503443452737792,1,|GalacticCenter,357.9441468544084,1.290538416710853,,,,,,,,
2CXO J173906.8-283353,3222, 17 38 42.20,-28 31 30.16,264.77870833333327,-28.56473055555556,3.15,3.15,0.0,2.11,False,False,False,False,False,3.0967707063929385e-14,1.6057601060191816e-14,1.853361692351357e-14,1.4674000247251413e-14,8.925783861218408e-15,5.6827599678519e-15,3.508306279197397e-15,3.1978911331874155e-15,0.615,0.224,,76.51,,,,,,,,,,0,2.11,3.508306279197397e-15,3.1978911331874155e-15,8.925783861218408e-15,5.6827599678519e-15,1.853361692351357e-14,1.4674000247251413e-14,,0.0,0.615,,2.11,0,3.0967707063929385e-14,1.6057601060191816e-14,CXOGBS J173906.8-283353,264.77837916666664,-28.564758333333334,,CV,CataclyV;CV*|X,2020RNAAS...4..219J;SIMBAD,0.995889,1,264.7786925,-28.5647303,3.153,3.153,0.0,J173906.8-283353,0.032,0,0,264.77912664705,-28.56523362539,0.1955047746602209,4.0602331427157074e+18,2.273,0.0004060277821953,9.7e-06,0.0003642,0.012805,0.0005130346061699,0.0011819999999999,19.207323,21.751947,17.75846,0.004106,0.2373,0.0143,264.779135,-28.565142,0.2996658954447437,0.2996658954447437,135.0,17390699-2833545,2.035,13.787,12.638,12.052,,0.102,0.078,,,,,,-99,,,,,,,,,,,,,-99,,,,,,2.273213,1.3726857,-1.8119689,2.038171,1.399096,-1.4821174,0.33090702,0.026410222,0.32985142,,,,,,,,,,,,,,,,,,,,,,2.273213,3,21.46265,21.46265,0.89752746,0.89752746,0.12741326,0.88565475,1,Gaia DR3 4060233142715707392,1,|GalacticCenter,359.5644291673243,1.407544254402872,,7753.515,4533.341,10570.828,,,,
2CXO J173917.7-214735,3224, 17 39 15.54,-21 47 30.72,264.8239166666666,-21.793197222222226,0.71,0.71,2.2,22.25,False,False,False,False,False,1.3361425385270369e-12,7.897691639889291e-14,8.937202115439197e-13,7.445000761452135e-14,2.5602232698311693e-13,2.0053420907053123e-14,1.864e-13,1.7099999999999998e-14,0.239,0.266,,30.19,1.1153936536824086e-12,6.950734077814147e-14,1.9769788456080288,0.1510375384557205,23.599259596281,4.816442055904438,0.000355284134206,5.05131679644459e-05,1.257,0,22.25,1.864e-13,1.7099999999999998e-14,2.5602232698311693e-13,2.0053420907053123e-14,8.937202115439197e-13,7.445000761452135e-14,,0.0,0.239,,22.25,0,1.3361425385270369e-12,7.897691639889291e-14,OGLE-BLG-DN-64,264.824,-21.793194444444445,,CV,CataclyV;CV*,2020RNAAS...4..219J;SIMBAD,0.213455,1,264.8239362,-21.7931969,0.712,0.71,2.23,J173917.7-214735,0.032,0,0,264.82396941099,-21.79321162955,0.0730653979582586,4.1172356094214267e+18,0.112,0.0001235137943356,0.0011467,0.0001656,0.007793,0.0001783321784553,0.000373,18.103397,18.426008,17.306429,0.015937,0.050226,0.072802,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.12302863,0.111014634,-0.053026367,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12302863,2,11.215157,11.215157,0.7282044,0.7282044,0.7282044,1.0,1,Gaia DR3 4117235609421426560,1,|GalacticCenter,5.335570830101501,4.966062661487658,,912.0894,801.04297,1030.2588,,,,
2CXO J173935.7-272935,3226, 17 39 50.62,-27 22 14.68,264.89895833333327,-27.493141666666663,1.0,0.9,96.8,7.13,False,False,False,False,False,5.536964013073139e-13,9.370363043000093e-14,4.624712118277448e-13,9.176735449272905e-14,8.143817890237307e-14,1.7998341870391704e-14,9.787010577195986e-15,5.931500238936664e-15,0.954,0.979,0.659,54.81,,,,,,,,,,0,7.13,1.1784267035872956e-14,4.8099785561729545e-15,6.598072461892176e-14,1.1565782850116821e-14,4.14784052733695e-13,5.96961220310028e-14,0.6977771338908568,1.0,0.954,0.596,7.13,0,4.925490443884897e-13,6.09961491586746e-14,Gaia21bhy,264.89899999999994,-27.4933,,CV,known CV;CataclyV;*|CV*|X,2020RNAAS...4..219J;2020RNAAS...4..219J;SIMBAD,0.586765,1,264.8989587,-27.4931412,1.0,0.899,96.82,J173935.7-272935,0.032,0,0,264.89898429334,-27.49333177458,0.0426926344812356,4.0608654350058476e+18,0.707,0.0002413596720825,0.0001228,0.00022259999,0.003063,0.0003489182040037,0.001409,18.997034,19.657309,17.642801,0.017867,0.128525,0.057296,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.6909196,0.081730746,-0.6860685,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6909196,2,10.869381,10.869381,0.5731131,0.5731131,0.5731131,1.0,1,Gaia DR3 4060865435005847424,1,|GalacticCenter,0.528613046634022,1.887852612878661,,6953.1875,4399.7466,9669.233,,,,
2CXO J174009.1-284725,3228, 17 40 12.32,-28 48 14.39,265.0380416666667,-28.790511111111112,0.72,0.72,133.3,11.3,False,False,False,False,False,2.1298585998279864e-12,2.0401030777472405e-13,2.02682961614876e-12,2.030547279051044e-13,8.655404230878395e-14,1.794000126399357e-14,1.6474941370442725e-14,8.193870170412571e-15,0.953,0.993,0.921,87.52,1.5800000000000001e-12,1.5699999999999996e-13,-0.126530008514753,0.2760438755336958,,,3.836770509077962e-05,1.3538220921979524e-05,1.145,0,11.3,1.4783418021397796e-14,6.1947283706000895e-15,1.3241725405722584e-14,5.297252949182679e-15,1.315986419377488e-12,1.339154842774105e-13,24.52021766899764,1.0,0.953,1.0,11.3,0,1.3440115628046082e-12,1.3416330525760954e-13,J1740-2847,265.037917,-28.790556,1.0,CV,NL;*|X,2003A&A...404..301R;SIMBAD,0.411943,1,265.0380375,-28.7905119,0.721,0.716,133.3,J174009.1-284725,0.032,0,0,265.03804993246,-28.79051099347,0.033336254529535,4.06016754996178e+18,0.021,0.0002531752939561,0.0007180999999999,0.0002122,0.002157,0.0003318079928921,0.00051,18.790115,19.970343,17.739645,0.005217,0.056328,0.033311,,,,,,-99,,,,,,,,,,,,,-99,,,,,,,,,,,,,-99,,,,,,0.03935983,0.0392243,0.00326351,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03935983,2,11.215438,11.215438,0.8950883,0.8950883,0.8950883,1.0,1,Gaia DR3 4060167549961780096,1,|GalacticCenter,359.49420880156794,1.0947831585344805,,1849.755,1322.582,3029.67,,,,
