separation,name,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,dither_warning_flag,extent_flag,pileup_flag,sat_src_flag,streak_src_flag,var_flag,var_inter_hard_flag,flux_aper90_b,flux_aper90_lolim_b,flux_aper90_hilim_b,flux_aper90_h,flux_aper90_lolim_h,flux_aper90_hilim_h,flux_aper90_m,flux_aper90_lolim_m,flux_aper90_hilim_m,flux_aper90_s,flux_aper90_lolim_s,flux_aper90_hilim_s,var_intra_index_b,var_intra_prob_b,ks_intra_prob_b,kp_intra_prob_b,var_inter_index_b,var_inter_prob_b,var_inter_sigma_b,nh_gal,flux_powlaw,flux_powlaw_lolim,flux_powlaw_hilim,powlaw_gamma,powlaw_gamma_lolim,powlaw_gamma_hilim,powlaw_gamma_rhat,powlaw_nh,powlaw_nh_lolim,powlaw_nh_hilim,powlaw_nh_rhat,powlaw_ampl,powlaw_ampl_lolim,powlaw_ampl_hilim,powlaw_ampl_rhat,powlaw_stat,flux_bb,flux_bb_lolim,flux_bb_hilim,bb_kt,bb_kt_lolim,bb_kt_hilim,bb_kt_rhat,bb_nh,bb_nh_lolim,bb_nh_hilim,bb_nh_rhat,bb_ampl,bb_ampl_lolim,bb_ampl_hilim,bb_ampl_rhat,bb_stat,flux_brems,flux_brems_lolim,flux_brems_hilim,brems_kt,brems_kt_lolim,brems_kt_hilim,brems_kt_rhat,brems_nh,brems_nh_lolim,brems_nh_hilim,brems_nh_rhat,brems_norm,brems_norm_lolim,brems_norm_hilim,brems_norm_rhat,brems_stat,flux_apec,flux_apec_lolim,flux_apec_hilim,apec_kt,apec_kt_lolim,apec_kt_hilim,apec_kt_rhat,apec_abund,apec_abund_lolim,apec_abund_hilim,apec_abund_rhat,apec_z,apec_z_lolim,apec_z_hilim,apec_z_rhat,apec_nh,apec_nh_lolim,apec_nh_hilim,apec_nh_rhat,apec_norm,apec_norm_lolim,apec_norm_hilim,apec_norm_rhat,apec_stat,obsid,region_id,obi,ra_pnt,dec_pnt,gti_obs,gti_end,instrument,grating,datamode,theta,phi,src_cnts_aper90_b,src_cnts_aper90_lolim_b,src_cnts_aper90_hilim_b,flux_significance_b,conf_code,dither_warning_flag.1,edge_code,extent_code,multi_chip_code,pileup_warning,sat_src_flag.1,streak_src_flag.1,var_code,flux_aper90_b.1,flux_aper90_lolim_b.1,flux_aper90_hilim_b.1,flux_aper90_h.1,flux_aper90_lolim_h.1,flux_aper90_hilim_h.1,flux_aper90_m.1,flux_aper90_lolim_m.1,flux_aper90_hilim_m.1,flux_aper90_s.1,flux_aper90_lolim_s.1,flux_aper90_hilim_s.1,var_index_b,var_prob_b,ks_prob_b,kp_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,usrid
0.02, 2CXO J111116.2-603810, 11 11 16.22,-60 38 10.03,0.92,0.82,63.0,8.62,                TRUE,False,False,False,False,False,False, TRUE,False,2.334e-14,2.066e-14,2.602e-14,1.772e-14,1.405e-14,2.139e-14,3.434e-15,2.755e-15,4.076e-15,2.222e-15,1.762e-15,2.681e-15,10,1.0,1.0,1.0,  ,         ,         ,145.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,56,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,4.974,335.72,112.82,100.08,125.57,8.62,7,False,0,0,0,0.001396376,False,False,30,2.334e-14,2.066e-14,2.602e-14,1.772e-14,1.405e-14,2.139e-14,3.434e-15,2.755e-15,4.076e-15,2.222e-15,1.762e-15,2.681e-15,10,1.0,1.0,1.0,0.004207,0.002676,0.0006908,0.01868,62
0.03, 2CXO J111151.5-604153, 11 11 51.56,-60 41 53.42,0.73,0.72,11.3,7.86,                TRUE,False,False,False,False,False,False, TRUE,False,1.034e-14,8.973e-15,1.171e-14,5.539e-15,3.59e-15,7.385e-15,2.549e-15,1.958e-15,3.103e-15,2.37e-15,1.901e-15,2.812e-15,6,0.95,0.999,0.998,  ,         ,         ,144.3,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,20,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.271,238.83,85.326,74.089,96.562,7.86,256,False,0,0,0,0.004189128,False,False,16,1.034e-14,8.973e-15,1.171e-14,5.539e-15,3.59e-15,7.385e-15,2.549e-15,1.958e-15,3.103e-15,2.37e-15,1.901e-15,2.812e-15,6,0.95,0.999,0.998,0.000638,0.001595,0.0009653,0.002474,63
0.03, 2CXO J111120.0-603939, 11 11 20.01,-60 39 39.02,1.26,1.26,0.0,3.28,                TRUE, TRUE,False,False,False,False,False,False,False,1.107e-15,5.995e-16,1.614e-15,0.0,0.0,6.601e-16,2.202e-16,4.587e-17,3.945e-16,9.507e-16,6.593e-16,1.227e-15,0,0.38,0.589,0.7,  ,         ,         ,145.2,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,268,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,4.279,318.38,18.07,12.364,23.46,3.14,15,False,0,0,0,0.0005712446,False,False,0,1.107e-15,5.995e-16,1.614e-15,0.0,0.0,6.601e-16,2.202e-16,4.587e-17,3.945e-16,9.507e-16,6.593e-16,1.227e-15,0,0.38,0.589,0.7,2.13e-05,0.0003989,0.0003915,0.0005401,64
0.02, 2CXO J111224.5-603957, 11 12 24.55,-60 39 57.26,0.84,0.77,137.4,6.5,                TRUE,False,False,False,False,False,False,False,False,7.066e-15,5.929e-15,8.203e-15,1.895e-15,7.699e-16,2.961e-15,1.887e-15,1.37e-15,2.374e-15,3.065e-15,2.376e-15,3.717e-15,2,0.806,0.973,0.85,  ,         ,         ,144.0,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,39,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.639,143.08,60.65,51.174,70.126,6.5,263,False,0,0,0,0.001205961,False,False,0,7.066e-15,5.929e-15,8.203e-15,1.895e-15,7.699e-16,2.961e-15,1.887e-15,1.37e-15,2.374e-15,3.065e-15,2.376e-15,3.717e-15,2,0.806,0.973,0.85,0.000276,0.001236,0.001105,0.003394,65
0.03, 2CXO J111149.5-604158, 11 11 49.58,-60 41 58.45,0.71,0.71,59.3,25.9,                TRUE,False,False,False,False,False,False,False,False,6.203e-14,5.949e-14,6.442e-14,3.213e-15,2.22e-15,4.207e-15,1.061e-14,9.538e-15,1.162e-14,4.792e-14,4.583e-14,5.001e-14,0,0.042,0.283,0.268,  ,         ,         ,144.3,5.108e-14,4.859e-14,5.328e-14,6.441,5.981,6.949,         ,61.0,53.63,69.17,         ,0.0001528,0.0001215,0.0001958,         ,3.556,4.808e-14,3.71e-14,5.148e-14,0.1602,0.1589,0.1637,         ,19.9,18.16,21.08,         ,0.0306,0.02553,         ,         ,2.583,4.499e-14,2.858e-14,5.075e-14,0.2125,0.1888,0.2395,         ,46.32,39.62,53.68,         ,0.006307,0.00315,0.01356,         ,2.627,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,243,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.407,244.14,939.94,902.89,976.98,25.9,256,False,0,0,0,0.04055837,False,False,0,6.203e-14,5.949e-14,6.442e-14,3.213e-15,2.22e-15,4.207e-15,1.061e-14,9.538e-15,1.162e-14,4.792e-14,4.583e-14,5.001e-14,0,0.042,0.283,0.268,6.605e-06,0.01767,0.01766,0.01768,66
0.0, 2CXO J111112.8-603633, 11 11 12.88,-60 36 33.64,2.47,1.9,73.5,3.94,                TRUE,False,False,False,False,False,False, TRUE,False,1.865e-15,1.041e-15,2.646e-15,1.172e-15,0.0,2.344e-15,7.732e-16,4.393e-16,1.089e-15,1.191e-15,8.355e-16,1.546e-15,6,0.987,0.942,1.0,  ,         ,         ,145.8,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,292,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,6.015,349.26,30.208,22.772,37.644,3.94,7,False,0,0,0,0.0003173581,False,False,16,1.865e-15,1.041e-15,2.646e-15,1.172e-15,0.0,2.344e-15,7.732e-16,4.393e-16,1.089e-15,1.191e-15,8.355e-16,1.546e-15,6,0.987,0.942,1.0,0.0005011,0.0008228,0.0002343,0.001575,67
0.01, 2CXO J111139.9-604149, 11 11 40.00,-60 41 49.13,0.84,0.77,35.9,4.97,                TRUE,False,False,False,False,False,False, TRUE,False,3.657e-15,2.864e-15,4.45e-15,1.89e-15,9.678e-16,2.811e-15,4.22e-16,1.929e-16,6.391e-16,1.256e-15,9.056e-16,1.605e-15,2,0.818,0.977,0.968,  ,         ,         ,144.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,22,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.831,268.57,35.398,28.074,42.314,4.97,256,False,0,0,0,0.001396376,False,False,4,3.657e-15,2.864e-15,4.45e-15,1.89e-15,9.678e-16,2.811e-15,4.22e-16,1.929e-16,6.391e-16,1.256e-15,9.056e-16,1.605e-15,2,0.818,0.977,0.968,0.0002532,0.0006978,0.0003269,0.001091,68
0.01, 2CXO J111112.7-603802, 11 11 12.79,-60 38 02.41,2.02,1.1,66.4,3.11,                TRUE, TRUE,False,False,False,False,False,False,False,4.232e-15,2.944e-15,5.459e-15,2.066e-15,0.0,4.029e-15,8.92e-16,5.53e-16,1.231e-15,8.599e-16,5.574e-16,1.147e-15,0,0.209,0.12,0.215,  ,         ,         ,145.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,148,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,5.413,335.66,27.411,20.832,33.99,3.11,15,False,0,0,0,0.0003808298,False,False,0,4.232e-15,2.944e-15,5.459e-15,2.066e-15,0.0,4.029e-15,8.92e-16,5.53e-16,1.231e-15,8.599e-16,5.574e-16,1.147e-15,0,0.209,0.12,0.215,4.765e-05,0.001077,0.001055,0.001443,69
0.04, 2CXO J111112.0-603758, 11 11 12.10,-60 37 58.69,1.34,0.95,65.9,4.27,                TRUE, TRUE,False,False,False,False,False,False,False,3.688e-15,2.701e-15,4.674e-15,0.0,0.0,2.264e-15,1.206e-15,8.038e-16,1.608e-15,1.585e-15,1.165e-15,1.981e-15,0,0.236,0.091,0.062,  ,         ,         ,145.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,62,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,5.513,336.01,40.171,32.041,48.301,4.27,15,False,0,0,0,0.000507773,False,False,0,3.688e-15,2.701e-15,4.674e-15,0.0,0.0,2.264e-15,1.206e-15,8.038e-16,1.608e-15,1.585e-15,1.165e-15,1.981e-15,0,0.236,0.091,0.062,3.167e-05,0.0007379,0.0007243,0.0009233,70
0.01, 2CXO J111203.8-604206, 11 12 03.81,-60 42 06.72,0.93,0.82,171.9,3.76,                TRUE,False,False,False,False,False,False,False,False,1.913e-15,1.352e-15,2.474e-15,0.0,0.0,5.635e-16,6.357e-16,3.002e-16,9.535e-16,1.369e-15,8.861e-16,1.826e-15,0,0.373,0.292,0.518,  ,         ,         ,144.0,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,18,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.684,204.5,17.897,12.74,23.054,3.76,256,False,0,0,0,0.0006347163,False,False,0,1.913e-15,1.352e-15,2.474e-15,0.0,0.0,5.635e-16,6.357e-16,3.002e-16,9.535e-16,1.369e-15,8.861e-16,1.826e-15,0,0.373,0.292,0.518,2.464e-05,0.0004387,0.0004286,0.000592,71
0.02, 2CXO J111146.8-604213, 11 11 46.85,-60 42 13.92,0.94,0.81,24.1,3.41,                TRUE,False,False,False,False,False,False, TRUE,False,1.56e-15,1.059e-15,2.034e-15,6.646e-16,1.399e-16,1.154e-15,3.96e-16,1.81e-16,5.996e-16,5.252e-16,2.984e-16,7.4e-16,7,1.0,0.958,1.0,  ,         ,         ,144.3,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,17,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,2.758,249.37,17.576,12.214,22.64,3.41,256,False,0,0,0,0.0007616596,False,False,16,1.56e-15,1.059e-15,2.034e-15,6.646e-16,1.399e-16,1.154e-15,3.96e-16,1.81e-16,5.996e-16,5.252e-16,2.984e-16,7.4e-16,7,1.0,0.958,1.0,0.0003856,0.0003309,0.0001397,0.001624,72
0.01, 2CXO J111134.6-604200, 11 11 34.63,-60 42 00.27,0.92,0.8,42.2,4.06,                TRUE,False,False,False,False,False,False,False,False,1.901e-15,1.371e-15,2.399e-15,0.0,0.0,5.609e-16,5.696e-16,3.179e-16,8.212e-16,1.126e-15,8.013e-16,1.45e-15,1,0.574,0.945,0.775,  ,         ,         ,144.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,19,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.419,274.97,25.949,19.659,32.24,4.06,257,False,0,0,0,0.0008886028,False,False,0,1.901e-15,1.371e-15,2.399e-15,0.0,0.0,5.609e-16,5.696e-16,3.179e-16,8.212e-16,1.126e-15,8.013e-16,1.45e-15,1,0.574,0.945,0.775,6.823e-05,0.0005839,0.0005414,0.001142,73
0.0, 2CXO J111141.1-604222, 11 11 41.10,-60 42 22.77,0.75,0.72,19.7,11.3,                TRUE,False,False,False,False,False,False,False,False,1.666e-14,1.513e-14,1.818e-14,5.978e-15,4.09e-15,7.866e-15,2.747e-15,2.185e-15,3.309e-15,8.043e-15,7.192e-15,8.893e-15,0,0.087,0.23,0.091,  ,         ,         ,144.4,8.894e-15,4.558e-15,1.06e-14,10.0,8.275,13.479,         ,133.2,105.2,138.3,         ,0.0002691,0.0001192,0.0003148,         ,2.35,8.693e-15,4.764e-15,1.003e-14,0.1722,0.1691,0.1803,         ,33.27,28.98,36.59,         ,0.005936,0.004065,         ,         ,2.738,5.888e-15,2.214e-15,1.254e-14,0.1686,0.1623,0.2153,         ,85.14,65.91,90.59,         ,0.01345,0.002269,0.1085,         ,2.258,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,16,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.206,260.22,179.04,162.88,195.19,11.3,257,False,0,0,0,0.005712446,False,False,0,1.666e-14,1.513e-14,1.818e-14,5.978e-15,4.09e-15,7.866e-15,2.747e-15,2.185e-15,3.309e-15,8.043e-15,7.192e-15,8.893e-15,0,0.087,0.23,0.091,1.704e-06,0.00341,0.003409,0.003412,74
0.03, 2CXO J111109.0-603805, 11 11 09.07,-60 38 05.12,1.56,1.11,50.9,4.83,                TRUE,False,False,False,False,False,False,False,False,2.883e-15,2.008e-15,3.758e-15,0.0,0.0,1.297e-15,8.129e-16,4.772e-16,1.149e-15,1.797e-15,1.361e-15,2.205e-15,1,0.643,0.505,0.92,  ,         ,         ,145.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,271,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,5.836,333.89,37.671,29.787,45.556,4.83,7,False,0,0,0,0.0004443014,False,False,0,2.883e-15,2.008e-15,3.758e-15,0.0,0.0,1.297e-15,8.129e-16,4.772e-16,1.149e-15,1.797e-15,1.361e-15,2.205e-15,1,0.643,0.505,0.92,0.0003108,0.001016,0.0005548,0.001786,75
0.0, 2CXO J111226.4-604048, 11 12 26.44,-60 40 48.87,1.61,1.18,161.9,3.14,                TRUE,False,False,False,False,False,False,False,False,1.977e-15,1.292e-15,2.623e-15,8.777e-16,1.463e-16,1.573e-15,7.34e-16,3.845e-16,1.066e-15,7.12e-16,3.647e-16,1.042e-15,2,0.813,0.629,0.949,  ,         ,         ,143.8,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,131,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,4.027,155.1,16.821,11.414,21.928,3.14,257,False,0,0,0,0.0003808298,False,False,0,1.977e-15,1.292e-15,2.623e-15,8.777e-16,1.463e-16,1.573e-15,7.34e-16,3.845e-16,1.066e-15,7.12e-16,3.647e-16,1.042e-15,2,0.813,0.629,0.949,0.0001443,0.0003987,0.0002937,0.00105,76
0.01, 2CXO J111108.1-603657, 11 11 08.12,-60 36 57.59,1.0,0.79,77.3,15.98,                TRUE,False,False,False,False,False,False, TRUE,False,5.955e-14,5.56e-14,6.349e-14,4.056e-14,3.567e-14,4.545e-14,1.359e-14,1.221e-14,1.489e-14,7.138e-15,6.323e-15,7.952e-15,10,1.0,1.0,1.0,  ,         ,         ,145.7,5.554e-14,5.104e-14,6.019e-14,1.921,1.725,2.131,         ,32.9,25.64,41.06,         ,1.794e-05,1.462e-05,2.216e-05,         ,0.682,4.522e-14,4.165e-14,4.942e-14,0.6694,0.6331,0.7076,         ,3.649e-06,         ,2.58,         ,2.29e-05,2.146e-05,2.756e-05,         ,1.058,5.3e-14,4.722e-14,5.79e-14,4.9,3.59,7.318,         ,24.75,19.35,30.67,         ,1.862e-05,1.636e-05,2.159e-05,         ,0.682,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,70,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,6.342,343.44,362.27,339.0,385.55,15.98,1,False,1,0,1,0.00272928,False,False,30,5.955e-14,5.56e-14,6.349e-14,4.056e-14,3.567e-14,4.545e-14,1.359e-14,1.221e-14,1.489e-14,7.138e-15,6.323e-15,7.952e-15,10,1.0,1.0,1.0,0.005971,0.00709,0.002557,0.02029,77
0.02, 2CXO J111111.8-603451, 11 11 11.89,-60 34 51.45,2.12,1.2,74.7,4.86,                TRUE,False,False,False,False,False,False,False,False,7.677e-15,5.941e-15,9.323e-15,3.753e-15,1.706e-15,5.714e-15,1.764e-15,1.238e-15,2.29e-15,2.478e-15,1.787e-15,3.128e-15,0,0.093,0.649,0.324,  ,         ,         ,146.0,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,138,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,7.136,0.54,45.146,36.116,53.673,4.86,1,False,1,0,1,0.0003808298,False,False,0,7.677e-15,5.941e-15,9.323e-15,3.753e-15,1.706e-15,5.714e-15,1.764e-15,1.238e-15,2.29e-15,2.478e-15,1.787e-15,3.128e-15,0,0.093,0.649,0.324,1.666e-05,0.001367,0.001337,0.001385,78
0.02, 2CXO J111138.6-604228, 11 11 38.67,-60 42 28.84,0.74,0.73,34.8,10.08,                TRUE,False,False,False,False,False,False, TRUE,False,1.303e-14,1.164e-14,1.443e-14,5.617e-15,4.077e-15,7.066e-15,4.047e-15,3.338e-15,4.716e-15,3.492e-15,2.92e-15,4.064e-15,9,1.0,1.0,1.0,  ,         ,         ,144.4,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,13,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.455,263.53,129.41,115.87,142.96,10.08,257,False,0,0,0,0.004062184,False,False,30,1.303e-14,1.164e-14,1.443e-14,5.617e-15,4.077e-15,7.066e-15,4.047e-15,3.338e-15,4.716e-15,3.492e-15,2.92e-15,4.064e-15,9,1.0,1.0,1.0,0.002032,0.00263,0.0007137,0.00739,79
0.02, 2CXO J111205.8-604243, 11 12 05.82,-60 42 43.04,1.06,0.88,177.3,3.35,                TRUE,False,False,False,False,False,False,False,False,1.942e-15,1.306e-15,2.577e-15,4.876e-16,0.0,9.48e-16,4.109e-16,1.59e-16,6.494e-16,1.131e-15,7.069e-16,1.555e-15,1,0.606,0.481,0.494,  ,         ,         ,143.8,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,2782,12,1, 11 11 54.94,-60 39 39.47,2002-04-08T02:45:39,2002-04-08T16:41:24,ACIS,NONE,    VFAINT,3.337,204.84,16.028,10.966,20.808,3.35,256,False,0,0,0,0.0006347163,False,False,0,1.942e-15,1.306e-15,2.577e-15,4.876e-16,0.0,9.48e-16,4.109e-16,1.59e-16,6.494e-16,1.131e-15,7.069e-16,1.555e-15,1,0.606,0.481,0.494,6.662e-05,0.0003589,0.0003241,0.0008469,80
