#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
04395_000,3123,ens0042100_001,acisf04395_000N020_b1201_h_ecf90_prep3.fits,2.57E-16,3.57E-16,3.56E-16,6.28E-17,7.45E-16,1.0003
01522_002,1682,ens0042100_001,acisf01522_002N020_b0780_h_ecf90_prep3.fits,0.00E+00,2.91E-17,3.56E-16,1.93E-18,8.44E-16,1.0019
04374_000,194,ens0042100_001,acisf04374_000N020_b0125_h_ecf90_prep3.fits,0.00E+00,8.01E-18,3.54E-16,7.01E-20,7.95E-16,1.0005
13637_000,693,ens0042100_001,acisf13637_000N020_b0386_h_ecf90_prep3.fits,1.61E-16,3.53E-16,3.54E-16,1.11E-19,7.82E-16,1.0001
03744_000,2478,ens0042100_001,acisf03744_000N020_b0974_h_ecf90_prep3.fits,2.85E-16,4.63E-16,3.50E-16,2.70E-17,7.78E-16,0.9996
09575_000,1111,ens0047600_001,acisf09575_000N020_b0445_h_ecf90_prep3.fits,2.42E-16,3.26E-16,3.49E-16,1.78E-17,7.61E-16,1.0007
04395_000,1701,ens0042100_001,acisf04395_000N020_b0794_h_ecf90_prep3.fits,0.00E+00,7.82E-18,3.48E-16,3.72E-19,8.02E-16,0.9998
01522_002,3045,ens0042100_001,acisf01522_002N020_b1169_h_ecf90_prep3.fits,0.00E+00,8.39E-17,3.48E-16,1.65E-18,9.39E-16,0.9991
01522_002,1450,ens0042100_001,acisf01522_002N020_b0699_h_ecf90_prep3.fits,0.00E+00,2.30E-17,3.47E-16,4.06E-19,8.10E-16,0.999
12046_000,816,ens0047600_001,acisf12046_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,2.29E-17,3.44E-16,1.80E-18,8.73E-16,1.0054
01522_002,799,ens0042100_001,acisf01522_002N020_b0444_h_ecf90_prep3.fits,0.00E+00,1.70E-17,3.44E-16,2.89E-19,8.04E-16,1.0009
03744_000,2479,ens0042100_001,acisf03744_000N020_b0974_h_ecf90_prep3.fits,2.51E-16,4.83E-16,3.44E-16,5.26E-17,7.77E-16,1.0034
09578_000,816,ens0047600_001,acisf09578_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,3.72E-17,3.42E-16,6.25E-19,8.94E-16,1.0008
12053_000,816,ens0047600_001,acisf12053_000N020_b0236_h_ecf90_prep3.fits,1.42E-16,4.64E-16,3.41E-16,4.20E-19,7.56E-16,0.9991
01522_002,610,ens0042100_001,acisf01522_002N020_b0350_h_ecf90_prep3.fits,0.00E+00,1.53E-17,3.40E-16,1.43E-18,7.79E-16,1.0002
01522_002,557,ens0042100_001,acisf01522_002N020_b0327_h_ecf90_prep3.fits,0.00E+00,1.21E-17,3.40E-16,1.63E-18,8.00E-16,1.0012
01522_002,2357,ens0042100_001,acisf01522_002N020_b0942_h_ecf90_prep3.fits,0.00E+00,9.26E-18,3.37E-16,1.57E-18,7.71E-16,0.999
16178_000,1111,ens0047600_001,acisf16178_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,5.13E-18,3.35E-16,5.03E-19,8.08E-16,1.001
01522_002,1403,ens0042100_001,acisf01522_002N020_b0680_h_ecf90_prep3.fits,0.00E+00,2.59E-17,3.33E-16,7.88E-19,8.21E-16,1.0034
12137_001,116,ens0047600_001,acisf12137_001N020_b0078_h_ecf90_prep3.fits,0.00E+00,7.12E-18,3.32E-16,2.44E-19,7.85E-16,0.9991
01522_002,3400,ens0042100_001,acisf01522_002N020_b0175_h_ecf90_prep3.fits,0.00E+00,2.94E-17,3.31E-16,3.35E-19,8.28E-16,0.9995
07995_000,228,ens0012800_001,acisf07995_000N020_b0158_h_ecf90_prep3.fits,0.00E+00,1.08E-15,3.30E-16,1.40E-18,7.73E-16,1.0015
01522_002,670,ens0042100_001,acisf01522_002N020_b0376_h_ecf90_prep3.fits,0.00E+00,2.58E-17,3.29E-16,1.46E-18,7.73E-16,0.9997
04373_000,354,ens0042100_001,acisf04373_000N020_b0254_h_ecf90_prep3.fits,2.69E-16,2.90E-16,3.28E-16,6.21E-17,6.81E-16,0.9996
04396_000,171,ens0042100_001,acisf04396_000N020_b0109_h_ecf90_prep3.fits,2.74E-16,3.22E-16,3.25E-16,3.64E-17,7.23E-16,1.0106
16183_000,816,ens0047600_001,acisf16183_000N020_b0236_h_ecf90_prep3.fits,4.79E-17,4.89E-16,3.24E-16,1.78E-17,7.28E-16,1.0019
08596_000,80,ens0047600_001,acisf08596_000N020_b0056_h_ecf90_prep3.fits,0.00E+00,2.20E-17,3.23E-16,1.26E-19,8.11E-16,1.0006
01522_002,2935,ens0042100_001,acisf01522_002N020_b0106_h_ecf90_prep3.fits,0.00E+00,4.99E-17,3.23E-16,2.02E-18,8.05E-16,0.999
03498_000,3115,ens0042100_001,acisf03498_000N020_b0989_h_ecf90_prep3.fits,2.09E-16,3.22E-16,3.22E-16,5.59E-17,7.05E-16,1.0013
12138_001,1111,ens0047600_001,acisf12138_001N020_b0445_h_ecf90_prep3.fits,0.00E+00,7.47E-18,3.20E-16,7.74E-19,7.76E-16,1.0041
01522_002,1476,ens0042100_001,acisf01522_002N020_b0715_h_ecf90_prep3.fits,0.00E+00,3.43E-17,3.19E-16,8.84E-19,7.66E-16,0.9999
03744_000,275,ens0042100_001,acisf03744_000N020_b0190_h_ecf90_prep3.fits,2.63E-16,2.83E-16,3.19E-16,6.24E-17,6.65E-16,1.0027
12234_000,816,ens0047600_001,acisf12234_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,3.90E-17,3.18E-16,6.87E-20,7.26E-16,1.0008
12234_000,80,ens0047600_001,acisf12234_000N020_b0056_h_ecf90_prep3.fits,0.00E+00,3.06E-17,3.16E-16,8.66E-20,7.48E-16,0.9993
09593_000,816,ens0047600_001,acisf09593_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,3.72E-16,3.14E-16,1.45E-18,6.87E-16,1.0017
12220_000,816,ens0047600_001,acisf12220_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,4.36E-17,3.14E-16,8.08E-19,7.16E-16,0.999
01522_002,2013,ens0042100_001,acisf01522_002N020_b0862_h_ecf90_prep3.fits,0.00E+00,1.68E-17,3.12E-16,1.30E-19,8.10E-16,1.0005
01522_002,1691,ens0042100_001,acisf01522_002N020_b0786_h_ecf90_prep3.fits,0.00E+00,1.52E-17,3.11E-16,5.24E-19,7.83E-16,1.0033
04395_000,281,ens0042100_001,acisf04395_000N020_b0195_h_ecf90_prep3.fits,0.00E+00,6.19E-18,3.06E-16,1.02E-19,7.48E-16,1.0007
09593_000,1111,ens0047600_001,acisf09593_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,6.15E-18,3.05E-16,2.12E-18,7.04E-16,0.9991
01522_002,582,ens0042100_001,acisf01522_002N020_b0334_h_ecf90_prep3.fits,0.00E+00,1.80E-17,3.04E-16,3.58E-20,7.45E-16,1.0012
01522_002,2540,ens0042100_001,acisf01522_002N020_b1010_h_ecf90_prep3.fits,0.00E+00,1.75E-17,3.00E-16,6.31E-19,7.96E-16,0.9996
17556_001,816,ens0047600_001,acisf17556_001N020_b0236_h_ecf90_prep3.fits,0.00E+00,1.61E-17,2.98E-16,9.87E-19,7.17E-16,0.9999
04396_000,34,ens0042100_001,acisf04396_000N020_b0015_h_ecf90_prep3.fits,1.41E-16,4.88E-16,2.97E-16,2.53E-17,6.54E-16,0.9991
02405_000,816,ens0047600_001,acisf02405_000N020_b0236_h_ecf90_prep3.fits,6.75E-17,2.83E-16,2.95E-16,1.58E-17,6.31E-16,0.9995
12054_000,816,ens0047600_001,acisf12054_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,3.38E-17,2.95E-16,1.80E-19,7.61E-16,1.0046
12227_000,80,ens0047600_001,acisf12227_000N020_b0056_h_ecf90_prep3.fits,0.00E+00,2.87E-17,2.85E-16,2.31E-18,7.02E-16,0.9993
04374_000,686,ens0042100_001,acisf04374_000N020_b0386_h_ecf90_prep3.fits,2.11E-16,2.59E-16,2.74E-16,5.91E-17,5.61E-16,1.0028
12220_000,1111,ens0047600_001,acisf12220_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,6.91E-18,2.65E-16,1.06E-18,6.46E-16,0.999
04396_000,1555,ens0042100_001,acisf04396_000N020_b0089_h_ecf90_prep3.fits,1.59E-16,2.80E-16,2.63E-16,5.10E-17,5.78E-16,0.9993
03498_000,234,ens0042100_001,acisf03498_000N020_b0155_h_ecf90_prep3.fits,0.00E+00,1.22E-17,2.63E-16,1.88E-19,6.28E-16,1.0005
08593_000,816,ens0047600_001,acisf08593_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,4.19E-17,2.58E-16,9.91E-19,6.14E-16,1.0006
04396_000,145,ens0042100_001,acisf04396_000N020_b0089_h_ecf90_prep3.fits,2.00E-16,2.73E-16,2.57E-16,4.75E-17,5.50E-16,0.9994
09718_000,82,ens0047600_001,acisf09718_000N020_b0057_h_ecf90_prep3.fits,0.00E+00,1.02E-17,2.55E-16,3.91E-19,6.54E-16,1.0002
03498_000,247,ens0042100_001,acisf03498_000N020_b0166_h_ecf90_prep3.fits,0.00E+00,9.22E-18,2.55E-16,1.77E-18,5.75E-16,1
08591_000,1111,ens0047600_001,acisf08591_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,7.15E-18,2.54E-16,1.75E-19,6.40E-16,0.9996
09718_000,1111,ens0047600_001,acisf09718_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,6.12E-18,2.54E-16,4.99E-19,6.34E-16,0.9997
12213_000,816,ens0047600_001,acisf12213_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,3.18E-17,2.51E-16,8.70E-19,6.01E-16,1.0003
16177_000,1111,ens0047600_001,acisf16177_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,4.16E-18,2.51E-16,3.10E-19,5.88E-16,0.9994
12218_000,816,ens0047600_001,acisf12218_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,4.96E-17,2.49E-16,1.20E-18,5.76E-16,1.0016
01873_003,55,ens0111300_001,acisf01873_003N020_b0053_h_ecf90_prep3.fits,0.00E+00,1.10E-17,2.47E-16,1.18E-18,6.22E-16,1.0051
16175_001,816,ens0047600_001,acisf16175_001N020_b0236_h_ecf90_prep3.fits,0.00E+00,3.69E-17,2.45E-16,1.21E-19,6.14E-16,0.9992
12227_000,1111,ens0047600_001,acisf12227_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,6.40E-18,2.45E-16,4.54E-19,6.30E-16,0.9993
03744_000,281,ens0042100_001,acisf03744_000N020_b0195_h_ecf90_prep3.fits,1.79E-16,2.08E-16,2.45E-16,7.11E-17,4.99E-16,0.9992
04395_000,3004,ens0042100_001,acisf04395_000N020_b1158_h_ecf90_prep3.fits,1.75E-16,2.46E-16,2.45E-16,2.67E-17,5.31E-16,0.9999
04395_000,1019,ens0042100_001,acisf04395_000N020_b0560_h_ecf90_prep3.fits,0.00E+00,5.84E-16,2.45E-16,1.47E-19,5.49E-16,1.002
04374_000,3438,ens0042100_001,acisf04374_000N020_b0996_h_ecf90_prep3.fits,1.95E-16,2.40E-16,2.44E-16,4.39E-17,5.37E-16,0.9998
16450_000,816,ens0047600_001,acisf16450_000N020_b0236_h_ecf90_prep3.fits,5.52E-17,3.03E-16,2.43E-16,2.63E-18,5.40E-16,1.0014
00582_000,1111,ens0047600_001,acisf00582_000N020_b0445_h_ecf90_prep3.fits,1.53E-16,2.12E-16,2.43E-16,2.11E-17,5.32E-16,1
00441_000,816,ens0047600_001,acisf00441_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,2.16E-17,2.42E-16,5.40E-19,5.52E-16,0.9995
12052_000,80,ens0047600_001,acisf12052_000N020_b0056_h_ecf90_prep3.fits,0.00E+00,1.62E-17,2.40E-16,5.18E-19,5.70E-16,1.0028
04373_000,421,ens0042100_001,acisf04373_000N020_b0287_h_ecf90_prep3.fits,1.74E-16,2.23E-16,2.39E-16,5.91E-17,5.39E-16,1.0068
12227_000,74,ens0047600_001,acisf12227_000N020_b0052_h_ecf90_prep3.fits,0.00E+00,2.25E-17,2.38E-16,2.83E-21,6.33E-16,0.9991
01522_002,1662,ens0042100_001,acisf01522_002N020_b0767_h_ecf90_prep3.fits,0.00E+00,1.06E-16,2.38E-16,1.66E-18,6.40E-16,1.0076
12051_000,116,ens0047600_001,acisf12051_000N020_b0078_h_ecf90_prep3.fits,0.00E+00,1.07E-17,2.36E-16,8.04E-19,5.38E-16,1.0029
08593_000,1111,ens0047600_001,acisf08593_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,5.81E-18,2.35E-16,2.14E-18,5.69E-16,0.9995
04396_000,1701,ens0042100_001,acisf04396_000N020_b0794_h_ecf90_prep3.fits,0.00E+00,6.07E-18,2.35E-16,2.15E-20,5.62E-16,1.0002
12055_000,816,ens0047600_001,acisf12055_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,3.54E-17,2.34E-16,4.38E-19,5.71E-16,1.0028
03498_000,294,ens0042100_001,acisf03498_000N020_b0205_h_ecf90_prep3.fits,0.00E+00,1.43E-17,2.32E-16,3.51E-20,5.79E-16,0.9993
04395_000,2084,ens0042100_001,acisf04395_000N020_b0883_h_ecf90_prep3.fits,1.56E-16,2.22E-16,2.31E-16,2.48E-17,4.83E-16,1.0004
03498_000,1980,ens0042100_001,acisf03498_000N020_b0858_h_ecf90_prep3.fits,0.00E+00,1.38E-17,2.25E-16,1.71E-19,5.44E-16,1.0067
03498_000,3285,ens0042100_001,acisf03498_000N020_b1253_h_ecf90_prep3.fits,0.00E+00,1.45E-17,2.24E-16,2.12E-19,5.62E-16,0.9991
03498_000,287,ens0042100_001,acisf03498_000N020_b0201_h_ecf90_prep3.fits,0.00E+00,1.08E-17,2.20E-16,6.32E-20,4.96E-16,0.9993
03498_000,408,ens0042100_001,acisf03498_000N020_b0280_h_ecf90_prep3.fits,0.00E+00,1.20E-17,2.18E-16,1.34E-18,4.92E-16,1
12129_000,816,ens0047600_001,acisf12129_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,2.11E-17,2.16E-16,1.70E-18,5.04E-16,0.9993
03498_000,2059,ens0042100_001,acisf03498_000N020_b0874_h_ecf90_prep3.fits,0.00E+00,7.84E-18,2.15E-16,1.61E-19,4.91E-16,1.0008
12135_000,1111,ens0047600_001,acisf12135_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,5.83E-18,2.14E-16,1.25E-18,4.79E-16,1.0001
02736_000,435,ens0008400_001,acisf02736_000N020_b0339_h_ecf90_prep3.fits,0.00E+00,5.65E-17,2.11E-16,1.95E-19,4.84E-16,1.0004
03498_000,3104,ens0042100_001,acisf03498_000N020_b1190_h_ecf90_prep3.fits,0.00E+00,9.59E-18,2.11E-16,7.09E-20,4.84E-16,0.999
03498_000,3438,ens0042100_001,acisf03498_000N020_b0996_h_ecf90_prep3.fits,0.00E+00,1.55E-17,2.10E-16,2.19E-19,4.90E-16,0.9997
16182_000,816,ens0047600_001,acisf16182_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,2.25E-17,2.09E-16,6.14E-19,4.96E-16,0.999
12051_000,1111,ens0047600_001,acisf12051_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,6.67E-18,2.09E-16,7.79E-19,5.46E-16,1.0002
16181_000,1111,ens0047600_001,acisf16181_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,4.76E-18,2.09E-16,9.74E-20,4.91E-16,0.999
03744_000,3345,ens0042100_001,acisf03744_000N020_b1265_h_ecf90_prep3.fits,1.61E-16,2.61E-16,2.08E-16,1.96E-18,4.81E-16,1.0022
12053_000,80,ens0047600_001,acisf12053_000N020_b0056_h_ecf90_prep3.fits,0.00E+00,2.36E-17,2.07E-16,4.25E-19,4.96E-16,1
03498_000,349,ens0042100_001,acisf03498_000N020_b0250_h_ecf90_prep3.fits,0.00E+00,1.07E-17,2.05E-16,1.20E-18,4.83E-16,1.0014
03498_000,1924,ens0042100_001,acisf03498_000N020_b0850_h_ecf90_prep3.fits,0.00E+00,4.03E-17,2.05E-16,5.74E-19,4.74E-16,1.001
03498_000,365,ens0042100_001,acisf03498_000N020_b0261_h_ecf90_prep3.fits,0.00E+00,7.38E-18,2.04E-16,1.44E-19,5.36E-16,0.9991
03498_000,1902,ens0042100_001,acisf03498_000N020_b0847_h_ecf90_prep3.fits,0.00E+00,1.23E-17,2.03E-16,1.92E-18,4.87E-16,0.9994
02736_000,439,ens0008400_001,acisf02736_000N020_b0343_h_ecf90_prep3.fits,0.00E+00,8.79E-18,2.02E-16,3.50E-19,4.98E-16,1.0004
03498_000,285,ens0042100_001,acisf03498_000N020_b0199_h_ecf90_prep3.fits,0.00E+00,1.48E-17,2.02E-16,1.52E-18,4.27E-16,1.0035
03498_000,2460,ens0042100_001,acisf03498_000N020_b0975_h_ecf90_prep3.fits,0.00E+00,2.38E-17,2.01E-16,9.21E-19,4.60E-16,1
03498_000,421,ens0042100_001,acisf03498_000N020_b0287_h_ecf90_prep3.fits,0.00E+00,8.98E-18,1.98E-16,6.37E-19,4.95E-16,1.0009
04395_000,275,ens0042100_001,acisf04395_000N020_b0190_h_ecf90_prep3.fits,1.44E-16,2.13E-16,1.97E-16,1.82E-18,4.52E-16,1.0004
02409_000,816,ens0047600_001,acisf02409_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,1.88E-17,1.96E-16,6.06E-19,4.75E-16,1.0008
03498_000,2312,ens0042100_001,acisf03498_000N020_b0933_h_ecf90_prep3.fits,0.00E+00,3.97E-17,1.96E-16,1.56E-19,4.84E-16,1.001
04373_000,865,ens0042100_001,acisf04373_000N020_b0481_h_ecf90_prep3.fits,1.60E-16,2.09E-16,1.94E-16,3.18E-17,4.34E-16,1.0004
02735_000,425,ens0008400_001,acisf02735_000N020_b0331_h_ecf90_prep3.fits,0.00E+00,7.61E-18,1.92E-16,7.78E-19,4.16E-16,1.001
03498_000,275,ens0042100_001,acisf03498_000N020_b0190_h_ecf90_prep3.fits,0.00E+00,9.41E-18,1.91E-16,2.02E-19,4.79E-16,1.0003
03498_000,1928,ens0042100_001,acisf03498_000N020_b0852_h_ecf90_prep3.fits,0.00E+00,3.17E-17,1.91E-16,1.09E-18,4.57E-16,0.999
03498_000,2587,ens0042100_001,acisf03498_000N020_b1035_h_ecf90_prep3.fits,0.00E+00,4.73E-17,1.90E-16,1.39E-18,4.43E-16,1.0005
03498_000,1264,ens0042100_001,acisf03498_000N020_b0636_h_ecf90_prep3.fits,0.00E+00,1.43E-17,1.89E-16,7.28E-19,4.54E-16,0.9992
03498_000,1752,ens0042100_001,acisf03498_000N020_b0808_h_ecf90_prep3.fits,0.00E+00,2.35E-17,1.89E-16,1.31E-18,4.56E-16,1.0006
03498_000,700,ens0042100_001,acisf03498_000N020_b0395_h_ecf90_prep3.fits,0.00E+00,1.07E-17,1.88E-16,3.03E-19,4.80E-16,1.0011
03498_000,686,ens0042100_001,acisf03498_000N020_b0386_h_ecf90_prep3.fits,0.00E+00,1.12E-17,1.88E-16,1.19E-19,4.64E-16,0.9999
03498_000,2714,ens0042100_001,acisf03498_000N020_b1099_h_ecf90_prep3.fits,0.00E+00,1.22E-17,1.87E-16,1.53E-20,4.50E-16,0.9993
02735_000,204,ens0008400_001,acisf02735_000N020_b0185_h_ecf90_prep3.fits,0.00E+00,3.77E-18,1.86E-16,3.30E-19,4.43E-16,1
03744_000,248,ens0042100_001,acisf03744_000N020_b0167_h_ecf90_prep3.fits,0.00E+00,4.47E-18,1.86E-16,7.86E-20,4.53E-16,1.009
03498_000,738,ens0042100_001,acisf03498_000N020_b0414_h_ecf90_prep3.fits,0.00E+00,1.74E-17,1.86E-16,1.22E-18,4.49E-16,0.9999
03498_000,1996,ens0042100_001,acisf03498_000N020_b0859_h_ecf90_prep3.fits,0.00E+00,9.65E-18,1.83E-16,8.31E-20,4.44E-16,1.0018
03498_000,2666,ens0042100_001,acisf03498_000N020_b1082_h_ecf90_prep3.fits,0.00E+00,1.02E-17,1.83E-16,1.27E-19,4.63E-16,0.9992
03498_000,3259,ens0042100_001,acisf03498_000N020_b1240_h_ecf90_prep3.fits,0.00E+00,2.41E-17,1.82E-16,1.68E-19,4.30E-16,0.9996
16181_000,116,ens0047600_001,acisf16181_000N020_b0078_h_ecf90_prep3.fits,0.00E+00,1.25E-17,1.81E-16,5.61E-20,4.51E-16,0.9991
02738_000,439,ens0008400_001,acisf02738_000N020_b0343_h_ecf90_prep3.fits,0.00E+00,8.84E-18,1.80E-16,5.12E-20,4.40E-16,1.0027
03498_000,1555,ens0042100_001,acisf03498_000N020_b0089_h_ecf90_prep3.fits,0.00E+00,2.14E-17,1.80E-16,2.26E-19,4.45E-16,0.9998
02737_000,204,ens0008400_001,acisf02737_000N020_b0185_h_ecf90_prep3.fits,0.00E+00,3.70E-18,1.75E-16,2.23E-19,4.08E-16,0.9992
03498_000,2524,ens0042100_001,acisf03498_000N020_b0998_h_ecf90_prep3.fits,0.00E+00,2.19E-17,1.75E-16,2.71E-21,4.31E-16,0.9994
03498_000,826,ens0042100_001,acisf03498_000N020_b0459_h_ecf90_prep3.fits,0.00E+00,2.47E-17,1.73E-16,2.19E-20,4.25E-16,0.9992
03498_000,2013,ens0042100_001,acisf03498_000N020_b0862_h_ecf90_prep3.fits,0.00E+00,1.25E-17,1.72E-16,2.07E-19,4.40E-16,1.0006
02737_000,182,ens0008400_001,acisf02737_000N021_b0161_h_ecf90_prep3.fits,0.00E+00,1.08E-17,1.69E-16,1.02E-19,4.33E-16,0.9994
03498_000,314,ens0042100_001,acisf03498_000N020_b0221_h_ecf90_prep3.fits,0.00E+00,8.93E-18,1.67E-16,2.51E-19,3.98E-16,0.9999
12129_000,116,ens0047600_001,acisf12129_000N020_b0078_h_ecf90_prep3.fits,0.00E+00,7.87E-18,1.65E-16,4.53E-19,4.09E-16,0.9991
04374_000,421,ens0042100_001,acisf04374_000N020_b0287_h_ecf90_prep3.fits,1.38E-16,1.55E-16,1.62E-16,3.38E-17,3.57E-16,1.0026
04395_000,199,ens0042100_001,acisf04395_000N020_b0130_h_ecf90_prep3.fits,0.00E+00,1.77E-17,1.60E-16,1.45E-20,3.89E-16,0.9993
16189_000,80,ens0047600_001,acisf16189_000N020_b0056_h_ecf90_prep3.fits,0.00E+00,2.07E-17,1.54E-16,3.03E-19,3.83E-16,1.0046
02735_000,568,ens0008400_001,acisf02735_000N020_b0113_h_ecf90_prep3.fits,0.00E+00,2.96E-16,1.49E-16,6.01E-19,3.40E-16,1
12044_001,116,ens0047600_001,acisf12044_001N020_b0078_h_ecf90_prep3.fits,0.00E+00,8.52E-18,1.49E-16,5.89E-19,3.20E-16,0.9993
04395_000,334,ens0042100_001,acisf04395_000N020_b0237_h_ecf90_prep3.fits,0.00E+00,1.16E-17,1.49E-16,9.13E-19,3.25E-16,0.9997
04395_000,1980,ens0042100_001,acisf04395_000N020_b0858_h_ecf90_prep3.fits,0.00E+00,1.00E-17,1.48E-16,3.77E-19,3.83E-16,1.0002
08592_001,116,ens0047600_001,acisf08592_001N020_b0078_h_ecf90_prep3.fits,0.00E+00,1.03E-17,1.45E-16,2.86E-19,3.52E-16,1.0001
16462_000,816,ens0047600_001,acisf16462_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,2.41E-17,1.45E-16,1.56E-19,3.36E-16,1.0001
02312_000,816,ens0047600_001,acisf02312_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,1.67E-16,1.44E-16,5.12E-19,3.30E-16,0.9999
01672_000,116,ens0047600_001,acisf01672_000N020_b0078_h_ecf90_prep3.fits,0.00E+00,5.91E-18,1.42E-16,2.41E-20,3.61E-16,0.9993
04395_000,341,ens0042100_001,acisf04395_000N020_b0242_h_ecf90_prep3.fits,0.00E+00,5.70E-18,1.40E-16,1.09E-19,3.20E-16,0.9995
04395_000,3345,ens0042100_001,acisf04395_000N020_b1265_h_ecf90_prep3.fits,0.00E+00,1.40E-17,1.40E-16,1.55E-18,3.21E-16,1.001
04395_000,1685,ens0042100_001,acisf04395_000N020_b0783_h_ecf90_prep3.fits,0.00E+00,5.38E-17,1.40E-16,2.69E-19,3.38E-16,1.0007
04395_000,1902,ens0042100_001,acisf04395_000N020_b0847_h_ecf90_prep3.fits,0.00E+00,1.34E-17,1.38E-16,9.87E-19,3.52E-16,0.9993
04395_000,2991,ens0042100_001,acisf04395_000N020_b1157_h_ecf90_prep3.fits,0.00E+00,1.13E-17,1.37E-16,5.53E-19,3.05E-16,1.0001
04395_000,1996,ens0042100_001,acisf04395_000N020_b0859_h_ecf90_prep3.fits,0.00E+00,7.94E-18,1.35E-16,2.29E-19,2.99E-16,0.9995
04395_000,897,ens0042100_001,acisf04395_000N020_b0497_h_ecf90_prep3.fits,0.00E+00,2.27E-17,1.34E-16,1.81E-19,3.02E-16,1.0005
04373_000,1706,ens0042100_001,acisf04373_000N020_b0797_h_ecf90_prep3.fits,9.75E-17,1.39E-16,1.34E-16,1.41E-17,3.06E-16,1.0013
04395_000,768,ens0042100_001,acisf04395_000N020_b0428_h_ecf90_prep3.fits,0.00E+00,1.43E-17,1.32E-16,2.11E-20,3.15E-16,1.0018
04395_000,314,ens0042100_001,acisf04395_000N020_b0221_h_ecf90_prep3.fits,0.00E+00,7.77E-18,1.29E-16,1.03E-18,3.18E-16,1.0022
04395_000,3416,ens0042100_001,acisf04395_000N020_b1201_h_ecf90_prep3.fits,0.00E+00,1.75E-16,1.28E-16,4.69E-19,3.02E-16,1.0005
04396_000,1290,ens0042100_001,acisf04396_000N020_b0658_h_ecf90_prep3.fits,0.00E+00,7.53E-18,1.23E-16,4.15E-19,3.11E-16,0.9991
08594_001,1111,ens0047600_001,acisf08594_001N020_b0445_h_ecf90_prep3.fits,0.00E+00,3.83E-18,1.18E-16,1.36E-20,2.67E-16,1.0059
04395_000,230,ens0042100_001,acisf04395_000N020_b0152_h_ecf90_prep3.fits,0.00E+00,9.95E-18,1.16E-16,1.10E-19,3.08E-16,1.0008
16462_000,1111,ens0047600_001,acisf16462_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,3.85E-18,1.15E-16,2.67E-19,2.88E-16,1.0031
17535_000,1111,ens0047600_001,acisf17535_000N020_b0445_h_ecf90_prep3.fits,0.00E+00,4.06E-18,1.15E-16,1.97E-19,2.82E-16,1.001
08595_000,816,ens0047600_001,acisf08595_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,1.57E-16,1.08E-16,3.20E-20,2.56E-16,1.0039
08595_000,116,ens0047600_001,acisf08595_000N020_b0078_h_ecf90_prep3.fits,0.00E+00,9.67E-18,1.07E-16,3.66E-19,2.71E-16,0.9993
00582_000,116,ens0047600_001,acisf00582_000N020_b0078_h_ecf90_prep3.fits,0.00E+00,5.75E-18,1.04E-16,2.66E-20,2.79E-16,0.9997
16190_000,816,ens0047600_001,acisf16190_000N020_b0236_h_ecf90_prep3.fits,0.00E+00,1.37E-16,1.03E-16,4.36E-19,2.53E-16,1.0001
02239_000,116,ens0047600_001,acisf02239_000N020_b0078_h_ecf90_prep3.fits,0.00E+00,4.58E-18,1.00E-16,5.81E-19,2.37E-16,1.0002
04396_000,1662,ens0042100_001,acisf04396_000N020_b0767_h_ecf90_prep3.fits,0.00E+00,1.80E-16,9.48E-17,3.95E-20,2.16E-16,0.9991
04396_000,2425,ens0042100_001,acisf04396_000N020_b0959_h_ecf90_prep3.fits,0.00E+00,3.11E-17,9.29E-17,1.91E-20,2.29E-16,0.9991
04396_000,3367,ens0042100_001,acisf04396_000N020_b1269_h_ecf90_prep3.fits,0.00E+00,1.33E-17,9.21E-17,1.14E-19,1.99E-16,0.9998
