#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
04373_000,358,ens0042100_001,acisf04373_000N020_b0257_s_ecf90_prep3.fits,0.00E+00,5.86E-19,2.01E-17,1.12E-19,4.91E-17,1.0005
03744_000,3104,ens0042100_001,acisf03744_000N020_b1190_s_ecf90_prep3.fits,0.00E+00,1.19E-18,2.01E-17,1.31E-19,5.23E-17,0.9996
03744_000,3128,ens0042100_001,acisf03744_000N020_b1204_s_ecf90_prep3.fits,0.00E+00,3.19E-18,2.01E-17,2.60E-19,5.05E-17,0.9994
04374_000,1419,ens0042100_001,acisf04374_000N020_b0683_s_ecf90_prep3.fits,0.00E+00,9.24E-19,2.02E-17,5.20E-21,4.85E-17,1
04373_000,2494,ens0042100_001,acisf04373_000N020_b0987_s_ecf90_prep3.fits,0.00E+00,1.55E-18,2.02E-17,3.07E-20,4.67E-17,0.999
03744_000,3122,ens0042100_001,acisf03744_000N020_b1200_s_ecf90_prep3.fits,0.00E+00,1.53E-18,2.02E-17,5.71E-20,5.27E-17,1.0001
04374_000,577,ens0042100_001,acisf04374_000N020_b0333_s_ecf90_prep3.fits,0.00E+00,4.68E-19,2.02E-17,1.24E-19,4.53E-17,0.9998
04396_000,1266,ens0042100_001,acisf04396_000N020_b0637_s_ecf90_prep3.fits,0.00E+00,9.36E-19,2.02E-17,1.72E-19,4.95E-17,0.9992
04396_000,2494,ens0042100_001,acisf04396_000N020_b0987_s_ecf90_prep3.fits,0.00E+00,1.64E-18,2.02E-17,2.88E-19,4.80E-17,1.0048
03744_000,3281,ens0042100_001,acisf03744_000N020_b1251_s_ecf90_prep3.fits,0.00E+00,6.14E-19,2.03E-17,1.48E-21,4.93E-17,0.9992
04374_000,1450,ens0042100_001,acisf04374_000N020_b0699_s_ecf90_prep3.fits,0.00E+00,1.09E-18,2.03E-17,1.18E-20,4.67E-17,1
04396_000,1419,ens0042100_001,acisf04396_000N020_b0683_s_ecf90_prep3.fits,0.00E+00,1.55E-18,2.03E-17,3.75E-20,4.98E-17,0.9991
03744_000,1266,ens0042100_001,acisf03744_000N020_b0637_s_ecf90_prep3.fits,0.00E+00,1.09E-18,2.03E-17,8.40E-20,4.70E-17,0.9996
04374_000,1492,ens0042100_001,acisf04374_000N020_b0722_s_ecf90_prep3.fits,0.00E+00,3.47E-18,2.03E-17,2.37E-19,5.10E-17,1.0008
03744_000,786,ens0042100_001,acisf03744_000N020_b0436_s_ecf90_prep3.fits,0.00E+00,9.52E-19,2.04E-17,3.85E-20,4.67E-17,0.9991
04373_000,2965,ens0042100_001,acisf04373_000N020_b1153_s_ecf90_prep3.fits,0.00E+00,4.40E-19,2.04E-17,6.05E-20,4.69E-17,1.0014
04396_000,1439,ens0042100_001,acisf04396_000N020_b0693_s_ecf90_prep3.fits,0.00E+00,1.04E-18,2.04E-17,1.32E-19,4.90E-17,1.0047
04374_000,691,ens0042100_001,acisf04374_000N020_b0389_s_ecf90_prep3.fits,0.00E+00,6.80E-19,2.04E-17,3.35E-19,5.74E-17,0.9998
04396_000,2590,ens0042100_001,acisf04396_000N020_b0362_s_ecf90_prep3.fits,0.00E+00,1.13E-18,2.05E-17,9.00E-21,4.63E-17,1.0006
04396_000,1326,ens0042100_001,acisf04396_000N020_b0667_s_ecf90_prep3.fits,0.00E+00,6.14E-19,2.05E-17,1.06E-20,4.83E-17,0.9993
04396_000,1424,ens0042100_001,acisf04396_000N020_b0407_s_ecf90_prep3.fits,0.00E+00,7.85E-19,2.05E-17,3.21E-20,4.68E-17,1.0012
04373_000,2411,ens0042100_001,acisf04373_000N020_b0956_s_ecf90_prep3.fits,0.00E+00,7.07E-19,2.05E-17,6.25E-20,4.58E-17,1.0016
03744_000,2638,ens0042100_001,acisf03744_000N020_b1062_s_ecf90_prep3.fits,0.00E+00,5.51E-19,2.05E-17,1.35E-19,4.57E-17,1.0039
04373_000,1427,ens0042100_001,acisf04373_000N020_b0688_s_ecf90_prep3.fits,0.00E+00,9.49E-19,2.05E-17,1.09E-18,5.16E-17,1.0184
04374_000,1387,ens0042100_001,acisf04374_000N020_b0675_s_ecf90_prep3.fits,0.00E+00,4.55E-19,2.06E-17,1.65E-20,5.11E-17,1.0091
04374_000,3104,ens0042100_001,acisf04374_000N020_b1190_s_ecf90_prep3.fits,0.00E+00,1.23E-18,2.06E-17,3.53E-20,5.07E-17,1.0003
04374_000,892,ens0042100_001,acisf04374_000N020_b0495_s_ecf90_prep3.fits,0.00E+00,1.30E-18,2.06E-17,4.32E-20,4.84E-17,1.0011
04374_000,358,ens0042100_001,acisf04374_000N020_b0257_s_ecf90_prep3.fits,0.00E+00,5.60E-19,2.06E-17,5.92E-20,4.64E-17,1.0008
03744_000,1462,ens0042100_001,acisf03744_000N020_b0705_s_ecf90_prep3.fits,0.00E+00,7.58E-19,2.07E-17,3.19E-21,5.10E-17,1.0253
03744_000,1282,ens0042100_001,acisf03744_000N020_b0651_s_ecf90_prep3.fits,0.00E+00,5.53E-19,2.07E-17,3.86E-20,4.77E-17,1.0001
04396_000,587,ens0042100_001,acisf04396_000N020_b0336_s_ecf90_prep3.fits,0.00E+00,8.76E-19,2.07E-17,3.87E-20,4.66E-17,0.9993
04374_000,2376,ens0042100_001,acisf04374_000N020_b0946_s_ecf90_prep3.fits,0.00E+00,1.94E-18,2.07E-17,9.23E-20,4.71E-17,1.001
04373_000,2554,ens0042100_001,acisf04373_000N020_b1014_s_ecf90_prep3.fits,0.00E+00,3.27E-18,2.07E-17,3.34E-19,4.62E-17,1.0027
04374_000,3004,ens0042100_001,acisf04374_000N020_b1158_s_ecf90_prep3.fits,0.00E+00,6.33E-19,2.08E-17,4.35E-21,4.77E-17,1.0008
04396_000,3114,ens0042100_001,acisf04396_000N020_b1194_s_ecf90_prep3.fits,0.00E+00,1.39E-18,2.08E-17,2.67E-20,4.89E-17,1.0005
03744_000,1439,ens0042100_001,acisf03744_000N020_b0693_s_ecf90_prep3.fits,0.00E+00,1.02E-18,2.08E-17,3.34E-20,4.92E-17,1.0023
03744_000,1405,ens0042100_001,acisf03744_000N020_b0681_s_ecf90_prep3.fits,0.00E+00,1.06E-18,2.08E-17,4.29E-20,4.79E-17,0.9995
04374_000,2494,ens0042100_001,acisf04374_000N020_b0987_s_ecf90_prep3.fits,0.00E+00,1.69E-18,2.08E-17,9.22E-20,4.72E-17,0.9994
03744_000,3119,ens0042100_001,acisf03744_000N020_b1197_s_ecf90_prep3.fits,0.00E+00,1.80E-18,2.09E-17,3.12E-20,4.85E-17,1.0031
04374_000,660,ens0042100_001,acisf04374_000N020_b0369_s_ecf90_prep3.fits,0.00E+00,5.02E-19,2.09E-17,1.28E-19,4.40E-17,1.0012
03744_000,2434,ens0042100_001,acisf03744_000N020_b0963_s_ecf90_prep3.fits,0.00E+00,1.37E-18,2.09E-17,1.94E-19,4.97E-17,0.9999
03744_000,3287,ens0042100_001,acisf03744_000N020_b1254_s_ecf90_prep3.fits,0.00E+00,2.03E-18,2.10E-17,3.44E-20,4.76E-17,0.9995
04373_000,1464,ens0042100_001,acisf04373_000N020_b0707_s_ecf90_prep3.fits,0.00E+00,1.41E-18,2.10E-17,3.82E-20,4.76E-17,0.9996
04396_000,358,ens0042100_001,acisf04396_000N020_b0257_s_ecf90_prep3.fits,0.00E+00,6.05E-19,2.10E-17,8.77E-20,5.00E-17,1.0018
03744_000,3105,ens0042100_001,acisf03744_000N020_b1191_s_ecf90_prep3.fits,0.00E+00,6.30E-19,2.10E-17,2.40E-19,5.28E-17,1.0074
03744_000,361,ens0042100_001,acisf03744_000N020_b0259_s_ecf90_prep3.fits,0.00E+00,2.00E-18,2.11E-17,1.21E-20,5.58E-17,0.9997
03744_000,1487,ens0042100_001,acisf03744_000N020_b0720_s_ecf90_prep3.fits,0.00E+00,1.92E-18,2.11E-17,3.63E-20,4.60E-17,0.9991
03744_000,3276,ens0042100_001,acisf03744_000N020_b1248_s_ecf90_prep3.fits,0.00E+00,1.07E-18,2.12E-17,6.29E-21,4.81E-17,0.9993
04374_000,1463,ens0042100_001,acisf04374_000N020_b0706_s_ecf90_prep3.fits,0.00E+00,1.80E-18,2.12E-17,5.17E-20,4.53E-17,1.0099
04373_000,1473,ens0042100_001,acisf04373_000N020_b0712_s_ecf90_prep3.fits,0.00E+00,1.74E-18,2.12E-17,7.52E-20,5.27E-17,0.9994
03744_000,1387,ens0042100_001,acisf03744_000N020_b0675_s_ecf90_prep3.fits,0.00E+00,4.32E-19,2.13E-17,4.54E-21,4.70E-17,1.0041
04396_000,2444,ens0042100_001,acisf04396_000N020_b0970_s_ecf90_prep3.fits,0.00E+00,1.20E-18,2.13E-17,1.42E-20,5.32E-17,0.9997
04374_000,880,ens0042100_001,acisf04374_000N020_b0489_s_ecf90_prep3.fits,0.00E+00,1.12E-18,2.13E-17,3.35E-19,4.77E-17,1.0019
04374_000,1432,ens0042100_001,acisf04374_000N020_b0690_s_ecf90_prep3.fits,0.00E+00,1.43E-18,2.14E-17,4.74E-20,5.44E-17,1
04374_000,3131,ens0042100_001,acisf04374_000N020_b1205_s_ecf90_prep3.fits,0.00E+00,3.41E-17,2.14E-17,5.21E-20,5.39E-17,1.0021
04396_000,1466,ens0042100_001,acisf04396_000N020_b0708_s_ecf90_prep3.fits,0.00E+00,1.76E-18,2.15E-17,4.76E-20,4.81E-17,1.0005
04374_000,145,ens0042100_001,acisf04374_000N020_b0089_s_ecf90_prep3.fits,0.00E+00,1.13E-18,2.15E-17,8.73E-20,4.97E-17,0.9993
04374_000,1487,ens0042100_001,acisf04374_000N020_b0720_s_ecf90_prep3.fits,0.00E+00,2.05E-18,2.16E-17,1.22E-20,4.60E-17,1.0003
04374_000,365,ens0042100_001,acisf04374_000N020_b0261_s_ecf90_prep3.fits,0.00E+00,6.06E-19,2.16E-17,1.24E-20,5.41E-17,1.0009
04374_000,3293,ens0042100_001,acisf04374_000N020_b1069_s_ecf90_prep3.fits,0.00E+00,2.92E-17,2.16E-17,5.95E-20,4.81E-17,1.0005
04374_000,3128,ens0042100_001,acisf04374_000N020_b1204_s_ecf90_prep3.fits,0.00E+00,3.20E-18,2.16E-17,9.81E-20,5.11E-17,1.0001
04373_000,1476,ens0042100_001,acisf04373_000N020_b0715_s_ecf90_prep3.fits,0.00E+00,1.33E-18,2.16E-17,1.38E-19,5.25E-17,0.9997
04374_000,3134,ens0042100_001,acisf04374_000N020_b1207_s_ecf90_prep3.fits,0.00E+00,1.15E-18,2.17E-17,1.21E-20,4.48E-17,1.0013
03744_000,1273,ens0042100_001,acisf03744_000N020_b0644_s_ecf90_prep3.fits,0.00E+00,1.29E-18,2.17E-17,2.51E-20,5.34E-17,1
04373_000,3281,ens0042100_001,acisf04373_000N020_b1251_s_ecf90_prep3.fits,0.00E+00,6.21E-19,2.17E-17,1.05E-19,4.76E-17,0.9993
03744_000,198,ens0042100_001,acisf03744_000N020_b0129_s_ecf90_prep3.fits,0.00E+00,1.06E-18,2.18E-17,3.15E-20,4.82E-17,1.0014
04396_000,2555,ens0042100_001,acisf04396_000N020_b1015_s_ecf90_prep3.fits,0.00E+00,1.01E-18,2.18E-17,3.28E-20,5.23E-17,0.9992
04373_000,3164,ens0042100_001,acisf04373_000N020_b1217_s_ecf90_prep3.fits,0.00E+00,5.10E-18,2.18E-17,4.63E-20,5.25E-17,0.9996
04374_000,3164,ens0042100_001,acisf04374_000N020_b1217_s_ecf90_prep3.fits,0.00E+00,4.20E-18,2.18E-17,6.69E-20,5.04E-17,0.9992
03744_000,582,ens0042100_001,acisf03744_000N020_b0334_s_ecf90_prep3.fits,0.00E+00,9.05E-19,2.18E-17,8.89E-20,4.94E-17,1.0004
04373_000,846,ens0042100_001,acisf04373_000N020_b0469_s_ecf90_prep3.fits,0.00E+00,7.57E-19,2.19E-17,6.38E-21,5.14E-17,1.0009
04396_000,2402,ens0042100_001,acisf04396_000N020_b0952_s_ecf90_prep3.fits,0.00E+00,6.87E-19,2.19E-17,2.08E-20,5.21E-17,1.0011
03744_000,1459,ens0042100_001,acisf03744_000N020_b0704_s_ecf90_prep3.fits,0.00E+00,7.09E-19,2.19E-17,2.99E-20,5.45E-17,1.007
03744_000,1419,ens0042100_001,acisf03744_000N020_b0683_s_ecf90_prep3.fits,0.00E+00,9.27E-19,2.19E-17,8.35E-20,5.12E-17,0.9991
04396_000,1476,ens0042100_001,acisf04396_000N020_b0715_s_ecf90_prep3.fits,0.00E+00,1.20E-18,2.19E-17,2.49E-19,5.32E-17,1.0121
04396_000,1264,ens0042100_001,acisf04396_000N020_b0636_s_ecf90_prep3.fits,0.00E+00,1.02E-18,2.22E-17,8.08E-21,4.99E-17,0.9991
03744_000,1352,ens0042100_001,acisf03744_000N020_b0670_s_ecf90_prep3.fits,0.00E+00,5.63E-19,2.22E-17,3.15E-20,5.16E-17,1.0149
04373_000,3106,ens0042100_001,acisf04373_000N020_b1192_s_ecf90_prep3.fits,0.00E+00,2.02E-18,2.22E-17,5.11E-20,5.47E-17,1.0014
04396_000,365,ens0042100_001,acisf04396_000N020_b0261_s_ecf90_prep3.fits,0.00E+00,6.21E-19,2.22E-17,7.70E-20,5.83E-17,0.9994
04396_000,3004,ens0042100_001,acisf04396_000N020_b1158_s_ecf90_prep3.fits,0.00E+00,5.16E-19,2.23E-17,4.82E-20,5.16E-17,1.0053
04373_000,1270,ens0042100_001,acisf04373_000N020_b0641_s_ecf90_prep3.fits,0.00E+00,7.70E-19,2.23E-17,5.61E-20,5.12E-17,0.9992
04374_000,387,ens0042100_001,acisf04374_000N020_b0268_s_ecf90_prep3.fits,0.00E+00,6.62E-19,2.23E-17,5.75E-20,5.42E-17,1.0006
04396_000,3164,ens0042100_001,acisf04396_000N020_b1217_s_ecf90_prep3.fits,0.00E+00,4.31E-18,2.23E-17,6.55E-20,5.52E-17,1.0012
04373_000,3105,ens0042100_001,acisf04373_000N020_b1191_s_ecf90_prep3.fits,0.00E+00,6.02E-19,2.23E-17,7.93E-20,5.42E-17,0.9991
04396_000,2957,ens0042100_001,acisf04396_000N020_b1151_s_ecf90_prep3.fits,0.00E+00,5.21E-19,2.23E-17,1.68E-19,5.02E-17,0.9992
04396_000,1462,ens0042100_001,acisf04396_000N020_b0705_s_ecf90_prep3.fits,0.00E+00,6.78E-19,2.23E-17,4.37E-19,5.54E-17,1.0007
04373_000,1447,ens0042100_001,acisf04373_000N020_b0697_s_ecf90_prep3.fits,0.00E+00,8.99E-19,2.24E-17,1.45E-20,5.25E-17,1.001
04373_000,2507,ens0042100_001,acisf04373_000N020_b0993_s_ecf90_prep3.fits,0.00E+00,7.41E-19,2.24E-17,1.36E-19,5.49E-17,1.0014
04373_000,1269,ens0042100_001,acisf04373_000N020_b0640_s_ecf90_prep3.fits,0.00E+00,5.83E-19,2.25E-17,1.60E-19,5.25E-17,1.0004
04374_000,3285,ens0042100_001,acisf04374_000N020_b1253_s_ecf90_prep3.fits,0.00E+00,5.49E-19,2.26E-17,8.51E-20,5.71E-17,1.0074
04396_000,846,ens0042100_001,acisf04396_000N020_b0469_s_ecf90_prep3.fits,0.00E+00,7.45E-19,2.27E-17,1.18E-20,5.48E-17,1.0008
04374_000,3105,ens0042100_001,acisf04374_000N020_b1191_s_ecf90_prep3.fits,0.00E+00,6.08E-19,2.27E-17,3.71E-20,5.06E-17,1.0046
04396_000,737,ens0042100_001,acisf04396_000N020_b0413_s_ecf90_prep3.fits,0.00E+00,5.29E-19,2.27E-17,5.77E-20,5.02E-17,1.0022
04396_000,3105,ens0042100_001,acisf04396_000N020_b1191_s_ecf90_prep3.fits,0.00E+00,6.41E-19,2.27E-17,1.58E-19,5.29E-17,1.0021
04373_000,866,ens0042100_001,acisf04373_000N020_b0482_s_ecf90_prep3.fits,0.00E+00,8.13E-19,2.29E-17,8.86E-20,5.82E-17,1.0244
04396_000,2401,ens0042100_001,acisf04396_000N020_b0951_s_ecf90_prep3.fits,0.00E+00,5.70E-19,2.29E-17,1.43E-19,5.28E-17,1.0054
04396_000,240,ens0042100_001,acisf04396_000N020_b0161_s_ecf90_prep3.fits,0.00E+00,1.01E-18,2.30E-17,1.87E-20,5.29E-17,0.9994
03744_000,2855,ens0042100_001,acisf03744_000N020_b1130_s_ecf90_prep3.fits,0.00E+00,7.10E-19,2.31E-17,2.46E-20,5.50E-17,1.0008
03744_000,1443,ens0042100_001,acisf03744_000N020_b0695_s_ecf90_prep3.fits,0.00E+00,1.01E-18,2.31E-17,2.66E-20,5.29E-17,1.0005
04396_000,387,ens0042100_001,acisf04396_000N020_b0268_s_ecf90_prep3.fits,0.00E+00,6.46E-19,2.31E-17,4.63E-20,5.74E-17,1.0013
03744_000,3106,ens0042100_001,acisf03744_000N020_b1192_s_ecf90_prep3.fits,0.00E+00,1.84E-18,2.31E-17,2.09E-19,5.51E-17,0.9998
04374_000,846,ens0042100_001,acisf04374_000N020_b0469_s_ecf90_prep3.fits,0.00E+00,7.64E-19,2.31E-17,5.53E-19,4.83E-17,1.0089
03744_000,365,ens0042100_001,acisf03744_000N020_b0261_s_ecf90_prep3.fits,0.00E+00,5.48E-19,2.32E-17,5.99E-21,5.68E-17,1.0052
04374_000,2353,ens0042100_001,acisf04374_000N020_b0940_s_ecf90_prep3.fits,0.00E+00,6.17E-19,2.32E-17,1.87E-20,5.38E-17,1.002
04374_000,1447,ens0042100_001,acisf04374_000N020_b0697_s_ecf90_prep3.fits,0.00E+00,9.09E-19,2.32E-17,1.13E-19,5.46E-17,0.999
03744_000,1432,ens0042100_001,acisf03744_000N020_b0690_s_ecf90_prep3.fits,0.00E+00,1.53E-18,2.32E-17,2.74E-19,5.81E-17,1.0018
04373_000,1466,ens0042100_001,acisf04373_000N020_b0708_s_ecf90_prep3.fits,0.00E+00,1.77E-18,2.33E-17,6.57E-20,5.27E-17,1.0022
04396_000,1294,ens0042100_001,acisf04396_000N020_b0661_s_ecf90_prep3.fits,0.00E+00,6.55E-19,2.35E-17,5.05E-20,5.45E-17,0.9991
04396_000,2424,ens0042100_001,acisf04396_000N020_b0510_s_ecf90_prep3.fits,0.00E+00,1.99E-18,2.35E-17,6.85E-20,5.30E-17,1.0007
04374_000,240,ens0042100_001,acisf04374_000N020_b0161_s_ecf90_prep3.fits,0.00E+00,9.04E-19,2.36E-17,4.18E-21,5.48E-17,1
04373_000,1294,ens0042100_001,acisf04373_000N020_b0661_s_ecf90_prep3.fits,0.00E+00,6.98E-19,2.37E-17,1.33E-19,5.56E-17,1.0022
04373_000,3145,ens0042100_001,acisf04373_000N020_b1211_s_ecf90_prep3.fits,0.00E+00,1.23E-18,2.37E-17,2.05E-19,5.50E-17,0.9993
03744_000,1294,ens0042100_001,acisf03744_000N020_b0661_s_ecf90_prep3.fits,0.00E+00,5.26E-19,2.37E-17,2.06E-19,5.47E-17,1.0054
02312_000,116,ens0047600_001,acisf02312_000N020_b0078_s_ecf90_prep3.fits,0.00E+00,3.12E-19,2.37E-17,3.45E-19,5.91E-17,1.004
04396_000,294,ens0042100_001,acisf04396_000N020_b0205_s_ecf90_prep3.fits,0.00E+00,2.45E-18,2.38E-17,1.32E-20,5.94E-17,0.9998
04396_000,1270,ens0042100_001,acisf04396_000N020_b0641_s_ecf90_prep3.fits,0.00E+00,8.45E-19,2.38E-17,1.47E-19,5.89E-17,1.0006
04374_000,247,ens0042100_001,acisf04374_000N020_b0166_s_ecf90_prep3.fits,0.00E+00,5.99E-19,2.42E-17,6.95E-20,5.52E-17,1.0005
02313_000,1111,ens0047600_001,acisf02313_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,1.39E-19,2.42E-17,1.73E-19,6.80E-17,1.0013
03744_000,2353,ens0042100_001,acisf03744_000N020_b0940_s_ecf90_prep3.fits,0.00E+00,6.85E-19,2.43E-17,1.05E-19,5.31E-17,0.9992
02239_000,82,ens0047600_001,acisf02239_000N020_b0057_s_ecf90_prep3.fits,0.00E+00,2.35E-19,2.46E-17,4.74E-21,5.68E-17,1.0008
02313_000,80,ens0047600_001,acisf02313_000N020_b0056_s_ecf90_prep3.fits,0.00E+00,6.03E-19,2.46E-17,1.44E-19,6.04E-17,0.9997
04374_000,2855,ens0042100_001,acisf04374_000N020_b1130_s_ecf90_prep3.fits,0.00E+00,7.05E-19,2.47E-17,9.37E-20,5.84E-17,1.0112
04373_000,1283,ens0042100_001,acisf04373_000N020_b0652_s_ecf90_prep3.fits,0.00E+00,1.38E-18,2.48E-17,2.99E-20,5.95E-17,0.9999
02312_000,1111,ens0047600_001,acisf02312_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,1.58E-19,2.48E-17,1.14E-19,5.46E-17,1.0066
03744_000,3145,ens0042100_001,acisf03744_000N020_b1211_s_ecf90_prep3.fits,0.00E+00,1.16E-18,2.48E-17,1.30E-19,6.10E-17,1.011
04374_000,1283,ens0042100_001,acisf04374_000N020_b0652_s_ecf90_prep3.fits,0.00E+00,1.44E-18,2.50E-17,3.41E-20,5.78E-17,1
03744_000,3285,ens0042100_001,acisf03744_000N020_b1253_s_ecf90_prep3.fits,0.00E+00,6.17E-19,2.51E-17,5.35E-20,6.36E-17,1.001
04374_000,1413,ens0042100_001,acisf04374_000N020_b0683_s_ecf90_prep3.fits,0.00E+00,2.90E-17,2.52E-17,1.19E-20,6.07E-17,1.0017
03744_000,2905,ens0042100_001,acisf03744_000N020_b0815_s_ecf90_prep3.fits,0.00E+00,7.43E-18,2.53E-17,2.64E-20,5.89E-17,1.0007
03744_000,2392,ens0042100_001,acisf03744_000N020_b0532_s_ecf90_prep3.fits,0.00E+00,2.11E-18,2.54E-17,1.09E-18,6.01E-17,1.0075
04396_000,1283,ens0042100_001,acisf04396_000N020_b0652_s_ecf90_prep3.fits,0.00E+00,1.55E-18,2.55E-17,9.56E-20,6.17E-17,1.0017
04396_000,2646,ens0042100_001,acisf04396_000N020_b0362_s_ecf90_prep3.fits,0.00E+00,2.99E-17,2.56E-17,8.46E-21,5.80E-17,1.0011
04374_000,294,ens0042100_001,acisf04374_000N020_b0205_s_ecf90_prep3.fits,0.00E+00,2.29E-18,2.58E-17,5.33E-20,5.93E-17,0.9997
04396_000,1352,ens0042100_001,acisf04396_000N020_b0670_s_ecf90_prep3.fits,0.00E+00,5.56E-19,2.58E-17,2.72E-19,6.90E-15,1.3293
04374_000,3442,ens0042100_001,acisf04374_000N020_b1285_s_ecf90_prep3.fits,0.00E+00,1.27E-18,2.59E-17,8.47E-20,6.26E-17,1.0015
04395_000,3298,ens0042100_001,acisf04395_000N020_b1257_s_ecf90_prep3.fits,0.00E+00,1.42E-18,2.64E-17,3.44E-20,7.31E-17,0.9993
03744_000,3442,ens0042100_001,acisf03744_000N020_b1285_s_ecf90_prep3.fits,0.00E+00,1.21E-18,2.64E-17,9.41E-20,6.42E-17,0.9999
04373_000,294,ens0042100_001,acisf04373_000N020_b0205_s_ecf90_prep3.fits,0.00E+00,2.17E-18,2.64E-17,1.03E-19,5.85E-17,0.9996
04396_000,1282,ens0042100_001,acisf04396_000N020_b0651_s_ecf90_prep3.fits,0.00E+00,5.54E-19,2.64E-17,1.60E-19,5.61E-17,0.9993
04395_000,3276,ens0042100_001,acisf04395_000N020_b1248_s_ecf90_prep3.fits,0.00E+00,1.18E-18,2.66E-17,8.43E-21,6.59E-17,1.0032
03744_000,1283,ens0042100_001,acisf03744_000N020_b0652_s_ecf90_prep3.fits,0.00E+00,1.42E-18,2.66E-17,4.86E-20,6.18E-17,1.0029
08594_001,116,ens0047600_001,acisf08594_001N020_b0078_s_ecf90_prep3.fits,0.00E+00,6.87E-19,2.67E-17,8.22E-20,6.62E-17,1.0002
03744_000,2467,ens0042100_001,acisf03744_000N020_b0977_s_ecf90_prep3.fits,0.00E+00,1.68E-18,2.67E-17,1.07E-19,6.43E-17,1.0012
04374_000,2277,ens0042100_001,acisf04374_000N020_b0922_s_ecf90_prep3.fits,0.00E+00,4.22E-18,2.67E-17,2.13E-19,5.86E-17,0.9997
04396_000,1274,ens0042100_001,acisf04396_000N020_b0645_s_ecf90_prep3.fits,0.00E+00,8.48E-19,2.68E-17,8.18E-20,6.10E-17,1.0021
03744_000,300,ens0042100_001,acisf03744_000N020_b0209_s_ecf90_prep3.fits,0.00E+00,4.81E-19,2.69E-17,7.19E-21,6.50E-17,1.0011
12048_000,1111,ens0047600_001,acisf12048_000N020_b0445_s_ecf90_prep3.fits,0.00E+00,3.62E-19,2.70E-17,7.84E-20,6.08E-17,1.0012
04374_000,300,ens0042100_001,acisf04374_000N020_b0209_s_ecf90_prep3.fits,0.00E+00,5.61E-19,2.71E-17,2.52E-20,6.52E-17,1.0008
04395_000,1440,ens0042100_001,acisf04395_000N020_b0694_s_ecf90_prep3.fits,0.00E+00,1.27E-18,2.74E-17,3.71E-20,7.48E-17,1.0021
03744_000,2626,ens0042100_001,acisf03744_000N020_b1057_s_ecf90_prep3.fits,0.00E+00,4.94E-19,2.78E-17,9.20E-20,6.22E-17,1.0006
03744_000,1385,ens0042100_001,acisf03744_000N020_b0674_s_ecf90_prep3.fits,0.00E+00,4.05E-19,2.78E-17,3.04E-19,6.13E-17,0.9991
04373_000,2872,ens0042100_001,acisf04373_000N020_b0688_s_ecf90_prep3.fits,5.08E-18,3.10E-17,2.80E-17,5.69E-19,6.06E-17,1.0368
04373_000,3199,ens0042100_001,acisf04373_000N020_b0511_s_ecf90_prep3.fits,0.00E+00,1.51E-18,2.81E-17,1.07E-19,6.34E-17,1.0052
03744_000,587,ens0042100_001,acisf03744_000N020_b0336_s_ecf90_prep3.fits,6.15E-18,2.94E-17,2.82E-17,3.27E-20,6.29E-17,0.9993
12048_000,80,ens0047600_001,acisf12048_000N020_b0056_s_ecf90_prep3.fits,0.00E+00,1.24E-18,2.82E-17,3.90E-20,6.92E-17,0.9998
04395_000,1423,ens0042100_001,acisf04395_000N020_b0685_s_ecf90_prep3.fits,0.00E+00,9.95E-19,2.83E-17,1.91E-19,7.54E-17,1.006
04374_000,429,ens0042100_001,acisf04374_000N020_b0290_s_ecf90_prep3.fits,0.00E+00,4.35E-17,2.83E-17,2.22E-19,7.14E-17,1.0148
03744_000,499,ens0042100_001,acisf03744_000N020_b0312_s_ecf90_prep3.fits,0.00E+00,9.26E-19,2.84E-17,4.47E-20,6.92E-17,0.9991
03744_000,1413,ens0042100_001,acisf03744_000N020_b0683_s_ecf90_prep3.fits,5.35E-19,3.38E-17,2.86E-17,9.05E-21,6.79E-17,1.0003
03744_000,1274,ens0042100_001,acisf03744_000N020_b0645_s_ecf90_prep3.fits,0.00E+00,9.84E-19,2.86E-17,1.43E-20,7.41E-17,1.0011
12043_000,82,ens0047600_001,acisf12043_000N020_b0057_s_ecf90_prep3.fits,0.00E+00,4.18E-19,2.88E-17,1.36E-19,7.14E-17,1.0013
04396_000,2626,ens0042100_001,acisf04396_000N020_b1057_s_ecf90_prep3.fits,0.00E+00,5.11E-19,2.92E-17,8.01E-20,6.49E-17,1.0028
03744_000,1476,ens0042100_001,acisf03744_000N020_b0715_s_ecf90_prep3.fits,0.00E+00,1.35E-18,2.92E-17,9.61E-19,5.65E-17,1.0006
04395_000,2665,ens0042100_001,acisf04395_000N020_b1081_s_ecf90_prep3.fits,0.00E+00,1.46E-18,2.93E-17,6.82E-20,7.19E-17,1.003
04395_000,329,ens0042100_001,acisf04395_000N020_b0234_s_ecf90_prep3.fits,0.00E+00,5.86E-19,2.95E-17,8.80E-20,6.82E-17,1.0008
04395_000,1401,ens0042100_001,acisf04395_000N020_b0679_s_ecf90_prep3.fits,0.00E+00,1.46E-18,2.95E-17,1.84E-19,7.38E-17,0.9992
