#current_obsid,reg,ensemble,prep3,ml_flux,ml_flux_sigma,mode,lolim,hilim,r_hat
13637_000,1385,ens0042100_001,acisf13637_000N020_b0674_m_ecf90_prep3.fits,0.00E+00,1.05E-18,1.44E-16,5.21E-19,3.14E-16,1.0069
01522_002,1968,ens0042100_001,acisf01522_002N020_b0857_m_ecf90_prep3.fits,8.32E-17,1.22E-16,1.43E-16,4.96E-18,3.05E-16,0.9991
03498_000,1025,ens0042100_001,acisf03498_000N020_b0564_m_ecf90_prep3.fits,1.23E-16,1.35E-16,1.42E-16,3.39E-17,3.19E-16,0.9997
13637_000,1345,ens0042100_001,acisf13637_000N020_b0669_m_ecf90_prep3.fits,0.00E+00,1.29E-18,1.42E-16,4.95E-19,3.25E-16,0.9993
14335_000,1419,ens0042100_001,acisf14335_000N020_b0683_m_ecf90_prep3.fits,0.00E+00,2.26E-18,1.42E-16,3.48E-19,3.70E-16,1.0007
13637_000,1423,ens0042100_001,acisf13637_000N020_b0685_m_ecf90_prep3.fits,0.00E+00,2.22E-18,1.42E-16,5.39E-19,3.34E-16,0.9994
14335_000,287,ens0042100_001,acisf14335_000N020_b0201_m_ecf90_prep3.fits,0.00E+00,3.63E-18,1.42E-16,5.61E-19,3.60E-16,1.0008
14335_000,3298,ens0042100_001,acisf14335_000N020_b1257_m_ecf90_prep3.fits,0.00E+00,2.19E-18,1.41E-16,1.49E-18,3.20E-16,1.0003
16641_001,816,ens0047600_001,acisf16641_001N020_b0236_m_ecf90_prep3.fits,1.16E-16,1.32E-16,1.40E-16,5.07E-19,2.99E-16,0.9998
04374_000,712,ens0042100_001,acisf04374_000N020_b0400_m_ecf90_prep3.fits,1.38E-16,7.95E-17,1.40E-16,6.33E-17,2.40E-16,1
01522_002,2530,ens0042100_001,acisf01522_002N020_b0336_m_ecf90_prep3.fits,1.04E-16,1.15E-16,1.40E-16,2.28E-17,2.91E-16,0.9996
03498_000,1701,ens0042100_001,acisf03498_000N020_b0794_m_ecf90_prep3.fits,0.00E+00,8.10E-19,1.40E-16,2.25E-20,3.72E-16,1
13637_000,240,ens0042100_001,acisf13637_000N020_b0161_m_ecf90_prep3.fits,0.00E+00,6.29E-18,1.39E-16,7.24E-19,3.31E-16,0.9994
14335_000,2882,ens0042100_001,acisf14335_000N020_b0506_m_ecf90_prep3.fits,0.00E+00,4.06E-18,1.39E-16,6.89E-19,3.35E-16,1.0007
14335_000,3115,ens0042100_001,acisf14335_000N020_b0989_m_ecf90_prep3.fits,0.00E+00,5.00E-18,1.39E-16,8.06E-19,3.16E-16,1.0002
13637_000,421,ens0042100_001,acisf13637_000N020_b0287_m_ecf90_prep3.fits,0.00E+00,1.77E-18,1.39E-16,2.05E-19,3.43E-16,0.9993
13637_000,228,ens0042100_001,acisf13637_000N020_b0150_m_ecf90_prep3.fits,0.00E+00,8.18E-18,1.38E-16,6.94E-19,3.17E-16,1.0027
13637_000,3148,ens0042100_001,acisf13637_000N020_b1213_m_ecf90_prep3.fits,0.00E+00,4.11E-18,1.38E-16,5.91E-19,3.32E-16,0.9993
02406_000,816,ens0047600_001,acisf02406_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,7.47E-19,1.37E-16,7.05E-19,2.93E-16,1.0049
13637_000,343,ens0042100_001,acisf13637_000N020_b0244_m_ecf90_prep3.fits,0.00E+00,1.95E-18,1.37E-16,4.81E-19,3.11E-16,0.9999
14335_000,1370,ens0042100_001,acisf14335_000N020_b0672_m_ecf90_prep3.fits,0.00E+00,1.52E-18,1.37E-16,1.34E-19,3.42E-16,0.9995
03498_000,2838,ens0042100_001,acisf03498_000N020_b1127_m_ecf90_prep3.fits,0.00E+00,9.19E-19,1.36E-16,1.06E-18,3.28E-16,0.9996
13637_000,1294,ens0042100_001,acisf13637_000N020_b0661_m_ecf90_prep3.fits,0.00E+00,1.91E-18,1.36E-16,4.95E-19,3.19E-16,0.9991
13637_000,3115,ens0042100_001,acisf13637_000N020_b0989_m_ecf90_prep3.fits,0.00E+00,5.61E-18,1.35E-16,5.38E-19,3.22E-16,1.0002
13637_000,895,ens0042100_001,acisf13637_000N020_b0494_m_ecf90_prep3.fits,0.00E+00,3.20E-18,1.35E-16,1.89E-19,3.39E-16,1.0011
14335_000,1437,ens0042100_001,acisf14335_000N020_b0433_m_ecf90_prep3.fits,0.00E+00,4.35E-18,1.32E-16,9.95E-20,3.28E-16,1.0024
13637_000,2590,ens0042100_001,acisf13637_000N020_b0362_m_ecf90_prep3.fits,0.00E+00,5.47E-18,1.32E-16,2.58E-19,3.38E-16,0.9995
01522_002,610,ens0042100_001,acisf01522_002N020_b0350_m_ecf90_prep3.fits,7.20E-17,1.16E-16,1.31E-16,2.69E-18,2.73E-16,0.9994
01522_002,3258,ens0042100_001,acisf01522_002N020_b1240_m_ecf90_prep3.fits,0.00E+00,2.08E-18,1.31E-16,2.48E-19,3.20E-16,1.0046
04395_000,2529,ens0042100_001,acisf04395_000N020_b1002_m_ecf90_prep3.fits,0.00E+00,6.80E-19,1.31E-16,1.98E-19,3.20E-16,1.0012
14335_000,311,ens0042100_001,acisf14335_000N020_b0219_m_ecf90_prep3.fits,0.00E+00,5.78E-18,1.30E-16,3.65E-19,3.34E-16,0.9996
13637_000,3259,ens0042100_001,acisf13637_000N020_b1240_m_ecf90_prep3.fits,0.00E+00,3.19E-18,1.30E-16,1.15E-18,3.09E-16,0.999
09768_000,19,ens0143500_001,acisf09768_000N020_b0017_m_ecf90_prep3.fits,0.00E+00,1.39E-18,1.30E-16,9.61E-20,3.10E-16,0.9991
03498_000,712,ens0042100_001,acisf03498_000N020_b0400_m_ecf90_prep3.fits,1.01E-16,1.11E-16,1.29E-16,2.86E-17,2.65E-16,0.9993
03498_000,3344,ens0042100_001,acisf03498_000N020_b1264_m_ecf90_prep3.fits,9.88E-17,1.08E-16,1.28E-16,2.34E-17,2.60E-16,0.9993
14335_000,3288,ens0042100_001,acisf14335_000N020_b1255_m_ecf90_prep3.fits,0.00E+00,3.47E-18,1.28E-16,2.22E-19,3.08E-16,0.9993
13637_000,2589,ens0042100_001,acisf13637_000N020_b1037_m_ecf90_prep3.fits,0.00E+00,3.96E-18,1.27E-16,1.52E-19,3.10E-16,1.0027
16620_000,816,ens0047600_001,acisf16620_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,1.18E-18,1.26E-16,5.99E-19,2.79E-16,0.9992
13637_000,184,ens0042100_001,acisf13637_000N020_b0118_m_ecf90_prep3.fits,0.00E+00,4.30E-18,1.26E-16,7.00E-19,3.21E-16,1.001
03498_000,3120,ens0042100_001,acisf03498_000N020_b1198_m_ecf90_prep3.fits,0.00E+00,1.75E-18,1.26E-16,3.41E-19,2.71E-16,1.0034
03498_000,2650,ens0042100_001,acisf03498_000N020_b1070_m_ecf90_prep3.fits,8.37E-17,1.21E-16,1.25E-16,1.34E-17,2.78E-16,1.0056
01522_002,3416,ens0042100_001,acisf01522_002N020_b1201_m_ecf90_prep3.fits,7.67E-17,1.14E-16,1.25E-16,1.18E-17,2.69E-16,1.0001
13637_000,732,ens0042100_001,acisf13637_000N020_b0409_m_ecf90_prep3.fits,0.00E+00,5.60E-18,1.24E-16,9.37E-20,2.98E-16,1.0023
13637_000,1439,ens0042100_001,acisf13637_000N020_b0693_m_ecf90_prep3.fits,0.00E+00,2.16E-18,1.24E-16,2.06E-19,3.17E-16,1.0051
03498_000,2487,ens0042100_001,acisf03498_000N020_b0981_m_ecf90_prep3.fits,9.71E-17,1.11E-16,1.24E-16,1.21E-17,2.63E-16,0.9998
12054_000,1111,ens0047600_001,acisf12054_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,2.07E-19,1.23E-16,1.42E-18,2.77E-16,1.0004
04395_000,1435,ens0042100_001,acisf04395_000N020_b0692_m_ecf90_prep3.fits,7.46E-17,9.45E-17,1.23E-16,1.84E-17,2.48E-16,1.0005
04395_000,2402,ens0042100_001,acisf04395_000N020_b0952_m_ecf90_prep3.fits,7.76E-17,9.10E-17,1.20E-16,2.40E-17,2.51E-16,1.0009
01522_002,3293,ens0042100_001,acisf01522_002N020_b1069_m_ecf90_prep3.fits,4.50E-17,1.14E-16,1.20E-16,2.94E-18,2.51E-16,1.0006
17542_000,816,ens0047600_001,acisf17542_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,1.99E-18,1.19E-16,2.70E-19,2.83E-16,0.9992
01522_002,2376,ens0042100_001,acisf01522_002N020_b0946_m_ecf90_prep3.fits,0.00E+00,2.94E-18,1.19E-16,6.36E-19,2.59E-16,1.0004
03498_000,943,ens0042100_001,acisf03498_000N020_b0512_m_ecf90_prep3.fits,7.48E-17,1.18E-16,1.19E-16,2.20E-17,2.43E-16,1.004
12053_000,1111,ens0047600_001,acisf12053_000N020_b0445_m_ecf90_prep3.fits,8.72E-17,9.05E-17,1.17E-16,2.43E-17,2.47E-16,1.0001
04395_000,3133,ens0042100_001,acisf04395_000N020_b1069_m_ecf90_prep3.fits,1.00E-16,1.05E-16,1.17E-16,2.91E-17,2.43E-16,0.9992
04395_000,314,ens0042100_001,acisf04395_000N020_b0221_m_ecf90_prep3.fits,8.45E-17,9.32E-17,1.17E-16,1.63E-17,2.50E-16,0.9995
04373_000,3259,ens0042100_001,acisf04373_000N020_b1240_m_ecf90_prep3.fits,1.09E-16,7.80E-17,1.17E-16,3.87E-17,2.14E-16,1.0002
04395_000,587,ens0042100_001,acisf04395_000N020_b0336_m_ecf90_prep3.fits,7.72E-17,9.22E-17,1.16E-16,1.60E-17,2.38E-16,1.0009
04395_000,2530,ens0042100_001,acisf04395_000N020_b0336_m_ecf90_prep3.fits,7.74E-17,9.23E-17,1.16E-16,2.28E-17,2.45E-16,1.0038
04395_000,1382,ens0042100_001,acisf04395_000N020_b0673_m_ecf90_prep3.fits,9.71E-17,1.10E-16,1.15E-16,1.64E-17,2.48E-16,1.0002
01522_002,3259,ens0042100_001,acisf01522_002N020_b1240_m_ecf90_prep3.fits,0.00E+00,2.02E-18,1.15E-16,6.54E-20,2.75E-16,0.9998
04395_000,3166,ens0042100_001,acisf04395_000N020_b1218_m_ecf90_prep3.fits,9.90E-17,1.07E-16,1.15E-16,1.51E-17,2.58E-16,0.9998
12053_000,116,ens0047600_001,acisf12053_000N020_b0078_m_ecf90_prep3.fits,0.00E+00,3.29E-19,1.14E-16,5.14E-19,2.62E-16,0.9993
13637_000,3288,ens0042100_001,acisf13637_000N020_b1255_m_ecf90_prep3.fits,0.00E+00,3.61E-18,1.14E-16,1.79E-19,3.10E-16,1.0009
03744_000,3257,ens0042100_001,acisf03744_000N020_b0711_m_ecf90_prep3.fits,9.38E-17,7.31E-17,1.14E-16,4.33E-17,1.96E-16,1.0009
12046_000,80,ens0047600_001,acisf12046_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,4.95E-19,1.12E-16,3.75E-19,2.63E-16,1.0019
03498_000,2013,ens0042100_001,acisf03498_000N020_b0862_m_ecf90_prep3.fits,7.54E-17,9.54E-17,1.12E-16,2.93E-17,2.27E-16,0.9997
04395_000,2899,ens0042100_001,acisf04395_000N020_b1139_m_ecf90_prep3.fits,7.34E-17,9.15E-17,1.09E-16,1.58E-17,2.18E-16,1.0078
01522_002,3463,ens0042100_001,acisf01522_002N020_b0901_m_ecf90_prep3.fits,0.00E+00,1.78E-17,1.08E-16,2.05E-19,2.58E-16,1.0032
04395_000,3293,ens0042100_001,acisf04395_000N020_b1069_m_ecf90_prep3.fits,7.49E-17,1.13E-16,1.08E-16,1.03E-17,2.32E-16,1.0007
01712_001,233,ens0052100_001,acisf01712_001N021_b0039_m_ecf90_prep3.fits,0.00E+00,2.56E-18,1.08E-16,3.75E-19,2.44E-16,0.9997
01522_002,1637,ens0042100_001,acisf01522_002N020_b0015_m_ecf90_prep3.fits,0.00E+00,1.25E-16,1.07E-16,4.03E-20,2.50E-16,0.9996
04395_000,3147,ens0042100_001,acisf04395_000N020_b1069_m_ecf90_prep3.fits,5.99E-17,1.40E-16,1.07E-16,1.37E-17,2.40E-16,0.9996
00953_000,254,ens0008400_001,acisf00953_000N020_b0052_m_ecf90_prep3.fits,0.00E+00,1.18E-18,1.06E-16,6.52E-19,2.54E-16,1.0023
03498_000,3133,ens0042100_001,acisf03498_000N020_b1069_m_ecf90_prep3.fits,6.39E-17,1.18E-16,1.06E-16,8.40E-18,2.31E-16,1.0008
01522_002,2529,ens0042100_001,acisf01522_002N020_b1002_m_ecf90_prep3.fits,0.00E+00,9.40E-19,1.06E-16,2.53E-19,2.51E-16,0.9991
06417_000,70,ens0042100_001,acisf06417_000N020_b0064_m_ecf90_prep3.fits,0.00E+00,2.57E-19,1.05E-16,1.48E-20,2.44E-16,0.9993
00955_000,96,ens0008400_001,acisf00955_000N020_b0084_m_ecf90_prep3.fits,0.00E+00,4.78E-19,1.04E-16,3.65E-19,2.53E-16,0.9994
04395_000,2159,ens0042100_001,acisf04395_000N020_b0900_m_ecf90_prep3.fits,7.12E-17,9.30E-17,1.04E-16,1.11E-17,2.24E-16,1.0022
03498_000,2063,ens0042100_001,acisf03498_000N020_b0876_m_ecf90_prep3.fits,6.61E-17,9.84E-17,1.04E-16,1.68E-17,2.22E-16,0.9991
01522_002,683,ens0042100_001,acisf01522_002N020_b0384_m_ecf90_prep3.fits,0.00E+00,2.56E-18,1.03E-16,9.73E-19,2.31E-16,0.9998
04395_000,1924,ens0042100_001,acisf04395_000N020_b0850_m_ecf90_prep3.fits,8.57E-17,8.70E-17,1.02E-16,2.61E-17,2.09E-16,0.9993
17556_001,816,ens0047600_001,acisf17556_001N020_b0236_m_ecf90_prep3.fits,0.00E+00,9.89E-19,1.01E-16,7.09E-20,2.32E-16,1.0013
03498_000,294,ens0042100_001,acisf03498_000N020_b0205_m_ecf90_prep3.fits,6.18E-17,8.90E-17,1.01E-16,2.66E-18,2.19E-16,1.0008
01522_002,3332,ens0042100_001,acisf01522_002N020_b0775_m_ecf90_prep3.fits,0.00E+00,5.93E-18,1.01E-16,2.37E-19,2.39E-16,0.9994
12053_000,291,ens0047600_001,acisf12053_000N020_b0200_m_ecf90_prep3.fits,4.63E-17,9.24E-17,1.00E-16,6.49E-18,2.07E-16,0.999
01522_002,3054,ens0042100_001,acisf01522_002N020_b1170_m_ecf90_prep3.fits,0.00E+00,1.98E-18,9.98E-17,7.57E-20,2.33E-16,1.0007
08596_000,80,ens0047600_001,acisf08596_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,6.41E-19,9.97E-17,1.98E-19,2.26E-16,1.0009
16181_000,816,ens0047600_001,acisf16181_000N020_b0236_m_ecf90_prep3.fits,6.17E-17,7.96E-17,9.95E-17,1.71E-17,1.96E-16,1.0085
03498_000,686,ens0042100_001,acisf03498_000N020_b0386_m_ecf90_prep3.fits,5.73E-17,8.93E-17,9.85E-17,9.02E-18,2.14E-16,1.0017
01522_002,1326,ens0042100_001,acisf01522_002N020_b0667_m_ecf90_prep3.fits,0.00E+00,2.06E-18,9.82E-17,1.38E-20,2.46E-16,0.9999
03498_000,329,ens0042100_001,acisf03498_000N020_b0234_m_ecf90_prep3.fits,7.20E-17,8.51E-17,9.82E-17,2.91E-18,2.11E-16,0.9998
04395_000,665,ens0042100_001,acisf04395_000N020_b0372_m_ecf90_prep3.fits,7.91E-17,8.52E-17,9.80E-17,1.67E-17,2.09E-16,0.9992
01522_002,1398,ens0042100_001,acisf01522_002N020_b0678_m_ecf90_prep3.fits,0.00E+00,1.96E-18,9.74E-17,3.22E-19,2.16E-16,0.9992
04373_000,1471,ens0042100_001,acisf04373_000N020_b0711_m_ecf90_prep3.fits,8.32E-17,6.82E-17,9.71E-17,3.08E-17,1.83E-16,1.0002
01522_002,2872,ens0042100_001,acisf01522_002N020_b0688_m_ecf90_prep3.fits,0.00E+00,3.60E-18,9.57E-17,8.20E-20,2.37E-16,0.9999
14453_001,33,ens0092600_001,acisf14453_001N020_b0029_m_ecf90_prep3.fits,0.00E+00,4.25E-18,9.56E-17,6.08E-20,2.21E-16,1.0004
06416_001,70,ens0042100_001,acisf06416_001N020_b0064_m_ecf90_prep3.fits,0.00E+00,2.61E-19,9.55E-17,4.39E-19,2.29E-16,1.0029
03498_000,3412,ens0042100_001,acisf03498_000N020_b0948_m_ecf90_prep3.fits,5.04E-17,9.04E-17,9.53E-17,8.34E-18,2.00E-16,1.0001
01522_002,3412,ens0042100_001,acisf01522_002N020_b0948_m_ecf90_prep3.fits,0.00E+00,5.24E-18,9.48E-17,1.72E-19,2.05E-16,1.0017
01522_002,1385,ens0042100_001,acisf01522_002N020_b0674_m_ecf90_prep3.fits,0.00E+00,1.34E-18,9.47E-17,1.54E-19,2.32E-16,1.0001
04374_000,1422,ens0042100_001,acisf04374_000N020_b0400_m_ecf90_prep3.fits,6.73E-17,9.50E-17,9.43E-17,2.44E-17,1.93E-16,1.0002
01522_002,2459,ens0042100_001,acisf01522_002N020_b0479_m_ecf90_prep3.fits,0.00E+00,6.22E-18,9.42E-17,1.76E-21,2.22E-16,0.9996
08592_001,1111,ens0047600_001,acisf08592_001N020_b0445_m_ecf90_prep3.fits,6.80E-17,7.07E-17,9.39E-17,2.30E-17,1.91E-16,0.9991
04395_000,3367,ens0042100_001,acisf04395_000N020_b1269_m_ecf90_prep3.fits,6.67E-17,7.57E-17,9.32E-17,2.30E-17,1.86E-16,1.0007
01522_002,2159,ens0042100_001,acisf01522_002N020_b0900_m_ecf90_prep3.fits,0.00E+00,2.20E-18,9.20E-17,1.66E-19,2.22E-16,0.9995
01522_002,3299,ens0042100_001,acisf01522_002N020_b1036_m_ecf90_prep3.fits,0.00E+00,3.66E-18,9.18E-17,8.88E-20,2.17E-16,1
04395_000,610,ens0042100_001,acisf04395_000N020_b0350_m_ecf90_prep3.fits,6.96E-17,8.36E-17,9.16E-17,1.93E-17,1.94E-16,1.0015
03498_000,2590,ens0042100_001,acisf03498_000N020_b0362_m_ecf90_prep3.fits,4.17E-17,9.65E-17,9.12E-17,7.10E-18,1.95E-16,0.9998
01522_002,3257,ens0042100_001,acisf01522_002N020_b0711_m_ecf90_prep3.fits,0.00E+00,3.43E-18,9.03E-17,6.85E-20,2.08E-16,0.9993
04395_000,3415,ens0042100_001,acisf04395_000N020_b1276_m_ecf90_prep3.fits,0.00E+00,1.44E-18,8.98E-17,2.41E-19,2.21E-16,0.9997
04395_000,1691,ens0042100_001,acisf04395_000N020_b0786_m_ecf90_prep3.fits,6.64E-17,7.63E-17,8.98E-17,1.72E-17,1.91E-16,1.0021
01522_002,1288,ens0042100_001,acisf01522_002N020_b0657_m_ecf90_prep3.fits,0.00E+00,6.53E-19,8.95E-17,5.62E-20,2.00E-16,1.0016
04395_000,3247,ens0042100_001,acisf04395_000N020_b1236_m_ecf90_prep3.fits,6.88E-17,8.19E-17,8.94E-17,1.42E-17,1.85E-16,0.9997
01522_002,1345,ens0042100_001,acisf01522_002N020_b0669_m_ecf90_prep3.fits,0.00E+00,6.02E-19,8.93E-17,8.43E-20,2.06E-16,1.0007
04395_000,34,ens0042100_001,acisf04395_000N020_b0015_m_ecf90_prep3.fits,1.74E-17,9.95E-17,8.92E-17,3.89E-18,1.87E-16,1.0048
03498_000,3293,ens0042100_001,acisf03498_000N020_b1069_m_ecf90_prep3.fits,2.57E-17,1.06E-16,8.91E-17,2.41E-19,1.91E-16,0.9998
04395_000,3294,ens0042100_001,acisf04395_000N020_b1069_m_ecf90_prep3.fits,5.56E-17,9.71E-17,8.90E-17,2.34E-20,1.94E-16,1.0017
04395_000,2459,ens0042100_001,acisf04395_000N020_b0479_m_ecf90_prep3.fits,6.42E-17,8.67E-17,8.88E-17,9.79E-18,1.87E-16,1.0006
02409_000,816,ens0047600_001,acisf02409_000N020_b0236_m_ecf90_prep3.fits,6.01E-17,6.89E-17,8.83E-17,8.73E-18,1.82E-16,1.0013
01522_002,2589,ens0042100_001,acisf01522_002N020_b1037_m_ecf90_prep3.fits,0.00E+00,2.59E-18,8.76E-17,3.95E-20,2.16E-16,1.0009
01522_002,1392,ens0042100_001,acisf01522_002N020_b0677_m_ecf90_prep3.fits,0.00E+00,3.78E-18,8.70E-17,2.57E-19,2.09E-16,1.0005
01522_002,3114,ens0042100_001,acisf01522_002N020_b1194_m_ecf90_prep3.fits,0.00E+00,3.97E-18,8.70E-17,2.04E-19,2.02E-16,1.0012
01522_002,737,ens0042100_001,acisf01522_002N020_b0413_m_ecf90_prep3.fits,0.00E+00,1.70E-18,8.65E-17,2.17E-20,2.01E-16,0.9996
01522_002,1426,ens0042100_001,acisf01522_002N020_b0687_m_ecf90_prep3.fits,0.00E+00,2.39E-18,8.65E-17,1.75E-20,2.04E-16,0.9994
09593_000,82,ens0047600_001,acisf09593_000N020_b0057_m_ecf90_prep3.fits,0.00E+00,3.54E-19,8.64E-17,1.78E-19,2.09E-16,0.9995
04396_000,870,ens0042100_001,acisf04396_000N020_b0484_m_ecf90_prep3.fits,6.41E-17,6.80E-17,8.62E-17,1.98E-17,1.76E-16,1.0115
01522_002,1475,ens0042100_001,acisf01522_002N020_b0714_m_ecf90_prep3.fits,0.00E+00,3.38E-18,8.62E-17,4.75E-20,2.03E-16,1.0003
01522_002,1283,ens0042100_001,acisf01522_002N020_b0652_m_ecf90_prep3.fits,0.00E+00,1.99E-18,8.62E-17,1.33E-19,2.03E-16,1.0001
01522_002,1449,ens0042100_001,acisf01522_002N020_b0698_m_ecf90_prep3.fits,0.00E+00,3.09E-18,8.61E-17,9.17E-21,2.03E-16,0.9992
08596_000,116,ens0047600_001,acisf08596_000N020_b0078_m_ecf90_prep3.fits,3.74E-17,4.32E-17,8.60E-17,1.10E-18,1.10E-15,1.0061
01522_002,1430,ens0042100_001,acisf01522_002N020_b0689_m_ecf90_prep3.fits,0.00E+00,2.37E-18,8.60E-17,1.58E-19,1.88E-16,1.0007
01522_002,3133,ens0042100_001,acisf01522_002N020_b1069_m_ecf90_prep3.fits,0.00E+00,2.88E-18,8.59E-17,1.06E-20,2.09E-16,0.9997
01522_002,3199,ens0042100_001,acisf01522_002N020_b0511_m_ecf90_prep3.fits,0.00E+00,6.38E-18,8.56E-17,3.26E-19,2.02E-16,0.9994
01522_002,847,ens0042100_001,acisf01522_002N020_b0470_m_ecf90_prep3.fits,0.00E+00,2.45E-18,8.50E-17,4.21E-19,2.09E-16,1.0022
16644_000,816,ens0047600_001,acisf16644_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,1.07E-18,8.48E-17,1.79E-19,2.18E-16,1.001
01522_002,350,ens0042100_001,acisf01522_002N020_b0251_m_ecf90_prep3.fits,0.00E+00,1.44E-18,8.45E-17,3.19E-19,2.05E-16,1.0018
01522_002,3288,ens0042100_001,acisf01522_002N020_b1255_m_ecf90_prep3.fits,0.00E+00,3.74E-18,8.42E-17,4.44E-19,2.01E-16,0.9997
01522_002,247,ens0042100_001,acisf01522_002N020_b0166_m_ecf90_prep3.fits,0.00E+00,1.20E-18,8.39E-17,1.55E-19,2.10E-16,1
16454_000,816,ens0047600_001,acisf16454_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,1.06E-18,8.37E-17,6.71E-20,1.99E-16,1.0047
04395_000,281,ens0042100_001,acisf04395_000N020_b0195_m_ecf90_prep3.fits,0.00E+00,8.65E-19,8.35E-17,6.34E-19,1.99E-16,0.9996
03498_000,300,ens0042100_001,acisf03498_000N020_b0209_m_ecf90_prep3.fits,0.00E+00,6.72E-19,8.33E-17,6.05E-19,2.11E-16,0.9993
01522_002,3206,ens0042100_001,acisf01522_002N020_b1227_m_ecf90_prep3.fits,0.00E+00,2.20E-18,8.27E-17,1.10E-20,2.10E-16,1.0001
01522_002,582,ens0042100_001,acisf01522_002N020_b0334_m_ecf90_prep3.fits,0.00E+00,2.26E-18,8.25E-17,7.12E-22,2.00E-16,1.0003
01522_002,2864,ens0042100_001,acisf01522_002N020_b1132_m_ecf90_prep3.fits,0.00E+00,1.28E-18,8.23E-17,1.03E-19,2.03E-16,0.999
08597_000,1111,ens0047600_001,acisf08597_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.75E-19,8.21E-17,7.66E-19,1.81E-16,1.0009
16180_000,816,ens0047600_001,acisf16180_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,1.01E-18,8.20E-17,3.45E-19,1.87E-16,1.0009
01522_002,421,ens0042100_001,acisf01522_002N020_b0287_m_ecf90_prep3.fits,0.00E+00,1.44E-18,8.20E-17,2.23E-19,2.03E-16,1.0052
04395_000,2299,ens0042100_001,acisf04395_000N020_b0931_m_ecf90_prep3.fits,5.97E-17,9.59E-17,8.20E-17,4.76E-18,1.78E-16,1.006
01522_002,3143,ens0042100_001,acisf01522_002N020_b1209_m_ecf90_prep3.fits,0.00E+00,7.08E-18,8.20E-17,1.75E-19,2.00E-16,0.999
09593_000,80,ens0047600_001,acisf09593_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,9.38E-19,8.19E-17,1.04E-19,2.01E-16,0.9991
08593_000,82,ens0047600_001,acisf08593_000N020_b0057_m_ecf90_prep3.fits,0.00E+00,3.46E-19,8.19E-17,6.42E-19,1.87E-16,0.9996
16189_000,1111,ens0047600_001,acisf16189_000N020_b0445_m_ecf90_prep3.fits,0.00E+00,1.17E-19,8.18E-17,1.00E-18,2.02E-16,1.0107
09593_000,816,ens0047600_001,acisf09593_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,1.03E-18,8.17E-17,7.54E-20,1.92E-16,1.0021
09718_000,82,ens0047600_001,acisf09718_000N020_b0057_m_ecf90_prep3.fits,0.00E+00,3.41E-19,8.16E-17,1.31E-19,2.00E-16,0.9992
01522_002,1352,ens0042100_001,acisf01522_002N020_b0670_m_ecf90_prep3.fits,0.00E+00,8.12E-19,8.16E-17,7.91E-19,1.84E-16,1.0004
12227_000,80,ens0047600_001,acisf12227_000N020_b0056_m_ecf90_prep3.fits,0.00E+00,7.96E-19,8.13E-17,1.19E-19,1.97E-16,0.9992
03498_000,1288,ens0042100_001,acisf03498_000N020_b0657_m_ecf90_prep3.fits,5.32E-17,6.85E-17,8.11E-17,1.01E-17,1.64E-16,1.0028
03498_000,3148,ens0042100_001,acisf03498_000N020_b1213_m_ecf90_prep3.fits,0.00E+00,1.85E-18,8.11E-17,8.88E-19,2.06E-16,0.9999
12138_001,816,ens0047600_001,acisf12138_001N020_b0236_m_ecf90_prep3.fits,0.00E+00,1.12E-18,8.10E-17,1.24E-19,1.89E-16,1.0001
01522_002,479,ens0042100_001,acisf01522_002N020_b0302_m_ecf90_prep3.fits,0.00E+00,1.83E-18,8.10E-17,4.91E-19,2.01E-16,0.999
01522_002,897,ens0042100_001,acisf01522_002N020_b0497_m_ecf90_prep3.fits,0.00E+00,3.29E-18,8.10E-17,8.60E-20,1.89E-16,0.9991
01522_002,2656,ens0042100_001,acisf01522_002N020_b1074_m_ecf90_prep3.fits,0.00E+00,2.27E-18,8.08E-17,2.34E-20,2.05E-16,1.0018
01522_002,1270,ens0042100_001,acisf01522_002N020_b0641_m_ecf90_prep3.fits,0.00E+00,3.67E-18,8.01E-17,1.40E-19,1.96E-16,1.0001
09718_000,816,ens0047600_001,acisf09718_000N020_b0236_m_ecf90_prep3.fits,0.00E+00,3.01E-18,8.00E-17,2.61E-19,1.74E-16,1.0004
01522_002,842,ens0042100_001,acisf01522_002N020_b0468_m_ecf90_prep3.fits,0.00E+00,2.66E-18,7.96E-17,4.67E-19,2.18E-16,0.9991
03498_000,3266,ens0042100_001,acisf03498_000N020_b1244_m_ecf90_prep3.fits,0.00E+00,1.26E-18,7.95E-17,3.55E-19,1.99E-16,1.0021
04374_000,2312,ens0042100_001,acisf04374_000N020_b0933_m_ecf90_prep3.fits,6.07E-17,7.04E-17,7.90E-17,1.82E-17,1.67E-16,0.9993
