_rs_allwise,_q,_r_allwise,AllWISE_allwise,RAJ2000_allwise,DEJ2000_allwise,eeMaj_allwise,eeMin_allwise,eePA_allwise,Im_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag_allwise,e_W3mag_allwise,W4mag_allwise,e_W4mag_allwise,Jmag_allwise,e_Jmag_allwise,Hmag_allwise,e_Hmag_allwise,Kmag_allwise,e_Kmag_allwise,wx_allwise,wy_allwise,ID_allwise,snr1_allwise,chi2W1_allwise,snr2_allwise,chi2W2_allwise,snr3_allwise,chi2W3_allwise,snr4_allwise,chi2W4_allwise,chi2_allwise,nb_allwise,na_allwise,sat1_allwise,sat2_allwise,sat3_allwise,sat4_allwise,ccf_allwise,ex_allwise,var_allwise,nW1_allwise,mW1_allwise,nW2_allwise,mW2_allwise,nW3_allwise,mW3_allwise,nW4_allwise,mW4_allwise,satnum_allwise,RA_pm_allwise,e_RA_pm_allwise,DE_pm_allwise,e_DE_pm_allwise,cosig_pm_allwise,pmRA_allwise,e_pmRA_allwise,pmDE_allwise,e_pmDE_allwise,chi2W1_pm_allwise,chi2W2_pm_allwise,chi2W3_pm_allwise,chi2W4_pm_allwise,chi2pm_allwise,qpm_allwise,qph_allwise,fdet_allwise,fmoon_allwise,covW1_allwise,covW2_allwise,covW3_allwise,covW4_allwise,_2Mkey_allwise,d2M_allwise,_2M_allwise
[0.726],257.0,0.726,J110439.36-584548.7,166.1640321,-58.7635437,0.0489,0.0468,154.7,Im,12.946,0.026,13.043,0.026,12.348,,9.192,,14.712,0.055,14.045,0.052,13.684,0.047,3237.59,2825.097,1.67005910135104e+18,41.5,22.3,41.9,4.57,-2.8,0.731,-1.0,0.914,8.49,1.0,0.0,0.0,0.0,0.0,0.001,hhHp,1.0,99nn,56.0,56.0,56.0,56.0,0.0,36.0,0.0,36.0,0.0,166.1640372,0.0471,-58.763542,0.0484,-0.0093,191,39,109,41,22.3,4.57,0.731,0.914,8.48,1N000,AAUU,3.0,0.0,55.978,56.31,36.509,36.738,826879686,0.067,2M
[],258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[6.763],259.0,6.763,J110430.88-585514.3,166.1286902,-58.9206532,0.0816,0.077,31.4,Im,13.337,0.038,13.67,0.041,10.418,0.146,7.761,0.126,13.884,0.03,13.613,0.036,13.593,0.055,3279.969,2413.156,1.6700591013510339e+18,28.3,4.67,26.5,1.51,7.4,0.726,8.6,1.22,2.26,3.0,0.0,0.0,0.0,0.0,0.0,0hh0,1.0,210n,56.0,56.0,55.0,55.0,29.0,36.0,4.0,36.0,0.0,166.128692,0.2445,-58.9206529,0.3712,-0.1975,27,147,5,230,4.67,1.51,0.726,1.22,2.26,1N000,AABB,15.0,0.0,58.191,58.224,38.875,38.635,826795013,0.159,2M
[1.379],260.0,1.379,J110522.60-585719.3,166.3441997,-58.9553748,0.0556,0.0555,17.9,Im,12.59,0.029,12.748,0.03,10.944,0.108,8.333,0.186,14.066,0.033,13.286,0.026,12.972,0.029,2987.775,2325.758,1.670059101351032e+18,37.0,10.8,36.0,2.78,10.0,0.849,5.8,1.04,4.6,1.0,0.0,0.0,0.0,0.0,0.0,Ph00,1.0,n21n,65.0,65.0,65.0,65.0,18.0,39.0,2.0,40.0,0.0,166.3442002,0.0658,-58.9553764,0.0658,-0.017,-26,38,-136,38,10.8,2.78,0.849,1.04,4.6,2N000,AAAB,15.0,0.0,65.963,65.628,40.844,40.609,826906866,1.029,2M
[],261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[7.788],262.0,7.788,J110554.29-585420.3,166.4762379,-58.9056653,0.136,0.111,65.0,Im,14.408,0.051,14.85,0.089,12.467,,9.446,,15.205,0.061,14.855,0.082,14.821,0.125,2810.604,2457.583,1.6700591013510323e+18,21.4,3.25,12.2,2.25,-3.7,1.02,-2.3,1.09,2.08,2.0,1.0,0.0,0.0,0.0,0.0,0h00,1.0,nnnn,59.0,59.0,29.0,59.0,0.0,39.0,0.0,39.0,0.0,,,,,,,,,,,,,,,,AAUU,3.0,0.0,59.208,59.174,39.748,39.382,826907433,0.796,2M
[4.687],263.0,4.687,J110521.84-584438.2,166.3410308,-58.7439626,0.034,0.0316,139.9,Im,8.163,0.022,8.314,0.019,8.327,0.025,8.631,,9.662,0.041,8.663,0.033,8.475,0.029,2997.834,2879.194,1.670059101351039e+18,49.5,6.78,57.2,5.71,43.5,1.37,1.9,1.05,4.25,1.0,0.0,0.0,0.0,0.0,0.0,hhOO,1.0,11nn,58.0,58.0,58.0,58.0,38.0,38.0,0.0,38.0,0.0,166.3410305,0.0328,-58.7439625,0.0337,-0.0073,-22,23,16,23,6.77,5.71,1.38,1.05,4.25,1N000,AAAU,7.0,0.0,58.244,58.343,37.938,37.702,826879473,0.48,2M
[],264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[0.385, 9.92]",265.0,0.385,J110600.10-585210.8,166.5004514,-58.8696793,0.0456,0.0437,133.5,Im,12.326,0.025,12.514,0.024,11.81,0.197,8.85,,12.739,0.023,12.438,0.025,12.367,0.026,2778.625,2552.068,1.6700591013510395e+18,43.3,2.88,44.8,1.61,5.5,0.992,1.6,0.953,1.75,1.0,0.0,0.0,0.0,0.0,0.0,Ph00,0.0,n2nn,56.0,56.0,56.0,56.0,1.0,36.0,0.0,36.0,0.0,166.5004525,0.0459,-58.869678,0.0452,-0.0112,46,32,130,32,2.87,1.6,0.992,0.953,1.74,3N000,AABU,7.0,0.0,59.022,58.898,40.767,40.473,826907838,0.344,2M
[5.816],266.0,5.816,J110453.85-585728.0,166.2244118,-58.9577787,0.0381,0.0365,140.4,Im,10.714,0.022,10.772,0.021,9.37,0.047,7.22,0.092,12.934,0.023,11.679,0.03,11.235,0.024,3149.423,2317.634,1.6700591013510318e+18,48.9,15.9,51.9,6.68,23.0,1.81,11.9,1.2,7.5,1.0,0.0,0.0,0.0,0.0,0.0,hh00,1.0,1100,57.0,57.0,57.0,57.0,36.0,36.0,22.0,36.0,0.0,166.2244113,0.0428,-58.9577807,0.042,-0.0089,14,26,-94,26,15.9,6.67,1.8,1.2,7.49,1N000,AAAA,15.0,0.0,58.287,57.908,37.674,38.212,826881845,0.851,2M
[3.025],267.0,3.025,J110601.28-585022.2,166.5053473,-58.8395073,0.0393,0.0355,136.5,Im,9.908,0.023,10.043,0.02,10.013,0.051,8.877,0.319,11.633,0.028,10.845,0.071,10.604,0.048,2772.63,2631.114,1.670059101351039e+18,46.7,22.6,53.7,13.3,21.1,1.01,3.4,0.949,11.2,2.0,0.0,0.0,0.0,0.0,0.0,HHh0,1.0,nn1n,55.0,55.0,55.0,55.0,36.0,36.0,0.0,36.0,0.0,166.5053492,0.0378,-58.8395076,0.0382,-0.0125,66,25,50,25,22.6,13.3,1.01,0.949,11.2,2N000,AAAB,15.0,0.0,56.466,56.451,35.958,36.25,826908188,1.708,2M
[7.176],268.0,7.176,J110549.23-584650.4,166.455146,-58.7806863,0.0549,0.0531,152.4,Im,12.874,0.027,13.039,0.031,12.296,0.33,9.257,0.402,14.264,0.05,13.381,0.047,13.154,0.047,2841.982,2784.54,1.670059101351041e+18,39.6,3.42,35.2,1.38,3.3,0.964,2.7,0.982,1.84,2.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,32nn,57.0,57.0,57.0,57.0,5.0,37.0,0.0,37.0,0.0,166.4551454,0.0543,-58.7806848,0.0551,-0.0101,-19,38,96,38,3.42,1.38,0.964,0.982,1.84,1N000,AABC,15.0,0.0,57.305,56.694,37.19,38.214,826908838,0.172,2M
"[5.187, 8.726]",269.0,5.187,J110555.87-584800.5,166.4828151,-58.8001419,0.0456,0.0446,135.0,Im,12.401,0.026,12.261,0.024,12.658,,9.526,,13.827,0.044,13.165,0.045,13.011,0.041,2804.011,2733.926,1.6700591013510397e+18,42.3,21.2,45.5,9.18,-1.1,0.835,-3.0,1.51,10.4,2.0,0.0,0.0,0.0,0.0,0.0,ddHd,1.0,99nn,56.0,56.0,56.0,56.0,0.0,36.0,0.0,36.0,0.0,166.4828128,0.045,-58.8001736,0.0452,-0.007,224,32,-107,33,21.4,9.21,0.835,1.51,10.5,3Y011,AAUU,3.0,0.0,56.945,57.714,37.205,37.854,826908626,1.136,2M
[8.999],270.0,8.999,J110422.80-585428.9,166.0950189,-58.908041,0.0881,0.0856,31.8,Im,13.158,0.038,13.399,0.053,11.072,,9.259,,,,,,,,3325.938,2445.54,1.6700591013510354e+18,28.3,2.02,20.7,1.12,-5.9,0.891,-11.6,1.15,1.35,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,00nn,55.0,55.0,55.0,55.0,0.0,0.0,0.0,36.0,0.0,166.0950194,0.0867,-58.9080408,0.0878,0.014,47,51,29,53,2.02,1.12,0.891,1.15,1.35,1N000,AAUU,3.0,0.0,55.907,55.885,37.24,37.313,,,2M
[0.76],271.0,0.76,J110532.14-585708.1,166.3839297,-58.9522669,0.0493,0.0484,144.6,Im,12.222,0.027,12.322,0.026,12.23,,9.516,,12.71,0.022,12.332,0.023,12.225,0.023,2934.215,2334.437,1.6700591013510318e+18,40.8,2.43,41.0,1.81,-1.1,0.721,-1.1,0.992,1.63,1.0,0.0,0.0,0.0,0.0,0.0,0h0P,0.0,30nn,64.0,64.0,64.0,64.0,0.0,40.0,1.0,40.0,0.0,166.3839297,0.0492,-58.9522668,0.0502,-0.0085,-10,30,54,31,2.43,1.8,0.721,0.992,1.63,1N000,AAUU,3.0,0.0,63.911,64.367,39.912,39.644,826906896,0.04,2M
[6.659],272.0,6.659,J110418.35-584941.3,166.0764867,-58.8281495,0.0491,0.0482,145.1,Im,12.06,0.027,12.118,0.026,10.819,0.259,8.79,,12.466,0.023,12.29,0.026,12.227,0.023,3354.003,2654.33,1.6700591013510372e+18,40.5,2.6,41.5,1.17,4.2,0.721,0.5,0.803,1.44,1.0,0.0,0.0,0.0,0.0,0.0,hh00,0.0,01nn,63.0,63.0,63.0,63.0,10.0,41.0,0.0,41.0,0.0,166.0764867,0.057,-58.8281495,0.0558,-0.0138,0,32,0,32,2.6,1.17,0.721,0.803,1.44,1N000,AABU,7.0,0.0,66.792,66.773,42.865,42.317,826795997,0.078,2M
[0.366],273.0,0.366,J110441.22-585647.1,166.1717635,-58.9464303,0.0388,0.0358,140.7,Im,10.82,0.023,10.882,0.02,12.837,,9.293,,11.322,0.024,10.95,0.024,10.917,0.021,3220.883,2346.448,1.6700591013510318e+18,47.2,3.14,54.5,1.62,-2.9,1.29,-8.2,1.1,1.91,1.0,0.0,0.0,0.0,0.0,0.002,hhh0,1.0,32nn,58.0,58.0,58.0,58.0,0.0,39.0,0.0,39.0,4.0,166.1717635,0.0371,-58.9464303,0.0376,-0.0105,0,25,0,25,3.14,1.62,1.29,1.1,1.91,1N000,AAUU,3.0,0.0,60.495,61.595,40.783,40.642,826881724,0.203,2M
[7.942],274.0,7.942,J110530.53-585722.5,166.3772358,-58.9562692,0.068,0.067,176.9,Im,14.36,0.029,15.214,0.069,12.344,,9.319,,15.42,0.08,14.959,0.125,14.536,,2943.15,2323.87,1.6700591013510333e+18,37.7,3.73,15.7,1.37,-6.8,0.821,-3.6,1.01,1.92,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,2nnn,63.0,64.0,22.0,64.0,0.0,38.0,0.0,40.0,0.0,166.3772369,0.0679,-58.9562687,0.0688,-0.0025,-136,77,-95,80,3.73,1.37,0.82,1.01,1.92,1N000,AAUU,3.0,0.0,65.544,65.538,39.913,39.993,826906850,1.663,2M
[],275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[2.172],276.0,2.172,J110542.43-584542.4,166.4268209,-58.7618027,0.0494,0.0477,155.3,Im,12.578,0.026,12.77,0.028,12.011,,9.478,,13.97,0.058,13.365,0.065,13.216,0.06,2880.871,2833.633,1.6700591013510397e+18,42.5,10.6,39.3,2.04,1.7,0.853,-0.7,1.02,4.24,1.0,0.0,0.0,0.0,0.0,0.0,dhO0,1.0,43nn,55.0,55.0,54.0,54.0,0.0,35.0,0.0,35.0,0.0,166.4268218,0.0506,-58.7618027,0.0502,-0.0098,-28,36,48,36,10.6,2.04,0.853,1.02,4.24,1N000,AAUU,3.0,0.0,57.453,57.52,36.62,36.737,826909068,2.289,2M
[0.629],277.0,0.629,J110551.58-584652.6,166.4649516,-58.7812896,0.0403,0.0374,130.0,Im,11.09,0.022,11.203,0.022,10.692,0.085,9.255,0.44,11.419,0.022,11.175,0.022,11.16,0.023,2828.662,2783.076,1.6700591013510392e+18,48.6,1.59,50.0,1.62,12.8,0.946,2.5,0.938,1.35,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,131n,58.0,58.0,57.0,57.0,30.0,37.0,1.0,37.0,0.0,166.4649523,0.0407,-58.7812887,0.04,-0.0119,28,26,78,26,1.58,1.62,0.946,0.938,1.34,3N000,AAAC,15.0,0.0,57.973,57.642,37.723,37.9,826908835,0.137,2M
[0.051],278.0,0.051,J110547.57-584615.2,166.4482368,-58.7709014,0.0402,0.0375,137.1,Im,11.069,0.023,11.152,0.021,11.122,0.111,9.519,,11.427,0.023,11.208,0.025,11.139,0.023,2851.583,2810.075,1.6700591013510392e+18,47.7,1.9,51.1,1.29,9.8,0.928,-0.9,0.942,1.34,1.0,0.0,0.0,0.0,0.0,0.0,0hO0,0.0,00nn,56.0,56.0,56.0,56.0,13.0,35.0,0.0,35.0,0.0,166.4482365,0.039,-58.7709012,0.0392,-0.0105,-4,26,55,26,1.9,1.28,0.927,0.942,1.33,2N000,AABU,7.0,0.0,58.919,58.755,38.64,38.435,826908956,0.037,2M
[1.712],279.0,1.712,J110555.83-584737.1,166.4826624,-58.7936487,0.0405,0.0378,147.1,Im,11.951,0.023,12.062,0.021,12.694,,9.443,,13.504,0.046,12.552,0.035,12.181,0.032,2804.36,2750.923,1.6700591013510395e+18,47.0,1.61,50.7,1.73,-0.4,0.913,-0.5,0.973,1.38,1.0,0.0,0.0,0.0,0.0,0.0,ddHd,0.0,22nn,54.0,54.0,54.0,54.0,0.0,35.0,0.0,35.0,0.0,166.4826624,0.0389,-58.793648,0.0404,-0.0096,4,29,83,30,1.61,1.72,0.913,0.974,1.38,1N000,AAUU,3.0,0.0,58.655,58.858,38.008,38.641,826908694,0.251,2M
[6.942],280.0,6.942,J110559.14-585311.8,166.496442,-58.8866378,0.0339,0.0312,157.0,Im,9.598,0.019,9.683,0.018,9.827,0.066,9.414,0.497,11.009,0.028,10.467,0.058,10.315,0.044,2783.691,2507.625,1.670059101351039e+18,57.1,223.0,60.7,127.0,16.3,1.33,2.2,0.853,105.0,1.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,nn0n,60.0,60.0,59.0,59.0,39.0,39.0,0.0,40.0,0.0,166.4976833,0.0234,-58.8877548,0.0295,-0.0126,-46,22,188,23,53.1,40.4,1.73,0.853,28.4,1N465,AAAC,15.0,0.0,60.366,60.801,40.888,40.781,826907648,1.168,2M
[],281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[0.626],282.0,0.626,J110527.26-585736.4,166.3636082,-58.9601366,0.0609,0.0602,179.0,Im,12.741,0.031,12.77,0.033,11.723,0.241,8.935,0.318,14.087,0.053,13.426,0.051,13.253,0.049,2961.446,2313.561,1.670059101351032e+18,34.9,11.3,33.0,2.93,4.5,0.806,3.4,1.0,4.75,1.0,0.0,0.0,0.0,0.0,0.0,dd00,1.0,32nn,66.0,66.0,66.0,66.0,1.0,40.0,1.0,40.0,0.0,166.3636064,0.0678,-58.9601359,0.0734,-0.0209,-48,39,67,41,11.3,2.92,0.806,1.0,4.75,3N000,AABB,15.0,0.0,66.442,66.342,40.947,40.687,826906814,0.761,2M
[9.328],283.0,9.328,J110438.20-585639.1,166.1591749,-58.9442057,0.0376,0.0345,137.8,Im,9.786,0.023,9.893,0.02,10.209,0.051,9.351,,11.724,0.032,10.518,,10.083,,3237.959,2352.049,1.6700591013510316e+18,47.8,2.24,55.5,1.66,21.2,1.23,-6.2,1.14,1.64,1.0,0.0,0.0,0.0,0.0,0.0,ddd0,0.0,011n,58.0,58.0,58.0,58.0,39.0,39.0,0.0,39.0,0.0,166.1591756,0.0366,-58.9442058,0.0362,-0.0111,26,24,-10,24,2.24,1.66,1.23,1.14,1.64,1N000,AAAU,7.0,0.0,59.16,58.581,39.994,39.972,826881700,0.083,2M
[],284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[1.46],285.0,1.46,J110502.55-584400.1,166.2606488,-58.7333719,0.1364,0.1267,27.5,Im,14.159,0.052,15.103,0.098,12.527,0.48,9.34,,14.661,,14.35,,14.576,0.105,3107.345,2905.711,1.6700591013510408e+18,21.0,1.1,11.1,1.29,2.3,0.854,0.0,0.909,1.07,1.0,0.0,0.0,0.0,0.0,0.0,hhd0,0.0,1nnn,57.0,57.0,14.0,57.0,1.0,37.0,0.0,37.0,0.0,166.2606445,0.2006,-58.7333694,0.2205,0.0623,-92,140,103,156,1.1,1.29,0.854,0.909,1.07,1N000,AACU,7.0,0.0,57.939,57.692,37.922,38.376,826879367,0.723,2M
[0.494],286.0,0.494,J110601.11-584847.5,166.5046608,-58.813211,0.04,0.0371,140.9,Im,11.193,0.024,11.232,0.021,10.819,0.097,9.234,,11.715,0.022,11.473,0.022,11.432,0.019,2774.11,2699.952,1.6700591013510392e+18,46.1,9.43,52.3,4.82,11.2,0.948,0.2,2.4,4.99,2.0,0.0,0.0,0.0,0.0,0.001,hhH0,1.0,99nn,55.0,55.0,55.0,55.0,19.0,35.0,0.0,35.0,0.0,166.5046608,0.0394,-58.813211,0.0395,-0.0121,0,27,0,27,9.43,4.82,0.948,2.4,4.99,2N000,AAAU,7.0,0.0,55.407,54.89,35.89,35.763,826908468,0.322,2M
[],287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[2.217, 5.88]",288.0,2.217,J110545.90-585616.7,166.4412713,-58.9379816,0.0452,0.0432,142.2,Im,12.641,0.024,12.681,0.026,10.957,0.109,7.921,0.123,14.098,0.045,13.493,0.052,13.212,0.05,2857.125,2372.565,1.6700591013510326e+18,44.6,17.8,42.0,3.2,9.9,1.33,8.8,1.41,6.92,3.0,0.0,0.0,0.0,0.0,0.0,0h00,1.0,421n,61.0,61.0,60.0,60.0,16.0,40.0,5.0,40.0,0.0,166.4412773,0.0573,-58.9379814,0.0574,-0.0241,110,38,1,39,17.8,3.2,1.33,1.41,6.92,1N000,AABB,15.0,0.0,61.304,61.366,40.954,40.96,826907050,1.325,2M
[1.399],289.0,1.399,J110559.06-584804.2,166.4960932,-58.8011747,0.047,0.0448,158.4,Im,13.304,0.025,13.14,0.026,12.669,,9.504,,14.856,0.065,14.229,0.074,13.915,0.073,2785.982,2731.37,1.670059101351041e+18,43.7,15.3,42.4,4.67,-0.9,0.853,-5.2,2.13,6.69,2.0,0.0,0.0,0.0,0.0,0.0,hhD0,1.0,99nn,55.0,55.0,55.0,55.0,0.0,35.0,0.0,35.0,0.0,166.4960931,0.0448,-58.8011741,0.0464,-0.0084,-24,42,-79,43,15.3,4.67,0.853,2.13,6.69,1N000,AAUU,3.0,0.0,56.092,56.029,36.181,37.042,826908611,1.069,2M
[0.604],290.0,0.604,J110435.99-584520.8,166.1499857,-58.755786,0.0415,0.0398,102.4,Im,5.362,0.186,5.259,0.044,5.357,0.015,5.362,0.036,6.006,0.032,5.548,0.042,5.381,0.018,3256.929,2845.154,1.670059101351039e+18,5.8,0.104,24.8,1.52,71.2,3.57,29.8,1.13,0.688,1.0,0.0,0.176,0.247,0.0,0.0,000p,1.0,1410,56.0,56.0,56.0,56.0,36.0,36.0,36.0,36.0,2300.0,166.1498343,0.0414,-58.7557897,0.0397,0.0026,229,28,-49,28,0.104,1.11,1.31,1.06,0.464,1N029,BAAA,15.0,0.0,15.88,31.5,36.583,36.288,826879596,0.279,2M
[1.587],291.0,1.587,J110430.32-584559.6,166.1263582,-58.7665601,0.1077,0.0995,27.4,Im,14.166,0.05,14.893,0.054,11.652,0.176,9.089,,15.067,0.059,14.436,0.056,14.097,0.064,3288.627,2816.515,1.6700591013510387e+18,21.8,1.4,20.1,2.09,6.2,1.04,0.6,0.933,1.45,1.0,0.0,0.001,0.001,0.0,0.0,hhdp,0.0,31nn,59.0,59.0,29.0,59.0,4.0,37.0,0.0,37.0,9900.0,166.1263613,0.1808,-58.7665613,0.179,-0.0304,70,150,-44,148,1.4,2.09,1.04,0.933,1.45,1N000,AABU,7.0,0.0,60.424,60.492,39.486,39.429,826796701,0.35,2M
[2.297],292.0,2.297,J110414.82-585158.3,166.0617527,-58.8662126,0.0385,0.037,133.1,Im,10.983,0.022,11.038,0.021,9.513,0.11,7.646,0.134,11.436,0.024,11.267,0.03,11.179,0.024,3372.511,2554.395,1.670059101351037e+18,48.8,3.16,52.4,1.51,9.9,1.02,8.1,1.03,1.8,1.0,0.0,0.0,0.0,0.0,0.001,H000,1.0,n00n,61.0,61.0,61.0,61.0,41.0,41.0,12.0,41.0,0.0,166.0617527,0.0465,-58.8662119,0.045,-0.0154,-10,28,54,28,3.15,1.51,1.02,1.03,1.8,3N000,AABB,15.0,0.0,63.13,62.889,41.993,41.659,826795585,0.283,2M
[0.616],293.0,0.616,J110558.14-585423.3,166.4922673,-58.9064868,0.0805,0.0769,31.6,Im,13.716,0.038,14.159,0.049,12.991,,9.578,,14.4,0.05,13.977,0.056,13.802,0.057,2788.913,2455.612,1.6700591013510333e+18,28.9,3.17,22.2,2.53,-13.0,1.09,-6.5,1.1,2.14,1.0,0.0,0.001,0.0,0.0,0.0,0h00,1.0,10nn,59.0,59.0,56.0,59.0,0.0,36.0,0.0,39.0,9000.0,166.4922668,0.0814,-58.9064867,0.0846,0.0192,-49,63,26,67,3.17,2.53,1.09,1.1,2.14,1N000,AAUU,3.0,0.0,59.109,59.416,39.958,40.041,826907426,0.483,2M
[1.618],294.0,1.618,J110549.29-584601.5,166.4553874,-58.7670882,0.0391,0.0357,137.5,Im,10.828,0.023,10.902,0.02,11.368,0.116,9.572,,11.174,,11.135,0.035,11.023,,2841.965,2820.144,1.6700591013510392e+18,47.4,4.82,53.4,1.87,9.3,1.03,-0.4,1.01,2.44,1.0,0.0,0.0,0.0,0.0,0.001,ddO0,1.0,00nn,57.0,57.0,57.0,57.0,5.0,36.0,0.0,36.0,0.0,166.4553874,0.0372,-58.767088,0.0375,-0.0111,8,25,26,25,4.83,1.86,1.03,1.01,2.44,1N000,AABU,7.0,0.0,58.816,59.005,38.608,38.277,826909001,0.325,2M
[0.184],295.0,0.184,J110558.35-584739.6,166.4931591,-58.7943356,0.0443,0.0428,154.3,Im,12.872,0.025,12.953,0.024,12.275,,9.584,,13.74,0.023,13.133,0.022,12.981,0.03,2790.107,2749.243,1.67005910135104e+18,44.2,1.91,45.5,1.81,0.0,0.771,-1.1,0.93,1.46,1.0,0.0,0.0,0.0,0.0,0.0,hhH0,0.0,44nn,57.0,57.0,57.0,57.0,0.0,36.0,0.0,36.0,0.0,166.4931592,0.0437,-58.7943351,0.045,-0.0077,23,36,108,37,1.9,1.81,0.771,0.93,1.46,1N000,AAUU,3.0,0.0,57.78,57.937,37.631,37.91,826908684,0.206,2M
[6.621],296.0,6.621,J110523.19-584356.5,166.3466523,-58.7323707,0.254,0.1895,80.2,Im,14.695,0.102,14.718,0.084,10.654,0.138,8.354,0.242,15.415,0.112,14.703,0.091,14.539,0.11,2990.512,2909.621,1.6700591013510395e+18,10.7,32.7,12.9,12.0,7.9,6.23,4.5,1.07,16.3,2.0,0.0,0.0,0.0,0.0,0.0,hhOO,1.0,11nn,54.0,57.0,26.0,57.0,15.0,37.0,7.0,37.0,0.0,,,,,,,,,,,,,,,,AABB,15.0,0.0,57.91,58.162,38.924,38.662,826909378,2.139,2M
[3.267],297.0,3.267,J110553.42-584642.0,166.4726197,-58.7783589,0.0366,0.0335,121.7,Im,11.408,0.02,11.533,0.019,11.477,0.142,9.038,,12.594,0.028,12.242,0.049,12.15,0.033,2818.322,2790.838,1.6700591013510403e+18,53.5,78.4,57.3,22.6,7.6,1.07,0.9,0.86,31.1,2.0,0.0,0.0,0.001,0.0,0.0,0hO0,1.0,76nn,58.0,58.0,58.0,58.0,7.0,37.0,0.0,37.0,900.0,166.4710675,0.0334,-58.7782529,0.028,0.0051,345,26,-66,26,40.4,13.9,1.02,0.857,16.9,1N293,AABU,7.0,0.0,57.948,57.711,37.931,37.699,826908864,2.305,2M
[0.674],298.0,0.674,J110552.17-585535.1,166.4674048,-58.9264171,0.0402,0.0368,139.2,Im,10.614,0.024,10.659,0.021,10.102,0.092,8.467,0.261,11.062,0.026,10.808,0.024,10.73,0.019,2822.082,2403.151,1.6700591013510316e+18,46.0,7.01,52.1,3.06,11.8,0.79,4.2,0.993,3.36,1.0,0.0,0.0,0.0,0.0,0.0,0000,1.0,111n,59.0,59.0,59.0,59.0,38.0,39.0,1.0,39.0,0.0,166.4674058,0.0427,-58.9264164,0.0422,-0.0147,31,26,46,26,7.0,3.06,0.789,0.993,3.36,2N000,AAAB,15.0,0.0,59.765,60.013,39.666,40.499,826907189,0.449,2M
[0.88],299.0,0.88,J110441.77-585718.6,166.1740566,-58.955178,0.0386,0.0355,132.2,Im,9.907,0.023,9.947,0.02,10.104,0.065,9.447,,10.161,0.026,10.056,0.026,9.929,0.021,3217.49,2323.587,1.6700591013510316e+18,47.6,2.03,53.9,1.5,16.7,0.988,-2.4,1.1,1.48,1.0,0.0,0.0,0.0,0.0,0.0,0h00,0.0,000n,58.0,58.0,58.0,58.0,38.0,38.0,0.0,39.0,0.0,166.1740568,0.0387,-58.9551778,0.0373,-0.0105,5,25,27,24,2.04,1.49,0.987,1.1,1.48,1N000,AAAU,7.0,0.0,61.29,60.323,40.838,40.433,826881814,0.098,2M
[0.937],300.0,0.937,J110524.70-584358.2,166.3529294,-58.7328543,0.0413,0.0393,137.9,Im,12.07,0.023,12.143,0.022,11.041,0.167,8.266,0.199,12.431,0.023,12.082,0.022,12.043,0.027,2981.97,2908.444,1.6700591013510395e+18,47.6,4.17,48.4,1.94,6.5,2.3,5.5,1.13,2.53,3.0,1.0,0.0,0.0,0.0,0.0,hhOO,1.0,nnnn,57.0,57.0,57.0,57.0,13.0,37.0,4.0,37.0,0.0,166.3529247,0.0593,-58.7328528,0.0543,-0.0156,-70,37,44,35,5.03,2.08,2.43,1.14,2.86,3N000,AABB,15.0,0.0,57.92,58.064,38.238,38.278,826909370,0.223,2M
