_rs_gaia,_q,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia
"[2.383851811132713, 5.571803051798076, 6.2118614533464465, 6.702693786004737, 6.961198971373575, 9.18762999993822]",272.0,2.383851811132713,Gaia DR3 5338701459152649472,166.07426707121,-58.82896505486,1.6361480689213768e+18,5338701459152649472,339676416.0,0.1992,0.1815,0.2944,0.2304,1.2779,6.826,-6.603,0.285,1.73,0.233,-0.0213,-0.0144,0.0078,0.043,0.0718,0.0619,-0.0453,0.1601,0.0795,0.0404,333.0,0.0,333.0,0.0,4.4434,490.7,1.196,4.233,95.0,0.0,,1.2907,0.0566,-0.009,-0.042,-0.035,-0.157,-0.145,39.0,25.0,0.395994,46.0,17.0,0.0,0.0222,159.0,0.0,0.0,1.178,0.0916,0.0985,0.0301,0.224,-116.991,4.512,-44.74,23.403,0.0,344.0,426.68572,1.2466,342.27,19.112097,0.004202,34.0,156.91,9.8892,15.867,19.8494,0.068484,36.0,464.33,10.545,44.034,18.080824,0.024945,1.456,0,0,0,1,0,1.768576,0.737303,1.031273,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.44023072973,1.20755796261,204.22673096198,-56.57121259036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5817420,40578894,4.552109,1,4,8,,,,,,,,,,,,,,,,,,,,,,,166.07432377368,-58.82897274213,4.565186,3.746045,0.0353
"[0.34267953833523984, 5.778315681214608, 6.147727793496209, 7.047434613914306, 7.524126297732636, 7.689333851193286, 8.059133243347706, 8.221150676706573, 9.33579093500509]",273.0,0.34267953833523984,Gaia DR3 5338653454260022784,166.1716915999,-58.94643298119,1.6361480689213768e+18,5338653454260022784,1721452034.0,0.008,0.0079,2.0799,0.0099,210.1477,12.224,-10.781,0.01,5.76,0.01,0.1344,-0.1317,0.0176,0.1121,0.1343,0.1487,0.0068,0.0522,0.1618,0.2434,427.0,427.0,426.0,1.0,-4.4684,505.7,0.016,0.3114,31.0,0.0,1.562,,,,,,,,49.0,27.0,0.015786,57.0,20.0,0.0,0.0152,157.0,1.0,0.0,0.849,,,,,,,,,0.0,441.0,236473.95266,49.477,4779.5,12.252909,0.002765,49.0,128330.0,86.69,1480.3,12.56774,0.002885,49.0,154890.0,82.783,1871.0,11.772851,0.003824,1.198,0,0,0,0,0,0.794888,0.314831,0.480058,7.24,2.38,1,20,8,14,28.18,5.397,0.0,912.508,32.63,5750.0,4.5,-0.5,101,16.5413,32.4377,10,11.563245,0.014494,12,,NOT_AVAILABLE,289.53342093561,1.12008177338,204.44156266499,-56.61962688437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99964,5695.8,5694.6,5697.4,4.1885,4.1863,4.1908,-0.4234,-0.4279,-0.4191,471.2666,469.1813,473.4732,0.0005,1e-04,0.0013,0.0004,0.0,0.0011,0.0002,0.0,0.0006,MARCS,,,,,,,,,,,,,,,,,424022230,0.247437,1,0,40,,,,,,,,,,,,J110441.22-585647.1,0.085074,8,61027444,1,0,5768057,40577596,0.980074,1,1,8,S4CB000524,0.203568,8,94518557,1,0,,,,,,11044121-5856473,0.134695,8,51636430,1,0,,,,,,166.17178449224,-58.94645858006,0.167692,0.15751,0.2306
"[0.4159900436385432, 4.433213993790546, 6.208879204332857, 6.503062070988319, 7.1105299867535745, 8.464871364542189, 8.967221501738164, 9.037899514528192, 9.339012116269044, 9.871288872800434]",274.0,0.4159900436385432,Gaia DR3 5338649983932411392,166.37329093151,-58.95515287957,1.6361480689213768e+18,5338649983932411392,940444956.0,0.1504,0.139,1.9396,0.1788,10.8474,11.614,-10.283,0.204,5.399,0.174,0.0797,-0.0386,0.1135,0.103,0.142,0.1462,-0.0297,0.1305,0.1868,0.1446,396.0,0.0,392.0,4.0,-0.8565,392.0,0.0,0.0,95.0,0.0,,1.295,0.0433,-0.001,-0.168,-0.1,-0.147,0.012,45.0,26.0,0.291159,51.0,17.0,0.0,0.0105,74.1,0.0,0.0,0.968,0.0757,0.0835,0.201,0.131,-137.661,-30.055,27.288,22.108,0.0,419.0,466.32587,1.0332,451.32,19.015642,0.003658,41.0,86.284,4.5723,18.871,20.498716,0.057602,41.0,599.58,5.862,102.28,17.803288,0.011268,1.471,0,3,0,1,0,2.695429,1.483074,1.212355,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.63228584704,1.15350905988,204.58720263144,-56.55287669857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424021330,0.176838,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11052962-5857187,0.15299,8,51592520,1,0,,,,,,166.37337954926,-58.95517687534,3.249804,2.7886,0.133
"[1.2086308479465295, 6.979022573250474, 7.413942681781102, 7.429074122715781, 8.364235030271043, 9.360696930981627, 9.646360680118743, 9.685410251719585]",275.0,1.2086308479465295,Gaia DR3 5338657096398502016,166.508282639,-58.85629689047,1.6361480689213768e+18,5338657096398502016,174346456.0,0.2489,0.2777,2.9677,0.324,9.1602,27.268,-25.451,0.339,9.787,0.324,0.1835,0.0228,-0.0805,-0.028,0.3529,0.056,-0.2734,0.2069,-0.0228,0.2489,346.0,0.0,345.0,1.0,1.8784,435.7,1.203,2.285,95.0,0.0,,1.2034,0.0728,-0.072,-0.269,-0.236,-0.147,0.034,40.0,25.0,0.516317,46.0,21.0,0.0,0.00647,122.0,0.0,0.0,1.072,0.12,0.185,0.0414,0.13,-94.045,-39.088,-42.859,34.588,0.0,374.0,277.82215,0.88017,315.65,19.57795,0.004407,34.0,43.884,3.8044,11.535,21.232765,0.094166,43.0,454.18,6.1524,73.822,18.104828,0.015185,1.793,0,34,0,43,0,3.127937,1.654816,1.473122,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.65715248379,1.2718930334,204.55189260434,-56.43349125322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424009556,0.085697,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11060205-5851227,0.133492,8,52089472,1,0,,,,,,166.50850135167,-58.85634038684,5.4565,5.274131,0.2426
"[0.3584089740616542, 2.0560547148702515, 2.196743292534345, 3.386793471705834, 4.103451152654733, 4.741654477197363, 5.58252407221613, 5.63592241464976, 8.488958939600476, 9.247460556420789, 9.34350164706089, 9.741848917879883]",276.0,0.3584089740616542,Gaia DR3 5338658750008034688,166.42774832387,-58.76144296488,1.6361480689213768e+18,5338658750008034688,577251010.0,0.0305,0.0262,0.5221,0.0353,14.8073,8.89,-8.832,0.038,1.015,0.032,-0.0522,-0.1851,-0.2566,0.1188,0.1251,0.1828,-0.1263,0.2514,0.1374,0.1468,353.0,0.0,348.0,5.0,-0.9128,331.0,0.0,0.0,31.0,0.0,1.419,,,,,,,,42.0,26.0,0.054856,51.0,20.0,0.0,0.00238,149.0,0.0,0.0,0.964,0.073,0.139,0.0332,0.244,-67.417,-7.893,35.787,29.708,0.0,383.0,7846.14019,11.788,665.6,15.950727,0.003202,39.0,3025.6,26.496,114.19,16.636507,0.009909,40.0,7084.7,37.283,190.03,15.122086,0.00685,1.289,2,10,1,9,0,1.514422,0.685781,0.828641,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,289.58129467636,1.34250063198,204.37810817786,-56.39482728371,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999988,4981.5,4945.8,5009.3,4.1557,4.1482,4.165,-0.5787,-0.6224,-0.5368,1192.62,1160.4781,1229.1622,1.203,1.1731,1.2274,0.9301,0.9056,0.9497,0.5036,0.4904,0.5141,MARCS,,,,,,,,,,,,,,,,,424008349,0.132504,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S4CB035183,0.513155,8,95653329,1,0,,,,,,11054267-5845411,0.028057,8,52564795,1,0,,,,,,166.42782401719,-58.76144747506,0.614494,0.523853,0.1286
"[0.5289454160868987, 2.9162941941889344, 3.9873661826626345, 5.181119746094226, 5.787116939638947, 5.792402373685802, 6.167583366272286, 6.794682066135009, 8.171143201785597, 9.119101598307047, 9.670402720126473]",277.0,0.5289454160868987,Gaia DR3 5338658681288546560,166.46491454623,-58.78125676124,1.6361480689213768e+18,5338658681288546560,751769432.0,0.0097,0.008,2.0903,0.0107,194.8463,11.54,-10.093,0.012,5.596,0.01,0.0716,-0.1041,-0.2574,0.1308,0.1161,0.1755,-0.098,0.2193,0.0828,0.2418,370.0,370.0,368.0,2.0,-5.3643,408.7,0.0,0.0,31.0,1.0,1.592,,,,,,,,43.0,25.0,0.017838,52.0,21.0,0.0,0.00678,127.0,0.0,0.0,0.807,,,,,,,,,0.0,407.0,235653.27865,35.243,6686.5,12.256683,0.00276,45.0,135110.0,72.671,1859.2,12.511803,0.002851,43.0,144500.0,50.736,2848.0,11.848254,0.003799,1.187,0,0,0,0,0,0.663548,0.255119,0.408429,9.9,3.96,1,11,6,9,14.86,5.403,6e-06,865.273,31.06,6250.0,4.5,-0.5,101,,,,11.641828,0.007105,5,,NOT_AVAILABLE,289.60684179093,1.33193742853,204.42802893368,-56.3955394191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999591,6265.1,6254.9,6276.9,4.2954,4.2901,4.301,-0.2266,-0.2347,-0.2191,471.9547,469.491,474.7882,0.0584,0.0529,0.0647,0.0504,0.0456,0.0558,0.0272,0.0246,0.0301,MARCS,,,,,,,,,,,,,,,,,424008372,0.163615,1,0,8,,,,,,,,,,,,J110551.58-584652.6,0.088811,8,61654525,1,0,,,,,,,S4CB000347,0.254516,8,95531242,1,0,,,,,,11055160-5846526,0.041847,8,52465540,1,0,,,,,,166.46500109206,-58.7812816315,0.197063,0.162202,0.2223
"[0.25354355886812857, 3.567398405172395, 4.801407153099594, 5.761905634728408, 6.9896431550943205, 8.474557840875603, 8.497703472693388, 8.662717627324808, 8.963884629367394, 9.779267870653538, 9.843928106690331]",278.0,0.25354355886812857,Gaia DR3 5338658681288553856,166.44811456978,-58.77088341043,1.6361480689213768e+18,5338658681288553856,173938559.0,0.0099,0.0084,2.1022,0.0113,186.2027,11.049,-9.993,0.012,4.714,0.01,0.0794,-0.2138,-0.2137,0.1629,0.0601,0.193,-0.0828,0.2029,0.07,0.2375,368.0,359.0,366.0,2.0,-3.2802,474.8,0.026,0.7594,31.0,0.0,1.591,,,,,,,,43.0,25.0,0.017407,53.0,21.0,0.0,0.00406,119.0,0.0,0.0,0.88,,,,,,,,,0.0,402.0,229799.30743,43.763,5251.0,12.283995,0.002763,44.0,131550.0,88.584,1485.1,12.540783,0.002884,42.0,141240.0,53.882,2621.2,11.873035,0.003802,1.187,1,0,0,0,0,0.667748,0.256788,0.410959,6.14,2.04,1,9,2,7,17.27,0.2772,0.5584,912.582,15.07,6250.0,4.5,-0.5,101,,,,11.677177,0.036359,7,,NOT_AVAILABLE,289.5947346276,1.33801579196,204.40367635749,-56.39420334695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999751,6173.1,6161.1,6186.8,4.2474,4.2401,4.2555,-0.3081,-0.3191,-0.2962,466.9345,464.6454,469.422,0.0167,0.01,0.0244,0.0144,0.0086,0.021,0.0078,0.0046,0.0114,MARCS,,,,,,,,,,,,,,,,,424008335,0.230317,1,0,40,,,,,,,,,,,,J110547.57-584615.2,0.178055,8,61694146,1,0,,,,,,,S4CB000331,0.145509,8,95595177,1,0,,,,,,11054757-5846152,0.03427,8,52517431,1,0,,,,,,166.44820022932,-58.77090436056,0.189802,0.168038,0.2156
"[1.1010115615379754, 2.034851206970999, 3.8534611816209448, 4.431679731314942, 4.554077450920588, 4.978494457993424, 6.502874943171226, 6.614914223316328, 8.492088953555315, 9.256176895110325, 9.815073452164537, 9.912189481341828]",279.0,1.1010115615379754,Gaia DR3 5338658475130104192,166.48308474809,-58.7941723506,1.6361480689213768e+18,5338658475130104192,1377160161.0,1.6924,1.3416,,,,,,,,,-0.0675,,,,,,,,,,313.0,0.0,295.0,18.0,135.6964,31190.0,17.038,1617.0,3.0,0.0,,,,,,,,,37.0,21.0,3.017475,48.0,19.0,0.0,0.343,23.9,13.0,0.0,,0.0147,0.224,0.112,0.2,175.469,1.975,30.803,35.425,0.0,356.0,885.88668,12.089,73.283,18.318922,0.01507,9.0,229.01,12.856,17.813,19.438925,0.061017,8.0,1564.7,20.031,78.114,16.761818,0.014404,2.025,0,0,0,0,0,2.677107,1.120003,1.557104,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.62060296693,1.3238007831,204.45650705334,-56.39819817322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.48308474809,-58.7941723506,1.692433,1.341559,-0.0675
"[0.41951479619436527, 2.041478076397067, 2.75554638745426, 3.9273426279024206, 4.679567174030445, 7.489427694319583, 8.030038080261585, 8.261123125810103, 8.325951165328176, 9.120820711323487, 9.479423543554706, 9.760442279997255]",280.0,0.41951479619436527,Gaia DR3 5338651190833648640,166.49965229949,-58.88763558449,1.6361480689213768e+18,5338651190833648640,458263470.0,0.1439,0.1662,0.2851,0.1721,1.6566,6.048,-5.947,0.224,1.099,0.236,-0.1608,-0.395,0.6075,-0.3781,-0.0382,-0.2795,0.38,-0.1813,0.2288,-0.3778,156.0,0.0,156.0,0.0,0.4642,173.4,0.231,0.4143,95.0,0.0,,1.3283,0.0389,0.057,-0.133,-0.289,-0.074,-0.241,18.0,14.0,0.391516,27.0,16.0,0.0,0.0196,70.4,0.0,28.0,1.025,0.174,0.178,0.229,0.289,-5.925,83.15,25.365,22.378,0.0,170.0,1352.25281,4.8768,277.29,17.859722,0.004788,0.0,,,,,,0.0,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.66544110791,1.24134225217,204.58580462311,-56.45899983496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5792654,40577530,2.804807,1,2,8,,,,,,,,,,,,,,,,,,,,,,,166.49970345408,-58.88764046716,3.501546,3.70921,-0.365
"[0.6847859988077806, 4.097705213627527, 4.656067588735721, 4.680579124522021, 5.0014642556371225, 6.288998787041549, 6.318820380307938, 6.562179965478939, 7.029144109738552, 7.834790820626934, 8.08231952198687, 8.974900862938453, 9.249997134900033, 9.820483068459021]",281.0,0.6847859988077806,Gaia DR3 5338661979795231744,166.34872976136,-58.73783989301,1.6361480689213768e+18,5338661979795231744,1454007699.0,0.2831,0.2789,2.0399,0.3726,5.4745,11.484,-9.562,0.394,6.36,0.328,0.0252,-0.1513,-0.2701,-0.0292,0.3474,0.1261,-0.1234,0.3887,-0.0123,0.1461,315.0,0.0,313.0,2.0,0.4006,343.8,0.746,0.7071,95.0,0.0,,1.2415,0.0827,-0.026,-0.154,-0.158,-0.172,-0.034,37.0,24.0,0.573491,45.0,17.0,0.0,0.0153,47.2,0.0,0.0,1.015,0.189,0.139,0.0656,0.256,-78.378,-23.391,-43.964,33.849,0.0,324.0,247.5686,0.91753,269.82,19.703129,0.004877,24.0,37.248,7.8666,4.735,21.410784,0.229318,35.0,339.36,9.4778,35.806,18.421246,0.030558,1.521,0,11,0,15,1,2.989538,1.707655,1.281883,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.53428809544,1.34789889396,204.29530841833,-56.40657822246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.34881165401,-58.73786816133,6.389774,5.287108,0.1378
"[0.2237343044183867, 3.490140125582109, 4.463944127032266, 4.608444293469811, 4.657813217407113, 6.2126677802744785, 6.7137244642229925, 7.25370308077436, 7.5165402277649775, 7.925804871840868, 8.429650766238519, 8.872679673960624]",282.0,0.2237343044183867,Gaia DR3 5338649885194690304,166.36381144389,-58.96027059573,1.6361480689213768e+18,5338649885194690304,56787855.0,0.0397,0.0363,2.1622,0.0474,45.574,13.53,-11.891,0.052,6.455,0.047,0.1018,-0.139,-0.0112,0.1315,0.1107,0.1626,-0.0044,0.0647,0.1386,0.234,392.0,0.0,390.0,2.0,2.588,481.3,0.194,2.392,31.0,0.0,1.335,,,,,,,,45.0,25.0,0.077234,54.0,18.0,0.0,0.00457,50.6,1.0,0.0,1.094,0.0732,0.128,0.184,0.186,-126.713,-34.284,32.58,28.405,0.0,437.0,4600.83379,5.6075,820.47,16.530275,0.003057,31.0,1308.7,20.373,64.238,17.546412,0.01713,31.0,5001.6,22.118,226.13,15.500132,0.00611,1.372,0,3,0,1,0,2.04628,1.016136,1.030144,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.629830987,1.14687109961,204.58739443379,-56.55995308553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1e-06,5746.8,5628.9,5817.4,4.6489,4.605,4.6726,-2.3192,-2.4535,-2.0252,485.1893,470.5034,525.2779,3.098,3.0161,3.1438,2.342,2.2741,2.3812,1.3108,1.2723,1.3318,PHOENIX,,,,,,,,,,,,,,,,,424021588,0.268185,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11052733-5857370,0.076033,8,51566939,1,0,,,,,,166.36391393731,-58.96029928526,0.837743,0.7506,0.2195
"[0.7165941705096738, 3.0841051094073704, 3.0965302152651577, 3.9993800643536392, 4.9038403580768755, 5.1267497248276594, 5.749386653847017, 6.503422689805634, 6.7080994290037514, 7.363789358685822, 7.75451135406808, 8.398976654061084, 9.391766493132481, 9.4253490627673, 9.977570952957624]",283.0,0.7165941705096738,Gaia DR3 5338653424248047232,166.16084863686,-58.9464387514,1.6361480689213768e+18,5338653424248047232,742290380.0,0.0716,0.0651,1.9914,0.0843,23.6307,11.689,-10.6,0.09,4.927,0.079,0.0583,-0.0958,0.001,0.1157,0.0859,0.1378,-0.0447,0.1513,0.1151,0.1527,416.0,0.0,415.0,1.0,-0.3704,416.9,0.0,3.97e-15,31.0,0.0,1.316,,,,,,,,47.0,26.0,0.128481,55.0,21.0,0.0,0.00215,72.3,0.0,0.0,0.986,0.125,0.0975,0.119,0.136,-123.668,-34.738,29.368,28.079,0.0,456.0,1379.72979,1.4628,943.21,17.837881,0.002986,52.0,310.81,5.1201,60.705,19.107288,0.018102,49.0,1598.0,7.6518,208.85,16.738922,0.006427,1.384,0,1,0,0,0,2.368366,1.269407,1.098959,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,289.52829567409,1.11783991833,204.43433013836,-56.62355766524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999146,3392.7,3355.5,3437.3,4.3817,4.3392,4.4491,-1.077,-1.1523,-0.96,365.1701,351.9837,395.3904,0.4222,0.3578,0.5033,0.2805,0.2371,0.335,0.1706,0.1441,0.2035,MARCS,,,,,,,,,,,,,,,,,424022234,0.123225,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S4CB051913,0.953177,8,94516879,1,0,,,,,,11043861-5856473,0.091235,8,51636459,1,0,,,,,,166.16093996468,-58.94646065119,1.434731,1.2685,0.1393
"[1.5391792389764805, 5.785802681702962, 7.6066426104759, 9.651621770912145]",284.0,1.5391792389764805,Gaia DR3 5338653802174966528,166.0971167108,-58.91245737381,1.6361480689213768e+18,5338653802174966528,809459634.0,2.1953,2.2987,,,,,,,,,-0.6186,,,,,,,,,,59.0,0.0,59.0,0.0,1.1624,66.24,0.18,0.002265,3.0,0.0,,,,,,,,,7.0,7.0,8.192981,9.0,2.0,1.0,0.0994,105.0,0.0,0.0,,0.273,0.217,0.663,0.284,29.03,51.347,25.817,12.258,0.0,73.0,75.97232,1.4311,53.085,20.98573,0.020637,3.0,54.508,20.08,2.7146,20.997387,0.399968,6.0,64.887,4.2507,15.265,20.217497,0.071226,1.572,0,0,0,0,1,0.77989,0.011658,0.768232,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,289.48454137043,1.13580914396,204.34839015103,-56.6224437799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000177,2.9e-05,0.999286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0971167108,-58.91245737381,2.195257,2.298742,-0.6186
"[0.36727903977415477, 2.402531368525257, 3.004119200430243, 3.346742920713203, 3.397548636208584, 6.073838952711698, 6.237972925782196, 9.33305957638129, 9.370869796584772, 9.903934404065678]",285.0,0.36727903977415477,Gaia DR3 5338662353438660096,166.25998239625,-58.73334232938,1.6361480689213768e+18,5338662353438660096,1471934422.0,0.1153,0.0996,0.049,0.135,0.3628,5.465,-5.393,0.152,0.881,0.124,-0.0128,-0.2398,-0.3576,0.0567,0.1306,0.1555,0.0007,0.3436,0.0445,0.1578,332.0,0.0,332.0,0.0,2.1135,399.0,0.35,1.01,95.0,0.0,,1.4226,0.032,0.16,-0.054,-0.146,-0.202,-0.085,39.0,25.0,0.222662,50.0,20.0,0.0,0.0149,63.7,0.0,8.0,1.083,0.0223,0.106,0.0731,0.228,-130.424,-23.267,-10.918,27.574,0.0,391.0,884.30388,2.5564,345.91,18.320864,0.004177,5.0,305.09,19.316,15.795,19.12746,0.068795,5.0,852.84,28.75,29.664,17.42073,0.036796,1.309,0,0,0,0,0,1.70673,0.806597,0.900133,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,289.49023207945,1.33369415754,204.23005321597,-56.4355443092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11050246-5844000,0.449081,8,52705815,1,0,,,,,,166.26002857834,-58.73334624481,2.479143,1.994032,0.1446
