Name,RAdeg,DEdeg,PosErr,Coord_Ref,ID_Flag,GLON,GLAT,Xray_Type,Porb,Ppulse,CRSF,Alt_Name,SpType,Gaia_DR3_ID,Gmag,e_Gmag,Vmag,e_Vmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,W1mag,e_W1mag,W2mag,e_W2mag,N_H,Min_Soft_Flux,Max_Soft_Flux,Soft_Xray_Var,Min_Hard_Flux,Max_Hard_Flux,Hard_Xray_Var,Mean_Mass,Low_Mass,High_Mass,Mean_Dist,Low_Dist,High_Dist,Teff,Lopt,IDS,CRSF_Ref,Spin_Ref,Orb_Ref,Spectral_Ref,Dist_Ref,Mass_Ref,Misc_Ref,Comments,_2MASS_ID,CatWISE_ID,ROSAT_ID,XMM_ID,Chandra_ID,XRT_ID,BAT_ID,INTEGRAL_ID
4U 1954+31,298.92639832143,32.09693031874,2.6700187265260897E-5,2022arXiv220800211G,0.0,68.39194666420467,1.926893178058318,SG,1296.6375,19400.0,,4U 1954+319,M4 I,2034031438383765760,8.3583,0.003,9.97,0.029999999329447746,4.905,0.039,3.88,0.234,3.505,0.358,,,,,,0.1834,158.1,861.9427685212165,271.2,271.2,,,,,3256.0,2544.0,3693.0,3558.0,,"DO 18341,3A 1954+319,GPS 1954+319,GSC 02673-02004,1H 1958+325,H 1954+319,INTREF   997,IRAS 19537+3157,1M 1953+319,2MASS J19554232+3205492,PBC J1955.6+3205,1RXS J195541.5+320546,SWIFT J1955.8+3203,SWIFT J1955.6+3205,TIC 87456211,TYC 2673-2004-1,2U 1954+31,3U 1953+31,4U 1954+31,4U 1954+319,USNO-A2.0 1200-13816030,WISEA J195542.33+320548.8,[KRL2007b] 369,Gaia DR3 2034031438383765760,Gaia DR1 2034031434045616768,Gaia DR2 2034031438383765760",,2014ApJ...786..127E,2020ApJ...904..143H,2020ApJ...904..143H,,,,,19554232+3205492,,2RXS J195541.5+320547,,J195542.3+320549,2SXPS J195542.2+320547,SWIFT J1955.8+3203,
Cyg X-1,299.59029482904,35.20157876511,1.696496389621858E-5,2022arXiv220800211G,0.0,71.33496545364098,3.0668344818067386,"BH,MQ,RS,SG,US",5.0,,,HD 226868,O9.7Iabpvar,2059383668236814720,8.5366,0.0029,8.91,,6.872,0.023,6.652,0.018,6.501,0.02,7.053999900817871,0.032999999821186066,6.570000171661377,0.017000000923871994,0.427,99360.0011,99360.0011,,17234.2,17234.2,,21.2,19.0,23.4,2103.0,1985.0,2240.0,20879.5,,"HD 226868,3A 1956+350,AG+35 1910,ALS 10678,BD+34  3815,CGO 548,2E  4306,2E 1956.4+3503,1FGL J1958.9+3459,GCRV 12319,GEN# +1.00226868,GOS G071.34+03.07 01,GSC 02678-00791,1H 1956+350,H 1956+350,H 1957+35,HIC  98298,Hilt  849,HIP  98298,INTEGRAL1 116,INTREF  1001,LS  II +35    8,1M 1956+350,2MASS J19582166+3512057,MCW  770,PBC J1958.3+3512,PPM  83929,1RXS J195821.9+351156,SAO  69181,SBC7   776,SBC9 1193,SV* SVS  1808,SWIFT J1958.4+3510,SWIFT J1958.3+3512,TIC 102604645,TYC 2678-791-1,2U 1956+35,3U 1956+35,4U 1956+35,UBV   17047,UBV M  27507,uvby98 100226868,V* V1357 Cyg,WEB 17338,1XRS 19564+350,X Cyg X-1,[AAA2018] FGL J1958.6+3510,[BM83] X1956+350,[KRL2007b] 370,[MJD95] J195821.72+351205.9,AAVSO 1954+34,Gaia DR3 2059383668236814720,Gaia DR2 2059383668236814720",,,1982ApJ...260..240G,2011ApJS..193...24S,,2022ApJ...934....4K,,,19582166+3512057,J195821.71+351205.1,2RXS J195822.2+351201,,,2SXPS J195821.8+351201,SWIFT J1958.4+3510,
2MASS J20002185+3211232,300.09104899634,32.18973933161,2.2585836269662454E-5,2022arXiv220800211G,0.0,68.9860336731507,1.1341893135642171,BE,,890.0,,IGR J20006+3210,early BV or mid BIII,2033989790047905024,15.0646,0.0031,13.2,0.09000000357627869,11.953,0.021,11.29,0.019,10.847,0.018,10.201000213623047,0.009999999776482582,10.029999732971191,0.00800000037997961,,41.97,41.97,,44.75,44.75,,,,,8412.0,7157.0,10124.0,,,"2MASS J20002185+3211232,IGR J20006+3210,PBC J2000.3+3211,SWIFT J2000.6+3210,SWIFT J2000.3+3211,TIC 103737977,USNO-A2.0 1200-14131541,[KRL2007b] 372,Gaia DR2 2033989790047905024,Gaia DR3 2033989790047905024",,2013MNRAS.436..945P,,"2008A&A...482..113M,2013MNRAS.436..945P",,,,Alternative pulsation period: 1056 s (2009ApJ...699..892M),20002185+3211232,J200021.85+321123.0,,,,2SXPS J200021.9+321122,SWIFT J2000.6+3210,
W63 X-1,304.74999999999994,45.7,,2006A&A...455.1165L,2.0,82.31659506482383,5.428153223457194,XP,,36.0,,None,Be?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NAME W63 X-1,,2004HEAD....8.1730R,,2009ApJ...707..870B,,,,,,,,,,,,
SAO 49725,307.62850374937,47.86406792934,2.0728000385951368E-5,2022arXiv220800211G,0.0,85.23069664793671,5.047489282883495,"BE,Gcas",,,,RX J2030.5+4751,B0.5III-Ve,2083644392294059520,9.0253,0.0028,9.273,0.01899999938905239,8.058,0.026,7.854,0.023,7.624,0.027,7.166999816894531,0.014000000432133675,6.833000183105469,0.00800000037997961,,1.099,1.099,,,,,,,,2180.0,1714.0,3742.0,34910.4,,"BD+47  3129,AG+47 1600,ALS 11396,EM* MWC 1023,GEN# +0.04703129,GEN# +8.03470005,GSC 03577-01173,INTREF  1026,LS III +47    5,2MASS J20303085+4751506,PMC 90-93  4776,PPM  60049,RX J2030.5+4751,1RXS J203032.8+475200,SAO  49725,TIC 187940144,TYC 3577-1173-1,UBV M  50944,UCAC4 690-081315,uvby98 004703129,WISEA J203030.84+475150.6,WISE J203030.84+475150.7,[KW97] 47-20,[NM51] 17,Gaia DR2 2083644392294059520,Gaia DR3 2083644392294059520,Gaia DR1 2083644387990057472",,,,2006A&A...454..265L,,,,,20303085+4751506,J203030.85+475150.6,,4XMM J203030.7+475150,,,,
PSR J2032+4127,308.05466935591,41.45675875004,1.8835339126227593E-5,2022arXiv220800211G,0.0,80.22382078922111,1.0278998494162974,GP,,,,3EG J2033+4118,B0:e/B0:Vn,2067835682818358400,11.2772,0.01,11.266,,9.521,0.022,9.248,0.018,9.071,0.016,8.479999542236328,0.01600000075995922,8.236000061035156,0.008999999612569809,10.0,0.0645,4.3458,67.39772781165144,,,,,,,1679.0,1585.0,1779.0,21445.04,,"2MASS J20321312+4127243,2AGL J2032+4135,AGL J2032+4102,ALS 15112,2EG J2033+4112,3EG J2033+4118,EGR J2033+4117,0FGL J2032.2+4122,1FGL J2032.2+4127,2FGL J2032.2+4126,3FGL J2032.2+4126,4FGL J2032.2+4127,1FHL J2032.1+4125,3FHL J2032.2+4127,GRO J2032+40,INTREF  1031,MAGIC J2032+4127,NAME Cyg OB2 4 B,PSR J2032+4127,PSR J2032+4102,TeV J2031+4130,TIC 17035611,VER J2032+414,[BDB2006] 129,[MT91] 213,[PMI2007] 5,Gaia DR3 2067835682818358400,Gaia DR2 2067835682818358400",,,,2013ATel.5571....1S,,,,,20321312+4127243,J203213.12+412724.3,,4XMM J203213.1+412724,J203213.1+412724,2SXPS J203213.1+412723,,
EXO 2030+375,308.06362685512,37.63743239547,9.770342880370168E-5,2022arXiv220800211G,0.0,77.15184629292864,-1.2418008419880269,"BE,CL,XP,XT",46.02,41.31,11,INTEGRAL1 117,B0Ve,2063791369815322752,16.8914,0.0034,19.41,,12.05,0.02,10.835,0.018,10.074,0.016,9.37399959564209,0.012000000104308128,9.008999824523926,0.00800000037997961,,186.9,260.068,1.391482109626941,711.139,784.45,1.103089560860601,,,,2077.0,1524.0,2909.0,5190.3,410.6000061035156,"2MASS J20321527+3738148,EXO 2030+375,INTEGRAL1 117,INTREF  1028,INTREF  1029,PBC J2032.2+3738,1RXS J203215.8+373817,SWIFT J2032.2+3738,TIC 16948107,V* V2246 Cyg,[KRL2007b] 375,Gaia DR2 2063791369815322752,Gaia DR3 2063791369815322752",2008ApJ...678.1263W,"1989ApJ...338..359P,1989PASJ...41....1N,1999ApJ...512..313S,2021JApA...42...33J","1989ApJ...338..359P,1989PASJ...41....1N,1999ApJ...512..313S",1998MNRAS.301...42R,,,,,20321527+3738148,J203215.26+373814.8,2RXS J203215.6+373816,4XMM J203215.2+373815,,2SXPS J203215.3+373814,SWIFT J2032.2+3738,EXO 2030+375
Cyg X-3,308.107422,40.957756,0.08485281184577752,2003yCat.2246....0C,0.0,79.84549551602171,0.7000557878030697,"BH,MQ,RS",0.2,,,WR 145a,WN 4-6,,,,,,15.309,0.059,13.192,0.057,11.921,0.031,10.746999740600586,0.017000000923871994,10.019000053405762,0.012000000104308128,,1098.57,10069.9999,9.166461804907394,2467.88,2467.88,,7.2,,,,,,,,"X Cyg X-3,3A 2030+407,2AGL J2033+4100,2E  4376,2E 2030.5+4047,ECX6-23,1ES 2030+40.7,1FGL J2032.4+4057,2FGL J2032.1+4049,4FGL J2032.6+4053,GB6 B2030+4047,87GB 203037.0+404726,GPS 2030+407,GPSR 079.846+0.700,GT 2030+407,1H 2030+407,H 2030+407,INTEGRAL1 118,1M 2030+407,2MASS J20322578+4057279,18P  57,19P 17,PBC J2032.4+4057,RGB J2032+409,RX J2032.3+4057,1RXS J203226.2+405725,SWIFT J2032.5+4055,SWIFT J2032.4+4057,TIC 17032547,2U 2030+40,3U 2030+40,4U 2030+40,V* V1521 Cyg,WR 145a,1XRS 20305+407,[AAA2018] FGL J2032.1+4058,[BM83] X2030+407,[BSF97] J203225.77+405728.0,[FS2003] 1076,[KRL2007b] 376,[WBC2013] J203225.6+405726",,,1972NPhS..239..123P,2017MNRAS.472.2181K,,2022ApJ...926..123A,,,20322578+4057279,J203225.77+405727.9,2RXS J203226.1+405723,4XMM J203225.7+405730,J203225.7+405728,2SXPS J203225.7+405727,SWIFT J2032.5+4055,
SRGE J204319.0+443820,310.82775703774,44.6388912772,7.446240662240242E-5,"2020ATel14232....1Y,2020ATel14234....1D",0.0,83.98371573804201,1.3407240600915273,,,741.8,,SRGA J204318.2+443815,B0-2e,2070085317968809216,16.5636,0.0041,,,12.727,0.023,11.904,0.021,11.481,0.018,10.244000434875488,0.014999999664723873,9.951000213623047,0.009999999776482582,,22.0968,22.0968,,,,,,,,5871.0,1857.0,10796.0,7543.1,,"PGIR 20fah,SRGA J204318.2+443815,SRGE J204319.0+443820,ZTF18abjpmzf",,2022A&A...661A..28L,,2022A&A...661A..28L,,,,,20431866+4438201,J204318.66+443820.0,,4XMM J204318.6+443820,,,,
GRO J2058+42,314.69805829882,41.77697968527,1.6877203559831823E-5,2022arXiv220800211G,0.0,83.56988318719249,-2.6554918031300616,"BE,CL,XP,XT",55.03,195.25,10(3),CXOU J205847.5+414637,O9.5-B0IV-Ve,2065653598916388352,14.1309,0.0053,14.74,0.009999999776482582,11.74,0.022,11.282,0.018,10.93,0.017,10.704999923706055,0.009999999776482582,10.647000312805176,0.00800000037997961,,167.9,167.9,,,,,,,,7458.0,4097.0,9927.0,31462.3,,"UCAC2  46319809,CXOU J205847.5+414637,GRO J2058+42,INTREF  1046,2MASS J20584753+4146372,1RXH J205847.5+414641,1RXH J205847.3+414638,1RXH J205847.5+414637,TIC 195853989,UCAC4 659-089801,USNO-B1.0 1317-00429823,USNO-A2.0 1275-14423435,WISEA J205847.53+414637.1,WISE J205847.52+414637.1,[WWF2005] 2,Gaia DR2 2065653598916388352,Gaia DR3 2065653598916388352",2019ApJ...883L..11M,"1998ApJ...499..820W,2005ApJ...622.1024W,2020MNRAS.497.1059K",2005ApJ...622.1024W,"2005ApJ...622.1024W,2014yCat....1.2023S",,,,,20584753+4146372,J205847.52+414637.0,,,,2SXPS J205847.2+414637,,
SAX J2103.5+4545,315.89876969225,45.75153283211,1.5062868252759832E-5,2022arXiv220800211G,0.0,87.13025786104983,-0.6848010358602833,"BE,XP,XT",12.68,358.61,,ATO J315.8987+45.7515,B0Ve,2162805896614571904,13.7744,0.0055,14.2,,11.842,0.021,11.535,0.021,11.362,0.023,10.715999603271484,0.013000000268220901,10.652999877929688,0.009999999776482582,28.0,0.2226,111.6,501.3122121697242,68.15,97.955,1.4373440738994234,,,,5370.0,3571.0,6795.0,29372.9,,"GSC 03588-00834,ATO J315.8987+45.7515,INTEGRAL1 119,INTREF  1049,2MASS J21033570+4545055,PBC J2103.6+4544,SAX J2103.5+4545,SWIFT J2103.7+4546,TIC 273066197,XTE J2103+457,[KRL2007b] 380,Gaia DR2 2162805896614571904,Gaia DR3 2162805896614571904",,"1998A&A...337L..25H,2000ApJ...544L.129B",2000ApJ...544L.129B,2004A&A...421..673R,,,,,21033570+4545055,J210335.70+454505.5,,,J210335.6+454505,2SXPS J210335.6+454506,SWIFT J2103.7+4546,SAX J2103.5+4545
IGR J21343+4738,323.58486828065,47.63337917571,1.5839191898578664E-5,2022arXiv220800211G,0.0,92.1716136773052,-3.117681443613561,BE,,322.7,,2MASS J21342037+4738002,B1--1.5III--V,1978365123143522176,14.0036,0.0047,14.16,,12.939,0.02,12.726,0.023,12.529,0.027,,,,,,4.6805,4.6805,,,,,,,,7078.0,5146.0,9600.0,15074.9,,"2MASS J21342037+4738002,IGR J21343+4738,TIC 240506181,USNO-B1.0 1376-00511904,Gaia DR2 1978365123143522176,Gaia DR3 1978365123143522176",,"2014MNRAS.442..472R,2020ATel14291....1P",,2014A&A...561A.137R,,,,,21342037+4738002,,,4XMM J213420.3+473800,,,,
Cep X-4,324.87785209105,56.98621852916,1.654871596227333E-5,2022arXiv220800211G,0.0,99.01221464999674,3.3125270841795325,"BE,CL,HT,XP,XT",20.85,65.35,"30,28,45,30,55",Ginga 2138+56,B1-B2Ve,2178178409188167296,13.8162,0.003,,,11.829,0.024,11.414,0.028,10.926,0.02,10.289999961853027,0.009999999776482582,10.001999855041504,0.007000000216066837,7.115,0.6595,470.1,712.8275732143018,,,,,,,7348.0,6632.0,8023.0,,,"X Cep X-4,3A 2129+571,Cl* Trumpler   37    KUN     193,Cl* Trumpler   37    MVA    1488,Cl* IC 1396    SBZ  2-75,Ginga 2137+57,Ginga 2138+56,1H 2138+579,HBHA 5704-07,2MASS J21393068+5659104,PBC J2139.3+5659,TIC 341320747,4U 2135+57,V* V490 Cep,[KW97] 58-53,[NSW2012] 340,AAVSO 2136+56,Gaia DR3 2178178409188167296,Gaia DR2 2178178409188167296","1991ApJ...379L..61M,2007A&A...470.1065M,2015ApJ...806L..24F,2015MNRAS.453L..21J,2016cosp...41E.887J,2017A&A...601A.126V","1991ApJ...366L..19K,2021ApJ...920..139M",2007A&A...470.1065M,2019A&A...622A..61S,,,,Possible range of orbital periods: 23 - 147.3 d (1999ApJ...511..367W),21393068+5659104,J213930.68+565910.3,,,J213930.6+565910,2SXPS J213930.6+565908,,
1H 2202+501,330.40919197022,50.16795238314,1.576863976378432E-5,2022arXiv220800211G,0.0,97.24777573005026,-4.0412073336064,BE,,,,AG+49 1900,B3e,1979911002134040960,9.3046,0.0028,9.31,0.019999999552965164,8.778,0.018,8.701,0.044,8.496,0.019,8.342000007629395,0.010999999940395355,8.090999603271484,0.00800000037997961,,,,,,,,,,,1117.0,1099.0,1137.0,,,"BD+49  3718,AG+49 1900,ALS 12093,EM* MWC  649,GSC 03613-00942,1H 2202+501,HIC 108738,HIP 108738,INTREF  1065,LS III +49   37,2MASS J22013820+5010046,PPM  40138,SAO  51568,TIC 324820890,TYC 3613-942-1,V* V2175 Cyg,[KW97] 61-4,Gaia DR2 1979911002134040960,Gaia DR3 1979911002134040960,Gaia DR1 1979910997824411776",,,,1942ApJ....96...15M,,,,,22013820+5010046,J220138.20+501004.6,,,,,,
4U 2206+54,331.98428755193,54.5184321708,1.6555965692160636E-5,2022arXiv220800211G,0.0,100.60324815795775,-1.105920943003484,"BE,CL,QPO,SG,XP",9.57,5555.0,29-35,BD+53 2790,O9.5IIIe,2005653524280214400,9.7434,0.0028,9.84,,9.218,0.025,9.116,0.027,9.038,0.022,8.817999839782715,0.010999999940395355,8.699999809265137,0.00800000037997961,11.61,266.929,662.4,2.481558855429635,108.108,173.13,1.6014541135752576,,,,3097.0,2742.0,3333.0,20008.4,,"BD+53  2790,1A 2204+54,3A 2206+543,ALS 12143,AP J22075623+5431064,CGO 630,GCRV 72843,GEN# +0.05302790,GSC 03973-00812,1H 2205+538,Hilt 1086,INTEGRAL1 123,INTREF  1070,LS III +54   16,2MASS J22075623+5431064,PBC J2207.9+5430,1RXS J220755.4+543111,SWIFT J2207.8+5432,SWIFT J2208.0+5430,TIC 328546890,TYC 3973-812-1,2U 2208+54,3U 2208+54,4U 2206+54,4U 2206+543,UBV   18933,UBV M   3845,[BBB73]  35,[FS2003] 1147,[GG52] 48,[HJ56] 237,[KRL2007b] 393,Gaia DR2 2005653524280214400,Gaia DR3 2005653524280214400,Gaia DR1 2005653519969604096",2019A&A...622A..61S,2013ARep...57..287I,"2004A&A...423..301T,2004A&A...423..311M,2006A&A...446.1095B,2013ARep...57..287I,2016A&A...590A.122R","2006A&A...446.1095B,2013ARep...57..287I,2014yCat....1.2023S,2016A&A...590A.122R",,,,,22075623+5431064,J220756.22+543106.3,2RXS J220755.3+543111,4XMM J220756.2+543106,,2SXPS J220756.2+543107,SWIFT J2207.8+5432,4U 2206+543
SAX J2239.3+6116,339.83682979593,61.27405311885,1.7397126199461793E-5,2022arXiv220800211G,0.0,107.73443677938752,2.3623340927568237,"BE,XP,XT",262.0,1247.0,,3A 2237+608,B0Ve,2201091578667140352,14.1046,0.0046,14.8,,11.45,0.026,10.955,0.031,10.557,0.021,10.371999740600586,0.012000000104308128,10.187999725341797,0.009999999776482582,,0.3788,0.3788,,,,,,,,6289.0,3943.0,8244.0,16439.9,,"4U 2238+60,3A 2237+608,1H 2214+589,INTREF  1084,1M 2233+599,2MASS J22392085+6116266,SAX J2239.3+6116,SAX J2239.2+6116,TIC 455949380,3U 2233+59,USNO-A2.0 1500-09217926,Gaia DR2 2201091578667140352,Gaia DR3 2201091578667140352",,2001A&A...380L..26I,2000A&A...361...85I,2017A&A...598A..16R,,,,,22392085+6116266,J223920.84+611626.5,,,J223920.8+611626,,,
HD 215227,340.73874140526,44.72172459979,1.9460986614249544E-5,2022arXiv220800211G,0.0,100.17544683219305,-12.398495164355625,"BE,BH",60.37,,,AGL J2241+4454,B1.5-B2III,1982359580155628160,8.7051,0.0029,8.78,0.009999999776482582,8.228,0.027,8.126,0.024,7.879,0.024,7.561999797821045,0.013000000268220901,7.056000232696533,0.00800000037997961,,0.008,0.008,,,,,,,,1972.0,1900.0,2066.0,,,"HD 215227,** ES 1348A,ADS 16212 A,AG+44 2104,AGL J2241+4454,ALS 16653,AP J22425730+4443183,BD+43  4279,CCDM J22430+4443A,EM* MWC  656,GCRV 73452,GEN# +1.00215227,GSC 03226-01181,HD 215227A,HGAM   1081,HIC 112148,HIP 112148,IDS 22386+4411 A,2MASS J22425730+4443183,PPM  63303,SAO  52294,TD1 29305,TIC 153880067,TYC 3226-1181-1,UBV   19452,UBV M  26580,UCAC4 674-116812,WDS J22430+4443A,WISE J224257.30+444318.2,[JE82] 1125,Gaia DR3 1982359580155628160,Gaia DR2 1982359580155628160",,,2010ApJ...723L..93W,2014Natur.505..378C,,,,,22425730+4443183,J224257.29+444318.2,,4XMM J224257.2+444315,,,,
IGR J22534+6243,343.47967087768,62.72688234992,2.2146105752479376E-5,2022arXiv220800211G,0.0,109.92386950568601,2.8615593425988477,BE,100.0,46.75,,1RXS J225352.8+624354,B0-1III-Ve,2207277877757956352,14.5717,0.0031,15.61,0.009999999776482582,11.644,0.024,10.961,0.023,10.459,0.033,9.723999977111816,0.017000000923871994,9.38599967956543,0.013000000268220901,,1.6192,4.175,2.578509939727421,,,,,,,9328.0,8015.0,11425.0,,,"2MASS J22535512+6243368,CXOU J225355.1+624336,IGR J22534+6243,NAME OKM2018 SWIFT J2254.2+6275,1RXS J225352.8+624354,TIC 12968465,USNO-B1.0 1527-00428738,1WGA J2253.9+6243,[AGK2012] J225355.12+624336.9,Gaia DR2 2207277877757956352,Gaia DR3 2207277877757956352",,"2012ATel.4240....1H,2021A&A...649A.118L",2013A&A...556A.120M,2013MNRAS.433.2028E,,,"2012A&A...545A..27K,2012ATel.4248....1M",,22535512+6243368,J225355.12+624336.7,,4XMM J225355.0+624336,J225355.0+624337,2SXPS J225355.1+624337,,
