name,ra,dec,PU,significance,Fcsc_s,e_Fcsc_s,Fcsc_m,e_Fcsc_m,Fcsc_h,e_Fcsc_h,flux_aper90_ave_b,e_flux_aper90_ave_b,var_intra_prob,var_inter_prob,CSC_flags,DR3Name_gaia,_r_gaia,PU_gaia,RA_ICRS_gaia,DE_ICRS_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,Plx,e_Plx,PM,rgeo,b_rgeo,B_rgeo,rpgeo,b_rpgeo,B_rpgeo,cp_flag_gaia,_2MASS_2mass,_r_2mass,PU_2mass,RAJ2000_2mass,DEJ2000_2mass,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,cp_flag_2mass,Name_catwise,_r_catwise,PU_catwise,RA_ICRS_catwise,DE_ICRS_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,cp_flag_catwise,objID_unwise,_r_unwise,PU_unwise,RAJ2000_unwise,DEJ2000_unwise,W1mag_unwise,e_W1mag_unwise,W2mag_unwise,e_W2mag_unwise,cp_flag_unwise,AllWISE_allwise,_r_allwise,PU_allwise,RAJ2000_allwise,DEJ2000_allwise,W1mag_allwise,e_W1mag_allwise,W2mag_allwise,e_W2mag_allwise,W3mag,e_W3mag,W4mag,e_W4mag,cp_flag_allwise,gaia_precomputed,cp_flag_wise12,which_wise12,W1mag,e_W1mag,W2mag,e_W2mag
IC2395_CXO-111.0,130.58678087000123,-48.20830281382721,1.6639733105440264,4.2981873,2.225123050075955e-15,1.211913379610123e-15,1.301515159080889e-15,4.923387459253038e-16,4.0263027727109886e-15,1.811162636988468e-15,7.552940981867834e-15,2.2341534365482488e-15,0.1851148745406118,,,Gaia DR3 5329103650329565440,1.065826046330007,0.0026883601990804,130.58667398554,-48.2085901802,15.268388,0.002976,16.057098,0.005649,14.391751,0.005088,1.3438,0.0229,5.529,724.3277587890625,710.0155029296875,738.7516479492188,725.2598266601562,714.7418823242188,737.2031860351562,0,08422081-4812310,1.146,0.1400258022344453,130.586714,-48.208618,13.25,0.0240000002086162,12.517000198364258,0.0299999993294477,12.387999534606934,0.0260000005364418,0,J084220.80-481230.9,1.109,0.0630573175087554,130.5866769,-48.2086029,12.248,0.015,12.292,0.012,0,1304m485o0034060,1.159,0.0331092931274589,130.5866681,-48.2086159,12.263497008288128,-0.0017648033757676,12.263731824756626,-0.0040241503608997,0,J084220.80-481230.9,1.057,0.0934386712844312,130.5866945,-48.2085908,12.27,0.026,12.311,0.025,11.164,,8.202,,0,True,0.0,allwise,12.27,0.026,12.311,0.025
IC2395_CXO-85.0,130.69189193526208,-48.15734401649336,1.3994047593783023,3.3860934,5.850116289590741e-15,2.351761965025116e-15,6.550890324074534e-16,4.2765741912427683e-16,9.934039943987484e-16,6.246115698480745e-16,7.498609316396942e-15,2.4705899743702734e-15,0.0146965186887322,,,Gaia DR3 5329109010448834816,0.6659117912609759,0.0029698760916913,130.69162388108,-48.15729667825,17.68894,0.003039,19.283089,0.02558,16.476995,0.00678,1.4814,0.0748,5.666,668.9981689453125,628.3726196289062,709.0137329101562,659.5947875976562,629.912353515625,697.921875,0,08424599-4809263,0.56,0.120036663415808,130.691663,-48.157314,14.666000366210938,0.0359999984502792,13.935999870300291,0.0299999993294477,13.75,0.0469999983906745,0,J084245.96-480926.6,0.936,0.0492893554837147,130.6915178,-48.1574171,13.567,0.011,13.546,0.01,0,1304m485o0035688,0.861,0.0880499890062457,130.6915348,-48.1573222,13.647933262392511,-0.0044860491922587,13.489503621796878,-0.0096912318476463,0,,0.95,0.0982447991702359,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO-76.0,130.68808856667823,-48.04970837102923,1.3545942271910425,5.5067086,7.978845608028655e-18,6.028102749890869e-18,5.078362589638625e-16,2.7118031816088123e-16,6.896351066520377e-15,1.793118231989359e-15,7.412166171092268e-15,1.813518154547465e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-143.0,130.60627254523226,-47.97170503125935,3.4302183827227783,4.0101166,7.978845608028655e-18,6.028102749890869e-18,1.5284146417085004e-15,6.716728304855415e-16,5.546794424339937e-15,1.934932886441077e-15,7.083187911656466e-15,2.048205557132004e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-80.0,130.7000623839627,-48.18931393157314,1.4341015998408797,5.5801992,1.3127533678399445e-15,6.71327293409193e-16,2.792849057615977e-16,1.672715251723808e-16,5.086251667489647e-15,1.2568418626333908e-15,6.678289941091189e-15,1.4346816948986901e-15,0.3997282841695198,0.357,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-4,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-140.0,130.56175203464215,-47.98129238675572,2.2058428593817303,7.208418,7.978845608028655e-18,6.028102749890869e-18,1.7617382308806701e-15,5.631634459009962e-16,4.781333664006477e-15,1.5637550120656316e-15,6.551050740495176e-15,1.6620827724822345e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,J084214.94-475853.1,1.376,0.1730297874471329,130.5622789,-47.9814397,16.183,0.028,15.926,0.052,0,1304m485o0104328,1.505,0.4621607375621603,130.5623422,-47.9814289,16.057164454200336,-0.0205972496542834,15.680416373347208,-0.0483144659152256,0,,,,,,,,,,,,,,-8,,0.0,catwise,16.183,0.028,15.926,0.052
IC2395_CXO-87.0,130.68869229010105,-48.15536563247329,0.8874739312043123,6.5510793,5.020792532324522e-15,1.6762147650577801e-15,1.3936431218275116e-15,4.391323165969289e-16,1.175158053967513e-16,9.909834107385175e-17,6.531951459548785e-15,1.7356133242404782e-15,0.5443539113883118,0.885,,Gaia DR3 5329109079168306816,0.28567763653078,0.0026462812700089,130.688573443,-48.15536897566,17.224165,0.004759,18.56287,0.029794,16.090656,0.01445,1.3208,0.0573,5.387,742.4238891601562,715.3341064453125,774.43994140625,744.1905517578125,716.9033203125,774.154296875,0,08424526-4809193,0.222,0.1200291263973874,130.688601,-48.155376,14.4350004196167,0.0350000001490116,13.708000183105469,0.0340000018477439,13.425999641418455,0.0410000011324882,0,J084245.25-480919.4,0.338,0.0474736893839103,130.6885692,-48.155411,13.416,0.011,13.384,0.01,0,1304m485o0035771,0.47,0.0715488726935651,130.6885005,-48.155391,13.373028072555297,-0.003610435117583,13.25743554732821,-0.0080724265547533,0,J084245.25-480919.4,0.318,0.1084322423623158,130.6885649,-48.1553895,13.407,0.028,13.353,0.029,10.478,,8.116,,0,True,0.0,allwise,13.407,0.028,13.353,0.029
IC2395_CXO-57.0,130.71545280850066,-48.18369358381199,1.835433490462932,4.4676304,2.7791598617817765e-15,1.5920993015460034e-15,6.945601692262489e-16,3.2834500813652907e-16,2.827854965864627e-15,1.4408035581734725e-15,6.301574996872652e-15,2.172212126749317e-15,0.4086140153082329,,,Gaia DR3 5329108735570966656,0.5559815508070711,0.0029689735600035,130.71527277926,-48.1837907614,16.540058,0.003811,17.672945,0.015103,15.463862,0.00794,1.4726,0.0432,5.687,662.798583984375,643.1524047851562,677.170654296875,657.5425415039062,641.25048828125,677.494873046875,0,08425167-4811017,0.541,0.1200366960724927,130.715305,-48.183807,13.970999717712402,0.032999999821186,13.196999549865724,0.0280000008642673,13.003000259399414,0.0240000002086162,0,J084251.66-481101.2,0.471,0.0458960608767244,130.7152565,-48.183691,12.571,0.012,12.657,0.009,0,1304m485o0034859,0.549,0.0495888939582241,130.7152454,-48.1836296,12.649300489411498,-0.0022560736067867,12.753424196737631,-0.0057929561613598,0,,0.426,0.092047859312425,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO-66.0,130.71851984389684,-48.12856286261558,1.528450004308329,3.8313124,3.797157875890028e-15,1.5312461223012801e-15,4.238878837266342e-16,2.316419071158565e-16,2.0514069041200585e-15,1.1437885317943592e-15,6.2724526637367204e-15,1.925259687849739e-15,0.005373806687879,,,Gaia DR3 5329109487179228928,0.7580388236693126,0.0024627247024383,130.71880782576,-48.12864883327,16.861786,0.005304,17.08165,0.091482,15.356471,0.074166,1.0518,0.1014,5.205,926.9432983398438,851.1004638671875,1016.9837646484376,910.6504516601562,836.6126708984375,1008.49755859375,0,08425252-4807430,0.883,0.1400215296331246,130.718871,-48.128635,13.661999702453612,0.0370000004768371,12.994000434875488,0.1770000010728836,12.76099967956543,0.0520000010728836,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
IC2395_CXO-114.0,130.56978570503756,-48.15524538245912,1.2404788922548653,3.3373787,1.1245022682329922e-15,5.655662934875517e-16,1.0325487757690037e-15,3.853423369154933e-16,4.041708040170097e-15,3.322833841272831e-15,6.198759084172093e-15,3.392576997749159e-15,1.4869316473653529e-06,,,Gaia DR3 5329104127053479936,0.3742682496515974,0.0028017467194591,130.56963012257,-48.15523940354,17.6906,0.003123,19.370049,0.033004,16.415709,0.007686,1.3785,0.0804,5.656,711.6406860351562,671.4699096679688,754.8462524414062,703.6866455078125,674.9090576171875,733.2151489257812,0,08421672-4809188,0.28,0.1400279465736751,130.569669,-48.155247,14.53600025177002,0.0299999993294477,13.855999946594238,0.0260000005364418,13.60099983215332,0.0410000011324882,0,J084216.70-480918.6,0.489,0.0488801168333301,130.5696009,-48.1551886,13.547,0.013,13.425,0.01,0,1304m485o0035774,0.512,0.0660592599234959,130.5695924,-48.1551853,13.411697802501006,-0.0033633218215029,13.226759551635205,-0.0074332615659651,0,J084216.70-480918.6,0.469,0.1062368383454628,130.5696153,-48.1551818,13.568,0.026,13.535,0.033,12.617,,9.041,,0,True,0.0,allwise,13.568,0.026,13.535,0.033
IC2395_CXO-30.0,130.7099422055047,-48.171839719780806,1.331750124669441,5.2642636,3.248484671713005e-15,1.2806296202728681e-15,1.935709948930592e-15,5.400544106173753e-16,9.15019450665682e-16,6.561933791821964e-16,6.099214071309279e-15,1.536964782169735e-15,0.6769882384787853,,,Gaia DR3 5329109177934974080,0.9461791877114416,0.002852191340005,130.70958602834,-48.17195221862,17.903114,0.003276,19.454098,0.022214,16.700218,0.00683,1.3709,0.0933,5.517,718.1934204101562,669.057373046875,777.0413818359375,699.7680053710938,659.3314208984375,752.747802734375,0,08425030-4810191,0.959,0.1200337695100841,130.709601,-48.171978,14.923999786376951,0.0390000008046627,14.145999908447266,0.0399999991059303,13.887999534606934,0.0509999990463256,0,J084250.31-481018.9,0.794,0.114635360263751,130.7096487,-48.1719412,13.991,0.023,13.602,0.024,0,1304m485o0035234,0.684,0.0935433366028815,130.7096984,-48.171938,13.93547070265179,-0.0053704267938956,13.596289571292488,-0.010310411768597,0,J084250.31-481018.8,0.767,0.201220142686561,130.7096398,-48.171908,14.023,0.06,13.758,0.039,10.092,,6.843,,0,True,0.0,allwise,14.023,0.06,13.758,0.039
IC2395_CXO-124.0,130.4986536208303,-47.972651655956206,5.807824620393059,3.3240216,7.978845608028655e-18,6.028102749890869e-18,4.448440472344416e-16,3.909446971608698e-16,5.578298666486336e-15,3.745505279847671e-15,6.031121559328806e-15,3.765857657377366e-15,,,,,,,,,,,,,,,,,,,,,,,,-4,,,,,,,,,,,,-8,J084159.73-475817.3,4.275,0.1490101261807398,130.4988914,-47.971475,15.078,0.024,14.889,0.045,2,1304m485o0041505,4.252,0.214507034160654,130.4988008,-47.9714746,15.1169156289213,-0.0099091436096278,14.797256987421363,-0.0229829471079835,2,,4.381,0.2496060450077281,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO-110.0,130.6578184718083,-48.21116211031022,1.6459148405078985,4.9877768,9.193966906321656e-16,4.502231322761195e-16,1.3368875805587482e-15,4.606795406294336e-16,3.768655157033172e-15,1.7188932818063893e-15,6.024939428224086e-15,1.8356254035696404e-15,0.3142897686854182,,,Gaia DR3 5329108632491712384,1.543916656900446,0.0028727259110468,130.65727934447,-48.21139631796,16.08141,0.004405,17.05508,0.017187,15.102852,0.010079,1.4357,0.0314,5.442,684.01220703125,667.2327270507812,700.4725341796875,684.2193603515625,670.6699829101562,698.2523193359375,0,08423775-4812411,1.554,0.1400294571931206,130.657301,-48.211422,13.744999885559082,0.0260000005364418,13.00100040435791,0.0219999998807907,12.81700038909912,0.0289999991655349,0,J084237.74-481241.0,1.563,0.0588701017648177,130.6572725,-48.2113988,12.647,0.013,12.667,0.012,0,1304m485o0034001,1.58,0.044093637656696,130.6572508,-48.2113847,12.708226237652095,-0.0023642105527403,12.625346770441691,-0.0051757245313228,0,J084237.74-481241.1,1.624,0.0956431329568411,130.6572728,-48.211429,12.607,0.025,12.61,0.027,10.322,0.112,8.757,,0,True,0.0,allwise,12.607,0.025,12.61,0.027
IC2395_CXO-75.0,130.5941909886014,-48.05025685224467,1.0873266718301982,4.3416123,1.3597388162391509e-15,1.0703402645745512e-15,7.978845608028655e-18,6.028102749890869e-18,4.639230746674842e-15,1.4228335515549358e-15,6.0069484085220216e-15,1.7804830623801834e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-102.0,130.5713452581979,-48.021240382931005,1.3751330287326955,6.3894906,6.262712805830648e-16,4.1914242700348163e-16,1.246670304398699e-15,4.187833834475025e-16,3.538201464253233e-15,1.2066458236071929e-15,5.411143049234996e-15,1.3442671014328917e-15,0.0129217183677687,0.192,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-65.0,130.54288492195076,-48.130582461925215,0.960264666048655,5.330457,7.978845608028655e-18,6.028102749890869e-18,1.3399939559605569e-15,6.925148217740111e-16,3.975196547778371e-15,1.1729306955136094e-15,5.323169349346956e-15,1.362123170964173e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-71.0,130.65413627427466,-48.08045369395278,0.9018427674368932,4.6643457,1.245197353195306e-15,6.395020503950674e-16,1.2816456113643716e-15,4.010579491720017e-16,2.7488589932982882e-15,1.7515110538210337e-15,5.2757019578579655e-15,1.9072496749798687e-15,0.079836749133955,,,Gaia DR3 5329110586690897792,0.3694678144994717,0.0034573736506197,130.65428157507,-48.08048700536,19.52997,0.005062,20.545992,0.209703,18.396442,0.031592,0.8073,0.3161,6.51,2544.301513671875,1521.718994140625,3702.468017578125,1598.6556396484375,1394.489990234375,1930.195556640625,0,08423705-4804499,0.72,0.420013799189979,130.654401,-48.080547,16.433000564575195,0.1289999932050705,15.991999626159668,0.1930000036954879,15.42199993133545,,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
IC2395_CXO-107.0,130.6381544019645,-48.22051209113088,1.7127907143465826,4.759611,8.1490004074252655e-16,4.0808656699796864e-16,1.5984892270173497e-15,5.217650267698946e-16,2.819367042277703e-15,9.977738521157389e-16,5.232756310037579e-15,1.1976335204436529e-15,0.9682745417794584,0.064,,Gaia DR3 5329102963134866176,0.4398712841832596,0.0027357286122713,130.6381666809,-48.22063400341,17.413223,0.003316,18.899015,0.021729,16.234291,0.006474,1.3526,0.0662,5.524,731.3782348632812,694.682861328125,769.722412109375,726.05615234375,697.2054443359375,753.2769165039062,0,08423316-4813142,0.448,0.1400266693626611,130.638192,-48.220634,14.493000030517578,0.0289999991655349,13.77299976348877,0.0419999994337558,13.571999549865724,0.0489999987185001,0,J084233.13-481314.1,0.413,0.0662563818269606,130.6380569,-48.2206066,13.279,0.016,13.218,0.013,0,1304m485o0033723,0.468,0.0660565525349302,130.6380022,-48.2205934,13.304997665767402,-0.0033287096544714,13.15983298178282,-0.0073381698064651,0,J084233.13-481314.2,0.479,0.1128330985695243,130.6380678,-48.2206319,13.298,0.028,13.234,0.032,11.996,,9.284,,0,True,0.0,allwise,13.298,0.028,13.234,0.032
IC2395_CXO-138.0,130.5858122998741,-48.0032903343804,1.8526242176083776,4.81709,7.978845608028655e-18,6.028102749890869e-18,6.582290455543438e-16,3.00731798312591e-16,4.528477107260653e-15,1.4518375045521453e-15,5.1946849984230246e-15,1.4826692457063001e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-60.0,130.56249838215464,-48.15084013770765,0.8643388733844981,7.4032044,3.037344180320087e-15,1.11408123568728e-15,1.0402961401041624e-15,3.646964826517808e-16,1.099496183975338e-15,5.531471926406985e-16,5.177136504399587e-15,1.2962069051256298e-15,0.4557627417297976,0.813,,Gaia DR3 5329115848026957440,0.2738609392719422,0.0024269180208651,130.56251206566,-48.150764615,18.176271,0.003544,19.643063,0.090761,16.934944,0.011867,1.1918,0.1087,5.665,832.1171875,774.708251953125,905.83251953125,815.4699096679688,750.1802978515625,922.2006225585938,0,08421500-4809026,0.426,0.1400208521461,130.562522,-48.150723,15.114999771118164,0.0700000002980232,14.369999885559082,0.0920000001788139,14.157999992370604,0.0729999989271164,0,,,,,,,,,,-8,,,,,,,,,,-4,,,,,,,,,,,,,,-4,True,,,,,,
IC2395_CXO-59.0,130.60835434734386,-48.15610488327033,0.842067930111261,5.4718313,2.651161451927593e-15,1.6892610989701756e-15,1.1096826701902614e-15,4.0479526141937367e-16,1.0950923309036757e-15,5.839993951696935e-16,4.8559364530215286e-15,1.8326258640868496e-15,0.4084081646283325,,,Gaia DR3 5329109938164394368,0.3354096411716417,0.0028261483754396,130.60821563139,-48.15609405437,17.19769,0.003362,18.513372,0.021888,16.051367,0.006714,1.3707,0.0674,5.441,714.9207763671875,688.3714599609375,757.6267700195312,708.5504760742188,678.22705078125,744.1065673828125,0,08422597-4809220,0.3,0.1400284674235921,130.60823,-48.156113,14.420000076293944,0.0320000015199184,13.583000183105469,0.0320000015199184,13.430999755859377,0.0399999991059303,0,J084225.95-480921.8,0.506,0.0472843704515561,130.608149,-48.1560732,13.239,0.012,13.249,0.009,0,1304m485o0035746,0.813,0.0660603639787126,130.6081799,-48.1559113,13.351424987395488,-0.0034803430287743,13.16700216706779,-0.007356814090494,0,,0.597,0.0900442762700661,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO-93.0,130.58484592075467,-48.102676954526686,0.8335968254770328,3.7387035,1.1944049263772982e-15,7.200845766492294e-16,5.485124625749525e-16,2.5337121990371385e-16,3.031948698914006e-15,1.7274293736626968e-15,4.774866087866257e-15,1.888579099110305e-15,0.8246030359204539,,,Gaia DR3 5329121856685036288,0.2792109191346669,0.0028547859184184,130.58475476966,-48.10272501824,17.75862,0.003306,19.532999,0.037817,16.462364,0.008077,1.2196,0.1093,5.206,803.489990234375,738.8280639648438,868.4471435546875,722.3821411132812,684.9053344726562,758.2937622070312,0,08422034-4806098,0.294,0.1400289462454103,130.584778,-48.102745,14.586000442504885,0.0270000007003545,13.798999786376951,0.0260000005364418,13.645999908447266,0.0379999987781047,0,,,,,,,,,,-8,1304m485o0037427,0.549,0.0660613789335342,130.5846209,-48.1027037,13.389541955566104,-0.0035418954119967,13.206272742795283,-0.0076680668619013,0,,0.838,0.0956423848855725,,,,,,,,,,,0,True,0.0,allwise,,,,
IC2395_CXO-10.0,130.61568133588983,-48.13707205600194,0.9009445020723782,3.244619,3.137064333168346e-15,1.6100067037476937e-15,5.596277596918744e-16,2.845352786668724e-16,8.221863308970746e-16,6.99893168412163e-16,4.518878423757295e-15,1.778463482365765e-15,0.4626431652276311,,,Gaia DR3 5329109968215562496,0.0841305088377894,0.0042579615263644,130.61571451725,-48.13706458619,20.224592,0.00645,21.70154,0.125864,18.781315,0.038289,0.9922,0.502,5.498,2530.5625,1297.18310546875,6822.6298828125,843.3648681640625,662.4773559570312,1390.9998779296875,0,08422778-4808132,0.258,0.2600330130490357,130.615755,-48.13702,16.590999603271484,0.123999997973442,15.871000289916992,,15.513999938964844,,0,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,True,,,,,,
IC2395_CXO-117.0,130.7401145552963,-48.121224960236425,1.5839755716742665,3.8536766,2.322501514878996e-15,1.0281554225474872e-15,3.383328718666869e-16,2.05070122627222e-16,1.6276818244972173e-15,8.243832863624393e-16,4.288516211242901e-15,1.3337035393751797e-15,0.0055388498002133,0.575,,Gaia DR3 5329109560204675584,0.8984341396642824,0.0009597387352816,130.74017343732,-48.12147141037,8.897943,0.002776,9.056071,0.002944,8.573305,0.003821,0.4684,0.0119,6.897,2076.01318359375,2031.6798095703125,2121.686767578125,2087.738525390625,2023.89892578125,2139.7880859375,0,08425764-4807173,0.982,0.1200038357581956,130.740183,-48.121494,8.225000381469727,0.0230000000447034,8.147000312805176,0.0309999994933605,8.07800006866455,0.0240000002086162,0,J084257.64-480717.3,0.924,0.041811010471884,130.7401647,-48.1214795,8.057,0.011,8.031,0.008,0,1304m485o0036834,1.03,0.0055830633777523,130.7403562,-48.1214612,8.166041502499338,-0.00079653660398,8.025230772864676,-0.0004386950366224,0,J084257.64-480717.3,0.938,0.0688066900575808,130.7401712,-48.1214828,7.991,0.025,8.03,0.02,8.036,0.023,7.754,0.182,0,True,0.0,allwise,7.991,0.025,8.03,0.02
IC2395_CXO-7.0,130.65270233273054,-48.14679720713066,0.3606892292153301,7.3299537,7.978845608028655e-18,6.028102749890869e-18,5.248311140582033e-16,3.9892472246924997e-16,3.644447675137565e-15,1.0604719519327393e-15,4.177257634803797e-15,1.1330392901642756e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-56.0,130.62668616655893,-48.18583577374504,0.9620022766774085,7.991093,1.9504316826405724e-15,7.703158077590406e-16,1.5893952446678259e-15,4.665442214492237e-16,5.474739247516825e-16,3.156169735693369e-16,4.087300852060081e-15,9.542871833238635e-16,0.8590322904718164,0.166,,Gaia DR3 5329109663283808768,0.6847480115698863,0.0027500793515824,130.6268043901,-48.18566266646,16.309504,0.006095,17.385351,0.022838,15.269182,0.018176,1.3691,0.0383,5.544,716.7655639648438,698.6600952148438,742.23876953125,717.5988159179688,694.477783203125,737.1450805664062,0,08423044-4811084,0.682,0.1400269882229851,130.626848,-48.18568,13.847999572753906,0.0289999991655349,13.024999618530272,0.0219999998807907,12.909000396728516,0.0390000008046627,0,J084230.42-481108.3,0.68,0.0528715181435146,130.6267848,-48.1856588,12.829,0.013,12.822,0.01,0,1304m485o0034781,0.634,0.0440857962477712,130.626763,-48.1856673,12.811884861611915,-0.0024289491530278,12.75628058026317,-0.0054880785718007,0,J084230.43-481108.3,0.715,0.0988382387074962,130.6267918,-48.1856502,12.881,0.025,12.877,0.028,12.392,,8.996,,0,True,0.0,allwise,12.881,0.025,12.877,0.028
IC2395_CXO-81.0,130.62747156720786,-48.17736239686931,1.6691660920277862,2.610684,7.978845608028655e-18,6.028102749890869e-18,4.427419399795444e-16,3.554839655805387e-16,3.582609225283975e-15,1.4028031320621758e-15,4.033330010871548e-15,1.447156458414597e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,J084230.58-481037.9,0.584,0.1660269550517626,130.627439,-48.1772015,15.876,0.023,16.107,0.058,0,1304m485o0205884,0.502,0.6105073298526071,130.6276654,-48.1773099,,,15.797105107705567,-0.0613946461342403,0,,,,,,,,,,,,,,-8,,0.0,catwise,15.876,0.023,16.107,0.058
IC2395_CXO-13.0,130.64082787024043,-48.12860970835555,0.4985884350309268,8.999271,1.2764428239128737e-15,5.939279181172137e-16,1.6599278185041978e-15,4.606475009210098e-16,9.940068181490378e-16,5.30591734722677e-16,3.930377460566109e-15,9.20040260521157e-16,0.0439202071914192,0.371,,Gaia DR3 5329110075591309952,0.1139303631133283,0.0027170458958214,130.64080647644,-48.12858146569,16.855976,0.004756,17.142385,0.026006,15.35597,0.012331,1.2382,0.0756,5.11,802.4915771484375,757.76318359375,851.880615234375,773.2229614257812,732.8203125,811.0303955078125,0,08423381-4807427,0.251,0.1400262868978536,130.640884,-48.128551,14.038000106811523,0.0359999984502792,13.276000022888184,0.0350000001490116,13.140999794006348,0.0379999987781047,0,J084233.80-480742.9,0.098,0.093039566972337,130.6408603,-48.1285932,13.009,0.017,12.951,0.025,0,1304m485o0036623,0.174,0.0495742980020897,130.6408483,-48.1285632,12.935376179072398,-0.0026108832070533,12.887334622764428,-0.0060205783544502,0,J084233.81-480742.8,0.228,0.1554236823087138,130.6409124,-48.1285812,13.006,0.038,13.013,0.036,10.902,,8.065,,0,True,0.0,allwise,13.006,0.038,13.013,0.036
IC2395_CXO-121.0,130.5666248006105,-48.05784906780513,1.188938256479446,4.5785336,2.6736050621179935e-15,1.3117409662966346e-15,3.753413685971745e-16,2.117422799909264e-16,7.53984607951322e-16,6.335373466951409e-16,3.80293103866649e-15,1.4720287787452065e-15,5.4177864750037954e-08,,,Gaia DR3 5329122994862098432,0.1760543976706153,0.0026999861925572,130.56655213134,-48.05785476782,17.496025,0.003033,18.887339,0.02381,16.331512,0.006119,1.3464,0.0698,5.415,723.8696899414062,687.2285766601562,775.0360717773438,730.5862426757812,702.798828125,762.5479736328125,0,08421598-4803284,0.191,0.1400259642352089,130.566598,-48.057899,14.675000190734863,0.0370000004768371,14.001999855041504,0.0460000000894069,13.760000228881836,0.0520000010728836,0,J084215.97-480328.3,0.134,0.0500726538142327,130.5665748,-48.0578657,13.613,0.012,13.584,0.01,0,1304m485o0038862,0.06,0.0715508257115178,130.5666149,-48.0578338,13.576846363815257,-0.0036567280414622,13.458272449541104,-0.0085950174450705,0,J084215.98-480328.2,0.103,0.1022355645555889,130.5665877,-48.0578348,13.638,0.025,13.657,0.032,12.783,,9.282,,0,True,0.0,allwise,13.638,0.025,13.657,0.032
IC2395_CXO-32.0,130.61894334517,-48.16517661346572,1.5827287291858734,2.3288214,7.978845608028655e-18,6.028102749890869e-18,4.612821296470812e-16,3.50621369809552e-16,3.1156604250593962e-15,1.5240383757464978e-15,3.584921400314506e-15,1.5638620954988048e-15,,,,,,,,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,-8,,,,,,,,,,-4,,,,,,,,,,-8,,,,,,,,,,,,,,-8,,,,,,,
IC2395_CXO-99.0,130.6126373184365,-48.0692592414707,1.4431359096139424,2.2160387,2.1411078885913948e-15,1.582020210067402e-15,5.375919146062363e-16,3.253046437188882e-16,9.017514273456545e-16,5.6864117346374505e-16,3.580451230543286e-15,1.7122978246920145e-15,0.5757282362355144,,,Gaia DR3 5329121998429763456,0.55654926028932,0.0028176018881311,130.61259983169,-48.06910668741,17.27139,0.003013,18.64152,0.017979,16.082867,0.00659,1.4061,0.0625,5.676,699.1417236328125,667.6132202148438,735.5172729492188,702.0690307617188,674.8754272460938,733.2401123046875,0,08422702-4804088,0.521,0.1400282974753317,130.61262,-48.069115,14.51099967956543,0.0489999987185001,13.69200038909912,0.0570000000298023,13.468000411987305,0.0520000010728836,0,J084227.13-480408.4,1.324,0.0974406696089471,130.6130393,-48.069008,13.541,0.019,13.378,0.018,0,1304m485o0060342,0.319,0.0770514379738626,130.612609,-48.0691728,13.29920340900662,-0.0037478170447551,13.180604725699627,-0.0083962204510992,0,,1.351,0.1680235819575335,,,,,,,,,,,0,True,0.0,allwise,,,,
