_rs_gaia,_q,_r_gaia,DR3Name_gaia,RA_ICRS_gaia,DE_ICRS_gaia,SolID_gaia,Source_gaia,RandomI_gaia,e_RA_ICRS_gaia,e_DE_ICRS_gaia,Plx_gaia,e_Plx_gaia,RPlx_gaia,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,RADEcor_gaia,RAPlxcor_gaia,RApmRAcor_gaia,RApmDEcor_gaia,DEPlxcor_gaia,DEpmRAcor_gaia,DEpmDEcor_gaia,PlxpmRAcor_gaia,PlxpmDEcor_gaia,pmRApmDEcor_gaia,NAL_gaia,NAC_gaia,NgAL_gaia,NbAL_gaia,gofAL_gaia,chi2AL_gaia,epsi_gaia,sepsi_gaia,Solved_gaia,APF_gaia,nueff_gaia,pscol_gaia,e_pscol_gaia,RApscolCorr_gaia,DEpscolCorr_gaia,PlxpscolCorr_gaia,pmRApscolCorr_gaia,pmDEpscolCorr_gaia,MatchObsA_gaia,Nper_gaia,amax_gaia,MatchObs_gaia,NewMatchObs_gaia,MatchObsrm_gaia,IPDgofha_gaia,IPDgofhp_gaia,IPDfmp_gaia,IPDfow_gaia,RUWE_gaia,SDSk1_gaia,SDSk2_gaia,SDSk3_gaia,SDSk4_gaia,SDMk1_gaia,SDMk2_gaia,SDMk3_gaia,SDMk4_gaia,Dup_gaia,o_Gmag_gaia,FG_gaia,e_FG_gaia,RFG_gaia,Gmag_gaia,e_Gmag_gaia,o_BPmag_gaia,FBP_gaia,e_FBP_gaia,RFBP_gaia,BPmag_gaia,e_BPmag_gaia,o_RPmag_gaia,FRP_gaia,e_FRP_gaia,RFRP_gaia,RPmag_gaia,e_RPmag_gaia,E_BP_RP__gaia,NBPcont_gaia,NBPblend_gaia,NRPcont_gaia,NRPblend_gaia,Mode_gaia,BP-RP_gaia,BP-G_gaia,G-RP_gaia,RV_gaia,e_RV_gaia,n_RV_gaia,o_RV_gaia,o_RVd_gaia,RVNper_gaia,RVS_N_gaia,RVgof_gaia,RVchi2_gaia,RVTdur_gaia,RVamp_gaia,RVtempTeff_gaia,RVtemplogg_gaia,RVtemp_Fe_H__gaia,Vatmparam_gaia,Vbroad_gaia,e_Vbroad_gaia,o_Vbroad_gaia,GRVSmag_gaia,e_GRVSmag_gaia,o_GRVSmag_gaia,RVSS_N_gaia,VarFlag_gaia,GLON_gaia,GLAT_gaia,ELON_gaia,ELAT_gaia,QSO_gaia,Gal_gaia,NSS_gaia,XPcont_gaia,XPsamp_gaia,RVS_gaia,EpochPh_gaia,EpochRV_gaia,MCMCGSP_gaia,MCMCMSC_gaia,And_gaia,PQSO_gaia,PGal_gaia,PSS_gaia,Teff_gaia,b_Teff_gaia,B_Teff_gaia,logg_gaia,b_logg_gaia,B_logg_gaia,__Fe_H__gaia,b__Fe_H__gaia,B__Fe_H__gaia,Dist_gaia,b_Dist_gaia,B_Dist_gaia,A0_gaia,b_A0_gaia,B_A0_gaia,AG_gaia,b_AG_gaia,B_AG_gaia,E_BP-RP__gaia,b_E_BP-RP__gaia,B_E_BP-RP__gaia,Lib_gaia,HIP_gaia,dHIP_gaia,nHIP_gaia,f_HIP_gaia,PS1coid_gaia,PS1_gaia,dPS1_gaia,nPS1_gaia,mPS1_gaia,f_PS1_gaia,SDSS13coid_gaia,SDSS13_gaia,dSDSS13_gaia,nSDSS13_gaia,mSDSS13_gaia,f_SDSS13_gaia,SKYM2_gaia,dSKYM2_gaia,nSKYM2_gaia,mSKYM2_gaia,f_SKYM2_gaia,TYC2_gaia,dTYC2_gaia,f_TYC2_gaia,TYC2moid_gaia,nTYC2_gaia,URAT1_gaia,dURAT1_gaia,f_URAT1_gaia,URAT1oid_gaia,nURAT1_gaia,mURAT1_gaia,AllWISE_gaia,dAllWISE_gaia,f_AllWISE_gaia,AllWISEoid_gaia,nAllWISE_gaia,mAllWISE_gaia,APASS9coid_gaia,APASS9_gaia,dAPASS9_gaia,nAPASS9_gaia,mAPASS9_gaia,f_APASS9_gaia,GSC23_gaia,dGSC23_gaia,f_GSC23_gaia,GSC23coid_gaia,nGSC23_gaia,mGSC23_gaia,RAVE5_gaia,dRAVE5_gaia,f_RAVE5_gaia,RAVE5coid_gaia,nRAVE5_gaia,_2MASS_gaia,d2MASS_gaia,f_2MASS_gaia,_2MASScoid_gaia,n2MASS_gaia,m2MASS_gaia,RAVE6_gaia,dRAVE6_gaia,f_RAVE6_gaia,RAVE6oid_gaia,nRAVE6_gaia,RAJ2000_gaia,DEJ2000_gaia,e_RAJ2000_gaia,e_DEJ2000_gaia,RADEcorJ2000_gaia
"[0.030192268341541952, 0.5721919110191939, 6.674315905233688, 9.738346307236322]",80.0,0.030192268341541952,Gaia DR3 5329115912443805312,130.5339403607,-48.14052470955,1.6361480689213768e+18,5329115912443805312,1808947758.0,0.269,0.3072,2.4218,0.3131,7.7353,6.879,-5.902,0.362,3.534,0.364,0.0205,-0.0496,-0.0109,0.1095,-0.0285,0.1627,-0.3352,0.0826,-0.1368,-0.0563,319.0,0.0,311.0,8.0,183.2,71080.0,3.187,1161.0,95.0,0.0,,1.4256,0.0875,-0.144,0.091,0.103,0.146,0.017,37.0,23.0,0.533364,42.0,17.0,0.0,0.048,105.0,46.0,0.0,14.493,0.323,0.176,0.109,0.0877,-42.006,-79.679,11.329,-24.895,0.0,281.0,7405.46558,14.216,520.94,16.013487,0.003455,39.0,3364.8,25.194,133.56,16.521133,0.008595,37.0,9715.5,36.087,269.22,14.779227,0.005527,1.766,0,39,0,37,0.0,1.741906,0.507647,1.23426,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.6206149697,-3.65661431142,158.7030800096,-62.2595102126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441247363,0.21921,1,0,40,,,,,,,,,,,,J084208.14-480825.8,0.008555,8,108145545,1,0,,,,,,,S66G053647,0.288101,8,178728549,1,1,,,,,,08420815-4808260,0.08412,8,101895332,1,1,,,,,,130.53397967186,-48.14054041518,5.802957,5.934359,-0.0685
"[2.3289907493037223, 2.4033416440554114, 2.997633509931795, 8.680130995173682]",81.0,2.3289907493037223,Gaia DR3 5329117325505160704,130.48265607074,-48.05980648439,1.6361480689213768e+18,5329117325505160704,176237869.0,6.3521,5.1618,,,,,,,,,-0.2672,,,,,,,,,,77.0,0.0,77.0,0.0,22.3739,809.1,25.177,40.01,3.0,0.0,,,,,,,,,9.0,8.0,17.282455,13.0,1.0,1.0,0.36,9.17,0.0,0.0,,0.213,0.187,0.246,0.407,-66.088,37.501,-44.441,-13.718,0.0,85.0,62.86699,2.0261,31.029,21.191311,0.0351,6.0,31.934,6.5732,4.8581,21.577923,0.223506,7.0,85.894,17.547,4.8949,19.912989,0.22184,1.874,0,0,0,0,0.0,1.664934,0.386612,1.278322,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.5356788596,-3.63417639335,158.54579666484,-62.21134251844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,3.7e-05,0.99944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.48265607074,-48.05980648439,6.352141,5.161783,-0.2672
"[1.4917226068129705, 3.1437366152829367, 3.7304345281695315, 3.8327541272863708, 4.208730733824847, 8.017434206419466]",82.0,1.4917226068129705,Gaia DR3 5329122788703728256,130.63596637569,-48.01279009103,1.6361480689213768e+18,5329122788703728256,1671648257.0,0.2939,0.3103,2.1143,0.335,6.3109,9.051,-6.111,0.382,6.676,0.39,0.072,-0.0226,-0.1422,0.138,-0.0088,0.155,-0.2068,0.1029,-0.0851,0.0346,383.0,0.0,383.0,0.0,149.6396,39520.0,3.955,1292.0,95.0,0.0,,1.4273,0.0906,-0.135,-0.052,-0.097,0.028,0.09,43.0,27.0,0.54697,49.0,20.0,0.0,0.0535,143.0,56.0,0.0,9.97,0.183,0.142,0.15,0.0478,-60.508,-54.652,9.794,-30.017,0.0,399.0,5990.27174,25.43,235.56,16.24375,0.00537,43.0,2312.7,23.454,98.603,16.928257,0.011359,44.0,7358.9,43.113,170.69,15.080867,0.007399,1.615,0,9,0,8,0.0,1.84739,0.684507,1.162883,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.56152132286,-3.52438522329,158.6728050814,-62.11541524339,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08423263-4800461,0.07618,8,102446767,1,0,,,,,,130.6360069779,-48.01281976191,6.164584,6.308597,0.02
"[1.379376690818915, 2.090735057574671, 7.307546340391025, 8.428273295756892]",83.0,1.379376690818915,Gaia DR3 5329111862298059136,130.73840891646,-48.07512882275,1.6361480689213768e+18,5329111862298059136,1079138811.0,0.0555,0.0641,1.309,0.0687,19.0558,6.161,-4.782,0.073,3.885,0.08,-0.011,-0.032,0.0031,0.0257,0.0958,0.0523,-0.157,0.1139,-0.0091,-0.104,351.0,0.0,349.0,2.0,1.044,389.1,0.162,0.5928,31.0,0.0,1.311,,,,,,,,40.0,27.0,0.114154,44.0,17.0,0.0,0.0102,169.0,1.0,0.0,1.039,0.183,0.12,0.108,0.0986,-71.1,-83.924,22.698,-5.319,0.0,357.0,2043.46893,3.6503,559.81,17.411448,0.003369,25.0,494.26,9.5049,52.001,18.603649,0.021065,24.0,2452.0,16.977,144.44,16.274084,0.008414,1.442,0,0,0,1,0.0,2.329565,1.192202,1.137363,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.65296942037,-3.50871464539,158.86862824621,-62.12930439538,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999146,3757.7,3582.3,3834.2,4.6414,4.3001,4.6613,0.1786,-0.5994,0.3105,505.4333,477.8425,591.8216,0.9581,0.8219,1.0503,0.6446,0.5514,0.7087,0.3881,0.3309,0.4262,MARCS,,,,,,,,,,,,,,,,,441236424,0.082222,1,0,8,,,,,,,,,,,,,,,,,,10791909,40281634,2.897051,1,1,8,,,,,,,,,,,,,,,,,,,,,,,130.73844072288,-48.07514608835,1.166911,1.299443,-0.1068
"[5.551445785836314, 7.608395209683516, 7.8213975327159515, 8.145550197008777, 9.869850486664042, 9.979248695636253]",84.0,5.551445785836314,Gaia DR3 5329123849543999744,130.60417975167,-47.97106089037,1.6361480689213768e+18,5329123849543999744,131971990.0,0.1929,0.2126,-0.1128,0.2328,-0.4844,5.209,-2.773,0.259,4.41,0.282,-0.0014,0.0742,0.062,0.0331,-0.0254,0.0921,-0.1847,0.0283,-0.0533,-0.0775,360.0,0.0,360.0,0.0,0.8905,392.0,0.249,0.1197,95.0,0.0,,1.5305,0.0662,-0.205,0.01,-0.201,-0.016,0.167,41.0,26.0,0.397811,47.0,19.0,0.0,0.00913,128.0,0.0,0.0,1.033,0.164,0.0752,0.0948,0.114,-44.201,-79.187,5.303,-15.337,0.0,374.0,312.34655,0.88201,354.13,19.450775,0.004122,44.0,129.58,5.7332,22.602,20.057194,0.048119,43.0,289.25,7.2095,40.121,18.594713,0.027324,1.341,0,30,0,31,0.0,1.462481,0.606419,0.856062,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.51543964683,-3.51553429378,158.58557069285,-62.09243591515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441238454,0.112189,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G063433,0.563,8,180155752,1,0,,,,,,,,,,,,,,,,,130.60419815946,-47.9710804883,4.129691,4.550723,-0.0827
"[0.2444338813437481, 8.110239288643735, 8.464930855988069, 9.152607422248803]",85.0,0.2444338813437481,Gaia DR3 5329109869442215296,130.63375674175,-48.14097304505,1.6361480689213768e+18,5329109869442215296,1807274585.0,0.1796,0.2252,1.3099,0.2171,6.034,8.054,-5.899,0.228,5.484,0.278,-0.1226,0.022,-0.0255,0.1061,-0.0888,0.1063,-0.377,0.1625,0.1302,-0.0568,347.0,0.0,322.0,25.0,38.6664,3381.0,2.279,158.4,95.0,0.0,,1.2513,0.0608,-0.195,0.002,0.024,0.103,0.119,38.0,24.0,0.40011,44.0,17.0,0.0,0.0635,144.0,51.0,0.0,2.881,0.208,0.184,0.177,0.109,-65.926,78.27,15.907,-5.928,0.0,341.0,2524.78731,10.867,232.33,17.181805,0.005425,36.0,622.18,10.97,56.718,18.353746,0.019345,37.0,4707.3,33.495,140.54,15.565958,0.0086,2.111,0,36,0,37,0.0,2.787788,1.171942,1.615847,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.66194112147,-3.60430950359,158.82252049026,-62.22287471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.996487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441247060,0.192277,1,0,40,,,,,,,,,,,,J084232.11-480827.5,0.091782,8,108143385,1,0,,,,,,,S66G053822,0.162602,8,178724889,1,0,,,,,,08423212-4808275,0.107301,8,101893520,1,0,,,,,,130.6337960302,-48.14099741732,3.656332,4.542226,-0.0662
"[1.065760932929271, 3.4315725519903624, 5.396867816861826, 5.57601535027897]",86.0,1.065760932929271,Gaia DR3 5329103650329565440,130.58667398554,-48.2085901802,1.6361480689213768e+18,5329103650329565440,850016212.0,0.0184,0.0223,1.3438,0.0229,58.6215,5.529,-4.364,0.024,3.396,0.029,-0.0248,-0.1205,-0.1411,0.1871,-0.0794,0.1529,-0.1932,0.1793,-0.1777,-0.0549,356.0,0.0,353.0,3.0,-0.347,345.2,0.0,0.0,31.0,0.0,1.391,,,,,,,,41.0,25.0,0.041474,46.0,19.0,0.0,0.0169,161.0,0.0,0.0,0.986,0.213,0.188,0.166,0.131,-73.863,-81.657,4.044,-18.223,0.0,366.0,14709.29315,15.235,965.5,15.268388,0.002976,44.0,5159.1,23.341,221.04,16.057098,0.005649,42.0,13882.0,43.557,318.71,14.391751,0.005088,1.295,0,4,0,0,0.0,1.665347,0.788711,0.876637,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.6960923526,-3.67061391974,158.84727125188,-62.29653041948,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.999324,4281.4,4271.8,4295.5,4.1115,4.1007,4.1562,-0.1927,-0.2151,-0.174,637.8691,616.263,645.1663,0.5133,0.4952,0.5332,0.3778,0.3644,0.3926,0.2018,0.1946,0.2096,PHOENIX,,,,,,,,,,,,,,,,,441244846,0.137377,1,0,8,,,,,,,,,,,,J084220.80-481230.9,0.0304,8,107816123,1,0,,,,,,,S66G050065,0.158613,8,178164969,1,0,,,,,,08422081-4812310,0.047146,8,101601022,1,0,,,,,,130.58670308729,-48.2086052719,0.393394,0.475163,-0.0698
"[0.492917259720544, 2.818996486647068, 8.979545874897449]",87.0,0.492917259720544,Gaia DR3 5329109766363013376,130.63438777831,-48.15693978431,1.6361480689213768e+18,5329109766363013376,1284362470.0,0.0633,0.0729,1.2712,0.0771,16.4846,5.486,-4.389,0.087,3.291,0.095,0.0134,-0.0453,-0.0259,-0.0071,-0.0404,0.0088,-0.2659,0.2222,-0.0122,-0.0929,382.0,0.0,382.0,0.0,-0.1521,389.5,0.0,0.0,31.0,0.0,1.288,,,,,,,,43.0,26.0,0.13571,47.0,19.0,1.0,0.0101,135.0,0.0,0.0,0.994,0.189,0.106,0.151,0.061,-62.786,-84.845,9.155,-5.634,0.0,349.0,1553.95612,2.4988,621.89,17.708771,0.003262,40.0,277.69,9.1738,30.27,19.229637,0.035977,38.0,1966.2,15.978,123.06,16.513824,0.009598,1.444,0,1,2,1,0.0,2.715813,1.520866,1.194946,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.67482333777,-3.61378685055,158.84232360144,-62.23591227124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99885,3506.1,3492.9,3520.1,4.4028,4.3299,4.4121,-0.2175,-0.2599,-0.1586,540.8464,524.1167,605.0539,1.1784,1.1471,1.2122,0.7644,0.7434,0.7865,0.4848,0.4726,0.4979,MARCS,,,,,,,,,,,,,,,,,441242361,0.199428,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G125948,0.425275,8,178591823,1,0,,,,,,08423226-4809250,0.013188,8,101824307,1,0,,,,,,130.63441702212,-48.15695440921,1.40132,1.544486,-0.0915
"[4.336605167302625, 8.458507536078535]",88.0,4.336605167302625,Gaia DR3 5329123785125884032,130.56346573092,-47.98180950314,1.6361480689213768e+18,5329123785125884032,1355419212.0,2.6808,2.3349,,,,,,,,,0.4519,,,,,,,,,,63.0,0.0,63.0,0.0,3.9447,110.7,6.094,4.517,3.0,0.0,,,,,,,,,7.0,7.0,7.987121,11.0,2.0,0.0,0.127,76.6,0.0,0.0,,0.254,0.267,0.137,0.226,-10.14,-34.606,-54.239,9.492,0.0,72.0,74.2866,1.3106,56.683,21.01009,0.019352,10.0,31.975,6.5245,4.9007,21.576521,0.221564,11.0,81.863,12.746,6.4228,19.965181,0.169087,1.532,0,0,0,0,0.0,1.61134,0.566431,1.044909,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.5071733069,-3.54364689274,158.54974463574,-62.11646589093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7e-05,3.3e-05,0.999069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.56346573092,-47.98180950314,2.68082,2.334888,0.4519
[0.22856928252129974],89.0,0.22856928252129974,Gaia DR3 5329122238947872512,130.57425602402,-48.0647391996,1.6361480689213768e+18,5329122238947872512,807013000.0,0.0121,0.0148,1.4034,0.0145,96.568,6.128,-4.856,0.016,3.739,0.019,-0.0101,-0.0839,-0.1114,0.1883,0.0249,0.1903,-0.3143,0.1116,-0.101,-0.0185,403.0,403.0,402.0,1.0,-2.6418,1431.0,0.141,26.41,31.0,0.0,1.734,,,,,,,,45.0,26.0,0.026379,51.0,21.0,0.0,0.015,118.0,0.0,0.0,0.907,,,,,,,,,0.0,419.0,1009910.70106,217.62,4640.6,10.67666,0.002765,45.0,719350.0,372.92,1929.0,10.696185,0.002846,45.0,448030.0,132.27,3387.3,10.619621,0.003793,1.156,0,0,0,0,0.0,0.076564,0.019526,0.057038,10.2,8.9,1,19,7,16,48.59,5.38,0.0,915.346,95.54,11000.0,5.0,0.0,555,,,,10.561816,0.010881,10,51.4164,NOT_AVAILABLE,266.57720764827,-3.58885293606,158.66090661885,-62.18152348955,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441246901,0.181969,1,0,8,,,,,,,,,,,,J084217.82-480353.0,0.018035,8,108512458,1,0,10797074,40281883,0.13436,1,0,8,,,,,,,,,,,,08421782-4803531,0.029798,8,102222575,1,0,,,,,,130.57428831637,-48.0647558156,0.252248,0.301119,-0.0363
"[2.46612139989809, 6.441541698436305, 9.634413377574635, 9.857961982180756]",90.0,2.46612139989809,Gaia DR3 5329108765621084672,130.69910055526,-48.18907278841,1.6361480689213768e+18,5329108765621084672,339923735.0,0.1433,0.1762,0.3612,0.1809,1.9967,3.003,-2.989,0.206,0.296,0.234,-0.0212,0.027,0.0029,-0.0382,-0.0322,-0.0167,-0.0915,0.1853,-0.0428,-0.1745,380.0,0.0,378.0,2.0,1.2422,460.6,0.877,2.773,95.0,0.0,,1.2158,0.0515,-0.197,-0.014,-0.087,0.032,0.078,44.0,27.0,0.335868,47.0,18.0,0.0,0.0132,169.0,0.0,0.0,1.045,0.185,0.179,0.0736,0.118,-81.441,89.517,15.751,-13.821,0.0,381.0,479.35324,0.95349,502.74,18.985727,0.003501,41.0,102.25,5.7208,17.873,20.314381,0.06081,42.0,573.12,5.1406,111.49,17.852272,0.010446,1.409,0,1,0,0,0.0,2.462109,1.328653,1.133455,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.72679911087,-3.59949805089,158.95768772964,-62.2385949374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.999981,3615.3,3581.5,3646.7,4.4312,4.4085,4.4698,-1.1343,-1.1836,-1.0661,556.8837,536.0409,580.9353,2.1256,2.0291,2.2084,1.4185,1.352,1.4766,0.7876,0.7531,0.8178,PHOENIX,,,,,,,,,,,,,,,,,441242244,0.087102,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G151008,0.173446,8,178325134,1,0,,,,,,08424779-4811206,0.024495,8,101685553,1,0,,,,,,130.69912048067,-48.18907410435,3.292272,3.758297,-0.171
"[0.2547032516970685, 4.233222939595685, 7.963164336471805, 9.14340148214787, 9.257463309659896, 9.942768650708873]",91.0,0.2547032516970685,Gaia DR3 5329122410746641024,130.63457456012,-48.0509894797,1.6361480689213768e+18,5329122410746641024,41476958.0,0.0454,0.0491,1.4087,0.0534,26.3796,5.05,-4.215,0.06,2.78,0.063,0.019,-0.1152,-0.0324,0.132,-0.0035,0.1259,-0.186,-0.0496,-0.0935,0.0426,383.0,0.0,381.0,2.0,6.0897,593.3,0.362,6.962,31.0,0.0,1.292,,,,,,,,43.0,26.0,0.08806,48.0,19.0,0.0,0.0128,121.0,0.0,0.0,1.229,0.194,0.0993,0.138,0.0828,-59.192,-71.536,15.257,-22.938,0.0,376.0,4172.31967,7.439,560.87,16.636423,0.003367,40.0,886.93,10.037,88.371,17.968813,0.012599,42.0,5095.6,26.048,195.62,15.479908,0.006715,1.434,0,1,0,2,0.0,2.488905,1.33239,1.156515,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,266.59114301705,-3.54859169812,158.71643552563,-62.14772800352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.992964,3592.6,3590.1,3604.5,4.0171,4.0014,4.0383,-0.508,-0.5321,-0.4441,538.4396,533.3088,554.7999,1.0486,1.0345,1.0609,0.6968,0.6873,0.705,0.4247,0.4193,0.4295,MARCS,,,,,,,,,,,,,,,,,441246626,0.105096,1,0,8,,,,,,,,,,,,J084232.29-480303.7,0.139141,8,108578969,1,0,,,,,,,S66G058541,1.522074,10,179480619,1,0,,,,,,08423230-4803035,0.040955,8,102281967,1,0,,,,,,130.6346025875,-48.05100183571,0.965888,1.013492,0.0299
"[6.402066591441462, 8.516796081283225]",92.0,6.402066591441462,Gaia DR3 5329126598323059840,130.49896035759,-47.97088521433,1.6361480689213768e+18,5329126598323059840,1207430839.0,0.2365,0.2449,0.8261,0.2683,3.0792,3.599,-0.746,0.325,3.521,0.346,0.0533,0.017,0.0132,-0.0123,0.075,0.0084,-0.272,0.0596,-0.0375,0.0564,339.0,0.0,339.0,0.0,0.9328,371.8,0.0,0.0,95.0,0.0,,1.4448,0.0805,-0.247,0.003,-0.12,-0.036,0.072,39.0,26.0,0.487776,45.0,19.0,0.0,0.0219,123.0,0.0,0.0,1.035,0.2,0.0939,0.0585,0.072,-41.059,-63.12,15.585,2.108,0.0,354.0,255.67177,0.82754,308.95,19.668159,0.004466,37.0,79.38,5.0228,15.804,20.589258,0.068757,39.0,251.62,6.0147,41.834,18.746042,0.026227,1.295,0,0,0,0,0.0,1.843216,0.921099,0.922117,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.47198723771,-3.57104686312,158.45986957673,-62.13123716865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441248049,0.210028,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,S66G063273,0.280383,8,180156960,1,0,,,,,,,,,,,,,,,,,130.49896531175,-47.97090086167,5.204354,5.602887,0.056
"[0.3741219731595248, 1.9059639720525676, 8.183812549045559, 8.612626574364382, 9.462533978395898]",93.0,0.3741219731595248,Gaia DR3 5329104127053479936,130.56963012257,-48.15523940354,1.6361480689213768e+18,5329104127053479936,1364386558.0,0.0651,0.0774,1.3785,0.0804,17.1509,5.656,-4.627,0.092,3.253,0.103,-0.0062,0.0045,-0.0463,0.037,-0.0004,0.0537,-0.2676,0.1555,-0.1279,-0.0892,336.0,0.0,334.0,2.0,1.0456,378.4,0.223,0.8668,31.0,0.0,1.247,,,,,,,,38.0,24.0,0.146955,42.0,17.0,1.0,0.0136,118.0,0.0,0.0,1.04,0.292,0.12,0.142,0.102,-43.769,-82.941,7.416,-16.144,0.0,347.0,1580.18138,2.141,738.05,17.690599,0.003123,36.0,244.0,7.3906,33.015,19.370049,0.033004,37.0,2152.2,13.267,162.22,16.415709,0.007686,1.516,0,4,0,5,0.0,2.95434,1.679449,1.274891,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.64689820068,-3.64683908166,158.76317872658,-62.25851514044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.999591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441247272,0.126975,1,0,8,,,,,,,,,,,,J084216.70-480918.6,0.23265,8,108074683,1,0,,,,,,,S66G052713,0.248241,8,178606768,1,0,,,,,,08421672-4809188,0.031675,8,101831762,1,0,,,,,,130.5696609506,-48.1552538619,1.483625,1.673942,-0.0918
"[0.43985091051578257, 3.341506880697108, 5.208234068237036, 6.426024946436463, 8.690713440223906, 9.230784489641556]",94.0,0.43985091051578257,Gaia DR3 5329102963134866176,130.6381666809,-48.22063400341,1.6361480689213768e+18,5329102963134866176,1766189314.0,0.0548,0.0634,1.3526,0.0662,20.4341,5.524,-4.308,0.078,3.458,0.084,-0.0176,-0.0195,0.0253,0.0218,-0.0527,0.0568,-0.268,0.124,-0.002,-0.1554,376.0,0.0,376.0,0.0,1.6072,436.2,0.182,0.7771,31.0,0.0,1.275,,,,,,,,43.0,25.0,0.122689,47.0,19.0,0.0,0.0105,147.0,0.0,0.0,1.059,0.213,0.0917,0.0901,0.0898,-51.472,-87.104,1.613,-9.934,0.0,385.0,2040.12859,3.4678,588.3,17.413223,0.003316,43.0,376.54,7.4733,50.385,18.899015,0.021729,44.0,2543.6,12.315,206.54,16.234291,0.006474,1.431,0,1,0,2,0.0,2.664724,1.485792,1.178932,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,266.72673139031,-3.650930753,158.92298886321,-62.28742655618,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.997667,3485.5,3480.4,3491.0,4.044,4.0258,4.0618,-0.5816,-0.5921,-0.5653,607.3655,596.2184,619.4337,1.1326,1.1084,1.1523,0.7381,0.7222,0.7509,0.4649,0.4555,0.4725,MARCS,,,,,,,,,,,,,,,,,441244686,0.036782,1,0,8,,,,,,,,,,,,J084233.13-481314.2,0.261484,8,107757653,1,0,,,,,,,S66G049495,0.380112,8,178066897,1,0,,,,,,08423316-4813142,0.060598,8,101548957,1,0,,,,,,130.63819541775,-48.22064937339,1.255778,1.360576,-0.1569
